data:text/csv;charset=utf-8,Query: select oh.order_no,ysl.ORDER_HEADER_KEY,ysl.SHIPMENT_KEY,ys.SHIPNODE_KEY,ys.STATUS,ys.STATUS_DATE,ys.DELIVERY_METHOD,ys.ORDER_TYPE,ys.EXTN_SHORT,ys.ASSIGNED_TO_USER_ID from yfs_shipment_line ysl,yfs_shipment ys,yfs_order_header OH where ysl.SHIPMENT_KEY=ys.SHIPMENT_KEY and oh.order_header_key=ysl.order_header_key and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,SHIPMENT_KEY,SHIPNODE_KEY,STATUS,STATUS_DATE,DELIVERY_METHOD,ORDER_TYPE,EXTN_SHORT,ASSIGNED_TO_USER_ID,
637,CO11311201,'202211071306352360115560,'202211071308392360118810,COCV_190,9000,2022-11-07 13:11:34.0,SHP,SHP,BO,marcelo.yuvely_m,
638,CO11311204,'202211071321302360153794,'202211071322402360156475,COCV_391,9000,2022-11-07 14:06:01.0,PICK,PICK,CNCL,hernandez.luz_m,
639,CO11311209,'202211071331342360185161,'202211071332422360187760,COCV_666,9000,2022-11-07 14:20:39.0,SHP,SHP,null,null,
640,CO11311213,'202211071336332360196458,'202211071338402360201193,COCV_155,9000,2022-11-07 13:43:36.0,SHP,SHP,BO,sasa.yessica_m,
641,CO11311228,'202211071358332360260924,'202211071400452360273315,COCV_545,9000,2022-11-07 14:02:28.0,SHP,SHP,BO,aya.alexander_m,
642,CO11311228,'202211071358332360260924,'202211071404432360283453,COCV_666,9000,2022-11-07 14:25:36.0,SHP,SHP,null,null,
643,CO11311230,'202211071403342360279529,'202211071404462360283764,COCV_578,9000,2022-11-07 14:12:09.0,SHP,SHP,BO,jimenez.Paola_m,
644,CO11311246,'202211071438362360392805,'202211071441372360406168,COCV_845,9000,2022-11-07 15:20:36.0,SHP,SHP,null,null,
645,CO11311276,'202211071341322360210838,'202211071342402360213056,COCV_411,9000,2022-11-07 13:45:38.0,SHP,SHP,BO,garay.claudia_m,
646,CO11311283,'202211071353342360247745,'202211071354452360251475,COCV_578,9000,2022-11-07 13:58:51.0,SHP,SHP,null,jimenez.Paola_m,
647,CO11311286,'202211071421342360337768,'202211071423452360344411,COCV_666,9000,2022-11-07 14:44:35.0,SHP,SHP,null,null,
648,CO11311291,'202211071425042360348188,'202211071427342360355547,COCV_155,9000,2022-11-07 14:46:49.0,SHP,SHP,BO,sasa.yessica_m,
649,CO11311298,'202211071436342360386605,'202211071439352360395199,COCV_378,9000,2022-11-07 14:40:15.0,SHP,SHP,BO,vanegass.laura_m,
650,CO11311305,'202211071438362360392756,'202211071441352360406008,COCV_101,9000,2022-11-07 14:47:05.0,SHP,SHP,BO,lopez.andrea_m,
651,CO11311307,'202211071446352360422153,'202211071449212360429795,COCV_688,9000,2022-11-07 14:53:18.0,SHP,SHP,BO,rodriguez.olga_m,
652,CO11311313,'202211071456302360460791,'202211071458442360468428,COCV_747,9000,2022-11-07 15:19:36.0,SHP,SHP,null,null,
653,CO11311327,'202211071521352360553172,'202211071522412360555752,COCV_470,9000,2022-11-07 16:20:36.0,SHP,SHP,null,null,
654,CO11311327,'202211071521352360553172,'202211071625392360788428,COCV_185,9000,2022-11-07 16:46:35.0,SHP,SHP,null,null,
655,CO11311349,'202211071556362360685837,'202211071558432360692892,COCV_185,9000,2022-11-07 16:19:35.0,SHP,SHP,null,null,
656,CO11311379,'202211071556372360686039,'202211071558452360693067,COCV_185,9000,2022-11-07 16:19:36.0,SHP,SHP,null,null,
657,CO11311410,'202211071716352360976581,'202211071718412360981907,COCV_155,9000,2022-11-07 17:21:59.0,SHP,SHP,BO,saavedra.bertha_m,
658,CO11311411,'202211071716352360976597,'202211071718412360981951,COCV_782,9000,2022-11-07 17:39:35.0,SHP,SHP,null,null,
659,CO11311416,'202211071726362361009598,'202211071728332361016185,COCV_654,9000,2022-11-07 17:30:33.0,SHP,SHP,BO,herrera.elen_m,
660,CO11311420,'202211071733342361041667,'202211071736432361049490,COCV_739,9000,2022-11-07 17:38:22.0,SHP,SHP,BO,medina.johanna_m,
661,CO11311431,'202211071801322361138841,'202211071803432361143591,COCV_577,9000,2022-11-07 18:04:56.0,SHP,SHP,BO,munoz.carina_m,
662,CO11311436,'202211071816352361187460,'202211071819402361194728,COCV_378,9000,2022-11-07 18:40:36.0,SHP,SHP,null,null,
663,CO11311465,'202211071906372361343748,'202211071909442361353032,COCV_181,9000,2022-11-07 19:13:09.0,SHP,SHP,BO,villa.carlos_m,
664,CO11311465,'202211071906372361343748,'202211071916432361376456,COCV_101,9000,2022-11-07 19:21:49.0,SHP,SHP,null,clavijo.kelly_m,
665,CO11311467,'202211071906372361343743,'202211071909442361353005,COCV_660,9000,2022-11-07 19:15:15.0,SHP,SHP,BO,obando.maribel_m,
666,CO11311474,'202211071928362361412043,'202211071932432361426034,COCV_411,9000,2022-11-07 19:35:28.0,SHP,SHP,BO,lopez.dany_m,
667,CO11311474,'202211071928362361412043,'202211071938422361441986,COCV_378,9000,2022-11-07 19:59:36.0,SHP,SHP,null,null,
668,CO11311474,'202211071928362361412043,'202211072126412361821547,COCV_405,9000,2022-11-07 21:31:18.0,SHP,SHP,CNCL,nino.cesar_m,
669,CO11311475,'202211071636342360831959,'202211071639322360840822,COCV_556,9000,2022-11-07 16:39:52.0,SHP,SHP,BO,londono.leidy_m,
670,CO11311481,'202211071641312360851062,'202211071643372360856834,COCV_556,9000,2022-11-08 16:46:47.0,SHP,SHP,null,londono.leidy_m,
671,CO11311503,'202211071731352361035410,'202211071732382361039514,COCV_174,9000,2022-11-07 18:50:31.0,SHP,SHP,BO,lucena.elizabeth_m,
672,CO11311535,'202211071858352361320626,'202211071901452361333492,COCV_378,9000,2022-11-07 19:02:25.0,SHP,SHP,BO,vanegass.laura_m,
673,CO11311536,'202211071901322361332769,'202211071902442361334973,COCV_378,9000,2022-11-07 19:03:39.0,SHP,SHP,BO,vanegass.laura_m,
674,CO11311555,'202211071956352361500199,'202211071958432361506884,COCV_378,9000,2022-11-07 20:00:54.0,SHP,SHP,BO,vanegass.laura_m,
675,CO11311562,'202211072016352361565544,'202211072019382361575417,COCV_185,9000,2022-11-07 20:31:57.0,SHP,SHP,BO,orozco.evelin_m,
676,CO11311596,'202211072033352361637199,'202211072035362361641660,COCV_378,9000,2022-11-07 20:47:12.0,SHP,SHP,BO,vanegass.laura_m,
677,CO11311601,'202211072043352361671721,'202211072045392361678763,COCV_392,9000,2022-11-07 20:47:43.0,SHP,SHP,BO,pena.angie_m,
678,CO11311612,'202211072108362361757861,'202211072110432361768931,COCV_378,9000,2022-11-07 21:18:58.0,SHP,SHP,BO,vanegass.laura_m,
679,CO11311632,'202211072146392361894156,'202211072148392361899443,COCV_816,9000,2022-11-07 21:49:13.0,SHP,SHP,null,null,
680,CO11311634,'202211072146392361894181,'202211072148392361899487,COCV_405,9000,2022-11-08 02:04:35.0,SHP,SHP,null,nino.cesar_m,
681,CO11311641,'202211072156372361926725,'202211072158442361932049,COCV_220,9000,2022-11-07 22:10:29.0,SHP,SHP,BO,herrera.mariana_m,
682,CO11311659,'202211072218372361994394,'202211072221442362006049,COCV_181,9000,2022-11-07 22:25:11.0,SHP,SHP,BO,villa.carlos_m,
683,CO11311692,'202211072118362361792894,'202211072120442361803832,COCV_378,9000,2022-11-07 21:23:48.0,SHP,SHP,BO,vanegass.laura_m,
684,CO11311692,'202211072118362361792894,'202211072124462361816289,COCV_181,9000,2022-11-07 21:26:09.0,SHP,SHP,CNCL,villa.carlos_m,
685,CO11311708,'202211072213332361982151,'202211072215192361987524,COCV_885,9000,2022-11-07 22:33:36.0,SHP,SHP,BO,pedraza.merlynrocio_m,
686,CO11311735,'202211072318372362169969,'202211072320422362179516,COCV_181,9000,2022-11-07 23:25:03.0,SHP,SHP,BO,villa.carlos_m,
687,CO11311735,'202211072318372362169969,'202211072326392362195387,COCV_190,9000,2022-11-08 10:21:16.0,SHP,SHP,CNCL,ulloa.estephany_m,
688,CO11311735,'202211072318372362169969,'202211081043402365136922,COCV_155,9000,2022-11-08 10:56:20.0,SHP,SHP,CNCL,guzman.karen_m,
689,CO11311781,'202211072243392362073016,'202211072245452362080029,COCV_545,9000,2022-11-07 22:47:12.0,SHP,SHP,BO,ruiz.alexander_m,
690,CO11311806,'202211072323382362187308,'202211072324482362191027,COCV_545,9000,2022-11-07 23:25:50.0,SHP,SHP,BO,ruiz.alexander_m,
691,CO11311830,'202211080006372362302888,'202211080008442362306218,COCV_411,9000,2022-11-08 00:10:28.0,SHP,SHP,BO,aldana.luz_m,
692,CO11311832,'202211080008412362306069,'202211080010452362315046,COCV_181,9000,2022-11-08 00:13:27.0,SHP,SHP,BO,villa.carlos_m,
693,CO11311844,'202211080041372362376441,'202211080043452362380563,COCV_411,9000,2022-11-08 00:45:37.0,SHP,SHP,BO,aldana.luz_m,
694,CO11311887,'202211080056392362406237,'202211080059242362411625,COCV_155,9000,2022-11-08 01:03:39.0,SHP,SHP,BO,galvis.fernando_m,
695,CO11311912,'202211080231372362578155,'202211080233392362580766,COCV_155,9000,2022-11-08 02:37:10.0,SHP,SHP,BO,gamboa.yesika_m,
696,CO11311915,'202211080243392362595537,'202211080245472362599382,COCV_155,9000,2022-11-08 03:06:38.0,SHP,SHP,null,null,
697,CO11311917,'202211080246382362600644,'202211080249432362603572,COCV_549,9000,2022-11-08 02:50:40.0,SHP,SHP,BO,garcia.leidy_m,
698,CO11311935,'202211080628392362807066,'202211080631462362810708,COCV_621,9000,2022-11-08 11:12:58.0,PICK,PICK,CNCL,montoya.yeni_m,
699,CO11311938,'202211081008322365106159,'202211081010442365108876,COCV_190,9000,2022-11-08 10:19:04.0,SHP,SHP,BO,ulloa.estephany_m,
700,CO11311939,'202211081023312365118895,'202211081024442365119917,COCV_885,9000,2022-11-08 10:45:34.0,SHP,SHP,null,null,
701,CO11311945,'202211081133332365191332,'202211081134342365192500,COCV_551,9000,2022-11-08 11:37:42.0,SHP,SHP,BO,rudas.luis_m,
702,CO11311949,'202211081156322365230509,'202211081158402365233399,COCV_885,9000,2022-11-08 12:01:47.0,SHP,SHP,BO,pedraza.merlynrocio_m,
703,CO11311962,'202211081246342365344593,'202211081249342365352799,COCV_392,9000,2022-11-08 12:51:51.0,SHP,SHP,BO,vera.maria_m,
704,CO11311970,'202211081258342365373999,'202211081301372365383282,COCV_405,9000,2022-11-08 13:22:34.0,SHP,SHP,null,null,
705,CO11311999,'202211080608382362794090,'202211080610432362796592,COCV_964,9000,2022-11-08 20:40:32.0,SHP,SHP,null,gutierrezp.sindy_m,
706,CO11312007,'202211081133332365191347,'202211081134352365192549,COCV_545,9000,2022-11-08 11:36:35.0,SHP,SHP,BO,aya.alexander_m,
707,CO11312012,'202211081208322365254595,'202211081210262365262075,COCV_391,9000,2022-11-08 12:12:55.0,SHP,SHP,BO,quintero.johan_m,
708,CO11312015,'202211081216332365273416,'202211081218442365276735,COCV_470,9000,2022-11-08 12:27:34.0,SHP,SHP,null,null,
709,CO11312016,'202211081218342365276544,'202211081220452365284732,COCV_405,9000,2022-11-08 13:20:34.0,SHP,SHP,null,null,
710,CO11312019,'202211081221332365285971,'202211081222442365288373,COCV_666,9000,2022-11-09 02:30:12.0,SHP,SHP,null,amaya.amelie_m,
711,CO11312027,'202211081258342365374021,'202211081301362365383240,COCV_816,9000,2022-11-08 13:03:26.0,SHP,SHP,BO,polo.vinasco_m,
712,CO11312049,'202211081338352365473109,'202211081340342365480843,COCV_185,9000,2022-11-08 14:00:34.0,SHP,SHP,null,null,
713,CO11312060,'202211081353332365516029,'202211081354422365519107,COCV_882,9000,2022-11-08 14:18:47.0,PICK,PICK,CNCL,hernandez.lidia_m,
714,CO11312060,'202211081353332365516029,'202211090907432370144073,COCV_882,9000,2022-11-09 09:11:36.0,PICK,PICK,CNCL,riascos.jessica_m,
715,CO11312060,'202211081353332365516029,'202211100907362376099952,COCV_882,9000,2022-11-10 09:20:53.0,PICK,PICK,CNCL,delgado.monica_m,
716,CO11312060,'202211081353332365516029,'202211110908372381887332,COCV_882,9000,2022-11-11 09:15:21.0,PICK,PICK,CNCL,rosero.yamile_m,
717,CO11312070,'202211081358352365527260,'202211081400422365538921,COCV_881,9000,2022-11-08 14:02:27.0,SHP,SHP,BO,medina.natalia_m,
718,CO11312080,'202211081313342365411594,'202211081314472365415074,COCV_190,9000,2022-11-08 13:15:40.0,SHP,SHP,BO,marcelo.yuvely_m,
719,CO11312108,'202211081351342365511443,'202211081352472365514505,COCV_392,9000,2022-11-08 13:55:07.0,SHP,SHP,BO,vera.maria_m,
720,CO11312139,'202211081436362365639194,'202211081439372365646149,COCV_190,9000,2022-11-08 14:40:24.0,SHP,SHP,BO,marcelo.yuvely_m,
721,CO11312147,'202211081453342365692214,'202211081455462365699759,COCV_545,9000,2022-11-08 14:58:30.0,SHP,SHP,BO,aya.alexander_m,
722,CO11312187,'202211081426372365609277,'202211081428452365615945,COCV_101,9000,2022-11-08 14:37:22.0,SHP,SHP,BO,ramos.nubia_m,
723,CO11312299,'202211081531362365823811,'202211081534352365834147,COCV_411,9000,2022-11-08 15:39:06.0,SHP,SHP,BO,arenas.jenny_m,
724,CO11312315,'202211081553372365898251,'202211081554372365901837,COCV_545,9000,2022-11-08 15:55:48.0,SHP,SHP,BO,aya.alexander_m,
725,CO11312324,'202211081613312365971750,'202211081614252365975422,COCV_405,9000,2022-11-08 16:16:43.0,SHP,SHP,BO,nino.cesar_m,
726,CO11312343,'202211081643352366067971,'202211081645402366073889,COCV_156,9000,2022-11-08 16:56:39.0,SHP,SHP,BO,garcia.roy_m,
727,CO11312348,'202211081646372366075462,'202211081649392366084066,COCV_155,9000,2022-11-08 16:55:18.0,SHP,SHP,BO,burgos.sandra_m,
728,CO11312357,'202211081658362366113042,'202211081701392366127150,COCV_964,9000,2022-11-08 17:06:14.0,SHP,SHP,BO,gutierrezp.sindy_m,
729,CO11312369,'202211081716342366173012,'202211081718452366178548,COCV_885,9000,2022-11-08 17:30:44.0,SHP,SHP,BO,bello.luzary_m,
730,CO11312387,'202211081551352365891553,'202211081552312365894418,COCV_897,9000,2022-11-08 16:12:35.0,SHP,SHP,null,null,
731,CO11312391,'202211081553372365898271,'202211081554392365901931,COCV_262,9000,2022-11-08 15:56:51.0,SHP,SHP,BO,aguilar.maria_m,
732,CO11312429,'202211081653362366101898,'202211081655432366106649,COCV_660,9000,2022-11-08 17:16:35.0,SHP,SHP,null,null,
733,CO11312430,'202211081653362366101885,'202211081655422366106611,COCV_782,9000,2022-11-08 17:16:34.0,SHP,SHP,null,null,
734,CO11312441,'202211081708372366146030,'202211081711422366158704,COCV_181,9000,2022-11-08 17:15:07.0,SHP,SHP,BO,quilindo.heider_m,
735,CO11312452,'202211081731382366226418,'202211081732462366229977,COCV_185,9000,2022-11-08 17:53:35.0,SHP,SHP,null,null,
736,CO11312496,'202211081806392366335480,'202211081808442366340550,COCV_739,9000,2022-11-08 18:09:12.0,SHP,SHP,BO,loaiza.elizabeth_m,
737,CO11312496,'202211081806392366335480,'202211081810392366350955,COCV_155,9000,2022-11-08 18:12:53.0,SHP,SHP,CNCL,burgos.sandra_m,
738,CO11312496,'202211081806392366335480,'202211081944412366641316,COCV_391,9000,2022-11-08 19:47:13.0,SHP,SHP,CNCL,riano.heidy_m,
739,CO11312505,'202211081826352366396559,'202211081828442366402949,COCV_964,9000,2022-11-08 20:57:23.0,SHP,SHP,null,granadas.luisa_m,
740,CO11312513,'202211081836352366431532,'202211081839432366437653,COCV_391,9000,2022-11-08 18:40:45.0,SHP,SHP,BO,hernandez.luz_m,
741,CO11312515,'202211081838362366435640,'202211081841362366447694,COCV_262,9000,2022-11-08 18:43:08.0,SHP,SHP,BO,aguilar.maria_m,
742,CO11312573,'202211081958372366682905,'202211082000452366695906,COCV_747,9000,2022-11-08 20:21:35.0,SHP,SHP,null,null,
743,CO11312588,'202211081838362366435631,'202211081841362366447651,COCV_181,9000,2022-11-08 18:44:58.0,SHP,SHP,BO,villa.carlos_m,
744,CO11312601,'202211081856322366492419,'202211081859432366501546,COCV_881,9000,2022-11-08 19:05:56.0,SHP,SHP,BO,garcia.danialeany_m,
745,CO11312698,'202211082026432366774269,'202211082028462366780703,COCV_696,9000,2022-11-08 20:33:40.0,SHP,SHP,BO,osorno.laura_m,
746,CO11312702,'202211082028392366780158,'202211082030462366792599,COCV_185,9000,2022-11-08 20:36:27.0,SHP,SHP,BO,orozco.evelin_m,
747,CO11312740,'202211082125042366955813,'202211082126442366959165,COCV_378,9000,2022-11-08 21:30:24.0,SHP,SHP,null,duenas.oscar_m,
748,CO11312781,'202211082028402366780220,'202211082030462366792655,COCV_881,9000,2022-11-08 20:40:25.0,SHP,SHP,null,garcia.danialeany_m,
749,CO11312784,'202211082028392366780147,'202211082030452366792557,COCV_643,9000,2022-11-08 20:44:09.0,SHP,SHP,BO,gomez.brayan_m,
750,CO11312835,'202211082133382366982179,'202211082134472366985195,COCV_185,9000,2022-11-08 21:55:36.0,SHP,SHP,null,null,
751,CO11312842,'202211082141382367005389,'202211082142362367007608,COCV_782,9000,2022-11-08 22:03:35.0,SHP,SHP,null,null,
752,CO11312901,'202211082246402367192798,'202211082249442367199002,COCV_688,9000,2022-11-09 01:05:47.0,SHP,SHP,null,ibague.laura_m,
753,CO11312912,'202211082258372367222415,'202211082301382367233667,COCV_185,9000,2022-11-08 23:05:02.0,SHP,SHP,BO,orozco.evelin_m,
754,CO11312923,'202211082306442367243001,'202211082309412367249014,COCV_545,9000,2022-11-08 23:13:35.0,PICK,PICK,CNCL,diaz.andrea_m,
755,CO11312923,'202211082306442367243001,'202211090842442369956531,COCV_545,9000,2022-11-09 08:45:19.0,PICK,PICK,CNCL,ricardo.maria_m,
756,CO11312923,'202211082306442367243001,'202211100846422375953328,COCV_545,9000,2022-11-10 08:49:37.0,PICK,PICK,CNCL,ricardo.maria_m,
757,CO11312923,'202211082306442367243001,'202211110846392381682849,COCV_545,9000,2022-11-11 08:47:41.0,PICK,PICK,CNCL,ricardo.maria_m,
758,CO11312925,'202211082306442367242985,'202211082309412367249061,COCV_155,9000,2022-11-08 23:17:11.0,SHP,SHP,BO,rodriguez.cristian_m,
759,CO11312930,'202211082313342367261912,'202211082315472367266791,COCV_549,9000,2022-11-08 23:17:57.0,SHP,SHP,BO,mahecha.jasbrudy_m,
760,CO11312931,'202211082311372367258167,'202211082313422367262444,COCV_621,9000,2022-11-08 23:16:16.0,SHP,SHP,BO,gomez.luis_m,
761,CO11312971,'202211090001342367381376,'202211090002392367385510,COCV_402,9000,2022-11-09 00:23:37.0,SHP,SHP,null,null,
762,CO11312971,'202211090001342367381376,'202211090026442367438134,COCV_155,9000,2022-11-09 00:34:38.0,SHP,SHP,CNCL,rodriguez.cristian_m,
763,CO11312972,'202211090001342367381368,'202211090002392367385574,COCV_643,9000,2022-11-09 00:06:51.0,SHP,SHP,BO,gomez.brayan_m,
764,CO11313011,'202211082306432367242888,'202211082309402367248945,COCV_688,9000,2022-11-09 02:01:01.0,SHP,SHP,null,ibague.laura_m,
765,CO11313012,'202211082306432367242874,'202211082309392367248895,COCV_392,9000,2022-11-08 23:10:16.0,SHP,SHP,BO,pena.angie_m,
766,CO11313013,'202211082306422367242868,'202211082309392367248861,COCV_825,9000,2022-11-08 23:11:40.0,SHP,SHP,BO,leon.laura_m,
767,CO11313053,'202211082346402367341157,'202211082348422367344825,COCV_185,9000,2022-11-08 23:53:33.0,SHP,SHP,BO,orozco.evelin_m,
768,CO11313111,'202211090101382367507664,'202211090103352367510106,COCV_881,9000,2022-11-09 01:23:38.0,SHP,SHP,null,null,
769,CO11313126,'202211090138382367569195,'202211090140452367576113,COCV_411,9000,2022-11-09 01:42:48.0,SHP,SHP,BO,aldana.luz_m,
770,CO11313147,'202211090206402367617476,'202211090208432367619658,COCV_556,9000,2022-11-09 02:11:36.0,SHP,SHP,BO,londono.leidy_m,
771,CO11313164,'202211090336382367743732,'202211090338452367745100,COCV_556,9000,2022-11-09 03:42:33.0,SHP,SHP,BO,usuga.claudia_m,
772,CO11313181,'202211090026402367437990,'202211090028452367441344,COCV_545,9000,2022-11-09 00:30:24.0,SHP,SHP,BO,diaz.andrea_m,
773,CO11313190,'202211090036382367459175,'202211090038452367461728,COCV_885,9000,2022-11-09 00:41:35.0,SHP,SHP,BO,cruz.paola_m,
774,CO11313213,'202211090123372367545209,'202211090125142367547171,COCV_545,9000,2022-11-09 01:26:59.0,SHP,SHP,BO,diaz.andrea_m,
775,CO11313219,'202211090138382367569201,'202211090140452367576166,COCV_155,9000,2022-11-09 01:47:45.0,SHP,SHP,BO,rodriguez.cristian_m,
776,CO11313228,'202211090156382367600264,'202211090158422367602668,COCV_545,9000,2022-11-09 02:02:52.0,SHP,SHP,BO,diaz.andrea_m,
777,CO11313232,'202211090203382367613319,'202211090204442367614691,COCV_545,9000,2022-11-09 02:06:28.0,SHP,SHP,BO,diaz.andrea_m,
778,CO11313269,'202211090423382367790729,'202211090424442367791386,COCV_155,9000,2022-11-09 04:30:57.0,SHP,SHP,null,guzman.karen_m,
779,CO11313282,'202211090831322369428283,'202211090833452369616430,COCV_549,9000,2022-11-09 08:35:03.0,SHP,SHP,BO,garcia.leidy_m,
780,CO11313307,'202211091231332370414969,'202211091232442370417522,COCV_677,9000,2022-11-09 12:35:57.0,SHP,SHP,BO,torres.nini_m,
781,CO11313307,'202211091231332370414969,'202211091237492370428309,COCV_739,9000,2022-11-09 12:40:16.0,SHP,SHP,CNCL,medina.johanna_m,
782,CO11313322,'202211091311332370508561,'202211091313352370512772,COCV_411,9000,2022-11-09 13:19:05.0,SHP,SHP,BO,orjuela.blanca_m,
783,CO11313325,'202211091316302370518995,'202211091319422370524417,COCV_545,9000,2022-11-09 15:24:50.0,SHP,SHP,null,diaz.andrea_m,
784,CO11313330,'202211091328352370549751,'202211091331412370562172,COCV_185,9000,2022-11-09 13:52:35.0,SHP,SHP,null,null,
785,CO11313338,'202211091341352370590095,'202211091342462370592572,COCV_185,9000,2022-11-09 14:03:36.0,SHP,SHP,null,null,
786,CO11313339,'202211091341342370590065,'202211091342452370592494,COCV_262,9000,2022-11-09 15:35:48.0,SHP,SHP,null,aguilar.maria_m,
787,CO11313356,'202211091356402370632180,'202211091358412370638060,COCV_545,9000,2022-11-09 14:03:17.0,SHP,SHP,BO,aya.alexander_m,
788,CO11313370,'202211091406422370667258,'202211091408452370673084,COCV_156,9000,2022-11-09 14:12:01.0,SHP,SHP,BO,ventura.nataly_m,
789,CO11313375,'202211090526382367837907,'202211090529102367839000,COCV_190,9000,2022-11-09 05:31:23.0,SHP,SHP,BO,ulloa.estephany_m,
790,CO11313386,'202211091056322370245824,'202211091059472370248356,COCV_391,9000,2022-11-09 11:10:52.0,SHP,SHP,BO,riano.heidy_m,
791,CO11313389,'202211091108322370263655,'202211091111382370272256,COCV_156,9000,2022-11-09 12:20:38.0,SHP,SHP,null,null,
792,CO11313389,'202211091108322370263655,'202211091224422370398574,COCV_643,9000,2022-11-09 12:32:12.0,SHP,SHP,CNCL,grajales.kenly_m,
793,CO11313390,'202211091108322370263646,'202211091111382370272224,COCV_156,9000,2022-11-09 12:20:37.0,SHP,SHP,null,null,
794,CO11313391,'202211091116292370276906,'202211091119422370279687,COCV_156,9000,2022-11-09 12:20:38.0,SHP,SHP,null,null,
795,CO11313395,'202211091136302370314829,'202211091138452370316484,COCV_391,9000,2022-11-09 11:40:00.0,SHP,SHP,BO,galvis.heydi_m,
796,CO11313396,'202211091136292370314821,'202211091138452370316504,COCV_378,9000,2022-11-09 12:08:43.0,SHP,SHP,BO,guio.ingrid_m,
797,CO11313413,'202211091243352370444917,'202211091244472370447504,COCV_688,9000,2022-11-09 12:53:36.0,SHP,SHP,BO,ibague.laura_m,
798,CO11313413,'202211091243352370444917,'202211091255332370470419,COCV_155,9000,2022-11-09 14:06:52.0,SHP,SHP,null,obando.mayra_m,
799,CO11313474,'202211091401352370652680,'202211091402452370655683,COCV_816,9000,2022-11-09 14:09:01.0,SHP,SHP,BO,valencia.luisa_m,
800,CO11313502,'202211091426392370740758,'202211091428412370746530,COCV_190,9000,2022-11-09 14:29:42.0,SHP,SHP,BO,marcelo.yuvely_m,
801,CO11313563,'202211091506412370895087,'202211091509482370905994,COCV_696,9000,2022-11-09 15:21:29.0,SHP,SHP,BO,huiguita.carlos_m,
802,CO11313607,'202211091433352370768823,'202211091434452370771245,COCV_181,9000,2022-11-09 14:35:42.0,SHP,SHP,BO,villa.carlos_m,
803,CO11313628,'202211091448362370820689,'202211091450462370833054,COCV_621,9000,2022-11-09 14:57:29.0,SHP,SHP,BO,grajales.marlly_m,
804,CO11313636,'202211091456372370853388,'202211091459392370865967,COCV_556,9000,2022-11-09 15:05:16.0,SHP,SHP,BO,herrera.laura_m,
805,CO11313740,'202211091556402371102335,'202211091558472371108057,COCV_468,9000,2022-11-09 16:06:23.0,SHP,SHP,BO,sierra.sandra_m,
806,CO11313756,'202211091613372371175861,'202211091614472371180203,COCV_381,9000,2022-11-09 16:15:55.0,SHP,SHP,BO,gonzalez.luisa_m,
807,CO11313762,'202211091618382371194366,'202211091620412371206335,COCV_405,9000,2022-11-09 17:50:12.0,SHP,SHP,null,nino.cesar_m,
808,CO11313768,'202211091625052371225176,'202211091626442371231429,COCV_556,9000,2022-11-09 16:41:58.0,SHP,SHP,BO,herrera.laura_m,
809,CO11313770,'202211091626362371230878,'202211091628392371237745,COCV_964,9000,2022-11-09 16:35:38.0,SHP,SHP,BO,patino.angie_m,
810,CO11313795,'202211091536342371019246,'202211091539192371029877,COCV_782,9000,2022-11-09 15:59:36.0,SHP,SHP,null,null,
811,CO11313832,'202211091556372371102084,'202211091558442371107666,COCV_185,9000,2022-11-09 16:19:36.0,SHP,SHP,null,null,
812,CO11313851,'202211091608352371150452,'202211091610452371164329,COCV_185,9000,2022-11-09 16:31:37.0,SHP,SHP,null,null,
813,CO11313876,'202211091621372371210040,'202211091622492371214834,COCV_391,9000,2022-11-09 16:24:32.0,SHP,SHP,BO,riano.heidy_m,
814,CO11313878,'202211091621372371210008,'202211091622482371214759,COCV_830,9000,2022-11-09 16:43:37.0,SHP,SHP,null,null,
815,CO11313969,'202211091713382371432292,'202211091715462371440535,COCV_185,9000,2022-11-09 17:36:38.0,SHP,SHP,null,null,
816,CO11314024,'202211091656322371360261,'202211091659402371371034,COCV_101,9000,2022-11-09 17:02:49.0,SHP,SHP,null,lopez.andrea_m,
817,CO11314035,'202211091706422371400161,'202211091709402371411450,COCV_578,9000,2022-11-09 17:12:35.0,SHP,SHP,BO,lopez.angiev_m,
818,CO11314045,'202211091708372371407425,'202211091711442371424871,COCV_660,9000,2022-11-09 17:23:40.0,SHP,SHP,BO,obando.maribel_m,
819,CO11314062,'202211091718362371447855,'202211091721452371463130,COCV_155,9000,2022-11-09 17:26:55.0,SHP,SHP,BO,burgos.sandra_m,
820,CO11314062,'202211091718362371447855,'202211091729442371491631,COCV_739,9000,2022-11-09 17:30:37.0,SHP,SHP,CNCL,medina.johanna_m,
821,CO11314063,'202211091721352371462362,'202211091723462371470892,COCV_885,9000,2022-11-09 17:34:30.0,SHP,SHP,BO,bello.luzary_m,
822,CO11314102,'202211091745052371553271,'202211091746462371558920,COCV_391,9000,2022-11-09 17:47:43.0,SHP,SHP,BO,hernandez.luz_m,
823,CO11314106,'202211091748362371565289,'202211091750452371578572,COCV_378,9000,2022-11-09 17:55:39.0,SHP,SHP,BO,guio.ingrid_m,
824,CO11314142,'202211091818372371678211,'202211091820452371690193,COCV_747,9000,2022-11-09 18:41:38.0,SHP,SHP,null,null,
