data:text/csv;charset=utf-8,Query: select oh.order_no,ysl.ORDER_HEADER_KEY,ysl.SHIPMENT_KEY,ys.SHIPNODE_KEY,ys.STATUS,ys.STATUS_DATE,ys.DELIVERY_METHOD,ys.ORDER_TYPE,ys.EXTN_SHORT,ys.ASSIGNED_TO_USER_ID from yfs_shipment_line ysl,yfs_shipment ys,yfs_order_header OH where ysl.SHIPMENT_KEY=ys.SHIPMENT_KEY and oh.order_header_key=ysl.order_header_key and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,SHIPMENT_KEY,SHIPNODE_KEY,STATUS,STATUS_DATE,DELIVERY_METHOD,ORDER_TYPE,EXTN_SHORT,ASSIGNED_TO_USER_ID,
10045,COCC10818789,'202206270310201781427923,'202206271752271783728507,COCV_556,9000,2022-06-27 18:05:48.0,SHP,SHP,BO,cadavid.nicolas_m,
10046,COCC10818789,'202206270310201781427923,'202206271807481783761175,COCV_696,9000,2022-06-28 14:45:56.0,SHP,SHP,null,martinez.marly_m,
10047,COCC10818818,'202206271214481783113771,'202206271218321783114452,COCV_101,9000,2022-06-27 12:21:27.0,SHP,SHP,BO,pena.natalia_m,
10048,COCC10818825,'202206271234451783124260,'202206271240271783126997,COCV_181,9000,2022-06-27 12:45:14.0,SHP,SHP,BO,castano.styven_m,
10049,COCC10818859,'202206271314141783157573,'202206271323291783169075,COCV_782,9000,2022-06-27 14:20:17.0,SHP,SHP,null,null,
10050,COCC10818860,'202206271314461783157980,'202206271319021783161118,COCV_155,9000,2022-06-27 13:24:24.0,SHP,SHP,BO,vidal.mabilia_m,
10051,COCC10818860,'202206271314461783157980,'202206271327201783171844,COCV_101,9000,2022-06-27 13:29:30.0,SHP,SHP,CNCL,pena.natalia_m,
10052,COCC10818862,'202206271316301783159805,'202206271323291783168985,COCV_688,9000,2022-06-27 14:20:16.0,SHP,SHP,null,null,
10053,COCC10818864,'202206271318051783160699,'202206271325201783170686,COCV_688,9000,2022-06-27 14:20:17.0,SHP,SHP,null,null,
10054,COCC10818884,'202206271334461783182774,'202206271339271783185520,COCV_119,9000,2022-06-27 15:20:11.0,SHP,SHP,null,null,
10055,COCC10818902,'202206271347211783197864,'202206271352271783207968,COCV_734,9000,2022-06-27 14:20:20.0,SHP,SHP,null,null,
10056,COCC10818922,'202206271411311783238486,'202206271419561783249906,COCV_739,9000,2022-06-27 15:05:21.0,SHP,SHP,BO,prada.blancanineyi_m,
10057,COCC10818922,'202206271411311783238486,'202206271507201783347918,COCV_643,9000,2022-06-27 15:13:23.0,SHP,SHP,CNCL,grajales.kenly_m,
10058,COCC10818926,'202206271412051783239312,'202206271416211783245042,COCV_215,9000,2022-06-27 14:37:10.0,SHP,SHP,null,null,
10059,COCC10818926,'202206271412051783239312,'202206271440271783294791,COCV_117,9000,2022-06-27 15:01:11.0,SHP,SHP,null,null,
10060,COCC10818935,'202206271416021783244369,'202206271426221783266537,COCV_843,9000,2022-06-27 15:20:12.0,SHP,SHP,null,null,
10061,COCC10818944,'202206271423481783262813,'202206271428241783268899,COCV_378,9000,2022-06-27 14:32:33.0,SHP,SHP,BO,garzon.judy_m,
10062,COCC10818949,'202206271429061783270369,'202206271455271783325209,COCV_402,9000,2022-06-27 14:56:29.0,SHP,SHP,null,pineda.leidyv_m,
10063,COCC10818980,'202206271449521783312072,'202206271454271783324427,COCV_643,9000,2022-06-27 15:12:40.0,SHP,SHP,BO,grajales.kenly_m,
10064,COCC10818985,'202206271453091783322704,'202206271511141783359755,COCV_643,9000,2022-06-27 15:16:02.0,SHP,SHP,BO,grajales.kenly_m,
10065,COCC10818998,'202206271501261783341103,'202206271513151783361616,COCV_522,9000,2022-06-27 15:20:02.0,SHP,SHP,BO,toro.yondeliz_m,
10066,COCC10819064,'202206271529221783391650,'202206272009481784021425,COCV_578,9000,2022-06-27 20:56:02.0,SHP,SHP,null,burbano.marinela_m,
10067,COCC10819081,'202206271534121783407314,'202206271539271783415681,COCV_843,9000,2022-06-27 16:00:10.0,SHP,SHP,null,null,
10068,COCC10819081,'202206271534121783407314,'202206271603271783473344,COCV_559,9000,2022-06-28 15:58:20.0,SHP,SHP,null,mejia.lina_m,
10069,COCC10819110,'202206271551051783444651,'202206271557271783456757,COCV_816,9000,2022-06-27 16:08:03.0,SHP,SHP,BO,banol.angie_m,
10070,COCC10819140,'202206271604451783475599,'202206271612151783493378,COCV_816,9000,2022-06-27 16:14:01.0,SHP,SHP,BO,banol.angie_m,
10071,COCC10819141,'202206271606101783477646,'202206271609571783484220,COCV_578,9000,2022-06-27 16:30:10.0,SHP,SHP,null,null,
10072,COCC10819145,'202206271609411783483684,'202206271955271783993477,COCV_666,9000,2022-06-27 23:06:34.0,SHP,SHP,null,munoz.valentina_m,
10073,COCC10819147,'202206271610541783490164,'202206271618231783502520,COCV_816,9000,2022-06-27 16:24:54.0,SHP,SHP,BO,banol.angie_m,
10074,COCC10819177,'202206271627211783522461,'202206271632251783538459,COCV_782,9000,2022-06-27 16:53:10.0,SHP,SHP,null,null,
10075,COCC10819188,'202206271630091783529282,'202206271636081783545893,COCV_734,9000,2022-06-27 16:37:36.0,SHP,SHP,BO,serrato.nelson_m,
10076,COCC10819198,'202206271635511783545105,'202206271652291783584967,COCV_378,9000,2022-06-27 16:54:33.0,SHP,SHP,BO,garzon.judy_m,
10077,COCC10819305,'202206271730511783675109,'202206271737041783690128,COCV_825,9000,2022-06-27 17:40:31.0,SHP,SHP,BO,fonseca.leonardo_m,
10078,COCC10819305,'202206271730511783675109,'202206271743271783708882,COCV_307,9000,2022-06-27 17:47:41.0,SHP,SHP,CNCL,giraldo.claudia_m,
10079,COCC10819305,'202206271730511783675109,'202206271805301783758045,COCV_262,9000,2022-06-27 18:16:19.0,SHP,SHP,CNCL,diaz.viviana_m,
10080,COCC10819315,'202206271736291783689529,'202206271743271783708948,COCV_551,9000,2022-06-27 17:47:18.0,SHP,SHP,BO,bautista.maria_m,
10081,COCC10819323,'202206271740311783699323,'202206271744281783711052,COCV_873,9000,2022-06-27 17:47:20.0,SHP,SHP,BO,sanchez.andresf_m,
10082,COCC10819355,'202206271800561783748462,'202206271940291783960139,COCV_545,9000,2022-06-27 19:42:09.0,SHP,SHP,BO,diaz.andrea_m,
10083,COCC10819356,'202206271801131783749728,'202206271810141783768070,COCV_747,9000,2022-06-27 18:31:10.0,SHP,SHP,null,null,
10084,COCC10819391,'202206271813421783778498,'202206271816131783783935,COCV_885,9000,2022-06-28 16:18:05.0,SHP,SHP,null,castilla.leidys_m,
10085,COCC10819438,'202206271840121783835430,'202206271845301783848194,COCV_394,9000,2022-06-28 16:28:21.0,SHP,SHP,null,hernandez.jessica_m,
10086,COCC10819441,'202206271842331783842797,'202206271845311783848258,COCV_381,9000,2022-06-28 14:44:34.0,SHP,SHP,null,hernandez.karen_m,
10087,COCC10819452,'202206271853301783865268,'202206271857271783870012,COCV_155,9000,2022-06-27 19:16:19.0,SHP,SHP,BO,caicedo.adriana_m,
10088,COCC10819460,'202206271859011783872073,'202206271905301783886242,COCV_156,9000,2022-06-27 19:15:18.0,SHP,SHP,null,ventura.nataly_m,
10089,COCC10819462,'202206271903111783883745,'202206271911171783900909,COCV_556,9000,2022-06-27 19:12:36.0,SHP,SHP,BO,cadavid.nicolas_m,
10090,COCC10819462,'202206271903111783883745,'202206271915121783906579,COCV_881,9000,2022-06-27 19:17:39.0,SHP,SHP,CNCL,medina.natalia_m,
10091,COCC10819464,'202206271903191783883823,'202206271908491783891024,COCV_816,9000,2022-06-27 19:12:14.0,SHP,SHP,BO,florez.sirley_m,
10092,COCC10819474,'202206271907421783888941,'202206271911181783900957,COCV_381,9000,2022-06-28 14:59:06.0,SHP,SHP,null,hernandez.karen_m,
10093,COCC10819498,'202206271923451783924279,'202206271929281783932676,COCV_573,9000,2022-06-27 23:28:51.0,SHP,SHP,null,montes.oscar_m,
10094,COCC10819499,'202206271924531783926537,'202206271929301783933003,COCV_307,9000,2022-06-27 19:36:53.0,SHP,SHP,BO,giraldo.claudia_m,
10095,COCC10819520,'202206271936541783952119,'202206271945321783973008,COCV_522,9000,2022-06-27 19:51:38.0,SHP,SHP,null,toro.yondeliz_m,
10096,COCC10819527,'202206271939321783956678,'202206271944281783971294,COCV_381,9000,2022-06-28 14:50:38.0,SHP,SHP,null,hernandez.karen_m,
10097,COCC10819604,'202206272030471784069158,'202206272038131784084464,COCV_885,9000,2022-06-27 20:45:27.0,SHP,SHP,BO,bermejo.jose_m,
10098,COCC10819626,'202206272043131784098900,'202206272047271784106188,COCV_181,9000,2022-06-27 20:57:30.0,SHP,SHP,null,sena.laudid_m,
10099,COCC10819630,'202206272046001784104162,'202206272051271784118310,COCV_816,9000,2022-06-27 20:53:18.0,SHP,SHP,BO,florez.sirley_m,
10100,COCC10819640,'202206272050271784113659,'202206272058281784129961,COCV_782,9000,2022-06-27 21:19:10.0,SHP,SHP,null,null,
10101,COCC10819657,'202206272101241784141722,'202206272107271784148706,COCV_156,9000,2022-06-28 17:16:41.0,SHP,SHP,null,ventura.nataly_m,
10102,COCC10819675,'202206272113281784162579,'202206272128031784193629,COCV_573,9000,2022-06-27 21:44:22.0,SHP,SHP,null,montes.oscar_m,
10103,COCC10819684,'202206272117261784168680,'202206272126251784191160,COCV_457,9000,2022-06-28 15:49:02.0,SHP,SHP,null,campo.andrea_m,
10104,COCC10819694,'202206272123581784185615,'202206272126281784191569,COCV_391,9000,2022-06-28 17:28:45.0,SHP,SHP,null,riano.heidy_m,
10105,COCC10819714,'202206272143061784231487,'202206272149271784241282,COCV_266,9000,2022-06-28 17:59:34.0,SHP,SHP,null,bedoya.juliana_m,
10106,COCC10819743,'202206272159371784263808,'202206272205121784278205,COCV_156,9000,2022-06-28 01:08:25.0,SHP,SHP,null,roa.julio_m,
10107,COCC10819777,'202206272221221784314493,'202206272225331784321849,COCV_816,9000,2022-06-27 22:29:54.0,SHP,SHP,BO,florez.sirley_m,
10108,COCC10819780,'202206272223361784317220,'202206272229041784326484,COCV_941,9000,2022-06-28 02:14:08.0,SHP,SHP,null,blanquicett.joselyn_m,
10109,COCC10819787,'202206272227331784324293,'202206272234261784341861,COCV_843,9000,2022-06-27 22:55:11.0,SHP,SHP,null,null,
10110,COCC10819790,'202206272228061784324930,'202206272246271784363949,COCV_402,9000,2022-06-28 13:27:30.0,SHP,SHP,null,pineda.leidyv_m,
10111,COCC10819795,'202206272231331784337362,'202206272236251784344678,COCV_573,9000,2022-06-27 22:43:15.0,SHP,SHP,BO,montes.oscar_m,
10112,COCC10819795,'202206272231331784337362,'202206272245281784363181,COCV_734,9000,2022-06-27 22:48:50.0,SHP,SHP,CNCL,serrato.nelson_m,
10113,COCC10819796,'202206272232451784340013,'202206272238251784347494,COCV_551,9000,2022-06-27 22:40:54.0,SHP,SHP,BO,fajardo.luz_m,
10114,COCC10819815,'202206272245501784363452,'202206272249301784367996,COCV_185,9000,2022-06-27 23:10:11.0,SHP,SHP,null,null,
10115,COCC10819815,'202206272245501784363452,'202206272312461784414622,COCV_941,9000,2022-06-27 23:33:11.0,SHP,SHP,null,null,
10116,COCC10819818,'202206272250081784370266,'202206272254271784380567,COCV_307,9000,2022-06-27 22:58:58.0,SHP,SHP,BO,sierra.ana_m,
10117,COCC10819827,'202206272256551784383970,'202206272304271784398830,COCV_181,9000,2022-06-27 23:07:43.0,SHP,SHP,BO,sena.laudid_m,
10118,COCC10819834,'202206272302061784396461,'202206272306111784400811,COCV_268,9000,2022-06-28 01:22:50.0,SHP,SHP,null,null,
10119,COCC10819849,'202206272309271784405034,'202206272315191784418653,COCV_401,9000,2022-06-28 01:46:53.0,SHP,SHP,null,quimbaya.argenis_m,
10120,COCC10819853,'202206272312181784414303,'202206280001271784506039,COCV_573,9000,2022-06-28 00:09:17.0,SHP,SHP,BO,montes.oscar_m,
10121,COCC10819861,'202206272317361784420187,'202206272323211784431415,COCV_401,9000,2022-06-28 01:57:08.0,SHP,SHP,null,quimbaya.argenis_m,
10122,COCC10819874,'202206272324261784433616,'202206272333281784451976,COCV_949,9000,2022-06-27 23:34:59.0,SHP,SHP,BO,aldana.hasbleidy_m,
10123,COCC10819892,'202206272334571784454101,'202206272341131784466639,COCV_816,9000,2022-06-27 23:45:51.0,SHP,SHP,BO,polo.vinasco_m,
10124,COCC10819927,'202206272350191784480091,'202206272355301784489953,COCV_391,9000,2022-06-28 18:07:47.0,SHP,SHP,null,riano.heidy_m,
10125,COCC10819965,'202206280010581784527821,'202206280016161784532955,COCV_392,9000,2022-06-28 00:26:45.0,SHP,SHP,null,rojas.nicolas_m,
10126,COCC10819982,'202206280023371784545194,'202206280031041784558558,COCV_268,9000,2022-06-28 11:50:17.0,SHP,SHP,null,null,
10127,COCC10819992,'202206280027301784548768,'202206280033211784560611,COCV_262,9000,2022-06-28 17:58:22.0,SHP,SHP,null,diaz.laura_m,
10128,COCC10819997,'202206280031291784558887,'202206280053271784587038,COCV_816,9000,2022-06-28 01:21:44.0,SHP,SHP,null,polo.vinasco_m,
10129,COCC10820045,'202206280116191784617111,'202206280200271784669684,COCV_155,9000,2022-06-28 02:03:34.0,SHP,SHP,BO,caicedo.adriana_m,
10130,COCC10820059,'202206280134081784641881,'202206280204271784677070,COCV_155,9000,2022-06-28 02:27:10.0,SHP,SHP,BO,campos.martha_m,
10131,COCC10820079,'202206280158431784667081,'202206280202271784674452,COCV_573,9000,2022-06-28 02:06:01.0,SHP,SHP,BO,montes.oscar_m,
10132,COCC10820098,'202206280224181784699255,'202206280229291784702976,COCV_573,9000,2022-06-28 02:50:13.0,SHP,SHP,null,null,
10133,COCC10820105,'202206280229231784702932,'202206280235191784712310,COCV_155,9000,2022-06-28 04:12:58.0,SHP,SHP,null,rodriguez.cristian_m,
10134,COCC10820111,'202206280243271784722000,'202206280247301784724299,COCV_381,9000,2022-06-28 02:51:59.0,SHP,SHP,BO,avila.leisy_m,
10135,COCC10820115,'202206280247061784724235,'202206280254271784734078,COCV_101,9000,2022-06-28 02:59:22.0,SHP,SHP,null,carabali.jenny_m,
10136,COCC10820120,'202206280256311784735303,'202206280300281784739788,COCV_411,9000,2022-06-28 03:06:12.0,SHP,SHP,BO,aldana.luz_m,
10137,COCC10820120,'202206280256311784735303,'202206280308271784748529,COCV_268,9000,2022-06-28 11:50:19.0,SHP,SHP,null,null,
10138,COCC10820120,'202206280256311784735303,'202206281230001786545888,COCV_411,9000,2022-06-28 12:33:55.0,SHP,SHP,CNCL,garay.claudia_m,
10139,COCC10820128,'202206280320461784760208,'202206280327231784766244,COCV_573,9000,2022-06-28 03:48:14.0,SHP,SHP,null,null,
10140,COCC10820128,'202206280320461784760208,'202206280351271784786594,COCV_155,9000,2022-06-28 04:30:23.0,SHP,SHP,null,lievano.sindy_m,
10141,COCC10820134,'202206280411521784798332,'202206280415271784799743,COCV_381,9000,2022-06-28 12:21:12.0,SHP,SHP,null,avila.leisy_m,
10142,COCC10820140,'202206280556471784840564,'202206280601271784842780,COCV_155,9000,2022-06-28 07:51:19.0,SHP,SHP,null,lievano.sindy_m,
10143,COCC10820142,'202206280603311784843168,'202206280607271784843936,COCV_411,9000,2022-06-28 06:09:47.0,SHP,SHP,BO,aldana.luz_m,
10144,COCC10820152,'202206281128351786502916,'202206281133111786506721,COCV_268,9000,2022-06-28 11:53:13.0,SHP,SHP,null,null,
10145,COCC10820153,'202206281130341786504513,'202206281142041786511683,COCV_545,9000,2022-06-28 11:44:40.0,SHP,SHP,BO,ortiz.hector_m,
10146,COCC10820167,'202206281211201786532927,'202206281217271786534855,COCV_577,9000,2022-06-28 12:21:35.0,SHP,SHP,null,null,
10147,COCC10820175,'202206281240131786558450,'202206281245201786566032,COCV_378,9000,2022-06-28 12:50:44.0,SHP,SHP,BO,gutierrezv.angee_m,
10148,COCC10820177,'202206281242161786563168,'202206281250221786572525,COCV_873,9000,2022-06-28 13:05:41.0,SHP,SHP,BO,sanchez.andresf_m,
10149,COCC10820179,'202206281242471786563799,'202206281246291786567041,COCV_378,9000,2022-06-28 12:52:18.0,SHP,SHP,BO,gutierrezv.angee_m,
10150,COCC10820179,'202206281242471786563799,'202206281254141786579177,COCV_825,9000,2022-06-28 12:58:54.0,SHP,SHP,CNCL,fonseca.leonardo_m,
10151,COCC10820221,'202206281317021786622450,'202206281320171786629415,COCV_468,9000,2022-06-28 13:21:16.0,SHP,SHP,BO,alejo.jeimy_m,
10152,COCC10820233,'202206281328241786646259,'202206281337181786667853,COCV_885,9000,2022-06-28 13:40:28.0,SHP,SHP,BO,zabaleta.deyna_m,
10153,COCC10820235,'202206281329441786649186,'202206281335111786664295,COCV_882,9000,2022-06-28 15:31:42.0,SHP,SHP,null,riascos.jessica_m,
10154,COCC10820274,'202206281354321786714851,'202206281400291786728842,COCV_116,9000,2022-06-28 14:21:09.0,SHP,SHP,null,null,
10155,COCC10820291,'202206281411271786757246,'202206281421131786780064,COCV_885,9000,2022-06-28 14:28:12.0,SHP,SHP,BO,zabaleta.deyna_m,
10156,COCC10820305,'202206281418101786767479,'202206281422551786783168,COCV_394,9000,2022-06-28 14:29:27.0,SHP,SHP,BO,huertas.jose_m,
10157,COCC10820312,'202206281421571786781346,'202206281431571786805735,COCV_578,9000,2022-06-28 14:33:25.0,SHP,SHP,BO,burbano.marinela_m,
10158,COCC10820313,'202206281421591786781349,'202206281426301786789889,COCV_155,9000,2022-06-28 14:30:03.0,SHP,SHP,BO,caicedo.adriana_m,
10159,COCC10820315,'202206281422111786781593,'202206281458081786863373,COCV_155,9000,2022-06-28 15:06:45.0,SHP,SHP,BO,caicedo.adriana_m,
10160,COCC10820315,'202206281422111786781593,'202206281509291786895601,COCV_949,9000,2022-06-28 15:14:28.0,SHP,SHP,CNCL,aldana.hasbleidy_m,
10161,COCC10820326,'202206281426451786790324,'202206281431571786805690,COCV_381,9000,2022-06-28 14:42:40.0,SHP,SHP,null,aldana.leidy_m,
10162,COCC10820332,'202206281430441786799758,'202206281438181786817906,COCV_734,9000,2022-06-28 14:39:22.0,SHP,SHP,BO,serrato.nelson_m,
10163,COCC10820336,'202206281431151786804221,'202206281502271786880081,COCV_782,9000,2022-06-28 15:06:02.0,SHP,SHP,BO,gomez.liliana_m,
10164,COCC10820364,'202206281445051786836410,'202206281452201786852368,COCV_156,9000,2022-06-28 14:55:20.0,SHP,SHP,BO,ventura.nataly_m,
10165,COCC10820364,'202206281445051786836410,'202206281458081786863441,COCV_181,9000,2022-06-28 15:00:07.0,SHP,SHP,BO,vargas.nathaly_m,
10166,COCC10820376,'202206281448351786840993,'202206281452221786852629,COCV_874,9000,2022-06-28 14:55:50.0,SHP,SHP,BO,almeyda.lisbeth_m,
10167,COCC10820390,'202206281452131786852033,'202206281458081786863502,COCV_162,9000,2022-06-28 15:18:10.0,SHP,SHP,null,null,
10168,COCC10820390,'202206281452131786852033,'202206281522151786932355,COCV_896,9000,2022-06-28 15:43:09.0,SHP,SHP,null,null,
10169,COCC10820396,'202206281454131786856602,'202206281458091786863554,COCV_881,9000,2022-06-28 15:21:21.0,SHP,SHP,null,garcia.danialeany_m,
10170,COCC10820453,'202206281526181786942249,'202206281532591786965582,COCV_174,9000,2022-06-28 15:53:09.0,SHP,SHP,null,null,
10171,COCC10820476,'202206281534001786968461,'202206281539201786978957,COCV_874,9000,2022-06-28 15:42:09.0,SHP,SHP,BO,almeyda.lisbeth_m,
10172,COCC10820496,'202206281539581786979955,'202206281542301786992495,COCV_116,9000,2022-06-28 16:03:09.0,SHP,SHP,null,null,
10173,COCC10820499,'202206281544051786996470,'202206281548231787004873,COCV_551,9000,2022-06-28 16:46:31.0,SHP,SHP,null,barbosa.derly_m,
10174,COCC10820503,'202206281545171786999408,'202206281549311787007648,COCV_185,9000,2022-06-28 16:00:05.0,SHP,SHP,BO,polanco.daryl_m,
10175,COCC10820516,'202206281552591787023750,'202206281559081787037658,COCV_262,9000,2022-06-28 16:13:34.0,SHP,SHP,BO,camacho.bryan_m,
10176,COCC10820517,'202206281553081787024003,'202206281557151787031455,COCV_844,9000,2022-06-28 16:18:09.0,SHP,SHP,null,null,
10177,COCC10820537,'202206281602231787055438,'202206281605341787069016,COCV_816,9000,2022-06-28 16:07:56.0,SHP,SHP,BO,banol.angie_m,
10178,COCC10820554,'202206281612361787094070,'202206281624571787125533,COCV_816,9000,2022-06-28 16:35:55.0,SHP,SHP,null,banol.angie_m,
10179,COCC10820563,'202206281617271787103984,'202206281623111787119654,COCV_156,9000,2022-06-28 16:25:50.0,SHP,SHP,BO,ventura.nataly_m,
