data:text/csv;charset=utf-8,Query: select oh.order_no,ysl.ORDER_HEADER_KEY,ysl.SHIPMENT_KEY,ys.SHIPNODE_KEY,ys.STATUS,ys.STATUS_DATE,ys.DELIVERY_METHOD,ys.ORDER_TYPE,ys.EXTN_SHORT,ys.ASSIGNED_TO_USER_ID from yfs_shipment_line ysl,yfs_shipment ys,yfs_order_header OH where ysl.SHIPMENT_KEY=ys.SHIPMENT_KEY and oh.order_header_key=ysl.order_header_key and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,SHIPMENT_KEY,SHIPNODE_KEY,STATUS,STATUS_DATE,DELIVERY_METHOD,ORDER_TYPE,EXTN_SHORT,ASSIGNED_TO_USER_ID,
10166,COCC11249392,'202212261809012674690427,'202212261812202674707227,COCV_220,9000,2022-12-26 18:23:33.0,SHP,SHP,BO,sepulveda.andres_m,
10167,COCC11249404,'202212261814352674712909,'202212261820202674727327,COCV_621,9000,2022-12-26 18:24:42.0,SHP,SHP,BO,gomez.luis_m,
10168,COCC11249418,'202212261822082674737751,'202212261848512674831002,COCV_874,9000,2022-12-26 18:53:11.0,SHP,SHP,BO,rojas.ayda_m,
10169,COCC11249429,'202212261825202674750264,'202212261831052674777242,COCV_391,9000,2022-12-26 18:32:40.0,SHP,SHP,BO,riano.heidy_m,
10170,COCC11249548,'202212261911022674903718,'202212261916212674920155,COCV_156,9000,2022-12-26 19:18:21.0,SHP,SHP,BO,roa.julio_m,
10171,COCC11249560,'202212261915582674918834,'202212261921212674938128,COCV_220,9000,2022-12-26 19:24:09.0,SHP,SHP,BO,sepulveda.andres_m,
10172,COCC11249565,'202212261917362674921930,'202212261922202674940411,COCV_696,9000,2022-12-26 23:46:56.0,SHP,SHP,null,martinez.marly_m,
10173,COCC11249574,'202212261920102674928653,'202212262356002675830282,COCV_578,9000,2022-12-26 23:59:10.0,SHP,SHP,null,null,
10174,COCC11249599,'202212261929272674961372,'202212261934102674983693,COCV_964,9000,2022-12-26 19:45:40.0,SHP,SHP,BO,patino.angie_m,
10175,COCC11249606,'202212261930522674973000,'202212261934112674983716,COCV_282,9000,2022-12-26 19:54:20.0,SHP,SHP,null,null,
10176,COCC11249643,'202212261941582675013465,'202212261956042675058229,COCV_578,9000,2022-12-26 21:35:32.0,SHP,SHP,null,lopez.angiev_m,
10177,COCC11249647,'202212261943142675016413,'202212261947552675030849,COCV_621,9000,2022-12-26 19:59:53.0,SHP,SHP,BO,triana.mayra_m,
10178,COCC11249728,'202212262007292675096691,'202212262010212675108184,COCV_621,9000,2022-12-26 20:15:05.0,SHP,SHP,BO,cano.leidy_m,
10179,COCC11249746,'202212262017552675133812,'202212262022212675151990,COCV_885,9000,2022-12-26 20:25:31.0,SHP,SHP,BO,bello.luzary_m,
10180,COCC11249750,'202212262021282675150669,'202212271205582678581789,COCV_949,9000,2022-12-27 12:22:48.0,SHP,SHP,BO,vallecilla.soraya_m,
10181,COCC11249767,'202212262027412675163925,'202212262031102675181343,COCV_660,9000,2022-12-26 20:35:58.0,SHP,SHP,BO,gomez.constanza_m,
10182,COCC11249770,'202212262028092675165143,'202212262040592675214508,COCV_155,9000,2022-12-26 20:52:47.0,SHP,SHP,BO,burgos.sandra_m,
10183,COCC11249785,'202212262033562675190102,'202212262047002675231773,COCV_453,9000,2022-12-27 12:30:32.0,SHP,SHP,null,garcia.jhon_m,
10184,COCC11249800,'202212262039212675203770,'202212262048552675236242,COCV_282,9000,2022-12-26 21:09:20.0,SHP,SHP,null,null,
10185,COCC11249823,'202212262045562675228731,'202212262050592675248296,COCV_101,9000,2022-12-26 20:54:36.0,SHP,SHP,BO,ramos.nubia_m,
10186,COCC11249829,'202212262047152675232429,'202212262052522675253079,COCV_782,9000,2022-12-26 20:55:08.0,SHP,SHP,BO,montenegro.erika_m,
10187,COCC11249839,'202212262049162675236935,'202212262122212675358052,COCV_816,9000,2022-12-26 21:30:08.0,SHP,SHP,BO,salazar.claudia_m,
10188,COCC11249856,'202212262054112675258212,'202212262106362675301507,COCV_621,9000,2022-12-26 22:19:31.0,SHP,SHP,null,ortiz.diana_m,
10189,COCC11249871,'202212262059422675275341,'202212262104522675297123,COCV_401,9000,2022-12-27 00:01:25.0,SHP,SHP,null,diaz.dianam_m,
10190,COCC11249876,'202212262102282675291328,'202212262106382675301763,COCV_122,9000,2022-12-27 01:34:31.0,SHP,SHP,null,vega.kelly_m,
10191,COCC11249905,'202212262112252675325195,'202212262118212675342372,COCV_155,9000,2022-12-26 21:31:12.0,SHP,SHP,BO,burgos.sandra_m,
10192,COCC11249907,'202212262112372675325686,'202212262118212675342392,COCV_282,9000,2022-12-26 21:39:19.0,SHP,SHP,null,null,
10193,COCC11249927,'202212262120572675355296,'202212262134082675397356,COCV_666,9000,2022-12-26 21:34:39.0,SHP,SHP,BO,munoz.valentina_m,
10194,COCC11249963,'202212262133052675395088,'202212262144032675435987,COCV_392,9000,2022-12-27 00:51:02.0,SHP,SHP,null,vera.maria_m,
10195,COCC11249974,'202212262136102675403690,'202212262144022675435931,COCV_688,9000,2022-12-26 21:50:53.0,SHP,SHP,BO,ibague.laura_m,
10196,COCC11249975,'202212262136582675406431,'202212262144022675435962,COCV_185,9000,2022-12-26 21:49:56.0,SHP,SHP,BO,orozco.evelin_m,
10197,COCC11249975,'202212262136582675406431,'202212262151512675465325,COCV_122,9000,2022-12-26 22:16:09.0,SHP,SHP,null,vega.kelly_m,
10198,COCC11249976,'202212262137022675406647,'202212262144042675436077,COCV_122,9000,2022-12-27 12:07:49.0,SHP,SHP,null,vega.kelly_m,
10199,COCC11249995,'202212262142522675432224,'202212262156042675476763,COCV_155,9000,2022-12-26 22:02:29.0,SHP,SHP,BO,galvis.fernando_m,
10200,COCC11250003,'202212262144232675437110,'202212262147572675447193,COCV_90,9000,2022-12-26 21:57:16.0,SHP,SHP,BO,franco.jairo_m,
10201,COCC11250020,'202212262151072675464003,'202212262156032675476688,COCV_621,9000,2022-12-26 22:03:48.0,SHP,SHP,null,grajales.marlly_m,
10202,COCC11250025,'202212262152092675466286,'202212270102552675993716,COCV_688,9000,2022-12-27 01:05:05.0,SHP,SHP,BO,ibague.laura_m,
10203,COCC11250025,'202212262152092675466286,'202212270106522675998321,COCV_378,9000,2022-12-27 01:08:54.0,SHP,SHP,CNCL,gutierrezv.angee_m,
10204,COCC11250025,'202212262152092675466286,'202212270142072676062980,COCV_101,9000,2022-12-27 01:47:04.0,SHP,SHP,CNCL,gamboa.shannon_m,
10205,COCC11250030,'202212262153462675470448,'202212262157562675480165,COCV_688,9000,2022-12-26 22:11:41.0,SHP,SHP,null,salamanca.jorge_m,
10206,COCC11250046,'202212262157532675479976,'202212262201552675498956,COCV_282,9000,2022-12-26 22:22:20.0,SHP,SHP,null,null,
10207,COCC11250077,'202212262208572675516228,'202212262212212675533761,COCV_87,9000,2022-12-26 22:14:43.0,SHP,SHP,BO,zambrano.jhon_m,
10208,COCC11250098,'202212262214072675538174,'202212262219222675550352,COCV_155,9000,2022-12-26 22:29:30.0,SHP,SHP,BO,galvis.fernando_m,
10209,COCC11250132,'202212262227002675574575,'202212262231212675593041,COCV_556,9000,2022-12-26 22:34:53.0,SHP,SHP,BO,domico.leidy_m,
10210,COCC11250133,'202212262227592675576009,'202212262233122675598664,COCV_405,9000,2022-12-27 12:24:45.0,SHP,SHP,null,garcia.alexandra_m,
10211,COCC11250148,'202212262232382675597443,'202212262245022675632615,COCV_378,9000,2022-12-26 22:46:19.0,SHP,SHP,BO,gutierrezv.angee_m,
10212,COCC11250155,'202212262235462675605086,'202212262241112675625127,COCV_392,9000,2022-12-26 23:00:52.0,SHP,SHP,null,rojas.nicolas_m,
10213,COCC11250161,'202212262237512675610129,'202212262259022675671591,COCV_881,9000,2022-12-26 23:02:18.0,SHP,SHP,BO,zapata.daniela_m,
10214,COCC11250163,'202212262238112675610851,'202212262241112675625098,COCV_666,9000,2022-12-26 22:46:25.0,SHP,SHP,null,munoz.valentina_m,
10215,COCC11250174,'202212262241572675626155,'202212262245022675632639,COCV_621,9000,2022-12-26 22:59:11.0,SHP,SHP,null,triana.mayra_m,
10216,COCC11250205,'202212262252002675655345,'202212262302562675686704,COCV_621,9000,2022-12-26 23:06:40.0,SHP,SHP,null,null,
10217,COCC11250213,'202212262255052675662231,'202212262259022675671562,COCV_190,9000,2022-12-26 23:03:49.0,SHP,SHP,BO,bejarano.amparo_m,
10218,COCC11250225,'202212262257532675668635,'202212262301012675683649,COCV_181,9000,2022-12-26 23:19:53.0,SHP,SHP,null,vargas.nathaly_m,
10219,COCC11250240,'202212262305252675693226,'202212262316212675725750,COCV_696,9000,2022-12-26 23:22:18.0,SHP,SHP,BO,martinez.marly_m,
10220,COCC11250241,'202212262305372675693903,'202212262310212675706171,COCV_816,9000,2022-12-26 23:39:39.0,SHP,SHP,null,polo.vinasco_m,
10221,COCC11250247,'202212262308192675699276,'202212262314212675719891,COCV_190,9000,2022-12-26 23:16:38.0,SHP,SHP,BO,bejarano.amparo_m,
10222,COCC11250250,'202212262309042675700488,'202212262317212675727949,COCV_885,9000,2022-12-26 23:20:43.0,SHP,SHP,BO,tavina.mayra_m,
10223,COCC11250262,'202212262314042675719121,'202212262322212675743462,COCV_885,9000,2022-12-26 23:31:43.0,SHP,SHP,BO,tavina.mayra_m,
10224,COCC11250264,'202212262314222675720004,'202212262321212675742175,COCV_666,9000,2022-12-26 23:22:45.0,SHP,SHP,BO,munoz.valentina_m,
10225,COCC11250314,'202212262331152675770831,'202212262336122675779384,COCV_688,9000,2022-12-27 13:01:19.0,SHP,SHP,null,ibague.laura_m,
10226,COCC11250328,'202212262335352675778050,'202212262338092675783818,COCV_578,9000,2022-12-26 23:44:49.0,SHP,SHP,BO,lopez.angiev_m,
10227,COCC11250343,'202212262339342675786229,'202212262343592675801197,COCV_378,9000,2022-12-26 23:48:54.0,SHP,SHP,null,gutierrezv.angee_m,
10228,COCC11250349,'202212262341422675796783,'202212262346052675805460,COCV_220,9000,2022-12-26 23:51:23.0,SHP,SHP,BO,herrera.mariana_m,
10229,COCC11250390,'202212262355342675829288,'202212270003532675857888,COCV_155,9000,2022-12-27 00:17:04.0,SHP,SHP,BO,galvis.fernando_m,
10230,COCC11250404,'202212262359172675835705,'202212270003542675857958,COCV_181,9000,2022-12-27 00:06:14.0,SHP,SHP,BO,vargas.nathaly_m,
10231,COCC11250414,'202212270002312675852734,'202212270005592675864300,COCV_76,9000,2022-12-27 00:16:06.0,SHP,SHP,null,tapasco.thalia_m,
10232,COCC11250440,'202212270011322675880457,'202212270015232675887568,COCV_424,9000,2022-12-27 15:01:02.0,SHP,SHP,null,ramirez.niyiret_m,
10233,COCC11250447,'202212270014062675884425,'202212270019212675893862,COCV_545,9000,2022-12-27 00:22:28.0,SHP,SHP,BO,leon.laura_m,
10234,COCC11250455,'202212270017262675890776,'202212270022222675904797,COCV_549,9000,2022-12-27 00:25:27.0,SHP,SHP,BO,nino.claudia_m,
10235,COCC11250489,'202212270030522675925801,'202212270039142675939643,COCV_391,9000,2022-12-27 00:40:10.0,SHP,SHP,BO,hernandez.luz_m,
10236,COCC11250506,'202212270036552675934740,'202212270059012675982473,COCV_816,9000,2022-12-27 06:06:58.0,SHP,SHP,null,salazar.claudia_m,
10237,COCC11250507,'202212270037402675937490,'202212270041072675948662,COCV_621,9000,2022-12-27 00:47:53.0,SHP,SHP,BO,grajales.marlly_m,
10238,COCC11250510,'202212270038222675938333,'202212270043072675950583,COCV_378,9000,2022-12-27 00:47:05.0,SHP,SHP,null,gutierrezv.angee_m,
10239,COCC11250523,'202212270044202675953883,'202212270047052675959290,COCV_378,9000,2022-12-27 00:52:37.0,SHP,SHP,BO,gutierrezv.angee_m,
10240,COCC11250523,'202212270044202675953883,'202212270054572675976727,COCV_666,9000,2022-12-27 03:47:29.0,SHP,SHP,null,null,
10241,COCC11250524,'202212270044542675955476,'202212270049052675962303,COCV_181,9000,2022-12-27 01:09:21.0,SHP,SHP,null,null,
10242,COCC11250532,'202212270048542675962032,'202212270054582675976745,COCV_220,9000,2022-12-27 00:57:15.0,SHP,SHP,BO,herrera.mariana_m,
10243,COCC11250590,'202212270117572676016318,'202212270120262676022218,COCV_621,9000,2022-12-27 01:28:35.0,SHP,SHP,BO,grajales.marlly_m,
10244,COCC11250613,'202212270131392676045044,'202212270144052676066138,COCV_155,9000,2022-12-27 02:02:49.0,SHP,SHP,BO,galvis.fernando_m,
10245,COCC11250622,'202212270135192676048912,'202212270142082676063075,COCV_881,9000,2022-12-27 11:48:03.0,SHP,SHP,null,zapata.daniela_m,
10246,COCC11250623,'202212270135412676049082,'202212270142082676063015,COCV_220,9000,2022-12-27 01:47:30.0,SHP,SHP,BO,herrera.mariana_m,
10247,COCC11250634,'202212270142332676063524,'202212270147582676070341,COCV_155,9000,2022-12-27 01:54:31.0,SHP,SHP,BO,galvis.fernando_m,
10248,COCC11250647,'202212270151342676080302,'202212270201572676097672,COCV_76,9000,2022-12-27 02:04:53.0,SHP,SHP,BO,tapasco.thalia_m,
10249,COCC11250752,'202212270301392676196320,'202212270304572676197889,COCV_220,9000,2022-12-27 03:22:22.0,SHP,SHP,BO,herrera.mariana_m,
10250,COCC11250753,'202212270308552676201046,'202212270312372676207796,COCV_155,9000,2022-12-27 05:16:36.0,SHP,SHP,null,guzman.maritza_m,
10251,COCC11250765,'202212270356222676244696,'202212270401522676250150,COCV_411,9000,2022-12-27 04:12:40.0,SHP,SHP,BO,arenas.jenny_m,
10252,COCC11250767,'202212270403522676250396,'202212270407542676251719,COCV_816,9000,2022-12-27 06:14:59.0,SHP,SHP,null,solis.kelly_m,
10253,COCC11250769,'202212270409012676251964,'202212270411532676257139,COCV_545,9000,2022-12-27 13:12:27.0,SHP,SHP,null,chavez.esneider_m,
10254,COCC11250782,'202212270557092676311410,'202212270625212676320773,COCV_381,9000,2022-12-27 10:50:02.0,SHP,SHP,null,sanchez.armando_m,
10255,COCC11250783,'202212270617442676317451,'202212270621212676320349,COCV_545,9000,2022-12-27 10:30:01.0,SHP,SHP,null,chavez.esneider_m,
10256,COCC11250786,'202212270742432677814039,'202212270750042677814955,COCV_816,9000,2022-12-27 09:29:41.0,SHP,SHP,null,solis.kelly_m,
10257,COCC11250787,'202212270904322678292222,'202212270910582678295950,COCV_411,9000,2022-12-27 09:13:01.0,SHP,SHP,null,arenas.jenny_m,
10258,COCC11250789,'202212270950412678312515,'202212271003512678318660,COCV_156,9000,2022-12-27 12:03:27.0,SHP,SHP,BO,huerfano.laura_m,
10259,COCC11250792,'202212271104112678498455,'202212271110572678510486,COCV_155,9000,2022-12-27 11:19:23.0,SHP,SHP,BO,caicedo.adriana_m,
10260,COCC11250793,'202212271107312678502630,'202212271125222678521161,COCV_190,9000,2022-12-27 11:28:56.0,SHP,SHP,BO,rodriguez.yudy_m,
10261,COCC11250795,'202212271116062678512582,'202212271120412678517339,COCV_556,9000,2022-12-27 13:03:06.0,SHP,SHP,null,londono.leidy_m,
10262,COCC11250806,'202212271152502678559591,'202212271155592678564210,COCV_621,9000,2022-12-27 13:04:20.0,SHP,SHP,null,triana.mayra_m,
10263,COCC11250818,'202212271225012678628222,'202212271232212678652320,COCV_190,9000,2022-12-27 15:54:14.0,SHP,SHP,null,martinez.willian_m,
10264,COCC11250821,'202212271229212678639620,'202212271334212678812414,COCV_262,9000,2022-12-27 13:45:26.0,SHP,SHP,BO,aguilar.maria_m,
10265,COCC11250825,'202212271234112678655464,'202212271238212678666344,COCV_739,9000,2022-12-27 12:45:42.0,SHP,SHP,null,prada.blancanineyi_m,
10266,COCC11250831,'202212271242462678679656,'202212271251102678701639,COCV_424,9000,2022-12-27 12:53:13.0,SHP,SHP,BO,bermudez.leidy_m,
10267,COCC11250837,'202212271245262678683860,'202212271251092678701544,COCV_76,9000,2022-12-27 12:54:16.0,SHP,SHP,BO,tapasco.thalia_m,
10268,COCC11250857,'202212271304432678735796,'202212271311172678755381,COCV_282,9000,2022-12-27 13:31:20.0,SHP,SHP,null,null,
10269,COCC11250860,'202212271306542678739018,'202212271632222679399897,COCV_881,9000,2022-12-27 16:34:04.0,SHP,SHP,BO,luna.kelly_m,
10270,COCC11250879,'202212271319192678767023,'202212271324212678785499,COCV_90,9000,2022-12-27 13:45:20.0,SHP,SHP,null,null,
10271,COCC11250890,'202212271323142678781359,'202212271326222678789948,COCV_90,9000,2022-12-27 13:47:21.0,SHP,SHP,null,null,
10272,COCC11250921,'202212271338452678821527,'202212271344172678839915,COCV_220,9000,2022-12-27 13:49:20.0,SHP,SHP,BO,valencia.elsa_m,
10273,COCC11250946,'202212271353022678864671,'202212271356122678871205,COCV_660,9000,2022-12-27 14:16:21.0,SHP,SHP,null,null,
10274,COCC11250946,'202212271353022678864671,'202212271419582678936787,COCV_391,9000,2022-12-27 14:24:03.0,SHP,SHP,CNCL,velandia.alexander_m,
10275,COCC11250960,'202212271358192678874691,'202212271407592678902121,COCV_688,9000,2022-12-27 14:09:26.0,SHP,SHP,BO,osso.osmary_m,
10276,COCC11250964,'202212271359342678878727,'202212271414012678922503,COCV_424,9000,2022-12-27 17:49:00.0,SHP,SHP,null,bermudez.leidy_m,
10277,COCC11250976,'202212271405002678896327,'202212271407592678902159,COCV_282,9000,2022-12-27 14:28:20.0,SHP,SHP,null,null,
10278,COCC11250986,'202212271407432678901515,'202212271414022678922578,COCV_816,9000,2022-12-27 14:27:52.0,SHP,SHP,BO,polo.vinasco_m,
10279,COCC11250997,'202212271411202678917707,'202212271418012678932122,COCV_391,9000,2022-12-27 14:26:30.0,SHP,SHP,BO,velandia.alexander_m,
10280,COCC11251035,'202212271425042678955200,'202212271431222678977992,COCV_190,9000,2022-12-27 14:34:27.0,SHP,SHP,BO,martinez.willian_m,
10281,COCC11251038,'202212271426382678958376,'202212271515042679124350,COCV_470,9000,2022-12-28 11:39:25.0,SHP,SHP,null,herrera.geraldine_m,
10282,COCC11251047,'202212271429342678965319,'202212271432222678980313,COCV_578,9000,2022-12-27 14:32:55.0,SHP,SHP,BO,lopez.angiev_m,
10283,COCC11251052,'202212271430402678973374,'202212271436212678987764,COCV_90,9000,2022-12-27 14:47:34.0,SHP,SHP,BO,giraldo.david_m,
10284,COCC11251066,'202212271439272678995824,'202212271445182679018446,COCV_155,9000,2022-12-27 14:55:25.0,SHP,SHP,BO,burgos.sandra_m,
10285,COCC11251110,'202212271457042679058665,'202212271503062679083192,COCV_76,9000,2022-12-27 15:12:15.0,SHP,SHP,null,tapasco.thalia_m,
10286,COCC11251128,'202212271500362679073918,'202212271505072679088761,COCV_577,9000,2022-12-27 15:07:21.0,SHP,SHP,BO,escobar.diana_m,
10287,COCC11251152,'202212271508062679096699,'202212271513052679117310,COCV_378,9000,2022-12-27 15:14:10.0,SHP,SHP,BO,duenas.oscar_m,
10288,COCC11251161,'202212271510302679105822,'202212271513032679117162,COCV_282,9000,2022-12-27 15:33:20.0,SHP,SHP,null,null,
10289,COCC11251170,'202212271514442679123241,'202212271519002679134639,COCV_220,9000,2022-12-27 15:23:46.0,SHP,SHP,BO,valencia.elsa_m,
10290,COCC11251196,'202212271522192679148724,'202212271524542679157772,COCV_470,9000,2022-12-27 21:48:36.0,SHP,SHP,null,herrera.geraldine_m,
10291,COCC11251204,'202212271526372679161285,'202212271530212679174897,COCV_156,9000,2022-12-27 15:31:52.0,SHP,SHP,BO,huerfano.laura_m,
10292,COCC11251251,'202212271537422679202093,'202212271541212679219766,COCV_660,9000,2022-12-27 16:01:21.0,SHP,SHP,null,null,
10293,COCC11251251,'202212271537422679202093,'202212271604062679293439,COCV_874,9000,2022-12-27 16:14:34.0,SHP,SHP,null,cardozoe.daniela_m,
10294,COCC11251254,'202212271538032679202851,'202212271546232679234663,COCV_949,9000,2022-12-27 15:50:13.0,SHP,SHP,BO,vallecilla.soraya_m,
10295,COCC11251259,'202212271539572679207651,'202212271606062679299964,COCV_190,9000,2022-12-27 16:10:52.0,SHP,SHP,BO,martinez.willian_m,
10296,COCC11251265,'202212271541432679220733,'202212271546282679235348,COCV_621,9000,2022-12-27 17:08:53.0,SHP,SHP,null,triana.mayra_m,
10297,COCC11251270,'202212271544102679227688,'202212271552162679258703,COCV_378,9000,2022-12-27 15:59:13.0,SHP,SHP,BO,duenas.oscar_m,
10298,COCC11251286,'202212271547102679237634,'202212271554152679263156,COCV_282,9000,2022-12-27 16:14:21.0,SHP,SHP,null,null,
10299,COCC11251288,'202212271547312679238864,'202212271556152679267382,COCV_181,9000,2022-12-27 15:59:01.0,SHP,SHP,BO,zapata.alejandra_m,
10300,COCC11251290,'202212271548212679241330,'202212271556162679267465,COCV_621,9000,2022-12-27 15:59:16.0,SHP,SHP,BO,martinez.maria_m,
10301,COCC11251317,'202212271556542679268758,'202212271600032679277259,COCV_949,9000,2022-12-27 16:04:36.0,SHP,SHP,BO,vallecilla.soraya_m,
10302,COCC11251320,'202212271557322679269893,'202212271602052679288963,COCV_424,9000,2022-12-27 16:22:20.0,SHP,SHP,null,null,
10303,COCC11251349,'202212271605202679297939,'202212271611582679325354,COCV_874,9000,2022-12-27 16:14:00.0,SHP,SHP,BO,cardozoe.daniela_m,
10304,COCC11251367,'202212271612112679326143,'202212271614132679333680,COCV_220,9000,2022-12-27 16:16:20.0,SHP,SHP,BO,valencia.elsa_m,
10305,COCC11251403,'202212271627322679377639,'202212271633242679403142,COCV_76,9000,2022-12-27 16:36:54.0,SHP,SHP,BO,tapasco.thalia_m,
10306,COCC11251403,'202212271627322679377639,'202212271638232679418368,COCV_621,9000,2022-12-27 16:42:24.0,SHP,SHP,null,triana.mayra_m,
10307,COCC11251407,'202212271629042679380853,'202212271633242679403122,COCV_122,9000,2022-12-27 16:44:55.0,SHP,SHP,null,vega.kelly_m,
10308,COCC11251421,'202212271632112679399242,'202212271638212679418067,COCV_156,9000,2022-12-27 16:43:20.0,SHP,SHP,BO,huerfano.laura_m,
10309,COCC11251421,'202212271632112679399242,'202212271645212679447093,COCV_825,9000,2022-12-27 16:46:59.0,SHP,SHP,CNCL,ruiz.alexander_m,
10310,COCC11251474,'202212271645532679448822,'202212271649192679458032,COCV_621,9000,2022-12-27 16:52:40.0,SHP,SHP,BO,martinez.maria_m,
10311,COCC11251485,'202212271648562679456743,'202212271653142679476836,COCV_181,9000,2022-12-27 16:59:37.0,SHP,SHP,null,zapata.alejandra_m,
10312,COCC11251503,'202212271655562679484101,'202212271701052679506010,COCV_87,9000,2022-12-27 17:16:47.0,SHP,SHP,BO,zambrano.jhon_m,
10313,COCC11251504,'202212271656042679484471,'202212271703062679510997,COCV_220,9000,2022-12-27 17:07:34.0,SHP,SHP,BO,valencia.elsa_m,
10314,COCC11251529,'202212271703542679512137,'202212271707022679518464,COCV_621,9000,2022-12-27 17:15:39.0,SHP,SHP,BO,triana.mayra_m,
10315,COCC11251547,'202212271710312679529162,'202212271715062679546403,COCV_220,9000,2022-12-27 17:15:24.0,SHP,SHP,null,null,
10316,COCC11251593,'202212271727562679582097,'202212271733232679605216,COCV_739,9000,2022-12-27 17:37:54.0,SHP,SHP,BO,prada.blancanineyi_m,
10317,COCC11251594,'202212271729022679585188,'202212271741212679628520,COCV_696,9000,2022-12-27 17:42:33.0,SHP,SHP,BO,marin.yuliana_m,
10318,COCC11251656,'202212271752542679669441,'202212271800092679687724,COCV_696,9000,2022-12-27 18:02:32.0,SHP,SHP,BO,marin.yuliana_m,
10319,COCC11251657,'202212271752562679669490,'202212271802032679700925,COCV_825,9000,2022-12-27 18:03:27.0,SHP,SHP,BO,ruiz.alexander_m,
10320,COCC11251663,'202212271755262679674405,'202212271758122679681132,COCV_392,9000,2022-12-27 17:58:49.0,SHP,SHP,BO,vera.maria_m,
10321,COCC11251665,'202212271755502679675364,'202212271802032679700966,COCV_76,9000,2022-12-27 18:05:34.0,SHP,SHP,BO,tapasco.thalia_m,
10322,COCC11251665,'202212271755502679675364,'202212271808042679712074,COCV_621,9000,2022-12-27 18:11:50.0,SHP,SHP,BO,martinez.maria_m,
10323,COCC11251677,'202212271801452679699837,'202212271804052679704853,COCV_155,9000,2022-12-27 18:15:08.0,SHP,SHP,BO,burgos.sandra_m,
10324,COCC11251714,'202212271821002679753846,'202212272204072680422695,COCV_219,9000,2022-12-27 22:17:59.0,SHP,SHP,null,valencia.natalia_m,
10325,COCC11251736,'202212271829452679776021,'202212271840212679812978,COCV_262,9000,2022-12-27 18:44:09.0,SHP,SHP,BO,aguilar.maria_m,
10326,COCC11251736,'202212271829452679776021,'202212271845262679829726,COCV_411,9000,2022-12-27 19:05:44.0,SHP,SHP,null,tapias.jenny_m,
10327,COCC11251765,'202212271843162679822855,'202212271851182679850344,COCV_845,9000,2022-12-27 19:11:21.0,SHP,SHP,null,null,
10328,COCC11251776,'202212271849212679838959,'202212271857102679863202,COCV_556,9000,2022-12-27 19:11:26.0,SHP,SHP,null,londono.leidy_m,
10329,COCC11251842,'202212271918022679924897,'202212271921052679938469,COCV_897,9000,2022-12-28 14:12:47.0,SHP,SHP,null,herrera.ingrid_m,
10330,COCC11251922,'202212271950232680027435,'202212272002112680066310,COCV_220,9000,2022-12-27 20:04:54.0,SHP,SHP,BO,herrera.mariana_m,
10331,COCC11251932,'202212271955112680042816,'202212272002112680066362,COCV_556,9000,2022-12-27 20:06:19.0,SHP,SHP,BO,usuga.claudia_m,
10332,COCC11251937,'202212271956202680044726,'202212272002122680066397,COCV_378,9000,2022-12-27 20:06:43.0,SHP,SHP,BO,guio.ingrid_m,
10333,COCC11251950,'202212272003542680068494,'202212272010002680080433,COCV_21,9000,2022-12-27 20:19:10.0,SHP,SHP,BO,ariza.ana_m,
10334,COCC11251982,'202212272015212680100554,'202212272022022680125091,COCV_782,9000,2022-12-27 20:24:39.0,SHP,SHP,BO,diaz.derlyn_m,
10335,COCC11252037,'202212272028582680143889,'202212272039242680173734,COCV_391,9000,2022-12-27 20:39:52.0,SHP,SHP,BO,torres.karen_m,
10336,COCC11252040,'202212272030382680153442,'202212272034222680163016,COCV_577,9000,2022-12-27 20:39:06.0,SHP,SHP,BO,escobar.diana_m,
10337,COCC11252045,'202212272032072680159866,'202212272036212680167155,COCV_832,9000,2022-12-27 20:56:21.0,SHP,SHP,null,null,
10338,COCC11252047,'202212272034052680162555,'202212272038222680171244,COCV_660,9000,2022-12-27 20:59:21.0,SHP,SHP,null,null,
10339,COCC11252052,'202212272035272680164961,'202212272049212680203927,COCV_578,9000,2022-12-27 20:59:23.0,SHP,SHP,null,burbano.marinela_m,
10340,COCC11252077,'202212272041492680186461,'202212272212002680444102,COCV_885,9000,2022-12-27 22:15:16.0,SHP,SHP,BO,bello.luzary_m,
10341,COCC11252112,'202212272058292680229788,'202212272107022680254705,COCV_181,9000,2022-12-27 21:09:42.0,SHP,SHP,BO,zapata.alejandra_m,
10342,COCC11252119,'202212272102002680245073,'202212272107012680254642,COCV_621,9000,2022-12-27 21:17:06.0,SHP,SHP,BO,jimenez.maira_m,
10343,COCC11252120,'202212272102012680245127,'202212272109032680258767,COCV_873,9000,2022-12-27 21:11:16.0,SHP,SHP,BO,sanchez.andresf_m,
10344,COCC11252174,'202212272121042680300385,'202212272128552680317264,COCV_832,9000,2022-12-27 21:49:22.0,SHP,SHP,null,null,
10345,COCC11252183,'202212272123002680303630,'202212272130492680329079,COCV_392,9000,2022-12-27 21:32:45.0,SHP,SHP,BO,aldana.leidy_m,
10346,COCC11252197,'202212272129322680319236,'202212272133212680336822,COCV_101,9000,2022-12-27 21:41:10.0,SHP,SHP,null,gamboa.shannon_m,
10347,COCC11252226,'202212272141552680360483,'202212272148212680375080,COCV_155,9000,2022-12-27 21:55:40.0,SHP,SHP,BO,galvis.fernando_m,
