data:text/csv;charset=utf-8,Query: select oh.order_no,ysl.ORDER_HEADER_KEY,ysl.SHIPMENT_KEY,ys.SHIPNODE_KEY,ys.STATUS,ys.STATUS_DATE,ys.DELIVERY_METHOD,ys.ORDER_TYPE,ys.EXTN_SHORT,ys.ASSIGNED_TO_USER_ID from yfs_shipment_line ysl,yfs_shipment ys,yfs_order_header OH where ysl.SHIPMENT_KEY=ys.SHIPMENT_KEY and oh.order_header_key=ysl.order_header_key and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,SHIPMENT_KEY,SHIPNODE_KEY,STATUS,STATUS_DATE,DELIVERY_METHOD,ORDER_TYPE,EXTN_SHORT,ASSIGNED_TO_USER_ID,
447,CO11358195,'202212030236342521057008,'202212030238092521066109,COCV_381,9000,2022-12-03 02:39:20.0,SHP,SHP,BO,sanchez.armando_m,
448,CO11358206,'202212030236342521057029,'202212030238102521066148,COCV_549,9000,2022-12-03 02:41:34.0,SHP,SHP,BO,acosta.ismael_m,
449,CO11358210,'202212030241382521091857,'202212030243092521099437,COCV_549,9000,2022-12-03 02:46:00.0,SHP,SHP,BO,acosta.ismael_m,
450,CO11358248,'202212030308382521242880,'202212030310412521256337,COCV_185,9000,2022-12-03 03:21:06.0,PICK,PICK,CNCL,solano.lilibeth_m,
451,CO11358261,'202212030316402521287064,'202212030318112521294402,COCV_411,9000,2022-12-03 03:34:36.0,SHP,SHP,BO,lopez.dany_m,
452,CO11358291,'202212030256412521175484,'202212030258102521182877,COCV_545,9000,2022-12-03 03:00:59.0,SHP,SHP,BO,chavez.esneider_m,
453,CO11358294,'202212030256412521175450,'202212030258092521182780,COCV_551,9000,2022-12-03 03:02:04.0,SHP,SHP,BO,bautista.maria_m,
454,CO11358326,'202212030318392521296569,'202212030320092521304818,COCV_549,9000,2022-12-03 03:25:05.0,SHP,SHP,BO,acosta.ismael_m,
455,CO11358326,'202212030318392521296569,'202212030326232521339396,COCV_677,9000,2022-12-03 12:20:22.0,SHP,SHP,null,null,
456,CO11358326,'202212030318392521296569,'202212032027422529289311,COCV_468,9000,2022-12-03 20:33:30.0,SHP,SHP,CNCL,valencias.stephanie_m,
457,CO11358328,'202212030321352521315699,'202212030323102521323028,COCV_181,9000,2022-12-03 03:25:45.0,SHP,SHP,BO,zapata.alejandra_m,
458,CO11358328,'202212030321352521315699,'202212030326282521340295,COCV_101,9000,2022-12-03 03:31:58.0,SHP,SHP,CNCL,ramos.nubia_m,
459,CO11358328,'202212030321352521315699,'202212032027422529289256,COCV_825,9000,2022-12-03 20:37:19.0,SHP,SHP,CNCL,junco.bearlys_m,
460,CO11358354,'202212030336352521391386,'202212030338112521398745,COCV_411,9000,2022-12-03 03:45:22.0,SHP,SHP,BO,lopez.dany_m,
461,CO11358357,'202212030338382521400799,'202212030340112521409059,COCV_545,9000,2022-12-03 03:43:33.0,SHP,SHP,BO,chavez.esneider_m,
462,CO11358378,'202212030353352521480962,'202212030355092521488241,COCV_381,9000,2022-12-03 03:56:53.0,SHP,SHP,BO,lopez.andrea_m,
463,CO11358380,'202212030356362521494667,'202212030358102521502546,COCV_181,9000,2022-12-03 04:02:04.0,SHP,SHP,BO,munoz.leydi_m,
464,CO11358389,'202212030343422521429880,'202212030345112521437082,COCV_156,9000,2022-12-03 12:07:05.0,SHP,SHP,BO,nieto.angie_m,
465,CO11358392,'202212030353362521481019,'202212030355102521488451,COCV_378,9000,2022-12-03 12:03:07.0,SHP,SHP,BO,guio.ingrid_m,
466,CO11358392,'202212030353362521481019,'202212031205092526003487,COCV_545,9000,2022-12-03 12:07:38.0,SHP,SHP,BO,diaz.andrea_m,
467,CO11358408,'202212030358412521505083,'202212030400102521513239,COCV_185,9000,2022-12-03 04:16:26.0,SHP,SHP,BO,delarosa.lizeth_m,
468,CO11358408,'202212030358412521505083,'202212030417312521599008,COCV_122,9000,2022-12-03 12:20:24.0,SHP,SHP,null,null,
469,CO11358417,'202212030406422521546177,'202212030408022521552282,COCV_881,9000,2022-12-03 12:23:53.0,PICK,PICK,BO,garcia.danialeany_m,
470,CO11358458,'202212030441382521720072,'202212030443092521727016,COCV_181,9000,2022-12-03 04:52:03.0,SHP,SHP,BO,munoz.leydi_m,
471,CO11358471,'202212030503412521827540,'202212030505082521834143,COCV_122,9000,2022-12-03 12:20:26.0,SHP,SHP,null,null,
472,CO11358473,'202212030503412521827516,'202212030505082521834049,COCV_621,9000,2022-12-03 10:58:46.0,SHP,SHP,BO,naranjo.maria_m,
473,CO11358476,'202212030501352521818647,'202212030503082521825086,COCV_621,9000,2022-12-03 05:23:25.0,SHP,SHP,null,null,
474,CO11358476,'202212030501352521818647,'202212030526342521934717,COCV_220,9000,2022-12-03 12:04:49.0,SHP,SHP,null,alvarezs.johan_m,
475,CO11358485,'202212030403382521532363,'202212030405082521539027,COCV_881,9000,2022-12-04 03:12:48.0,SHP,SHP,null,garcia.danialeany_m,
476,CO11358490,'202212030406422521546234,'202212030408032521552420,COCV_381,9000,2022-12-03 04:09:03.0,SHP,SHP,BO,lopez.andrea_m,
477,CO11358490,'202212030406422521546234,'202212030411432521572870,COCV_549,9000,2022-12-03 04:12:58.0,SHP,SHP,CNCL,acosta.ismael_m,
478,CO11358499,'202212030416392521594991,'202212030417322521599209,COCV_549,9000,2022-12-03 04:18:55.0,SHP,SHP,BO,acosta.ismael_m,
479,CO11358521,'202212030438392521702242,'202212030440092521709774,COCV_545,9000,2022-12-03 04:43:28.0,SHP,SHP,BO,chavez.esneider_m,
480,CO11358523,'202212030453352521779928,'202212030455082521787048,COCV_424,9000,2022-12-03 17:41:05.0,SHP,SHP,null,bermudez.leidy_m,
481,CO11358535,'202212030458402521802438,'202212030500082521809301,COCV_181,9000,2022-12-03 05:09:09.0,SHP,SHP,null,munoz.leydi_m,
482,CO11358538,'202212030505042521833544,'202212030507092521842822,COCV_181,9000,2022-12-03 05:11:28.0,SHP,SHP,BO,munoz.leydi_m,
483,CO11358542,'202212030528382521944033,'202212030530092521951183,COCV_156,9000,2022-12-03 12:10:32.0,SHP,SHP,BO,nieto.angie_m,
484,CO11358542,'202212030528382521944033,'202212031212082526066439,COCV_101,9000,2022-12-03 12:13:51.0,SHP,SHP,CNCL,carabali.jenny_m,
485,CO11358544,'202212030543382522015367,'202212030545082522022482,COCV_468,9000,2022-12-03 13:06:50.0,PICK,PICK,BO,sierra.sandra_m,
486,CO11358545,'202212030556382522075251,'202212030558082522082179,COCV_181,9000,2022-12-03 06:00:17.0,SHP,SHP,BO,sena.laudid_m,
487,CO11358560,'202212030726392523925734,'202212030728332523946014,COCV_556,9000,2022-12-03 08:03:48.0,SHP,SHP,BO,londono.leidy_m,
488,CO11358567,'202212030858312525160358,'202212030900082525166554,COCV_545,9000,2022-12-03 09:02:25.0,SHP,SHP,BO,chavez.esneider_m,
489,CO11358567,'202212030858312525160358,'202212030904092525182744,COCV_551,9000,2022-12-03 09:07:27.0,SHP,SHP,CNCL,bautista.maria_m,
490,CO11358572,'202212031045052525588443,'202212031047092525609370,COCV_381,9000,2022-12-03 10:48:36.0,SHP,SHP,BO,lopez.andrea_m,
491,CO11358595,'202212030621362522189248,'202212030623082522195857,COCV_424,9000,2022-12-03 11:21:56.0,SHP,SHP,null,null,
492,CO11358601,'202212030818312524476667,'202212030819392524488021,COCV_381,9000,2022-12-03 09:06:05.0,SHP,SHP,BO,lopez.andrea_m,
493,CO11358608,'202212031121292525778891,'202212031122362525784129,COCV_190,9000,2022-12-03 11:24:47.0,SHP,SHP,BO,ulloa.estephany_m,
494,CO11358610,'202212031131322525830475,'202212031132342525835212,COCV_381,9000,2022-12-03 11:37:05.0,SHP,SHP,BO,aguilera.catalina_m,
495,CO11358614,'202212031143332525891601,'202212031145112525900167,COCV_453,9000,2022-12-03 12:20:29.0,SHP,SHP,null,null,
496,CO11358619,'202212031156302525956711,'202212031158102525964159,COCV_551,9000,2022-12-03 11:59:52.0,SHP,SHP,BO,molina.maydi_m,
497,CO11358629,'202212031216302526087116,'202212031217302526091875,COCV_688,9000,2022-12-03 12:51:56.0,SHP,SHP,BO,rodriguez.olga_m,
498,CO11358643,'202212031231332526176948,'202212031233342526186862,COCV_392,9000,2022-12-03 12:35:18.0,SHP,SHP,BO,vera.maria_m,
499,CO11358661,'202212031246372526262447,'202212031248102526270580,COCV_101,9000,2022-12-03 12:53:42.0,SHP,SHP,BO,carabali.jenny_m,
500,CO11358663,'202212031251322526294731,'202212031253092526303516,COCV_816,9000,2022-12-03 13:01:11.0,SHP,SHP,BO,ibarra.diana_m,
501,CO11358663,'202212031251322526294731,'202212031303082526366402,COCV_782,9000,2022-12-03 13:09:54.0,SHP,SHP,CNCL,montenegro.erika_m,
502,CO11358686,'202212031143332525891579,'202212031145112525900116,COCV_411,9000,2022-12-03 11:46:20.0,SHP,SHP,BO,ramirez.yaira_m,
503,CO11358686,'202212031143332525891579,'202212031148092525914331,COCV_402,9000,2022-12-03 13:05:01.0,SHP,SHP,CNCL,ariza.rudby_m,
504,CO11358689,'202212031153292525943622,'202212031155092525950956,COCV_677,9000,2022-12-03 12:20:30.0,SHP,SHP,null,null,
505,CO11358690,'202212031156292525956695,'202212031158092525964105,COCV_885,9000,2022-12-03 12:01:57.0,SHP,SHP,BO,avila.julith_m,
506,CO11358725,'202212031246372526262428,'202212031248102526270520,COCV_156,9000,2022-12-03 12:51:10.0,SHP,SHP,BO,nieto.angie_m,
507,CO11358732,'202212031306372526384751,'202212031308092526393190,COCV_882,9000,2022-12-03 13:28:12.0,SHP,SHP,null,null,
508,CO11358748,'202212031328302526519567,'202212031330092526531123,COCV_87,9000,2022-12-03 13:37:59.0,SHP,SHP,BO,cuervo.adriana_m,
509,CO11358759,'202212031338342526584695,'202212031340082526593716,COCV_964,9000,2022-12-03 13:45:59.0,PICK,PICK,CNCL,gutierrezp.sindy_m,
510,CO11358760,'202212031343342526619751,'202212031345112526629770,COCV_816,9000,2022-12-03 13:48:31.0,SHP,SHP,BO,ibarra.diana_m,
511,CO11358765,'202212031348312526648107,'202212031350092526659009,COCV_381,9000,2022-12-03 13:52:09.0,SHP,SHP,BO,aguilera.catalina_m,
512,CO11358772,'202212031356302526698844,'202212031358092526707719,COCV_782,9000,2022-12-03 14:18:13.0,SHP,SHP,null,null,
513,CO11358790,'202212031321362526478593,'202212031322292526483795,COCV_825,9000,2022-12-03 17:55:19.0,SHP,SHP,null,gonzalez.reiney_m,
514,CO11358796,'202212031326342526508266,'202212031328092526517513,COCV_21,9000,2022-12-03 13:48:14.0,SHP,SHP,null,null,
515,CO11358815,'202212031356302526698919,'202212031358112526708026,COCV_378,9000,2022-12-03 14:00:08.0,SHP,SHP,BO,guio.ingrid_m,
516,CO11358816,'202212031356302526698905,'202212031358102526707974,COCV_378,9000,2022-12-03 14:03:29.0,SHP,SHP,BO,guio.ingrid_m,
517,CO11358834,'202212031418342526838437,'202212031419342526844046,COCV_391,9000,2022-12-03 14:20:17.0,SHP,SHP,BO,riano.heidy_m,
518,CO11358834,'202212031418342526838437,'202212031421422526863793,COCV_643,9000,2022-12-03 14:22:27.0,SHP,SHP,CNCL,gomez.brayan_m,
519,CO11358860,'202212031458352527114309,'202212031500122527127252,COCV_155,9000,2022-12-03 15:06:41.0,SHP,SHP,BO,burgos.sandra_m,
520,CO11358870,'202212031503352527155238,'202212031505112527167539,COCV_411,9000,2022-12-03 15:08:41.0,SHP,SHP,BO,ramirez.yaira_m,
521,CO11358870,'202212031503352527155238,'202212031510102527201274,COCV_181,9000,2022-12-03 15:13:49.0,SHP,SHP,CNCL,anacona.castro_m,
522,CO11358872,'202212031505042527166460,'202212031507092527179649,COCV_378,9000,2022-12-03 15:11:12.0,SHP,SHP,BO,guio.ingrid_m,
523,CO11358933,'202212031521362527283311,'202212031522432527289714,COCV_378,9000,2022-12-03 15:25:40.0,SHP,SHP,BO,guio.ingrid_m,
524,CO11358958,'202212031546372527452902,'202212031548092527461800,COCV_660,9000,2022-12-03 15:52:44.0,SHP,SHP,BO,zabaleta.arcelio_m,
525,CO11358961,'202212031553342527500312,'202212031555122527509657,COCV_825,9000,2022-12-03 16:02:24.0,SHP,SHP,BO,gonzalez.reiney_m,
526,CO11358976,'202212031613372527639538,'202212031615112527650093,COCV_885,9000,2022-12-03 16:19:51.0,SHP,SHP,BO,avila.julith_m,
527,CO11358993,'202212031526362527314086,'202212031528362527326506,COCV_155,9000,2022-12-03 15:40:41.0,SHP,SHP,BO,burgos.sandra_m,
528,CO11359017,'202212031546372527452957,'202212031548102527461856,COCV_381,9000,2022-12-03 15:50:55.0,SHP,SHP,BO,aguilera.catalina_m,
529,CO11359046,'202212031611352527625890,'202212031613102527635790,COCV_964,9000,2022-12-03 16:19:24.0,SHP,SHP,BO,gutierrezp.sindy_m,
530,CO11359054,'202212031616352527658692,'202212031618102527667575,COCV_885,9000,2022-12-03 16:22:42.0,SHP,SHP,BO,avila.julith_m,
531,CO11359074,'202212031638342527804971,'202212031639312527810266,COCV_897,9000,2022-12-04 20:23:59.0,SHP,SHP,null,herrera.ingrid_m,
532,CO11359095,'202212031636352527792661,'202212031637272527797879,COCV_101,9000,2022-12-03 16:43:58.0,SHP,SHP,null,carabali.jenny_m,
533,CO11359113,'202212031656312527928937,'202212031658102527938560,COCV_739,9000,2022-12-03 16:58:39.0,PICK,PICK,BO,bravo.sara_m,
534,CO11359130,'202212031726362528135795,'202212031728382528147137,COCV_378,9000,2022-12-03 17:34:55.0,SHP,SHP,BO,guio.ingrid_m,
535,CO11359130,'202212031726362528135795,'202212031736102528200229,COCV_545,9000,2022-12-03 17:40:23.0,SHP,SHP,BO,diaz.andrea_m,
536,CO11359142,'202212031743362528248281,'202212031745112528257294,COCV_378,9000,2022-12-03 17:50:54.0,SHP,SHP,BO,guio.ingrid_m,
537,CO11359168,'202212031823352528497166,'202212031825432528509207,COCV_378,9000,2022-12-03 18:29:19.0,SHP,SHP,BO,guio.ingrid_m,
538,CO11359168,'202212031823352528497166,'202212031831322528550310,COCV_825,9000,2022-12-03 18:36:29.0,SHP,SHP,CNCL,gonzalez.reiney_m,
539,CO11359204,'202212031706372527998319,'202212031708092528007318,COCV_282,9000,2022-12-03 17:28:13.0,SHP,SHP,null,null,
540,CO11359214,'202212031718342528079868,'202212031721002528101774,COCV_549,9000,2022-12-03 17:22:30.0,PICK,PICK,BO,nino.claudia_m,
541,CO11359226,'202212031741352528237204,'202212031743102528245601,COCV_739,9000,2022-12-03 17:45:00.0,SHP,SHP,BO,medina.johanna_m,
542,CO11359250,'202212031816322528450516,'202212031818092528458770,COCV_545,9000,2022-12-03 18:20:30.0,SHP,SHP,BO,diaz.andrea_m,
543,CO11359253,'202212031821322528485381,'202212031823332528496839,COCV_881,9000,2022-12-03 18:29:59.0,SHP,SHP,BO,zapata.daniela_m,
544,CO11359258,'202212031828322528525356,'202212031829372528531875,COCV_696,9000,2022-12-03 18:39:11.0,SHP,SHP,BO,marin.yuliana_m,
545,CO11359264,'202212031838352528590676,'202212031839262528595545,COCV_832,9000,2022-12-03 19:00:13.0,SHP,SHP,null,null,
546,CO11359270,'202212031853322528689923,'202212031855102528698952,COCV_428,9000,2022-12-03 19:00:12.0,SHP,SHP,null,bulla.diana_m,
547,CO11359272,'202212031858352528718255,'202212031900112528729368,COCV_411,9000,2022-12-03 19:02:17.0,SHP,SHP,BO,arenas.jenny_m,
548,CO11359285,'202212031841322528615113,'202212031843112528624621,COCV_660,9000,2022-12-03 18:46:56.0,SHP,SHP,BO,zabaleta.arcelio_m,
549,CO11359294,'202212031856352528706844,'202212031858092528715329,COCV_155,9000,2022-12-03 19:01:31.0,SHP,SHP,BO,burgos.sandra_m,
550,CO11359298,'202212031911362528808507,'202212031913102528817053,COCV_885,9000,2022-12-03 19:18:22.0,SHP,SHP,BO,avila.julith_m,
551,CO11359301,'202212031913332528819473,'202212031915112528829143,COCV_885,9000,2022-12-03 19:19:23.0,SHP,SHP,BO,avila.julith_m,
552,CO11359305,'202212031916322528835971,'202212031918092528844305,COCV_832,9000,2022-12-03 19:38:13.0,SHP,SHP,null,null,
553,CO11359323,'202212031946362529024656,'202212031948102529033371,COCV_101,9000,2022-12-03 19:51:42.0,SHP,SHP,BO,clavijo.kelly_m,
554,CO11359324,'202212031946362529024641,'202212031948102529033317,COCV_155,9000,2022-12-03 20:15:10.0,SHP,SHP,BO,sandoval.isabel_m,
555,CO11359352,'202212032028382529294805,'202212032029282529300488,COCV_782,9000,2022-12-03 20:50:14.0,SHP,SHP,null,null,
556,CO11359392,'202212031928352528908334,'202212031930362528921888,COCV_411,9000,2022-12-03 19:34:24.0,SHP,SHP,BO,orjuela.blanca_m,
557,CO11359436,'202212032028382529294776,'202212032029272529300404,COCV_739,9000,2022-12-03 20:38:12.0,SHP,SHP,BO,bravo.sara_m,
558,CO11359455,'202212032106402529536617,'202212032108102529545215,COCV_882,9000,2022-12-03 21:28:15.0,SHP,SHP,null,null,
559,CO11359456,'202212032106402529536605,'202212032108092529545018,COCV_381,9000,2022-12-03 21:09:25.0,SHP,SHP,BO,sanchez.armando_m,
560,CO11359460,'202212032106402529536633,'202212032108102529545165,COCV_882,9000,2022-12-03 21:28:14.0,SHP,SHP,null,null,
561,CO11359463,'202212032111362529572335,'202212032113102529580918,COCV_688,9000,2022-12-03 21:15:13.0,SHP,SHP,BO,ibague.laura_m,
562,CO11359474,'202212032128402529675752,'202212032130282529689193,COCV_378,9000,2022-12-03 21:36:04.0,SHP,SHP,BO,duenas.oscar_m,
563,CO11359474,'202212032128402529675752,'202212032138092529735821,COCV_545,9000,2022-12-03 21:41:14.0,SHP,SHP,BO,pena.angie_m,
564,CO11359493,'202212032126382529664638,'202212032128432529676228,COCV_882,9000,2022-12-03 21:49:15.0,SHP,SHP,null,null,
565,CO11359503,'202212032136362529727149,'202212032138102529735948,COCV_660,9000,2022-12-03 21:47:37.0,SHP,SHP,BO,obando.maribel_m,
566,CO11359505,'202212032143382529775546,'202212032144342529782030,COCV_402,9000,2022-12-03 21:48:59.0,SHP,SHP,BO,rodriguez.deisy_m,
567,CO11359508,'202212032143382529775460,'202212032144332529781815,COCV_190,9000,2022-12-03 21:47:16.0,SHP,SHP,BO,parra.angi_m,
568,CO11359509,'202212032146432529793790,'202212032148132529803474,COCV_185,9000,2022-12-03 22:32:54.0,SHP,SHP,BO,lemos.ketys_m,
569,CO11359519,'202212032151362529831101,'202212032153112529840143,COCV_378,9000,2022-12-03 21:57:22.0,SHP,SHP,BO,duenas.oscar_m,
570,CO11359520,'202212032156372529859639,'202212032158102529868894,COCV_181,9000,2022-12-03 22:00:28.0,SHP,SHP,BO,becerra.jenny_m,
571,CO11359523,'202212032153332529842745,'202212032155122529851999,COCV_696,9000,2022-12-03 22:15:15.0,SHP,SHP,null,null,
572,CO11359528,'202212032206402529925949,'202212032208102529934805,COCV_551,9000,2022-12-03 22:12:15.0,SHP,SHP,BO,beltran.luz_m,
573,CO11359538,'202212032216372529991337,'202212032218092529999119,COCV_190,9000,2022-12-03 22:38:15.0,SHP,SHP,null,null,
574,CO11359546,'202212032226412530053565,'202212032227332530058764,COCV_545,9000,2022-12-03 22:30:51.0,SHP,SHP,BO,pena.angie_m,
575,CO11359563,'202212032256372530243352,'202212032258102530251646,COCV_392,9000,2022-12-03 23:01:10.0,SHP,SHP,BO,dominguez.domingo_m,
576,CO11359581,'202212032323372530413715,'202212032325112530423068,COCV_411,9000,2022-12-03 23:27:40.0,SHP,SHP,BO,arenas.jenny_m,
577,CO11359588,'202212032143382529775484,'202212032144322529781641,COCV_739,9000,2022-12-03 21:46:14.0,SHP,SHP,BO,medina.johanna_m,
578,CO11359588,'202212032143382529775484,'202212032148092529802820,COCV_181,9000,2022-12-03 21:52:59.0,SHP,SHP,BO,quilindo.heider_m,
579,CO11359599,'202212032156362529859605,'202212032158092529868808,COCV_739,9000,2022-12-03 22:02:13.0,SHP,SHP,BO,bravo.sara_m,
580,CO11359605,'202212032206412529925993,'202212032208102529934849,COCV_392,9000,2022-12-03 22:12:22.0,SHP,SHP,BO,aldana.leidy_m,
581,CO11359617,'202212032221362530026092,'202212032223092530034199,COCV_190,9000,2022-12-03 22:43:16.0,SHP,SHP,null,null,
582,CO11359618,'202212032221362530026077,'202212032223092530034150,COCV_181,9000,2022-12-03 22:25:42.0,SHP,SHP,BO,becerra.jenny_m,
583,CO11359618,'202212032221362530026077,'202212032227322530058635,COCV_381,9000,2022-12-03 22:28:55.0,SHP,SHP,CNCL,carmona.julieta_m,
584,CO11359661,'202212032321372530402836,'202212032323102530410788,COCV_549,9000,2022-12-03 23:24:48.0,SHP,SHP,BO,gonzalez.daniela_m,
585,CO11359664,'202212032326392530430160,'202212032328332530440272,COCV_666,9000,2022-12-04 01:18:35.0,SHP,SHP,null,munoz.valentina_m,
586,CO11359674,'202212032351392530585257,'202212032353132530594408,COCV_155,9000,2022-12-03 23:57:06.0,SHP,SHP,BO,sandoval.isabel_m,
587,CO11359677,'202212032356372530611380,'202212032358142530619831,COCV_155,9000,2022-12-04 00:08:07.0,SHP,SHP,BO,sandoval.isabel_m,
588,CO11359677,'202212032356372530611380,'202212040010102530701249,COCV_190,9000,2022-12-04 00:12:31.0,SHP,SHP,BO,parra.angi_m,
589,CO11359691,'202212032331362530464193,'202212032332302530469106,COCV_549,9000,2022-12-03 23:34:57.0,SHP,SHP,BO,gonzalez.daniela_m,
590,CO11359700,'202212032346412530552612,'202212032348112530560912,COCV_578,9000,2022-12-03 23:52:48.0,PICK,PICK,BO,burbano.marinela_m,
591,CO11359705,'202212032353372530596464,'202212032355122530604528,COCV_392,9000,2022-12-03 23:57:40.0,SHP,SHP,BO,aguirre.dora_m,
592,CO11359710,'202212032356372530611350,'202212032358132530619742,COCV_190,9000,2022-12-03 23:59:08.0,SHP,SHP,BO,parra.angi_m,
593,CO11359710,'202212032356372530611350,'202212040001092530645949,COCV_411,9000,2022-12-04 00:03:24.0,SHP,SHP,CNCL,orjuela.blanca_m,
594,CO11359731,'202212040033372530840380,'202212040035362530849801,COCV_190,9000,2022-12-04 00:56:43.0,SHP,SHP,BO,parra.angi_m,
595,CO11359733,'202212040036342530854343,'202212040037382530860057,COCV_155,9000,2022-12-04 00:48:22.0,SHP,SHP,BO,sandoval.isabel_m,
596,CO11359733,'202212040036342530854343,'202212040050102530933854,COCV_190,9000,2022-12-04 00:58:23.0,SHP,SHP,BO,parra.angi_m,
597,CO11359734,'202212040036342530854329,'202212040037372530859961,COCV_190,9000,2022-12-04 00:58:16.0,SHP,SHP,null,null,
598,CO11359734,'202212040036342530854329,'202212040101102531001476,COCV_402,9000,2022-12-04 14:13:56.0,SHP,SHP,CNCL,pineda.leidyv_m,
599,CO11359737,'202212040036342530854406,'202212040037392530860232,COCV_392,9000,2022-12-04 00:44:19.0,SHP,SHP,BO,dominguez.domingo_m,
600,CO11359762,'202212040108362531039249,'202212040110102531049207,COCV_392,9000,2022-12-04 22:39:00.0,SHP,SHP,null,dominguez.domingo_m,
601,CO11359766,'202212040118392531096524,'202212040120112531106656,COCV_181,9000,2022-12-04 01:20:56.0,SHP,SHP,BO,becerra.jenny_m,
602,CO11359766,'202212040118392531096524,'202212040256112531642139,COCV_643,9000,2022-12-04 14:04:43.0,SHP,SHP,CNCL,garcia.patricia_m,
603,CO11359770,'202212040121392531119187,'202212040123112531127048,COCV_381,9000,2022-12-04 01:26:09.0,SHP,SHP,BO,sanchez.armando_m,
604,CO11359770,'202212040121392531119187,'202212040128562531156750,COCV_378,9000,2022-12-04 01:31:56.0,SHP,SHP,CNCL,duenas.oscar_m,
605,CO11359786,'202212040006402530681076,'202212040008112530689261,COCV_156,9000,2022-12-04 00:13:04.0,SHP,SHP,BO,garcia.roy_m,
606,CO11359799,'202212040028372530807966,'202212040029352530812905,COCV_181,9000,2022-12-04 00:34:15.0,SHP,SHP,BO,quilindo.heider_m,
607,CO11359803,'202212040046382530913789,'202212040047302530918226,COCV_825,9000,2022-12-04 00:51:04.0,SHP,SHP,BO,junco.bearlys_m,
608,CO11359816,'202212040106372531029440,'202212040108112531037125,COCV_391,9000,2022-12-04 01:11:19.0,SHP,SHP,BO,hernandez.luz_m,
609,CO11359817,'202212040116362531086046,'202212040118092531093696,COCV_545,9000,2022-12-04 01:28:29.0,SHP,SHP,null,ortiz.hector_m,
610,CO11359826,'202212040138382531213423,'202212040140102531222356,COCV_381,9000,2022-12-05 17:07:40.0,SHP,SHP,null,sanchez.armando_m,
611,CO11359834,'202212040148392531269202,'202212040150112531278351,COCV_391,9000,2022-12-04 01:51:30.0,SHP,SHP,BO,hernandez.luz_m,
612,CO11359834,'202212040148392531269202,'202212040153102531296914,COCV_155,9000,2022-12-04 16:03:25.0,SHP,SHP,null,sandoval.isabel_m,
613,CO11359854,'202212040223362531462015,'202212040225112531470074,COCV_688,9000,2022-12-04 14:16:15.0,PICK,PICK,BO,alfonso.yenifer_m,
614,CO11359876,'202212040306392531699868,'202212040308102531707549,COCV_545,9000,2022-12-04 03:14:10.0,SHP,SHP,BO,aya.alexander_m,
615,CO11359876,'202212040306392531699868,'202212040316092531750083,COCV_181,9000,2022-12-04 03:20:17.0,SHP,SHP,CNCL,villa.carlos_m,
616,CO11359876,'202212040306392531699868,'202212041608152537398702,COCV_378,9000,2022-12-04 22:52:30.0,SHP,SHP,null,vanegass.laura_m,
617,CO11359889,'202212040138382531213440,'202212040140102531222436,COCV_155,9000,2022-12-04 01:50:44.0,SHP,SHP,BO,sandoval.isabel_m,
618,CO11359930,'202212040246422531588074,'202212040247272531592072,COCV_101,9000,2022-12-04 02:48:54.0,SHP,SHP,BO,clavijo.kelly_m,
619,CO11359939,'202212040306392531699855,'202212040308102531707510,COCV_874,9000,2022-12-04 14:31:35.0,PICK,PICK,BO,cardozoe.daniela_m,
620,CO11359941,'202212040306392531699837,'202212040308102531707470,COCV_551,9000,2022-12-04 03:25:55.0,SHP,SHP,BO,vasquez.armando_m,
621,CO11359942,'202212040306392531699831,'202212040308102531707417,COCV_551,9000,2022-12-04 03:21:54.0,SHP,SHP,null,vasquez.armando_m,
622,CO11359948,'202212040323372531790193,'202212040325092531797277,COCV_688,9000,2022-12-05 14:27:05.0,SHP,SHP,PCNCL,alfonso.yenifer_m,
623,CO11359964,'202212040423382532085489,'202212040425092532092047,COCV_881,9000,2022-12-05 02:56:04.0,SHP,SHP,null,guisao.heidy_m,
624,CO11359978,'202212040456382532236781,'202212040458122532243484,COCV_874,9000,2022-12-04 14:31:55.0,PICK,PICK,BO,cardozoe.daniela_m,
625,CO11359982,'202212040316392531752466,'202212040318102531759572,COCV_185,9000,2022-12-04 03:26:21.0,SHP,SHP,BO,orozco.evelin_m,
626,CO11359992,'202212040343382531890378,'202212040345092531897320,COCV_381,9000,2022-12-05 16:49:28.0,SHP,SHP,null,sanchez.armando_m,
627,CO11359995,'202212040346402531904372,'202212040347202531907423,COCV_155,9000,2022-12-04 03:51:31.0,SHP,SHP,BO,lievano.sindy_m,
628,CO11359997,'202212040351382531930914,'202212040353102531937549,COCV_391,9000,2022-12-04 03:53:42.0,SHP,SHP,BO,hernandez.luz_m,
629,CO11359998,'202212040356352531952773,'202212040358142531960512,COCV_381,9000,2022-12-04 06:21:59.0,SHP,SHP,null,avila.leisy_m,
630,CO11360000,'202212040356352531952743,'202212040358142531960409,COCV_545,9000,2022-12-04 04:00:31.0,SHP,SHP,BO,aya.alexander_m,
631,CO11360000,'202212040356352531952743,'202212041609102537404018,COCV_378,9000,2022-12-04 23:20:37.0,SHP,SHP,null,vanegass.laura_m,
632,CO11360012,'202212040418392532059574,'202212040420102532066761,COCV_556,9000,2022-12-04 04:40:24.0,SHP,SHP,null,null,
