data:text/csv;charset=utf-8,Query: TIEMPOS SELECT OH.ORDER_NO,yors.ORDER_HEADER_KEY,yors.STATUS,yors.STATUS_DATE,yors.CREATEUSERID,yors.MODIFYUSERID,ysl.SHIPMENT_KEY,ys.scac,ys.SHIPNODE_KEY,ys.ASSIGNED_TO_USER_ID from yfs_order_release_status yors, yfs_order_header OH,yfs_shipment_line ysl,yfs_shipment ys where oh.ORDER_HEADER_KEY=yors.ORDER_HEADER_KEY AND oh.order_header_key=ysl.order_header_key and ysl.SHIPMENT_KEY=ys.shipment_key and yors.status in ('1400','3350.1000','3350.1500','3700.1000','3700.2000','3350.1500.1000','3700.01','3700.02','9000') and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,STATUS,STATUS_DATE,CREATEUSERID,MODIFYUSERID,SHIPMENT_KEY,SCAC,SHIPNODE_KEY,ASSIGNED_TO_USER_ID,
70001,CO10992817,'202204270056391536043495,3700.2000,2022-04-27 01:32:37.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202204270058561536046412,MU,COCV_411,garay.claudia_m,
70002,CO10992818,'202204270056391536043470,3350.1000,2022-04-27 00:58:56.0,DifarmaConsolidateToShipmentAgentServer,carabali.jenny_m,'202204270058561536046457,MU,COCV_101,carabali.jenny_m,
70003,CO10992818,'202204270056391536043470,3350.1500,2022-04-27 01:00:52.0,carabali.jenny_m,carabali.jenny_m,'202204270058561536046457,MU,COCV_101,carabali.jenny_m,
70004,CO10992818,'202204270056391536043470,3350.1500.1000,2022-04-27 01:00:53.0,carabali.jenny_m,carabali.jenny_m,'202204270058561536046457,MU,COCV_101,carabali.jenny_m,
70005,CO10992818,'202204270056391536043470,3700.1000,2022-04-27 01:08:40.0,carabali.jenny_m,OMSRESTAPIUSER,'202204270058561536046457,MU,COCV_101,carabali.jenny_m,
70006,CO10992818,'202204270056391536043470,3700.2000,2022-04-27 01:40:51.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202204270058561536046457,MU,COCV_101,carabali.jenny_m,
70007,CO10992819,'202204270056391536043444,1400,2022-04-27 01:06:51.0,gutierrez.alexandra_m,gutierrez.alexandra_m,'202204270058551536046336,MU,COCV_378,gutierrez.alexandra_m,
70008,CO10992819,'202204270056391536043444,1400,2022-04-27 01:06:51.0,gutierrez.alexandra_m,gutierrez.alexandra_m,'202204270109541536059614,MU,COCV_156,ventura.nataly_m,
70009,CO10992819,'202204270056391536043444,1400,2022-04-27 01:06:52.0,gutierrez.alexandra_m,gutierrez.alexandra_m,'202204270058551536046336,MU,COCV_378,gutierrez.alexandra_m,
70010,CO10992819,'202204270056391536043444,1400,2022-04-27 01:06:52.0,gutierrez.alexandra_m,gutierrez.alexandra_m,'202204270109541536059614,MU,COCV_156,ventura.nataly_m,
70011,CO10992819,'202204270056391536043444,1400,2022-04-27 01:06:54.0,gutierrez.alexandra_m,gutierrez.alexandra_m,'202204270058551536046336,MU,COCV_378,gutierrez.alexandra_m,
70012,CO10992819,'202204270056391536043444,1400,2022-04-27 01:06:54.0,gutierrez.alexandra_m,gutierrez.alexandra_m,'202204270109541536059614,MU,COCV_156,ventura.nataly_m,
70013,CO10992819,'202204270056391536043444,3350.1000,2022-04-27 00:58:55.0,DifarmaConsolidateToShipmentAgentServer,gutierrez.alexandra_m,'202204270058551536046336,MU,COCV_378,gutierrez.alexandra_m,
70014,CO10992819,'202204270056391536043444,3350.1000,2022-04-27 00:58:55.0,DifarmaConsolidateToShipmentAgentServer,gutierrez.alexandra_m,'202204270109541536059614,MU,COCV_156,ventura.nataly_m,
70015,CO10992819,'202204270056391536043444,3350.1000,2022-04-27 01:09:55.0,DifarmaConsolidateToShipmentAgentServer,ventura.nataly_m,'202204270058551536046336,MU,COCV_378,gutierrez.alexandra_m,
70016,CO10992819,'202204270056391536043444,3350.1000,2022-04-27 01:09:55.0,DifarmaConsolidateToShipmentAgentServer,ventura.nataly_m,'202204270109541536059614,MU,COCV_156,ventura.nataly_m,
70017,CO10992819,'202204270056391536043444,3350.1500,2022-04-27 01:15:01.0,ventura.nataly_m,ventura.nataly_m,'202204270058551536046336,MU,COCV_378,gutierrez.alexandra_m,
70018,CO10992819,'202204270056391536043444,3350.1500,2022-04-27 01:15:01.0,ventura.nataly_m,ventura.nataly_m,'202204270109541536059614,MU,COCV_156,ventura.nataly_m,
70019,CO10992819,'202204270056391536043444,3350.1500.1000,2022-04-27 01:15:01.0,ventura.nataly_m,huerfano.laura_m,'202204270058551536046336,MU,COCV_378,gutierrez.alexandra_m,
70020,CO10992819,'202204270056391536043444,3350.1500.1000,2022-04-27 01:15:01.0,ventura.nataly_m,huerfano.laura_m,'202204270109541536059614,MU,COCV_156,ventura.nataly_m,
70021,CO10992819,'202204270056391536043444,3700.1000,2022-04-27 12:26:32.0,huerfano.laura_m,OMSRESTAPIUSER,'202204270058551536046336,MU,COCV_378,gutierrez.alexandra_m,
70022,CO10992819,'202204270056391536043444,3700.1000,2022-04-27 12:26:32.0,huerfano.laura_m,OMSRESTAPIUSER,'202204270109541536059614,MU,COCV_156,ventura.nataly_m,
70023,CO10992819,'202204270056391536043444,3700.2000,2022-04-27 13:17:59.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202204270058551536046336,MU,COCV_378,gutierrez.alexandra_m,
70024,CO10992819,'202204270056391536043444,3700.2000,2022-04-27 13:17:59.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202204270109541536059614,MU,COCV_156,ventura.nataly_m,
70025,CO10992821,'202204270058381536046035,3350.1000,2022-04-27 01:00:27.0,DifarmaConsolidateToShipmentAgentServer,huertas.jose_m,'202204270100271536049898,MU,COCV_394,huertas.jose_m,
70026,CO10992821,'202204270058381536046035,3350.1500,2022-04-27 01:07:35.0,huertas.jose_m,huertas.jose_m,'202204270100271536049898,MU,COCV_394,huertas.jose_m,
70027,CO10992821,'202204270058381536046035,3350.1500.1000,2022-04-27 01:07:36.0,huertas.jose_m,huertas.jose_m,'202204270100271536049898,MU,COCV_394,huertas.jose_m,
70028,CO10992821,'202204270058381536046035,3700.1000,2022-04-27 01:32:29.0,huertas.jose_m,OMSRESTAPIUSER,'202204270100271536049898,MU,COCV_394,huertas.jose_m,
70029,CO10992821,'202204270058381536046035,3700.2000,2022-04-27 01:54:17.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202204270100271536049898,MU,COCV_394,huertas.jose_m,
70030,CO10992822,'202204270058371536046026,3350.1000,2022-04-27 01:00:27.0,DifarmaConsolidateToShipmentAgentServer,guevara.nataly_m,'202204270100261536049880,MU,COCV_155,guevara.nataly_m,
70031,CO10992822,'202204270058371536046026,3350.1500,2022-04-27 01:11:29.0,guevara.nataly_m,guevara.nataly_m,'202204270100261536049880,MU,COCV_155,guevara.nataly_m,
70032,CO10992822,'202204270058371536046026,3350.1500.1000,2022-04-27 01:11:40.0,guevara.nataly_m,guevara.nataly_m,'202204270100261536049880,MU,COCV_155,guevara.nataly_m,
70033,CO10992822,'202204270058371536046026,3700.1000,2022-04-27 01:55:24.0,guevara.nataly_m,OMSRESTAPIUSER,'202204270100261536049880,MU,COCV_155,guevara.nataly_m,
70034,CO10992822,'202204270058371536046026,3700.2000,2022-04-27 02:15:54.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202204270100261536049880,MU,COCV_155,guevara.nataly_m,
70035,CO10992823,'202204270106361536056878,3350.1000,2022-04-27 01:09:54.0,DifarmaConsolidateToShipmentAgentServer,cardenas.manuela_m,'202204270109541536059580,MU,COCV_873,cardenas.manuela_m,
70036,CO10992823,'202204270106361536056878,3350.1500,2022-04-27 01:11:31.0,cardenas.manuela_m,cardenas.manuela_m,'202204270109541536059580,MU,COCV_873,cardenas.manuela_m,
70037,CO10992823,'202204270106361536056878,3350.1500.1000,2022-04-27 01:11:31.0,cardenas.manuela_m,cardenas.manuela_m,'202204270109541536059580,MU,COCV_873,cardenas.manuela_m,
70038,CO10992823,'202204270106361536056878,3700.1000,2022-04-27 01:36:18.0,cardenas.manuela_m,OMSRESTAPIUSER,'202204270109541536059580,MU,COCV_873,cardenas.manuela_m,
70039,CO10992823,'202204270106361536056878,3700.2000,2022-04-27 02:09:54.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202204270109541536059580,MU,COCV_873,cardenas.manuela_m,
70040,CO10992824,'202204270116361536069399,3350.1000,2022-04-27 01:20:00.0,DifarmaConsolidateToShipmentAgentServer,orjuela.blanca_m,'202204270120001536071429,MU,COCV_411,orjuela.blanca_m,
70041,CO10992824,'202204270116361536069399,3350.1500,2022-04-27 01:24:39.0,orjuela.blanca_m,orjuela.blanca_m,'202204270120001536071429,MU,COCV_411,orjuela.blanca_m,
70042,CO10992824,'202204270116361536069399,3350.1500.1000,2022-04-27 01:24:40.0,orjuela.blanca_m,orjuela.blanca_m,'202204270120001536071429,MU,COCV_411,orjuela.blanca_m,
70043,CO10992824,'202204270116361536069399,3700.1000,2022-04-27 01:37:15.0,orjuela.blanca_m,OMSRESTAPIUSER,'202204270120001536071429,MU,COCV_411,orjuela.blanca_m,
70044,CO10992824,'202204270116361536069399,3700.2000,2022-04-27 01:55:13.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202204270120001536071429,MU,COCV_411,orjuela.blanca_m,
70045,CO10992825,'202204270116361536069411,3350.1000,2022-04-27 01:20:01.0,DifarmaConsolidateToShipmentAgentServer,aya.alexander_m,'202204270120011536071473,MU,COCV_545,aya.alexander_m,
70046,CO10992825,'202204270116361536069411,3350.1500,2022-04-27 01:29:20.0,aya.alexander_m,aya.alexander_m,'202204270120011536071473,MU,COCV_545,aya.alexander_m,
70047,CO10992825,'202204270116361536069411,3350.1500.1000,2022-04-27 01:29:30.0,aya.alexander_m,aya.alexander_m,'202204270120011536071473,MU,COCV_545,aya.alexander_m,
70048,CO10992825,'202204270116361536069411,3700.1000,2022-04-27 01:39:01.0,aya.alexander_m,OMSRESTAPIUSER,'202204270120011536071473,MU,COCV_545,aya.alexander_m,
