data:text/csv;charset=utf-8,Query: TIEMPOS SELECT OH.ORDER_NO,yors.ORDER_HEADER_KEY,yors.STATUS,yors.STATUS_DATE,yors.CREATEUSERID,yors.MODIFYUSERID,ysl.SHIPMENT_KEY,ys.scac,ys.SHIPNODE_KEY,ys.ASSIGNED_TO_USER_ID from yfs_order_release_status yors, yfs_order_header OH,yfs_shipment_line ysl,yfs_shipment ys where oh.ORDER_HEADER_KEY=yors.ORDER_HEADER_KEY AND oh.order_header_key=ysl.order_header_key and ysl.SHIPMENT_KEY=ys.shipment_key and yors.status in ('1400','3350.1000','3350.1500','3700.1000','3700.2000','3350.1500.1000','3700.01','3700.02','9000') and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,STATUS,STATUS_DATE,CREATEUSERID,MODIFYUSERID,SHIPMENT_KEY,SCAC,SHIPNODE_KEY,ASSIGNED_TO_USER_ID,
340001,COCC10614712,'202203231804041419588009,3700.2000,2022-03-23 19:06:16.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202203231806431419592449,MU,COCV_156,roa.julio_m,
340002,COCC10614713,'202203231804251419588625,3350.1000,2022-03-23 18:18:06.0,DifarmaConsolidateToShipmentAgentServer,rivera.gustavo_m,'202203231818061419629718,MU,COCV_873,rivera.gustavo_m,
340003,COCC10614713,'202203231804251419588625,3350.1500,2022-03-23 18:24:48.0,rivera.gustavo_m,rivera.gustavo_m,'202203231818061419629718,MU,COCV_873,rivera.gustavo_m,
340004,COCC10614713,'202203231804251419588625,3350.1500.1000,2022-03-23 18:24:50.0,rivera.gustavo_m,rivera.gustavo_m,'202203231818061419629718,MU,COCV_873,rivera.gustavo_m,
340005,COCC10614713,'202203231804251419588625,3700.1000,2022-03-23 18:35:03.0,rivera.gustavo_m,OMSRESTAPIUSER,'202203231818061419629718,MU,COCV_873,rivera.gustavo_m,
340006,COCC10614713,'202203231804251419588625,3700.2000,2022-03-23 19:27:05.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202203231818061419629718,MU,COCV_873,rivera.gustavo_m,
340007,COCC10614713,'202203231804251419588625,9000,2022-03-23 18:07:57.0,arias.katherine_si,arias.katherine_si,'202203231818061419629718,MU,COCV_873,rivera.gustavo_m,
340008,COCC10614714,'202203231804461419589196,3350.1000,2022-03-23 18:13:05.0,DifarmaConsolidateToShipmentAgentServer,lopez.obed_m,'202203231813051419615027,MU,COCV_666,lopez.obed_m,
340009,COCC10614714,'202203231804461419589196,3350.1500,2022-03-23 18:15:07.0,lopez.obed_m,lopez.obed_m,'202203231813051419615027,MU,COCV_666,lopez.obed_m,
340010,COCC10614714,'202203231804461419589196,3350.1500.1000,2022-03-23 18:15:08.0,lopez.obed_m,lopez.obed_m,'202203231813051419615027,MU,COCV_666,lopez.obed_m,
340011,COCC10614714,'202203231804461419589196,3700.1000,2022-03-23 21:37:59.0,lopez.obed_m,OMSRESTAPIUSER,'202203231813051419615027,MU,COCV_666,lopez.obed_m,
340012,COCC10614714,'202203231804461419589196,3700.2000,2022-03-24 15:17:42.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202203231813051419615027,MU,COCV_666,lopez.obed_m,
340013,COCC10614715,'202203231804501419589269,3350.1000,2022-03-23 18:08:38.0,DifarmaConsolidateToShipmentAgentServer,aldana.luz_m,'202203231808381419597643,MU,COCV_411,aldana.luz_m,
340014,COCC10614715,'202203231804501419589269,3350.1500,2022-03-23 18:12:33.0,aldana.luz_m,aldana.luz_m,'202203231808381419597643,MU,COCV_411,aldana.luz_m,
340015,COCC10614715,'202203231804501419589269,3350.1500.1000,2022-03-23 18:12:34.0,aldana.luz_m,aldana.luz_m,'202203231808381419597643,MU,COCV_411,aldana.luz_m,
340016,COCC10614715,'202203231804501419589269,3700.01,2022-03-23 20:41:35.0,DifarmaHubCreateDelRejectReturnServer,aldana.luz_m,'202203231808381419597643,MU,COCV_411,aldana.luz_m,
340017,COCC10614715,'202203231804501419589269,3700.02,2022-03-23 21:09:57.0,aldana.luz_m,aldana.luz_m,'202203231808381419597643,MU,COCV_411,aldana.luz_m,
340018,COCC10614715,'202203231804501419589269,3700.1000,2022-03-23 20:05:06.0,aldana.luz_m,OMSRESTAPIUSER,'202203231808381419597643,MU,COCV_411,aldana.luz_m,
340019,COCC10614715,'202203231804501419589269,9000,2022-03-23 18:06:42.0,gonzalez.diana_si,gonzalez.diana_si,'202203231808381419597643,MU,COCV_411,aldana.luz_m,
340020,COCC10614717,'202203231805031419589509,3350.1000,2022-03-23 18:10:38.0,DifarmaConsolidateToShipmentAgentServer,burbano.marinela_m,'202203231810371419606935,MU,COCV_578,burbano.marinela_m,
340021,COCC10614717,'202203231805031419589509,3350.1500,2022-03-23 18:12:29.0,burbano.marinela_m,burbano.marinela_m,'202203231810371419606935,MU,COCV_578,burbano.marinela_m,
340022,COCC10614717,'202203231805031419589509,3350.1500.1000,2022-03-23 18:12:30.0,burbano.marinela_m,burbano.marinela_m,'202203231810371419606935,MU,COCV_578,burbano.marinela_m,
340023,COCC10614717,'202203231805031419589509,3700.1000,2022-03-23 18:34:14.0,burbano.marinela_m,OMSRESTAPIUSER,'202203231810371419606935,MU,COCV_578,burbano.marinela_m,
340024,COCC10614717,'202203231805031419589509,3700.2000,2022-03-23 19:53:36.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202203231810371419606935,MU,COCV_578,burbano.marinela_m,
340025,COCC10614718,'202203231805221419590219,3350.1000,2022-03-23 18:12:07.0,DifarmaConsolidateToShipmentAgentServer,garcia.alexandra_m,'202203231812071419612363,MU,COCV_405,garcia.alexandra_m,
340026,COCC10614718,'202203231805221419590219,3350.1500,2022-03-23 18:18:23.0,garcia.alexandra_m,garcia.alexandra_m,'202203231812071419612363,MU,COCV_405,garcia.alexandra_m,
340027,COCC10614718,'202203231805221419590219,3350.1500.1000,2022-03-23 18:19:36.0,garcia.alexandra_m,lizarazo.liliana_m,'202203231812071419612363,MU,COCV_405,garcia.alexandra_m,
