data:text/csv;charset=utf-8,Query: TIEMPOS SELECT OH.ORDER_NO,yors.ORDER_HEADER_KEY,yors.STATUS,yors.STATUS_DATE,yors.CREATEUSERID,yors.MODIFYUSERID,ysl.SHIPMENT_KEY,ys.scac,ys.SHIPNODE_KEY,ys.ASSIGNED_TO_USER_ID from yfs_order_release_status yors, yfs_order_header OH,yfs_shipment_line ysl,yfs_shipment ys where oh.ORDER_HEADER_KEY=yors.ORDER_HEADER_KEY AND oh.order_header_key=ysl.order_header_key and ysl.SHIPMENT_KEY=ys.shipment_key and yors.status in ('1400','3350.1000','3350.1500','3700.1000','3700.2000','3350.1500.1000','3700.01','3700.02','9000') and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,STATUS,STATUS_DATE,CREATEUSERID,MODIFYUSERID,SHIPMENT_KEY,SCAC,SHIPNODE_KEY,ASSIGNED_TO_USER_ID,
90001,CO10881713,'202202152251361291438707,3350.1500.1000,2022-02-15 23:00:50.0,barajas.geraldyn_m,barajas.geraldyn_m,'202202152253081291440997,MU,COCV_411,barajas.geraldyn_m,
90002,CO10881713,'202202152251361291438707,3700.1000,2022-02-15 23:18:52.0,barajas.geraldyn_m,OMSRESTAPIUSER,'202202152253081291440997,MU,COCV_411,barajas.geraldyn_m,
90003,CO10881713,'202202152251361291438707,3700.2000,2022-02-15 23:35:15.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202202152253081291440997,MU,COCV_411,barajas.geraldyn_m,
90004,CO10881714,'202202152251361291438706,3350.1000,2022-02-15 22:53:09.0,DifarmaConsolidateToShipmentAgentServer,aponte.july_m,'202202152253081291441019,MU,COCV_381,aponte.july_m,
90005,CO10881714,'202202152251361291438706,3350.1500,2022-02-15 22:55:37.0,aponte.july_m,aponte.july_m,'202202152253081291441019,MU,COCV_381,aponte.july_m,
90006,CO10881714,'202202152251361291438706,3350.1500.1000,2022-02-15 22:55:38.0,aponte.july_m,aponte.july_m,'202202152253081291441019,MU,COCV_381,aponte.july_m,
90007,CO10881714,'202202152251361291438706,3700.1000,2022-02-15 23:10:49.0,aponte.july_m,OMSRESTAPIUSER,'202202152253081291441019,MU,COCV_381,aponte.july_m,
90008,CO10881714,'202202152251361291438706,3700.2000,2022-02-15 23:20:56.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202202152253081291441019,MU,COCV_381,aponte.july_m,
90009,CO10881715,'202202152253371291441588,3350.1000,2022-02-15 22:55:28.0,DifarmaConsolidateToShipmentAgentServer,toro.yondeliz_m,'202202152255281291443715,MU,COCV_522,toro.yondeliz_m,
90010,CO10881715,'202202152253371291441588,3350.1500,2022-02-15 22:58:16.0,toro.yondeliz_m,toro.yondeliz_m,'202202152255281291443715,MU,COCV_522,toro.yondeliz_m,
