data:text/csv;charset=utf-8,Query: TIEMPOS SELECT OH.ORDER_NO,yors.ORDER_HEADER_KEY,yors.STATUS,yors.STATUS_DATE,yors.CREATEUSERID,yors.MODIFYUSERID,ysl.SHIPMENT_KEY,ys.scac,ys.SHIPNODE_KEY,ys.ASSIGNED_TO_USER_ID from yfs_order_release_status yors, yfs_order_header OH,yfs_shipment_line ysl,yfs_shipment ys where oh.ORDER_HEADER_KEY=yors.ORDER_HEADER_KEY AND oh.order_header_key=ysl.order_header_key and ysl.SHIPMENT_KEY=ys.shipment_key and yors.status in ('1400','3350.1000','3350.1500','3700.1000','3700.2000','3350.1500.1000','3700.01','3700.02','9000') and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,STATUS,STATUS_DATE,CREATEUSERID,MODIFYUSERID,SHIPMENT_KEY,SCAC,SHIPNODE_KEY,ASSIGNED_TO_USER_ID,
50001,CO10987966,'202204222036371524604932,3350.1500.1000,2022-04-22 20:52:31.0,orjuela.blanca_m,orjuela.blanca_m,'202204222039361524612047,MU,COCV_411,orjuela.blanca_m,
50002,CO10987966,'202204222036371524604932,3700.1000,2022-04-22 21:00:29.0,orjuela.blanca_m,OMSRESTAPIUSER,'202204222039361524612047,MU,COCV_411,orjuela.blanca_m,
50003,CO10987966,'202204222036371524604932,3700.2000,2022-04-22 22:12:15.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202204222039361524612047,MU,COCV_411,orjuela.blanca_m,
50004,CO10987968,'202204222036381524605099,3350.1000,2022-04-22 20:39:38.0,DifarmaConsolidateToShipmentAgentServer,loboa.lina_m,'202204222039381524612314,MU,COCV_268,loboa.lina_m,
50005,CO10987968,'202204222036381524605099,3350.1500,2022-04-22 20:55:46.0,loboa.lina_m,loboa.lina_m,'202204222039381524612314,MU,COCV_268,loboa.lina_m,
50006,CO10987968,'202204222036381524605099,3350.1500.1000,2022-04-22 20:55:46.0,loboa.lina_m,loboa.lina_m,'202204222039381524612314,MU,COCV_268,loboa.lina_m,
50007,CO10987968,'202204222036381524605099,3700.1000,2022-04-22 20:59:55.0,loboa.lina_m,OMSRESTAPIUSER,'202204222039381524612314,MU,COCV_268,loboa.lina_m,
50008,CO10987968,'202204222036381524605099,3700.2000,2022-04-22 21:04:51.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202204222039381524612314,MU,COCV_268,loboa.lina_m,
50009,CO10987969,'202204222036371524605025,3350.1000,2022-04-22 20:39:36.0,DifarmaConsolidateToShipmentAgentServer,gamboa.shannon_m,'202204222039361524612105,MU,COCV_101,gamboa.shannon_m,
50010,CO10987969,'202204222036371524605025,3350.1500,2022-04-22 20:41:31.0,gamboa.shannon_m,gamboa.shannon_m,'202204222039361524612105,MU,COCV_101,gamboa.shannon_m,
50011,CO10987969,'202204222036371524605025,3350.1500.1000,2022-04-22 20:41:32.0,gamboa.shannon_m,gamboa.shannon_m,'202204222039361524612105,MU,COCV_101,gamboa.shannon_m,
50012,CO10987969,'202204222036371524605025,3700.1000,2022-04-22 20:50:41.0,gamboa.shannon_m,OMSRESTAPIUSER,'202204222039361524612105,MU,COCV_101,gamboa.shannon_m,
50013,CO10987969,'202204222036371524605025,3700.2000,2022-04-22 21:01:53.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202204222039361524612105,MU,COCV_101,gamboa.shannon_m,
50014,CO10987971,'202204222041371524622013,3350.1000,2022-04-22 20:44:13.0,DifarmaConsolidateToShipmentAgentServer,ramirez.yaira_m,'202204222044131524626271,MU,COCV_411,ramirez.yaira_m,
50015,CO10987971,'202204222041371524622013,3350.1500,2022-04-22 20:51:55.0,ramirez.yaira_m,ramirez.yaira_m,'202204222044131524626271,MU,COCV_411,ramirez.yaira_m,
50016,CO10987971,'202204222041371524622013,3350.1500.1000,2022-04-22 20:51:55.0,ramirez.yaira_m,ramirez.yaira_m,'202204222044131524626271,MU,COCV_411,ramirez.yaira_m,
50017,CO10987971,'202204222041371524622013,3700.1000,2022-04-22 21:00:18.0,ramirez.yaira_m,OMSRESTAPIUSER,'202204222044131524626271,MU,COCV_411,ramirez.yaira_m,
50018,CO10987971,'202204222041371524622013,3700.2000,2022-04-22 21:21:00.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202204222044131524626271,MU,COCV_411,ramirez.yaira_m,
50019,CO10987973,'202204222041361524621992,3350.1000,2022-04-22 20:44:13.0,DifarmaConsolidateToShipmentAgentServer,loboa.lina_m,'202204222044131524626250,MU,COCV_268,loboa.lina_m,
50020,CO10987973,'202204222041361524621992,3350.1500,2022-04-22 21:04:33.0,loboa.lina_m,loboa.lina_m,'202204222044131524626250,MU,COCV_268,loboa.lina_m,
50021,CO10987973,'202204222041361524621992,3350.1500.1000,2022-04-22 21:04:33.0,loboa.lina_m,loboa.lina_m,'202204222044131524626250,MU,COCV_268,loboa.lina_m,
50022,CO10987973,'202204222041361524621992,3700.1000,2022-04-22 21:43:15.0,loboa.lina_m,OMSRESTAPIUSER,'202204222044131524626250,MU,COCV_268,loboa.lina_m,
50023,CO10987973,'202204222041361524621992,3700.2000,2022-04-22 23:22:17.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202204222044131524626250,MU,COCV_268,loboa.lina_m,
50024,CO10987974,'202204222041361524621984,3350.1000,2022-04-22 20:44:12.0,DifarmaConsolidateToShipmentAgentServer,ramos.nubia_m,'202204222044121524626192,MU,COCV_101,ramos.nubia_m,
50025,CO10987974,'202204222041361524621984,3350.1000,2022-04-22 20:44:13.0,DifarmaConsolidateToShipmentAgentServer,ramos.nubia_m,'202204222044121524626192,MU,COCV_101,ramos.nubia_m,
50026,CO10987974,'202204222041361524621984,3350.1500,2022-04-22 20:46:46.0,ramos.nubia_m,ramos.nubia_m,'202204222044121524626192,MU,COCV_101,ramos.nubia_m,
50027,CO10987974,'202204222041361524621984,3350.1500.1000,2022-04-22 20:46:46.0,ramos.nubia_m,ramos.nubia_m,'202204222044121524626192,MU,COCV_101,ramos.nubia_m,
50028,CO10987974,'202204222041361524621984,3700.1000,2022-04-22 20:51:28.0,ramos.nubia_m,OMSRESTAPIUSER,'202204222044121524626192,MU,COCV_101,ramos.nubia_m,
50029,CO10987974,'202204222041361524621984,3700.2000,2022-04-22 21:04:11.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202204222044121524626192,MU,COCV_101,ramos.nubia_m,
50030,CO10987975,'202204222043361524625277,3350.1000,2022-04-22 20:46:13.0,DifarmaConsolidateToShipmentAgentServer,hernandez.karen_m,'202204222046121524629146,MU,COCV_381,hernandez.karen_m,
50031,CO10987975,'202204222043361524625277,3350.1500,2022-04-22 20:47:49.0,hernandez.karen_m,hernandez.karen_m,'202204222046121524629146,MU,COCV_381,hernandez.karen_m,
50032,CO10987975,'202204222043361524625277,3350.1500.1000,2022-04-22 20:47:49.0,hernandez.karen_m,hernandez.karen_m,'202204222046121524629146,MU,COCV_381,hernandez.karen_m,
50033,CO10987975,'202204222043361524625277,3700.1000,2022-04-22 20:56:56.0,hernandez.karen_m,OMSRESTAPIUSER,'202204222046121524629146,MU,COCV_381,hernandez.karen_m,
50034,CO10987975,'202204222043361524625277,3700.2000,2022-04-22 21:03:02.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202204222046121524629146,MU,COCV_381,hernandez.karen_m,
50035,CO10987976,'202204222046391524630240,3350.1000,2022-04-22 20:49:13.0,DifarmaConsolidateToShipmentAgentServer,prada.blancanineyi_m,'202204222049131524633978,MU,COCV_739,prada.blancanineyi_m,
50036,CO10987976,'202204222046391524630240,3350.1500,2022-04-22 20:53:11.0,prada.blancanineyi_m,prada.blancanineyi_m,'202204222049131524633978,MU,COCV_739,prada.blancanineyi_m,
50037,CO10987976,'202204222046391524630240,3350.1500.1000,2022-04-22 20:53:12.0,prada.blancanineyi_m,prada.blancanineyi_m,'202204222049131524633978,MU,COCV_739,prada.blancanineyi_m,
50038,CO10987976,'202204222046391524630240,3700.1000,2022-04-22 22:26:27.0,prada.blancanineyi_m,OMSRESTAPIUSER,'202204222049131524633978,MU,COCV_739,prada.blancanineyi_m,
50039,CO10987976,'202204222046391524630240,3700.2000,2022-04-22 22:51:23.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202204222049131524633978,MU,COCV_739,prada.blancanineyi_m,
50040,CO10987977,'202204222053461524648252,3350.1000,2022-04-22 20:56:16.0,DifarmaConsolidateToShipmentAgentServer,salamanca.jorge_m,'202204222056161524652776,MU,COCV_688,salamanca.jorge_m,
50041,CO10987977,'202204222053461524648252,3350.1500,2022-04-22 20:57:51.0,salamanca.jorge_m,salamanca.jorge_m,'202204222056161524652776,MU,COCV_688,salamanca.jorge_m,
