data:text/csv;charset=utf-8,Query: TIEMPOS SELECT OH.ORDER_NO,yors.ORDER_HEADER_KEY,yors.STATUS,yors.STATUS_DATE,yors.CREATEUSERID,yors.MODIFYUSERID,ysl.SHIPMENT_KEY,ys.scac,ys.SHIPNODE_KEY,ys.ASSIGNED_TO_USER_ID from yfs_order_release_status yors, yfs_order_header OH,yfs_shipment_line ysl,yfs_shipment ys where oh.ORDER_HEADER_KEY=yors.ORDER_HEADER_KEY AND oh.order_header_key=ysl.order_header_key and ysl.SHIPMENT_KEY=ys.shipment_key and yors.status in ('1400','3350.1000','3350.1500','3700.1000','3700.2000','3350.1500.1000','3700.01','3700.02','9000') and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,STATUS,STATUS_DATE,CREATEUSERID,MODIFYUSERID,SHIPMENT_KEY,SCAC,SHIPNODE_KEY,ASSIGNED_TO_USER_ID,
50001,CO10817360,'202201101731331154685770,3350.1500.1000,2022-01-10 17:35:42.0,zapata.daniel_m,zapata.daniel_m,'202201101732151154687947,MU,COCV_845,zapata.daniel_m,
50002,CO10817360,'202201101731331154685770,3700.1000,2022-01-10 18:06:15.0,zapata.daniel_m,OMSRESTAPIUSER,'202201101732151154687947,MU,COCV_845,zapata.daniel_m,
50003,CO10817360,'202201101731331154685770,3700.2000,2022-01-10 18:35:25.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202201101732151154687947,MU,COCV_845,zapata.daniel_m,
50004,CO10817361,'202201101733341154690034,1400,2022-01-10 17:41:35.0,zapata.daniel_m,zapata.daniel_m,'202201101735171154692621,MU,COCV_845,zapata.daniel_m,
50005,CO10817361,'202201101733341154690034,1400,2022-01-10 17:41:35.0,zapata.daniel_m,zapata.daniel_m,'202201101743121154717710,MU,COCV_885,castilla.leidys_m,
50006,CO10817361,'202201101733341154690034,1400,2022-01-10 18:13:24.0,castilla.leidys_m,castilla.leidys_m,'202201101735171154692621,MU,COCV_845,zapata.daniel_m,
50007,CO10817361,'202201101733341154690034,1400,2022-01-10 18:13:24.0,castilla.leidys_m,castilla.leidys_m,'202201101743121154717710,MU,COCV_885,castilla.leidys_m,
50008,CO10817361,'202201101733341154690034,3350.1000,2022-01-10 17:35:17.0,DifarmaConsolidateToShipmentAgentServer,zapata.daniel_m,'202201101735171154692621,MU,COCV_845,zapata.daniel_m,
50009,CO10817361,'202201101733341154690034,3350.1000,2022-01-10 17:35:17.0,DifarmaConsolidateToShipmentAgentServer,zapata.daniel_m,'202201101743121154717710,MU,COCV_885,castilla.leidys_m,
50010,CO10817361,'202201101733341154690034,3350.1000,2022-01-10 17:43:12.0,DifarmaConsolidateToShipmentAgentServer,castilla.leidys_m,'202201101735171154692621,MU,COCV_845,zapata.daniel_m,
50011,CO10817361,'202201101733341154690034,3350.1000,2022-01-10 17:43:12.0,DifarmaConsolidateToShipmentAgentServer,castilla.leidys_m,'202201101743121154717710,MU,COCV_885,castilla.leidys_m,
50012,CO10817361,'202201101733341154690034,9000,2022-02-01 19:12:04.0,admin,admin,'202201101735171154692621,MU,COCV_845,zapata.daniel_m,
50013,CO10817361,'202201101733341154690034,9000,2022-02-01 19:12:04.0,admin,admin,'202201101743121154717710,MU,COCV_885,castilla.leidys_m,
50014,CO10817362,'202201101733341154690013,3350.1000,2022-01-10 17:35:17.0,DifarmaConsolidateToShipmentAgentServer,leon.angiep_m,'202201101735171154692600,MU,COCV_402,leon.angiep_m,
50015,CO10817362,'202201101733341154690013,3350.1500,2022-01-10 17:48:59.0,leon.angiep_m,leon.angiep_m,'202201101735171154692600,MU,COCV_402,leon.angiep_m,
50016,CO10817362,'202201101733341154690013,3350.1500.1000,2022-01-10 17:49:22.0,leon.angiep_m,leon.angiep_m,'202201101735171154692600,MU,COCV_402,leon.angiep_m,
50017,CO10817362,'202201101733341154690013,3700.1000,2022-01-10 18:22:31.0,leon.angiep_m,OMSRESTAPIUSER,'202201101735171154692600,MU,COCV_402,leon.angiep_m,
50018,CO10817362,'202201101733341154690013,3700.2000,2022-01-10 18:41:33.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202201101735171154692600,MU,COCV_402,leon.angiep_m,
50019,CO10817363,'202201101736311154695140,1400,2022-01-10 18:03:51.0,DifarmaShipmentMonitorAgentCO,DifarmaShipmentMonitorAgentCO,'202201101738121154698072,MU,COCV_411,null,
50020,CO10817363,'202201101736311154695140,3350.1000,2022-01-10 17:38:12.0,DifarmaConsolidateToShipmentAgentServer,DifarmaShipmentMonitorAgentCO,'202201101738121154698072,MU,COCV_411,null,
50021,CO10817363,'202201101736311154695140,9000,2022-01-10 18:04:50.0,DifarmaScheduleSalesOrderAgent,DifarmaScheduleSalesOrderAgent,'202201101738121154698072,MU,COCV_411,null,
50022,CO10817364,'202201101738401154698962,3350.1000,2022-01-10 17:40:13.0,DifarmaConsolidateToShipmentAgentServer,carmona.julieta_m,'202201101740121154704459,MU,COCV_381,carmona.julieta_m,
50023,CO10817364,'202201101738401154698962,3350.1500,2022-01-10 17:41:06.0,carmona.julieta_m,carmona.julieta_m,'202201101740121154704459,MU,COCV_381,carmona.julieta_m,
50024,CO10817364,'202201101738401154698962,3350.1500.1000,2022-01-10 17:41:17.0,carmona.julieta_m,carmona.julieta_m,'202201101740121154704459,MU,COCV_381,carmona.julieta_m,
50025,CO10817364,'202201101738401154698962,3700.1000,2022-01-10 17:50:35.0,carmona.julieta_m,OMSRESTAPIUSER,'202201101740121154704459,MU,COCV_381,carmona.julieta_m,
50026,CO10817364,'202201101738401154698962,3700.2000,2022-01-10 18:10:28.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202201101740121154704459,MU,COCV_381,carmona.julieta_m,
50027,CO10817365,'202201101738401154698937,3350.1000,2022-01-10 17:40:12.0,DifarmaConsolidateToShipmentAgentServer,mottas.dania_m,'202201101740121154704422,MU,COCV_677,mottas.dania_m,
50028,CO10817365,'202201101738401154698937,3350.1500,2022-01-10 17:45:09.0,mottas.dania_m,mottas.dania_m,'202201101740121154704422,MU,COCV_677,mottas.dania_m,
50029,CO10817365,'202201101738401154698937,3350.1500.1000,2022-01-10 17:45:17.0,mottas.dania_m,mottas.dania_m,'202201101740121154704422,MU,COCV_677,mottas.dania_m,
50030,CO10817365,'202201101738401154698937,3700.1000,2022-01-10 18:03:16.0,mottas.dania_m,OMSRESTAPIUSER,'202201101740121154704422,MU,COCV_677,mottas.dania_m,
50031,CO10817365,'202201101738401154698937,3700.2000,2022-01-10 18:08:04.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202201101740121154704422,MU,COCV_677,mottas.dania_m,
50032,CO10817366,'202201101738391154698900,1400,2022-01-10 18:04:12.0,DifarmaShipmentMonitorAgentCO,DifarmaShipmentMonitorAgentCO,'202201101740131154704481,MU,COCV_411,null,
50033,CO10817366,'202201101738391154698900,3350.1000,2022-01-10 17:40:13.0,DifarmaConsolidateToShipmentAgentServer,DifarmaShipmentMonitorAgentCO,'202201101740131154704481,MU,COCV_411,null,
50034,CO10817366,'202201101738391154698900,9000,2022-01-10 18:04:50.0,DifarmaScheduleSalesOrderAgent,DifarmaScheduleSalesOrderAgent,'202201101740131154704481,MU,COCV_411,null,
50035,CO10817367,'202201101738391154698862,1400,2022-01-10 17:53:24.0,cocoma.jose_m,cocoma.jose_m,'202201101740121154704382,MU,COCV_573,cocoma.jose_m,
50036,CO10817367,'202201101738391154698862,1400,2022-01-10 17:53:24.0,cocoma.jose_m,cocoma.jose_m,'202201101755401154764223,MU,COCV_181,zapata.alejandra_m,
50037,CO10817367,'202201101738391154698862,1400,2022-01-10 17:53:26.0,cocoma.jose_m,cocoma.jose_m,'202201101740121154704382,MU,COCV_573,cocoma.jose_m,
50038,CO10817367,'202201101738391154698862,1400,2022-01-10 17:53:26.0,cocoma.jose_m,cocoma.jose_m,'202201101755401154764223,MU,COCV_181,zapata.alejandra_m,
50039,CO10817367,'202201101738391154698862,3350.1000,2022-01-10 17:40:12.0,DifarmaConsolidateToShipmentAgentServer,cocoma.jose_m,'202201101740121154704382,MU,COCV_573,cocoma.jose_m,
50040,CO10817367,'202201101738391154698862,3350.1000,2022-01-10 17:40:12.0,DifarmaConsolidateToShipmentAgentServer,cocoma.jose_m,'202201101755401154764223,MU,COCV_181,zapata.alejandra_m,
50041,CO10817367,'202201101738391154698862,3350.1000,2022-01-10 17:55:40.0,DifarmaConsolidateToShipmentAgentServer,zapata.alejandra_m,'202201101740121154704382,MU,COCV_573,cocoma.jose_m,
50042,CO10817367,'202201101738391154698862,3350.1000,2022-01-10 17:55:40.0,DifarmaConsolidateToShipmentAgentServer,zapata.alejandra_m,'202201101755401154764223,MU,COCV_181,zapata.alejandra_m,
50043,CO10817367,'202201101738391154698862,3350.1500,2022-01-10 17:57:37.0,zapata.alejandra_m,zapata.alejandra_m,'202201101740121154704382,MU,COCV_573,cocoma.jose_m,
50044,CO10817367,'202201101738391154698862,3350.1500,2022-01-10 17:57:37.0,zapata.alejandra_m,zapata.alejandra_m,'202201101755401154764223,MU,COCV_181,zapata.alejandra_m,
50045,CO10817367,'202201101738391154698862,3350.1500.1000,2022-01-10 17:57:50.0,zapata.alejandra_m,zapata.alejandra_m,'202201101740121154704382,MU,COCV_573,cocoma.jose_m,
50046,CO10817367,'202201101738391154698862,3350.1500.1000,2022-01-10 17:57:50.0,zapata.alejandra_m,zapata.alejandra_m,'202201101755401154764223,MU,COCV_181,zapata.alejandra_m,
50047,CO10817367,'202201101738391154698862,3700.1000,2022-01-10 18:03:54.0,zapata.alejandra_m,OMSRESTAPIUSER,'202201101740121154704382,MU,COCV_573,cocoma.jose_m,
50048,CO10817367,'202201101738391154698862,3700.1000,2022-01-10 18:03:54.0,zapata.alejandra_m,OMSRESTAPIUSER,'202201101755401154764223,MU,COCV_181,zapata.alejandra_m,
50049,CO10817367,'202201101738391154698862,3700.2000,2022-01-10 18:25:01.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202201101740121154704382,MU,COCV_573,cocoma.jose_m,
50050,CO10817367,'202201101738391154698862,3700.2000,2022-01-10 18:25:01.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202201101755401154764223,MU,COCV_181,zapata.alejandra_m,
50051,CO10817368,'202201101738391154698848,3350.1000,2022-01-10 17:40:12.0,DifarmaConsolidateToShipmentAgentServer,londono.leidy_m,'202201101740121154704331,MU,COCV_556,londono.leidy_m,
50052,CO10817368,'202201101738391154698848,3350.1500,2022-01-10 17:40:56.0,londono.leidy_m,londono.leidy_m,'202201101740121154704331,MU,COCV_556,londono.leidy_m,
50053,CO10817368,'202201101738391154698848,3350.1500.1000,2022-01-10 17:41:13.0,londono.leidy_m,londono.leidy_m,'202201101740121154704331,MU,COCV_556,londono.leidy_m,
50054,CO10817368,'202201101738391154698848,3700.1000,2022-01-10 18:01:35.0,londono.leidy_m,OMSRESTAPIUSER,'202201101740121154704331,MU,COCV_556,londono.leidy_m,
50055,CO10817368,'202201101738391154698848,3700.2000,2022-01-10 18:12:26.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202201101740121154704331,MU,COCV_556,londono.leidy_m,
50056,CO10817369,'202201101738401154699166,3350.1000,2022-01-10 17:40:13.0,DifarmaConsolidateToShipmentAgentServer,rodriguez.olga_m,'202201101740131154704509,MU,COCV_688,rodriguez.olga_m,
50057,CO10817369,'202201101738401154699166,3350.1500,2022-01-10 17:48:49.0,rodriguez.olga_m,rodriguez.olga_m,'202201101740131154704509,MU,COCV_688,rodriguez.olga_m,
50058,CO10817369,'202201101738401154699166,3350.1500.1000,2022-01-10 17:51:04.0,rodriguez.olga_m,rodriguez.olga_m,'202201101740131154704509,MU,COCV_688,rodriguez.olga_m,
50059,CO10817369,'202201101738401154699166,3700.1000,2022-01-10 17:53:40.0,rodriguez.olga_m,OMSRESTAPIUSER,'202201101740131154704509,MU,COCV_688,rodriguez.olga_m,
50060,CO10817369,'202201101738401154699166,3700.2000,2022-01-10 17:58:53.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202201101740131154704509,MU,COCV_688,rodriguez.olga_m,
50061,CO10817370,'202201101738401154699164,3350.1000,2022-01-10 17:40:13.0,DifarmaConsolidateToShipmentAgentServer,londono.leidy_m,'202201101740131154704556,MU,COCV_556,londono.leidy_m,
50062,CO10817370,'202201101738401154699164,3350.1500,2022-01-10 17:46:38.0,londono.leidy_m,londono.leidy_m,'202201101740131154704556,MU,COCV_556,londono.leidy_m,
50063,CO10817370,'202201101738401154699164,3350.1500.1000,2022-01-10 17:46:45.0,londono.leidy_m,londono.leidy_m,'202201101740131154704556,MU,COCV_556,londono.leidy_m,
