data:text/csv;charset=utf-8,Query: TIEMPOS SELECT OH.ORDER_NO,yors.ORDER_HEADER_KEY,yors.STATUS,yors.STATUS_DATE,yors.CREATEUSERID,yors.MODIFYUSERID,ysl.SHIPMENT_KEY,ys.scac,ys.SHIPNODE_KEY,ys.ASSIGNED_TO_USER_ID from yfs_order_release_status yors, yfs_order_header OH,yfs_shipment_line ysl,yfs_shipment ys where oh.ORDER_HEADER_KEY=yors.ORDER_HEADER_KEY AND oh.order_header_key=ysl.order_header_key and ysl.SHIPMENT_KEY=ys.shipment_key and yors.status in ('1400','3350.1000','3350.1500','3700.1000','3700.2000','3350.1500.1000','3700.01','3700.02','9000','3350.3000','3700.3000') and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,STATUS,STATUS_DATE,CREATEUSERID,MODIFYUSERID,SHIPMENT_KEY,SCAC,SHIPNODE_KEY,ASSIGNED_TO_USER_ID,
140001,CO11240747,'202209231316312150573230,3350.1500.1000,2022-09-23 13:22:19.0,orozco.katherine_m,orozco.katherine_m,'202209231319332150577533,MU,COCV_556,orozco.katherine_m,
140002,CO11240747,'202209231316312150573230,3700.1000,2022-09-23 13:58:34.0,orozco.katherine_m,OMSRESTAPIUSER,'202209231319332150577533,MU,COCV_556,orozco.katherine_m,
140003,CO11240747,'202209231316312150573230,3700.2000,2022-09-23 14:29:04.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202209231319332150577533,MU,COCV_556,orozco.katherine_m,
140004,CO11240749,'202209231326362150596434,3350.1000,2022-09-23 13:28:15.0,DifarmaConsolidateToShipmentAgentServer,castaneda.leydy_m,'202209231328152150599160,MU,COCV_677,castaneda.leydy_m,
140005,CO11240749,'202209231326362150596434,3350.1500,2022-09-23 13:31:49.0,castaneda.leydy_m,castaneda.leydy_m,'202209231328152150599160,MU,COCV_677,castaneda.leydy_m,
140006,CO11240749,'202209231326362150596434,3350.1500.1000,2022-09-23 13:31:50.0,castaneda.leydy_m,castaneda.leydy_m,'202209231328152150599160,MU,COCV_677,castaneda.leydy_m,
140007,CO11240749,'202209231326362150596434,3700.1000,2022-09-23 13:51:24.0,castaneda.leydy_m,OMSRESTAPIUSER,'202209231328152150599160,MU,COCV_677,castaneda.leydy_m,
140008,CO11240749,'202209231326362150596434,3700.2000,2022-09-23 14:01:16.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202209231328152150599160,MU,COCV_677,castaneda.leydy_m,
140009,CO11240750,'202209231326362150596428,3350.1000,2022-09-23 13:28:15.0,DifarmaConsolidateToShipmentAgentServer,prieto.leidy_m,'202209231328152150599125,MU,COCV_844,prieto.leidy_m,
140010,CO11240750,'202209231326362150596428,3350.1500,2022-09-23 13:29:50.0,prieto.leidy_m,prieto.leidy_m,'202209231328152150599125,MU,COCV_844,prieto.leidy_m,
140011,CO11240750,'202209231326362150596428,3350.1500.1000,2022-09-23 13:29:50.0,prieto.leidy_m,rodriguez.daniel_m,'202209231328152150599125,MU,COCV_844,prieto.leidy_m,
140012,CO11240750,'202209231326362150596428,3700.1000,2022-09-23 14:05:10.0,rodriguez.daniel_m,OMSRESTAPIUSER,'202209231328152150599125,MU,COCV_844,prieto.leidy_m,
140013,CO11240750,'202209231326362150596428,3700.2000,2022-09-23 14:25:28.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202209231328152150599125,MU,COCV_844,prieto.leidy_m,
140014,CO11240751,'202209231326362150596420,3350.1000,2022-09-23 13:28:14.0,DifarmaConsolidateToShipmentAgentServer,avila.leisy_m,'202209231328142150599092,MU,COCV_381,avila.leisy_m,
140015,CO11240751,'202209231326362150596420,3350.1500,2022-09-23 13:29:37.0,avila.leisy_m,avila.leisy_m,'202209231328142150599092,MU,COCV_381,avila.leisy_m,
140016,CO11240751,'202209231326362150596420,3350.1500.1000,2022-09-23 13:29:37.0,avila.leisy_m,avila.leisy_m,'202209231328142150599092,MU,COCV_381,avila.leisy_m,
140017,CO11240751,'202209231326362150596420,3700.1000,2022-09-23 13:32:09.0,avila.leisy_m,OMSRESTAPIUSER,'202209231328142150599092,MU,COCV_381,avila.leisy_m,
140018,CO11240751,'202209231326362150596420,3700.2000,2022-09-23 13:47:29.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202209231328142150599092,MU,COCV_381,avila.leisy_m,
140019,CO11240752,'202209231326382150596532,3350.1000,2022-09-23 13:28:16.0,DifarmaConsolidateToShipmentAgentServer,herrera.elen_m,'202209231328162150599312,MU,COCV_654,herrera.elen_m,
140020,CO11240752,'202209231326382150596532,3350.1500,2022-09-23 13:29:27.0,herrera.elen_m,herrera.elen_m,'202209231328162150599312,MU,COCV_654,herrera.elen_m,
140021,CO11240752,'202209231326382150596532,3350.1500.1000,2022-09-23 13:29:34.0,herrera.elen_m,herrera.elen_m,'202209231328162150599312,MU,COCV_654,herrera.elen_m,
140022,CO11240752,'202209231326382150596532,3700.1000,2022-09-23 13:44:02.0,herrera.elen_m,OMSRESTAPIUSER,'202209231328162150599312,MU,COCV_654,herrera.elen_m,
