data:text/csv;charset=utf-8,Query: TIEMPOS SELECT OH.ORDER_NO,yors.ORDER_HEADER_KEY,yors.STATUS,yors.STATUS_DATE,yors.CREATEUSERID,yors.MODIFYUSERID,ysl.SHIPMENT_KEY,ys.scac,ys.SHIPNODE_KEY,ys.ASSIGNED_TO_USER_ID from yfs_order_release_status yors, yfs_order_header OH,yfs_shipment_line ysl,yfs_shipment ys where oh.ORDER_HEADER_KEY=yors.ORDER_HEADER_KEY AND oh.order_header_key=ysl.order_header_key and ysl.SHIPMENT_KEY=ys.shipment_key and yors.status in ('1400','3350.1000','3350.1500','3700.1000','3700.2000','3350.1500.1000','3700.01','3700.02','9000') and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,STATUS,STATUS_DATE,CREATEUSERID,MODIFYUSERID,SHIPMENT_KEY,SCAC,SHIPNODE_KEY,ASSIGNED_TO_USER_ID,
300001,COCC10546156,'202202162048541295117143,1400,2022-02-16 21:15:06.0,DifarmaShipmentMonitorAgentCO,DifarmaShipmentMonitorAgentCO,'202202162054371295143194,MU,COCV_391,null,
300002,COCC10546156,'202202162048541295117143,1400,2022-02-16 21:15:06.0,DifarmaShipmentMonitorAgentCO,DifarmaShipmentMonitorAgentCO,'202202162118371295231652,MU,COCV_381,aguilera.catalina_m,
300003,COCC10546156,'202202162048541295117143,3350.1000,2022-02-16 20:54:37.0,DifarmaConsolidateToShipmentAgentServer,DifarmaShipmentMonitorAgentCO,'202202162054371295143194,MU,COCV_391,null,
300004,COCC10546156,'202202162048541295117143,3350.1000,2022-02-16 20:54:37.0,DifarmaConsolidateToShipmentAgentServer,DifarmaShipmentMonitorAgentCO,'202202162118371295231652,MU,COCV_381,aguilera.catalina_m,
300005,COCC10546156,'202202162048541295117143,3350.1000,2022-02-16 21:18:37.0,DifarmaConsolidateToShipmentAgentServer,aguilera.catalina_m,'202202162054371295143194,MU,COCV_391,null,
300006,COCC10546156,'202202162048541295117143,3350.1000,2022-02-16 21:18:37.0,DifarmaConsolidateToShipmentAgentServer,aguilera.catalina_m,'202202162118371295231652,MU,COCV_381,aguilera.catalina_m,
300007,COCC10546156,'202202162048541295117143,3350.1500,2022-02-16 21:22:48.0,aguilera.catalina_m,aguilera.catalina_m,'202202162054371295143194,MU,COCV_391,null,
300008,COCC10546156,'202202162048541295117143,3350.1500,2022-02-16 21:22:48.0,aguilera.catalina_m,aguilera.catalina_m,'202202162118371295231652,MU,COCV_381,aguilera.catalina_m,
300009,COCC10546156,'202202162048541295117143,3350.1500.1000,2022-02-16 21:23:04.0,aguilera.catalina_m,aguilera.catalina_m,'202202162054371295143194,MU,COCV_391,null,
300010,COCC10546156,'202202162048541295117143,3350.1500.1000,2022-02-16 21:23:04.0,aguilera.catalina_m,aguilera.catalina_m,'202202162118371295231652,MU,COCV_381,aguilera.catalina_m,
300011,COCC10546156,'202202162048541295117143,3700.1000,2022-02-16 21:58:59.0,aguilera.catalina_m,OMSRESTAPIUSER,'202202162054371295143194,MU,COCV_391,null,
300012,COCC10546156,'202202162048541295117143,3700.1000,2022-02-16 21:58:59.0,aguilera.catalina_m,OMSRESTAPIUSER,'202202162118371295231652,MU,COCV_381,aguilera.catalina_m,
