data:text/csv;charset=utf-8,Query: TIEMPOS SELECT OH.ORDER_NO,yors.ORDER_HEADER_KEY,yors.STATUS,yors.STATUS_DATE,yors.CREATEUSERID,yors.MODIFYUSERID,ysl.SHIPMENT_KEY,ys.scac,ys.SHIPNODE_KEY,ys.ASSIGNED_TO_USER_ID from yfs_order_release_status yors, yfs_order_header OH,yfs_shipment_line ysl,yfs_shipment ys where oh.ORDER_HEADER_KEY=yors.ORDER_HEADER_KEY AND oh.order_header_key=ysl.order_header_key and ysl.SHIPMENT_KEY=ys.shipment_key and yors.status in ('1400','3350.1000','3350.1500','3700.1000','3700.2000','3350.1500.1000','3700.01','3700.02','9000','3350.3000','3700.3000') and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,STATUS,STATUS_DATE,CREATEUSERID,MODIFYUSERID,SHIPMENT_KEY,SCAC,SHIPNODE_KEY,ASSIGNED_TO_USER_ID,
70001,CO11223867,'202209111901352098352139,3350.1500,2022-09-11 19:06:02.0,rojas.nicolas_m,rojas.nicolas_m,'202209111902552098354402,MU,COCV_392,rojas.nicolas_m,
70002,CO11223867,'202209111901352098352139,3350.1500.1000,2022-09-11 19:06:09.0,rojas.nicolas_m,rojas.nicolas_m,'202209111902552098354402,MU,COCV_392,rojas.nicolas_m,
70003,CO11223867,'202209111901352098352139,3700.1000,2022-09-11 19:15:22.0,rojas.nicolas_m,OMSRESTAPIUSER,'202209111902552098354402,MU,COCV_392,rojas.nicolas_m,
70004,CO11223867,'202209111901352098352139,3700.2000,2022-09-11 19:27:34.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202209111902552098354402,MU,COCV_392,rojas.nicolas_m,
70005,CO11223868,'202209111905042098357475,3350.1000,2022-09-11 19:06:56.0,DifarmaConsolidateToShipmentAgentServer,alonso.edwin_m,'202209111906552098359908,MU,COCV_156,alonso.edwin_m,
70006,CO11223868,'202209111905042098357475,3350.1500,2022-09-11 19:18:49.0,alonso.edwin_m,alonso.edwin_m,'202209111906552098359908,MU,COCV_156,alonso.edwin_m,
70007,CO11223868,'202209111905042098357475,3350.1500.1000,2022-09-11 19:18:59.0,alonso.edwin_m,alonso.edwin_m,'202209111906552098359908,MU,COCV_156,alonso.edwin_m,
70008,CO11223868,'202209111905042098357475,3700.1000,2022-09-12 12:18:06.0,alonso.edwin_m,OMSRESTAPIUSER,'202209111906552098359908,MU,COCV_156,alonso.edwin_m,
70009,CO11223868,'202209111905042098357475,3700.2000,2022-09-12 12:41:11.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202209111906552098359908,MU,COCV_156,alonso.edwin_m,
70010,CO11223869,'202209111913352098373926,3350.1000,2022-09-11 19:15:47.0,DifarmaConsolidateToShipmentAgentServer,camacho.natalia_m,'202209111915472098377316,MU,COCV_816,camacho.natalia_m,
70011,CO11223869,'202209111913352098373926,3350.1500,2022-09-11 19:17:18.0,camacho.natalia_m,camacho.natalia_m,'202209111915472098377316,MU,COCV_816,camacho.natalia_m,
70012,CO11223869,'202209111913352098373926,3350.1500.1000,2022-09-11 19:17:19.0,camacho.natalia_m,camacho.natalia_m,'202209111915472098377316,MU,COCV_816,camacho.natalia_m,
70013,CO11223869,'202209111913352098373926,3700.1000,2022-09-11 19:25:55.0,camacho.natalia_m,OMSRESTAPIUSER,'202209111915472098377316,MU,COCV_816,camacho.natalia_m,
70014,CO11223869,'202209111913352098373926,3700.2000,2022-09-11 19:38:41.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202209111915472098377316,MU,COCV_816,camacho.natalia_m,
70015,CO11223870,'202209111913352098373916,3350.1000,2022-09-11 19:15:47.0,DifarmaConsolidateToShipmentAgentServer,jimenez.Paola_m,'202209111915472098377282,MU,COCV_578,jimenez.Paola_m,
70016,CO11223870,'202209111913352098373916,3350.1500,2022-09-11 19:19:22.0,jimenez.Paola_m,jimenez.Paola_m,'202209111915472098377282,MU,COCV_578,jimenez.Paola_m,
