data:text/csv;charset=utf-8,Query: TIEMPOS SELECT OH.ORDER_NO,yors.ORDER_HEADER_KEY,yors.STATUS,yors.STATUS_DATE,yors.CREATEUSERID,yors.MODIFYUSERID,ysl.SHIPMENT_KEY,ys.scac,ys.SHIPNODE_KEY,ys.ASSIGNED_TO_USER_ID from yfs_order_release_status yors, yfs_order_header OH,yfs_shipment_line ysl,yfs_shipment ys where oh.ORDER_HEADER_KEY=yors.ORDER_HEADER_KEY AND oh.order_header_key=ysl.order_header_key and ysl.SHIPMENT_KEY=ys.shipment_key and yors.status in ('1400','3350.1000','3350.1500','3700.1000','3700.2000','3350.1500.1000','3700.01','3700.02','9000','3350.3000','3700.3000') and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,STATUS,STATUS_DATE,CREATEUSERID,MODIFYUSERID,SHIPMENT_KEY,SCAC,SHIPNODE_KEY,ASSIGNED_TO_USER_ID,
120001,COCC11117431,'202211061436152355866022,3350.1500.1000,2022-11-06 15:01:12.0,rosas.carmenza_m,rosas.carmenza_m,'202211061444222355884930,MU,COCV_825,rosas.carmenza_m,
120002,COCC11117431,'202211061436152355866022,3700.1000,2022-11-06 15:31:16.0,rosas.carmenza_m,OMSRESTAPIUSER,'202211061444222355884930,MU,COCV_825,rosas.carmenza_m,
120003,COCC11117431,'202211061436152355866022,3700.2000,2022-11-06 17:10:31.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202211061444222355884930,MU,COCV_825,rosas.carmenza_m,
120004,COCC11117434,'202211061437402355869131,3350.1000,2022-11-06 14:50:42.0,DifarmaConsolidateToShipmentAgentServer,salgado.cesar_m,'202211061450422355902939,MU,COCV_873,salgado.cesar_m,
120005,COCC11117434,'202211061437402355869131,3350.1500,2022-11-06 14:52:24.0,salgado.cesar_m,salgado.cesar_m,'202211061450422355902939,MU,COCV_873,salgado.cesar_m,
120006,COCC11117434,'202211061437402355869131,3350.1500.1000,2022-11-06 14:52:24.0,salgado.cesar_m,salgado.cesar_m,'202211061450422355902939,MU,COCV_873,salgado.cesar_m,
120007,COCC11117434,'202211061437402355869131,3700.1000,2022-11-06 15:29:02.0,salgado.cesar_m,OMSRESTAPIUSER,'202211061450422355902939,MU,COCV_873,salgado.cesar_m,
120008,COCC11117434,'202211061437402355869131,3700.2000,2022-11-06 17:27:20.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202211061450422355902939,MU,COCV_873,salgado.cesar_m,
120009,COCC11117435,'202211061437552355869648,3350.1000,2022-11-06 14:44:23.0,DifarmaConsolidateToShipmentAgentServer,herrera.elen_m,'202211061444232355884978,MU,COCV_654,herrera.elen_m,
120010,COCC11117435,'202211061437552355869648,3350.1500,2022-11-06 14:46:26.0,herrera.elen_m,herrera.elen_m,'202211061444232355884978,MU,COCV_654,herrera.elen_m,
120011,COCC11117435,'202211061437552355869648,3350.1500.1000,2022-11-06 14:46:31.0,herrera.elen_m,herrera.elen_m,'202211061444232355884978,MU,COCV_654,herrera.elen_m,
120012,COCC11117435,'202211061437552355869648,3700.1000,2022-11-06 15:30:14.0,herrera.elen_m,OMSRESTAPIUSER,'202211061444232355884978,MU,COCV_654,herrera.elen_m,
120013,COCC11117435,'202211061437552355869648,3700.2000,2022-11-06 15:40:13.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202211061444232355884978,MU,COCV_654,herrera.elen_m,
120014,COCC11117436,'202211061440132355872688,3350.1000,2022-11-06 14:48:45.0,DifarmaConsolidateToShipmentAgentServer,naranjo.maria_m,'202211061448452355894226,MU,COCV_621,naranjo.maria_m,
120015,COCC11117436,'202211061440132355872688,3350.1500,2022-11-06 14:58:41.0,naranjo.maria_m,naranjo.maria_m,'202211061448452355894226,MU,COCV_621,naranjo.maria_m,
120016,COCC11117436,'202211061440132355872688,3350.1500.1000,2022-11-06 14:58:47.0,naranjo.maria_m,naranjo.maria_m,'202211061448452355894226,MU,COCV_621,naranjo.maria_m,
120017,COCC11117436,'202211061440132355872688,3700.1000,2022-11-06 15:06:26.0,naranjo.maria_m,OMSRESTAPIUSER,'202211061448452355894226,MU,COCV_621,naranjo.maria_m,
120018,COCC11117436,'202211061440132355872688,3700.2000,2022-11-06 15:46:57.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202211061448452355894226,MU,COCV_621,naranjo.maria_m,
120019,COCC11117437,'202211061441162355879970,3350.1000,2022-11-06 14:54:39.0,DifarmaConsolidateToShipmentAgentServer,montenegro.erika_m,'202211061454392355912928,MU,COCV_782,montenegro.erika_m,
120020,COCC11117437,'202211061441162355879970,3350.1500,2022-11-06 15:00:43.0,montenegro.erika_m,montenegro.erika_m,'202211061454392355912928,MU,COCV_782,montenegro.erika_m,
120021,COCC11117437,'202211061441162355879970,3350.1500.1000,2022-11-06 15:00:43.0,montenegro.erika_m,montenegro.erika_m,'202211061454392355912928,MU,COCV_782,montenegro.erika_m,
120022,COCC11117437,'202211061441162355879970,3700.1000,2022-11-06 15:16:30.0,montenegro.erika_m,OMSRESTAPIUSER,'202211061454392355912928,MU,COCV_782,montenegro.erika_m,
120023,COCC11117437,'202211061441162355879970,3700.2000,2022-11-06 15:34:06.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202211061454392355912928,MU,COCV_782,montenegro.erika_m,
120024,COCC11117438,'202211061441592355881347,3350.1000,2022-11-06 15:04:40.0,DifarmaConsolidateToShipmentAgentServer,londono.leidy_m,'202211061504402355936925,MU,COCV_556,londono.leidy_m,
120025,COCC11117438,'202211061441592355881347,3350.1500,2022-11-06 15:10:16.0,londono.leidy_m,londono.leidy_m,'202211061504402355936925,MU,COCV_556,londono.leidy_m,
120026,COCC11117438,'202211061441592355881347,3350.1500.1000,2022-11-06 15:10:16.0,londono.leidy_m,londono.leidy_m,'202211061504402355936925,MU,COCV_556,londono.leidy_m,
120027,COCC11117438,'202211061441592355881347,3700.1000,2022-11-06 15:55:46.0,londono.leidy_m,OMSRESTAPIUSER,'202211061504402355936925,MU,COCV_556,londono.leidy_m,
120028,COCC11117438,'202211061441592355881347,3700.2000,2022-11-06 16:35:17.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202211061504402355936925,MU,COCV_556,londono.leidy_m,
120029,COCC11117440,'202211061443152355882809,3350.1000,2022-11-06 14:50:41.0,DifarmaConsolidateToShipmentAgentServer,polo.vinasco_m,'202211061450412355902821,MU,COCV_816,polo.vinasco_m,
120030,COCC11117440,'202211061443152355882809,3350.1500,2022-11-06 14:52:08.0,polo.vinasco_m,polo.vinasco_m,'202211061450412355902821,MU,COCV_816,polo.vinasco_m,
120031,COCC11117440,'202211061443152355882809,3350.1500.1000,2022-11-06 14:52:09.0,polo.vinasco_m,polo.vinasco_m,'202211061450412355902821,MU,COCV_816,polo.vinasco_m,
120032,COCC11117440,'202211061443152355882809,3700.1000,2022-11-06 15:04:13.0,polo.vinasco_m,OMSRESTAPIUSER,'202211061450412355902821,MU,COCV_816,polo.vinasco_m,
120033,COCC11117440,'202211061443152355882809,3700.2000,2022-11-06 15:37:46.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202211061450412355902821,MU,COCV_816,polo.vinasco_m,
120034,COCC11117444,'202211061445522355887481,3350.1000,2022-11-06 15:08:44.0,DifarmaConsolidateToShipmentAgentServer,munoz.carina_m,'202211061508442355943896,MU,COCV_577,munoz.carina_m,
120035,COCC11117444,'202211061445522355887481,3350.1500,2022-11-06 15:13:32.0,munoz.carina_m,munoz.carina_m,'202211061508442355943896,MU,COCV_577,munoz.carina_m,
120036,COCC11117444,'202211061445522355887481,3350.1500.1000,2022-11-06 15:13:32.0,munoz.carina_m,munoz.carina_m,'202211061508442355943896,MU,COCV_577,munoz.carina_m,
120037,COCC11117444,'202211061445522355887481,3700.1000,2022-11-06 15:47:07.0,munoz.carina_m,OMSRESTAPIUSER,'202211061508442355943896,MU,COCV_577,munoz.carina_m,
120038,COCC11117444,'202211061445522355887481,3700.2000,2022-11-06 16:24:18.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202211061508442355943896,MU,COCV_577,munoz.carina_m,
120039,COCC11117445,'202211061446152355887903,3350.1000,2022-11-06 14:50:42.0,DifarmaConsolidateToShipmentAgentServer,chacon.erica_m,'202211061450422355902906,MU,COCV_378,chacon.erica_m,
120040,COCC11117445,'202211061446152355887903,3350.1500,2022-11-06 14:52:12.0,chacon.erica_m,chacon.erica_m,'202211061450422355902906,MU,COCV_378,chacon.erica_m,
120041,COCC11117445,'202211061446152355887903,3350.1500.1000,2022-11-06 14:52:13.0,chacon.erica_m,chacon.erica_m,'202211061450422355902906,MU,COCV_378,chacon.erica_m,
120042,COCC11117445,'202211061446152355887903,3700.1000,2022-11-06 15:03:53.0,chacon.erica_m,OMSRESTAPIUSER,'202211061450422355902906,MU,COCV_378,chacon.erica_m,
120043,COCC11117445,'202211061446152355887903,3700.2000,2022-11-06 15:34:21.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202211061450422355902906,MU,COCV_378,chacon.erica_m,
120044,COCC11117446,'202211061446212355888059,3350.1000,2022-11-06 14:48:44.0,DifarmaConsolidateToShipmentAgentServer,santa.valentina_m,'202211061448442355894075,MU,COCV_220,santa.valentina_m,
120045,COCC11117446,'202211061446212355888059,3350.1500,2022-11-06 15:07:56.0,santa.valentina_m,santa.valentina_m,'202211061448442355894075,MU,COCV_220,santa.valentina_m,
120046,COCC11117446,'202211061446212355888059,3350.1500.1000,2022-11-06 15:08:30.0,santa.valentina_m,santa.valentina_m,'202211061448442355894075,MU,COCV_220,santa.valentina_m,
120047,COCC11117446,'202211061446212355888059,3700.1000,2022-11-06 15:20:17.0,santa.valentina_m,OMSRESTAPIUSER,'202211061448442355894075,MU,COCV_220,santa.valentina_m,
120048,COCC11117446,'202211061446212355888059,3700.2000,2022-11-06 15:33:56.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202211061448442355894075,MU,COCV_220,santa.valentina_m,
120049,COCC11117447,'202211061446412355888744,3350.1000,2022-11-06 14:50:42.0,DifarmaConsolidateToShipmentAgentServer,zabaleta.arcelio_m,'202211061450412355902853,MU,COCV_660,zabaleta.arcelio_m,
120050,COCC11117447,'202211061446412355888744,3350.1500,2022-11-06 14:56:27.0,zabaleta.arcelio_m,zabaleta.arcelio_m,'202211061450412355902853,MU,COCV_660,zabaleta.arcelio_m,
120051,COCC11117447,'202211061446412355888744,3350.1500.1000,2022-11-06 14:56:27.0,zabaleta.arcelio_m,zabaleta.arcelio_m,'202211061450412355902853,MU,COCV_660,zabaleta.arcelio_m,
120052,COCC11117447,'202211061446412355888744,3700.1000,2022-11-06 15:26:21.0,zabaleta.arcelio_m,OMSRESTAPIUSER,'202211061450412355902853,MU,COCV_660,zabaleta.arcelio_m,
120053,COCC11117447,'202211061446412355888744,3700.2000,2022-11-06 16:09:28.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202211061450412355902853,MU,COCV_660,zabaleta.arcelio_m,
120054,COCC11117450,'202211061450572355904115,3350.1000,2022-11-06 14:56:40.0,DifarmaConsolidateToShipmentAgentServer,londono.leidy_m,'202211061456402355918227,MU,COCV_556,londono.leidy_m,
120055,COCC11117450,'202211061450572355904115,3350.1500,2022-11-06 15:00:19.0,londono.leidy_m,londono.leidy_m,'202211061456402355918227,MU,COCV_556,londono.leidy_m,
120056,COCC11117450,'202211061450572355904115,3350.1500.1000,2022-11-06 15:00:19.0,londono.leidy_m,londono.leidy_m,'202211061456402355918227,MU,COCV_556,londono.leidy_m,
120057,COCC11117450,'202211061450572355904115,3350.1500.1000,2022-11-06 15:00:20.0,londono.leidy_m,londono.leidy_m,'202211061456402355918227,MU,COCV_556,londono.leidy_m,
120058,COCC11117450,'202211061450572355904115,3700.1000,2022-11-06 15:06:51.0,londono.leidy_m,OMSRESTAPIUSER,'202211061456402355918227,MU,COCV_556,londono.leidy_m,
120059,COCC11117450,'202211061450572355904115,3700.2000,2022-11-06 15:35:54.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202211061456402355918227,MU,COCV_556,londono.leidy_m,
120060,COCC11117452,'202211061451272355904653,3350.1000,2022-11-06 14:56:40.0,DifarmaConsolidateToShipmentAgentServer,mahecha.jasbrudy_m,'202211061456392355918161,MU,COCV_549,mahecha.jasbrudy_m,
120061,COCC11117452,'202211061451272355904653,3350.1500,2022-11-06 14:57:13.0,mahecha.jasbrudy_m,mahecha.jasbrudy_m,'202211061456392355918161,MU,COCV_549,mahecha.jasbrudy_m,
120062,COCC11117452,'202211061451272355904653,3350.1500.1000,2022-11-06 14:57:14.0,mahecha.jasbrudy_m,mahecha.jasbrudy_m,'202211061456392355918161,MU,COCV_549,mahecha.jasbrudy_m,
120063,COCC11117452,'202211061451272355904653,3700.1000,2022-11-06 15:04:04.0,mahecha.jasbrudy_m,OMSRESTAPIUSER,'202211061456392355918161,MU,COCV_549,mahecha.jasbrudy_m,
120064,COCC11117452,'202211061451272355904653,3700.2000,2022-11-06 15:23:35.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202211061456392355918161,MU,COCV_549,mahecha.jasbrudy_m,
120065,COCC11117453,'202211061451282355904698,3350.1000,2022-11-06 14:56:40.0,DifarmaConsolidateToShipmentAgentServer,sasa.yessica_m,'202211061456402355918197,MU,COCV_155,sasa.yessica_m,
