data:text/csv;charset=utf-8,Query: TIEMPOS SELECT OH.ORDER_NO,yors.ORDER_HEADER_KEY,yors.STATUS,yors.STATUS_DATE,yors.CREATEUSERID,yors.MODIFYUSERID,ysl.SHIPMENT_KEY,ys.scac,ys.SHIPNODE_KEY,ys.ASSIGNED_TO_USER_ID from yfs_order_release_status yors, yfs_order_header OH,yfs_shipment_line ysl,yfs_shipment ys where oh.ORDER_HEADER_KEY=yors.ORDER_HEADER_KEY AND oh.order_header_key=ysl.order_header_key and ysl.SHIPMENT_KEY=ys.shipment_key and yors.status in ('1400','3350.1000','3350.1500','3700.1000','3700.2000','3350.1500.1000','3700.01','3700.02','9000') and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,STATUS,STATUS_DATE,CREATEUSERID,MODIFYUSERID,SHIPMENT_KEY,SCAC,SHIPNODE_KEY,ASSIGNED_TO_USER_ID,
190001,COCC10724071,'202205142009581601663157,3700.1000,2022-05-14 20:31:53.0,ventura.nataly_m,OMSRESTAPIUSER,'202205142014081601677227,MU,COCV_156,ventura.nataly_m,
190002,COCC10724071,'202205142009581601663157,3700.2000,2022-05-14 20:54:53.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202205142014081601677227,MU,COCV_156,ventura.nataly_m,
190003,COCC10724074,'202205142012361601673742,3350.1000,2022-05-14 20:15:56.0,DifarmaConsolidateToShipmentAgentServer,orozco.katherine_m,'202205142015561601680440,MU,COCV_556,orozco.katherine_m,
190004,COCC10724074,'202205142012361601673742,3350.1500,2022-05-14 20:16:57.0,orozco.katherine_m,orozco.katherine_m,'202205142015561601680440,MU,COCV_556,orozco.katherine_m,
190005,COCC10724074,'202205142012361601673742,3350.1500.1000,2022-05-14 20:16:58.0,orozco.katherine_m,orozco.katherine_m,'202205142015561601680440,MU,COCV_556,orozco.katherine_m,
190006,COCC10724074,'202205142012361601673742,3700.1000,2022-05-14 20:30:01.0,orozco.katherine_m,OMSRESTAPIUSER,'202205142015561601680440,MU,COCV_556,orozco.katherine_m,
190007,COCC10724074,'202205142012361601673742,3700.2000,2022-05-14 20:45:05.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202205142015561601680440,MU,COCV_556,orozco.katherine_m,
190008,COCC10724075,'202205142013031601674532,3350.1000,2022-05-14 20:18:29.0,DifarmaConsolidateToShipmentAgentServer,garcia.alexandra_m,'202205142018281601682957,MU,COCV_405,garcia.alexandra_m,
190009,COCC10724075,'202205142013031601674532,3350.1500,2022-05-14 20:20:30.0,garcia.alexandra_m,garcia.alexandra_m,'202205142018281601682957,MU,COCV_405,garcia.alexandra_m,
190010,COCC10724075,'202205142013031601674532,3350.1500.1000,2022-05-14 20:20:30.0,garcia.alexandra_m,lizarazo.liliana_m,'202205142018281601682957,MU,COCV_405,garcia.alexandra_m,
190011,COCC10724075,'202205142013031601674532,3700.1000,2022-05-14 21:37:43.0,lizarazo.liliana_m,OMSRESTAPIUSER,'202205142018281601682957,MU,COCV_405,garcia.alexandra_m,
190012,COCC10724075,'202205142013031601674532,3700.2000,2022-05-16 18:06:16.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202205142018281601682957,MU,COCV_405,garcia.alexandra_m,
190013,COCC10724076,'202205142013331601675502,3350.1000,2022-05-14 20:18:30.0,DifarmaConsolidateToShipmentAgentServer,orjuela.blanca_m,'202205142018291601683050,MU,COCV_411,orjuela.blanca_m,
190014,COCC10724076,'202205142013331601675502,3350.1500,2022-05-14 20:20:50.0,orjuela.blanca_m,orjuela.blanca_m,'202205142018291601683050,MU,COCV_411,orjuela.blanca_m,
190015,COCC10724076,'202205142013331601675502,3350.1500.1000,2022-05-14 20:20:51.0,orjuela.blanca_m,orjuela.blanca_m,'202205142018291601683050,MU,COCV_411,orjuela.blanca_m,
190016,COCC10724076,'202205142013331601675502,3700.1000,2022-05-14 20:38:43.0,orjuela.blanca_m,OMSRESTAPIUSER,'202205142018291601683050,MU,COCV_411,orjuela.blanca_m,
190017,COCC10724076,'202205142013331601675502,3700.2000,2022-05-14 21:09:52.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202205142018291601683050,MU,COCV_411,orjuela.blanca_m,
190018,COCC10724078,'202205142014451601678266,3350.1000,2022-05-14 20:18:29.0,DifarmaConsolidateToShipmentAgentServer,escobar.diana_m,'202205142018291601683020,MU,COCV_577,escobar.diana_m,
190019,COCC10724078,'202205142014451601678266,3350.1500,2022-05-14 20:19:57.0,escobar.diana_m,escobar.diana_m,'202205142018291601683020,MU,COCV_577,escobar.diana_m,
190020,COCC10724078,'202205142014451601678266,3350.1500.1000,2022-05-14 20:19:57.0,escobar.diana_m,escobar.diana_m,'202205142018291601683020,MU,COCV_577,escobar.diana_m,
190021,COCC10724078,'202205142014451601678266,3700.1000,2022-05-14 20:24:28.0,escobar.diana_m,OMSRESTAPIUSER,'202205142018291601683020,MU,COCV_577,escobar.diana_m,
190022,COCC10724078,'202205142014451601678266,3700.2000,2022-05-14 20:56:44.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202205142018291601683020,MU,COCV_577,escobar.diana_m,
190023,COCC10724079,'202205142014491601678325,3350.1000,2022-05-14 20:20:14.0,DifarmaConsolidateToShipmentAgentServer,garcia.alexandra_m,'202205142020131601686233,MU,COCV_405,garcia.alexandra_m,
190024,COCC10724079,'202205142014491601678325,3350.1500,2022-05-14 20:22:00.0,garcia.alexandra_m,garcia.alexandra_m,'202205142020131601686233,MU,COCV_405,garcia.alexandra_m,
190025,COCC10724079,'202205142014491601678325,3350.1500.1000,2022-05-14 20:22:00.0,garcia.alexandra_m,lizarazo.liliana_m,'202205142020131601686233,MU,COCV_405,garcia.alexandra_m,
190026,COCC10724079,'202205142014491601678325,3700.1000,2022-05-14 21:37:39.0,lizarazo.liliana_m,OMSRESTAPIUSER,'202205142020131601686233,MU,COCV_405,garcia.alexandra_m,
190027,COCC10724079,'202205142014491601678325,3700.2000,2022-05-14 21:57:16.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202205142020131601686233,MU,COCV_405,garcia.alexandra_m,
190028,COCC10724080,'202205142015051601678567,3350.1000,2022-05-14 20:22:16.0,DifarmaConsolidateToShipmentAgentServer,valencias.stephanie_m,'202205142022161601693213,MU,COCV_468,valencias.stephanie_m,
190029,COCC10724080,'202205142015051601678567,3350.1500,2022-05-14 20:24:27.0,valencias.stephanie_m,valencias.stephanie_m,'202205142022161601693213,MU,COCV_468,valencias.stephanie_m,
190030,COCC10724080,'202205142015051601678567,3350.1500.1000,2022-05-14 20:24:28.0,valencias.stephanie_m,sierra.sandra_m,'202205142022161601693213,MU,COCV_468,valencias.stephanie_m,
190031,COCC10724080,'202205142015051601678567,3700.1000,2022-05-14 20:39:44.0,sierra.sandra_m,OMSRESTAPIUSER,'202205142022161601693213,MU,COCV_468,valencias.stephanie_m,
190032,COCC10724080,'202205142015051601678567,3700.2000,2022-05-14 21:12:37.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202205142022161601693213,MU,COCV_468,valencias.stephanie_m,
190033,COCC10724082,'202205142015131601678908,3350.1000,2022-05-14 20:18:30.0,DifarmaConsolidateToShipmentAgentServer,loaiza.elizabeth_m,'202205142018301601683070,MU,COCV_739,loaiza.elizabeth_m,
190034,COCC10724082,'202205142015131601678908,3350.1500,2022-05-14 20:19:54.0,loaiza.elizabeth_m,loaiza.elizabeth_m,'202205142018301601683070,MU,COCV_739,loaiza.elizabeth_m,
190035,COCC10724082,'202205142015131601678908,3350.1500.1000,2022-05-14 20:19:55.0,loaiza.elizabeth_m,loaiza.elizabeth_m,'202205142018301601683070,MU,COCV_739,loaiza.elizabeth_m,
190036,COCC10724082,'202205142015131601678908,3700.1000,2022-05-14 23:04:22.0,loaiza.elizabeth_m,OMSRESTAPIUSER,'202205142018301601683070,MU,COCV_739,loaiza.elizabeth_m,
190037,COCC10724082,'202205142015131601678908,3700.2000,2022-05-16 18:10:58.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202205142018301601683070,MU,COCV_739,loaiza.elizabeth_m,
190038,COCC10724087,'202205142018571601683528,3350.1000,2022-05-14 20:29:36.0,DifarmaConsolidateToShipmentAgentServer,caicedo.jackeline_m,'202205142029351601704997,MU,COCV_401,caicedo.jackeline_m,
190039,COCC10724087,'202205142018571601683528,3350.1500,2022-05-14 20:32:35.0,caicedo.jackeline_m,caicedo.jackeline_m,'202205142029351601704997,MU,COCV_401,caicedo.jackeline_m,
190040,COCC10724087,'202205142018571601683528,3350.1500.1000,2022-05-14 20:32:42.0,caicedo.jackeline_m,caicedo.jackeline_m,'202205142029351601704997,MU,COCV_401,caicedo.jackeline_m,
190041,COCC10724087,'202205142018571601683528,3700.1000,2022-05-15 00:28:10.0,caicedo.jackeline_m,OMSRESTAPIUSER,'202205142029351601704997,MU,COCV_401,caicedo.jackeline_m,
190042,COCC10724087,'202205142018571601683528,3700.2000,2022-05-15 01:26:37.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202205142029351601704997,MU,COCV_401,caicedo.jackeline_m,
190043,COCC10724088,'202205142019061601683730,3350.1000,2022-05-14 20:23:55.0,DifarmaConsolidateToShipmentAgentServer,quintero.deisy_m,'202205142023551601695344,MU,COCV_696,quintero.deisy_m,
190044,COCC10724088,'202205142019061601683730,3350.1500,2022-05-14 20:26:59.0,quintero.deisy_m,quintero.deisy_m,'202205142023551601695344,MU,COCV_696,quintero.deisy_m,
190045,COCC10724088,'202205142019061601683730,3350.1500.1000,2022-05-14 20:27:00.0,quintero.deisy_m,quintero.deisy_m,'202205142023551601695344,MU,COCV_696,quintero.deisy_m,
190046,COCC10724088,'202205142019061601683730,3700.1000,2022-05-14 21:32:26.0,quintero.deisy_m,OMSRESTAPIUSER,'202205142023551601695344,MU,COCV_696,quintero.deisy_m,
190047,COCC10724088,'202205142019061601683730,3700.2000,2022-05-14 22:28:30.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202205142023551601695344,MU,COCV_696,quintero.deisy_m,
190048,COCC10724090,'202205142020231601688328,3350.1000,2022-05-14 20:25:36.0,DifarmaConsolidateToShipmentAgentServer,roa.julio_m,'202205142025351601698341,MU,COCV_156,roa.julio_m,
190049,COCC10724090,'202205142020231601688328,3350.1500,2022-05-14 20:26:37.0,roa.julio_m,roa.julio_m,'202205142025351601698341,MU,COCV_156,roa.julio_m,
190050,COCC10724090,'202205142020231601688328,3350.1500.1000,2022-05-14 20:26:37.0,roa.julio_m,roa.julio_m,'202205142025351601698341,MU,COCV_156,roa.julio_m,
190051,COCC10724090,'202205142020231601688328,3700.1000,2022-05-14 21:25:23.0,roa.julio_m,OMSRESTAPIUSER,'202205142025351601698341,MU,COCV_156,roa.julio_m,
190052,COCC10724090,'202205142020231601688328,3700.2000,2022-05-14 21:37:04.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202205142025351601698341,MU,COCV_156,roa.julio_m,
190053,COCC10724093,'202205142021261601692545,3350.1000,2022-05-14 20:26:36.0,DifarmaConsolidateToShipmentAgentServer,burbano.marinela_m,'202205142026351601699538,MU,COCV_578,burbano.marinela_m,
190054,COCC10724093,'202205142021261601692545,3350.1500,2022-05-14 20:28:19.0,burbano.marinela_m,burbano.marinela_m,'202205142026351601699538,MU,COCV_578,burbano.marinela_m,
190055,COCC10724093,'202205142021261601692545,3350.1500.1000,2022-05-14 20:28:19.0,burbano.marinela_m,burbano.marinela_m,'202205142026351601699538,MU,COCV_578,burbano.marinela_m,
190056,COCC10724093,'202205142021261601692545,3700.1000,2022-05-14 20:32:18.0,burbano.marinela_m,OMSRESTAPIUSER,'202205142026351601699538,MU,COCV_578,burbano.marinela_m,
190057,COCC10724093,'202205142021261601692545,3700.2000,2022-05-14 20:47:53.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202205142026351601699538,MU,COCV_578,burbano.marinela_m,
190058,COCC10724095,'202205142021411601692767,3350.1000,2022-05-14 20:25:36.0,DifarmaConsolidateToShipmentAgentServer,orozco.katherine_m,'202205142025361601698368,MU,COCV_556,orozco.katherine_m,
190059,COCC10724095,'202205142021411601692767,3350.1500,2022-05-14 20:31:44.0,orozco.katherine_m,orozco.katherine_m,'202205142025361601698368,MU,COCV_556,orozco.katherine_m,
