data:text/csv;charset=utf-8,Query: TIEMPOS SELECT OH.ORDER_NO,yors.ORDER_HEADER_KEY,yors.STATUS,yors.STATUS_DATE,yors.CREATEUSERID,yors.MODIFYUSERID,ysl.SHIPMENT_KEY,ys.scac,ys.SHIPNODE_KEY,ys.ASSIGNED_TO_USER_ID from yfs_order_release_status yors, yfs_order_header OH,yfs_shipment_line ysl,yfs_shipment ys where oh.ORDER_HEADER_KEY=yors.ORDER_HEADER_KEY AND oh.order_header_key=ysl.order_header_key and ysl.SHIPMENT_KEY=ys.shipment_key and yors.status in ('1400','3350.1000','3350.1500','3700.1000','3700.2000','3350.1500.1000','3700.01','3700.02','9000','3350.3000') and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,STATUS,STATUS_DATE,CREATEUSERID,MODIFYUSERID,SHIPMENT_KEY,SCAC,SHIPNODE_KEY,ASSIGNED_TO_USER_ID,
310001,COCC10862585,'202207181949161867053987,3350.1000,2022-07-18 20:06:57.0,DifarmaConsolidateToShipmentAgentServer,chavez.esneider_m,'202207182006571867103472,MU,COCV_545,chavez.esneider_m,
310002,COCC10862585,'202207181949161867053987,3350.1500,2022-07-18 20:11:19.0,chavez.esneider_m,chavez.esneider_m,'202207182006571867103472,MU,COCV_545,chavez.esneider_m,
310003,COCC10862585,'202207181949161867053987,3350.1500.1000,2022-07-18 20:11:28.0,chavez.esneider_m,chavez.esneider_m,'202207182006571867103472,MU,COCV_545,chavez.esneider_m,
310004,COCC10862585,'202207181949161867053987,3700.01,2022-07-19 00:36:08.0,torres.yasmin_bk,torres.yasmin_bk,'202207182006571867103472,MU,COCV_545,chavez.esneider_m,
310005,COCC10862585,'202207181949161867053987,3700.1000,2022-07-18 20:36:01.0,chavez.esneider_m,OMSRESTAPIUSER,'202207182006571867103472,MU,COCV_545,chavez.esneider_m,
310006,COCC10862585,'202207181949161867053987,3700.1000,2022-07-18 20:36:01.0,chavez.esneider_m,chavez.esneider_m,'202207182006571867103472,MU,COCV_545,chavez.esneider_m,
310007,COCC10862585,'202207181949161867053987,3700.2000,2022-07-18 21:26:10.0,OMSRESTAPIUSER,torres.yasmin_bk,'202207182006571867103472,MU,COCV_545,chavez.esneider_m,
310008,COCC10862585,'202207181949161867053987,9000,2022-07-18 20:01:47.0,cortes.jhon_si,cortes.jhon_si,'202207182006571867103472,MU,COCV_545,chavez.esneider_m,
310009,COCC10862588,'202207181950511867063196,3350.1000,2022-07-18 19:57:09.0,DifarmaConsolidateToShipmentAgentServer,campo.maria_m,'202207181957091867074133,MU,COCV_453,campo.maria_m,
310010,COCC10862588,'202207181950511867063196,3350.1500,2022-07-18 20:08:13.0,campo.maria_m,campo.maria_m,'202207181957091867074133,MU,COCV_453,campo.maria_m,
310011,COCC10862588,'202207181950511867063196,3350.1500.1000,2022-07-18 20:09:43.0,campo.maria_m,villamuez.ana_m,'202207181957091867074133,MU,COCV_453,campo.maria_m,
310012,COCC10862588,'202207181950511867063196,3700.1000,2022-07-18 20:20:30.0,villamuez.ana_m,pfwAdm,'202207181957091867074133,MU,COCV_453,campo.maria_m,
310013,COCC10862588,'202207181950511867063196,3700.2000,2022-07-22 21:20:21.0,pfwAdm,pfwAdm,'202207181957091867074133,MU,COCV_453,campo.maria_m,
310014,COCC10862593,'202207181955071867071213,3350.1000,2022-07-18 20:01:12.0,DifarmaConsolidateToShipmentAgentServer,torres.karen_m,'202207182001121867090379,MU,COCV_391,torres.karen_m,
310015,COCC10862593,'202207181955071867071213,3350.1500,2022-07-18 20:05:29.0,torres.karen_m,torres.karen_m,'202207182001121867090379,MU,COCV_391,torres.karen_m,
310016,COCC10862593,'202207181955071867071213,3350.1500.1000,2022-07-18 20:05:44.0,torres.karen_m,torres.karen_m,'202207182001121867090379,MU,COCV_391,torres.karen_m,
310017,COCC10862593,'202207181955071867071213,3700.1000,2022-07-18 21:29:53.0,torres.karen_m,pfwAdm,'202207182001121867090379,MU,COCV_391,torres.karen_m,
310018,COCC10862593,'202207181955071867071213,3700.2000,2022-07-22 21:20:21.0,pfwAdm,pfwAdm,'202207182001121867090379,MU,COCV_391,torres.karen_m,
310019,COCC10862595,'202207181955571867072395,3350.1000,2022-07-18 20:05:19.0,DifarmaConsolidateToShipmentAgentServer,caicedo.darnelly_m,'202207182005191867100055,MU,COCV_816,caicedo.darnelly_m,
310020,COCC10862595,'202207181955571867072395,3350.1500,2022-07-18 20:06:27.0,caicedo.darnelly_m,caicedo.darnelly_m,'202207182005191867100055,MU,COCV_816,caicedo.darnelly_m,
310021,COCC10862595,'202207181955571867072395,3350.1500.1000,2022-07-18 20:06:28.0,caicedo.darnelly_m,caicedo.darnelly_m,'202207182005191867100055,MU,COCV_816,caicedo.darnelly_m,
310022,COCC10862595,'202207181955571867072395,3700.1000,2022-07-18 20:16:41.0,caicedo.darnelly_m,pfwAdm,'202207182005191867100055,MU,COCV_816,caicedo.darnelly_m,
310023,COCC10862595,'202207181955571867072395,3700.2000,2022-07-22 21:20:21.0,pfwAdm,pfwAdm,'202207182005191867100055,MU,COCV_816,caicedo.darnelly_m,
310024,COCC10862596,'202207181955591867072412,3350.1000,2022-07-18 20:09:12.0,DifarmaConsolidateToShipmentAgentServer,munoz.carina_m,'202207182009111867108622,MU,COCV_577,munoz.carina_m,
310025,COCC10862596,'202207181955591867072412,3350.1500,2022-07-18 20:13:29.0,munoz.carina_m,munoz.carina_m,'202207182009111867108622,MU,COCV_577,munoz.carina_m,
310026,COCC10862596,'202207181955591867072412,3350.1500.1000,2022-07-18 20:13:29.0,munoz.carina_m,escobar.diana_m,'202207182009111867108622,MU,COCV_577,munoz.carina_m,
310027,COCC10862596,'202207181955591867072412,3700.1000,2022-07-18 20:17:55.0,escobar.diana_m,OMSRESTAPIUSER,'202207182009111867108622,MU,COCV_577,munoz.carina_m,
310028,COCC10862596,'202207181955591867072412,3700.1000,2022-07-18 20:17:55.0,escobar.diana_m,pfwAdm,'202207182009111867108622,MU,COCV_577,munoz.carina_m,
310029,COCC10862596,'202207181955591867072412,3700.2000,2022-07-18 20:26:39.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202207182009111867108622,MU,COCV_577,munoz.carina_m,
310030,COCC10862596,'202207181955591867072412,3700.2000,2022-07-26 15:08:52.0,pfwAdm,pfwAdm,'202207182009111867108622,MU,COCV_577,munoz.carina_m,
310031,COCC10862597,'202207181956001867072428,3350.1000,2022-07-18 20:03:12.0,DifarmaConsolidateToShipmentAgentServer,garzon.judy_m,'202207182003121867094691,MU,COCV_378,garzon.judy_m,
310032,COCC10862597,'202207181956001867072428,3350.1500,2022-07-18 20:04:02.0,garzon.judy_m,garzon.judy_m,'202207182003121867094691,MU,COCV_378,garzon.judy_m,
310033,COCC10862597,'202207181956001867072428,3350.1500.1000,2022-07-18 20:04:03.0,garzon.judy_m,garzon.judy_m,'202207182003121867094691,MU,COCV_378,garzon.judy_m,
310034,COCC10862597,'202207181956001867072428,3700.1000,2022-07-18 20:40:47.0,garzon.judy_m,OMSRESTAPIUSER,'202207182003121867094691,MU,COCV_378,garzon.judy_m,
310035,COCC10862597,'202207181956001867072428,3700.2000,2022-07-18 21:49:00.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202207182003121867094691,MU,COCV_378,garzon.judy_m,
310036,COCC10862598,'202207181956191867072978,3350.1000,2022-07-18 20:01:12.0,DifarmaConsolidateToShipmentAgentServer,bueno.andrea_m,'202207182001121867090406,MU,COCV_654,bueno.andrea_m,
310037,COCC10862598,'202207181956191867072978,3350.1500,2022-07-18 20:02:57.0,bueno.andrea_m,bueno.andrea_m,'202207182001121867090406,MU,COCV_654,bueno.andrea_m,
310038,COCC10862598,'202207181956191867072978,3350.1500.1000,2022-07-18 20:03:09.0,bueno.andrea_m,bueno.andrea_m,'202207182001121867090406,MU,COCV_654,bueno.andrea_m,
310039,COCC10862598,'202207181956191867072978,3700.1000,2022-07-18 20:05:14.0,bueno.andrea_m,pfwAdm,'202207182001121867090406,MU,COCV_654,bueno.andrea_m,
310040,COCC10862598,'202207181956191867072978,3700.2000,2022-07-22 21:20:21.0,pfwAdm,pfwAdm,'202207182001121867090406,MU,COCV_654,bueno.andrea_m,
310041,COCC10862599,'202207181956221867073020,3350.1000,2022-07-18 20:03:12.0,DifarmaConsolidateToShipmentAgentServer,caicedo.darnelly_m,'202207182003121867094711,MU,COCV_816,caicedo.darnelly_m,
310042,COCC10862599,'202207181956221867073020,3350.1500,2022-07-18 20:04:19.0,caicedo.darnelly_m,caicedo.darnelly_m,'202207182003121867094711,MU,COCV_816,caicedo.darnelly_m,
310043,COCC10862599,'202207181956221867073020,3350.1500.1000,2022-07-18 20:04:19.0,caicedo.darnelly_m,caicedo.darnelly_m,'202207182003121867094711,MU,COCV_816,caicedo.darnelly_m,
310044,COCC10862599,'202207181956221867073020,3700.1000,2022-07-18 20:16:20.0,caicedo.darnelly_m,pfwAdm,'202207182003121867094711,MU,COCV_816,caicedo.darnelly_m,
310045,COCC10862599,'202207181956221867073020,3700.2000,2022-07-22 21:20:21.0,pfwAdm,pfwAdm,'202207182003121867094711,MU,COCV_816,caicedo.darnelly_m,
310046,COCC10862600,'202207181957001867073824,3350.1000,2022-07-18 20:03:11.0,DifarmaConsolidateToShipmentAgentServer,burbano.marinela_m,'202207182003111867094661,MU,COCV_578,burbano.marinela_m,
310047,COCC10862600,'202207181957001867073824,3350.1500,2022-07-18 20:04:56.0,burbano.marinela_m,burbano.marinela_m,'202207182003111867094661,MU,COCV_578,burbano.marinela_m,
310048,COCC10862600,'202207181957001867073824,3350.1500.1000,2022-07-18 20:04:57.0,burbano.marinela_m,burbano.marinela_m,'202207182003111867094661,MU,COCV_578,burbano.marinela_m,
310049,COCC10862600,'202207181957001867073824,3700.1000,2022-07-18 20:06:38.0,burbano.marinela_m,pfwAdm,'202207182003111867094661,MU,COCV_578,burbano.marinela_m,
310050,COCC10862600,'202207181957001867073824,3700.2000,2022-07-22 21:20:21.0,pfwAdm,pfwAdm,'202207182003111867094661,MU,COCV_578,burbano.marinela_m,
310051,COCC10862601,'202207181957291867074661,3350.1000,2022-07-18 20:03:12.0,DifarmaConsolidateToShipmentAgentServer,caicedo.darnelly_m,'202207182003121867094733,MU,COCV_816,caicedo.darnelly_m,
310052,COCC10862601,'202207181957291867074661,3350.1500,2022-07-18 20:05:08.0,caicedo.darnelly_m,caicedo.darnelly_m,'202207182003121867094733,MU,COCV_816,caicedo.darnelly_m,
310053,COCC10862601,'202207181957291867074661,3350.1500.1000,2022-07-18 20:05:09.0,caicedo.darnelly_m,caicedo.darnelly_m,'202207182003121867094733,MU,COCV_816,caicedo.darnelly_m,
310054,COCC10862601,'202207181957291867074661,3700.1000,2022-07-18 20:16:32.0,caicedo.darnelly_m,pfwAdm,'202207182003121867094733,MU,COCV_816,caicedo.darnelly_m,
310055,COCC10862601,'202207181957291867074661,3700.2000,2022-07-22 21:20:21.0,pfwAdm,pfwAdm,'202207182003121867094733,MU,COCV_816,caicedo.darnelly_m,
310056,COCC10862602,'202207181959011867078484,3350.1000,2022-07-18 20:05:20.0,DifarmaConsolidateToShipmentAgentServer,castilla.leidys_m,'202207182005191867100103,MU,COCV_885,castilla.leidys_m,
