data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
150001,CO11341675,1600.002.01,2022-11-25 23:58:12.0,null,'202211252323492454927637,Y,
150002,CO11341675,1600.002.01,2022-11-25 23:58:12.0,null,'202211252323492454927637,Y,
150003,CO11341675,1600.002.01,2022-11-25 23:58:12.0,null,'202211252323492454927637,Y,
150004,COCC11168201,1600.002.01,2022-11-26 03:48:07.0,null,'202211252327172454948933,Y,
150005,COCC11168202,1600.002.01,2022-11-26 00:21:57.0,null,'202211252325362454939804,Y,
150006,COCC11168203,9000,2022-11-25 23:46:02.0,null,'202211252329522454966053,N,
150007,COCC11168206,1600.002.01,2022-11-26 01:06:59.0,null,'202211252333462454999454,Y,
150008,COCC11168206,1600.002.01,2022-11-26 01:06:59.0,null,'202211252333462454999454,Y,
150009,COCC11168206,1600.002.01,2022-11-26 01:06:59.0,null,'202211252333462454999454,Y,
150010,COCC11168206,1600.002.01,2022-11-26 01:06:59.0,null,'202211252333462454999454,Y,
150011,COCC11168206,1600.002.01,2022-11-26 01:06:59.0,null,'202211252333462454999454,Y,
150012,COCC11168207,1600.002.01,2022-11-26 00:23:06.0,null,'202211252325302454938877,N,
150013,COCC11168209,1600.002.01,2022-11-25 23:54:23.0,null,'202211252327202454949570,N,
150014,COCC11168209,1600.002.01,2022-11-25 23:54:23.0,null,'202211252327202454949570,N,
150015,COCC11168211,1600.002.01,2022-11-26 00:17:54.0,null,'202211252331462454986423,N,
150016,COCC11168211,1600.002.01,2022-11-26 00:17:54.0,null,'202211252331462454986423,N,
150017,COCC11168211,1600.002.01,2022-11-26 00:17:54.0,null,'202211252331462454986423,N,
150018,COCC11168212,1600.002.01,2022-11-26 00:12:57.0,null,'202211252329482454965330,Y,
150019,COCC11168212,1600.002.01,2022-11-26 00:12:57.0,null,'202211252329482454965330,Y,
150020,CO11341570,1600.002.01,2022-11-26 01:23:04.0,null,'202211252325332454939377,N,
150021,CO11341570,1600.002.01,2022-11-26 01:23:04.0,null,'202211252325332454939377,N,
150022,CO11341570,1600.002.01,2022-11-26 01:23:04.0,null,'202211252325332454939377,N,
150023,CO11341682,1600.002.01,2022-11-25 23:51:52.0,null,'202211252325332454939451,Y,
150024,CO11341682,1600.002.01,2022-11-25 23:51:52.0,null,'202211252325332454939451,Y,
150025,CO11341568,1600.002.01,2022-11-26 00:29:38.0,null,'202211252325342454939518,N,
150026,CO11341681,1600.002.01,2022-11-26 00:21:20.0,null,'202211252325342454939575,Y,
150027,CO11341680,1600.002.01,2022-11-26 02:06:39.0,null,'202211252325342454939604,Y,
150028,COCC11168213,1600.002.01,2022-11-26 13:57:58.0,null,'202211252329492454965557,Y,
150029,COCC11168213,1600.002.01,2022-11-26 13:57:58.0,null,'202211252329492454965557,Y,
150030,CO11341679,1600.002.01,2022-11-26 02:44:48.0,null,'202211252325352454939666,Y,
150031,CO11341679,1600.002.01,2022-11-26 02:44:48.0,null,'202211252325352454939666,Y,
150032,CO11341565,9000,2022-11-25 23:28:43.0,null,'202211252325352454939645,Y,
150033,COCC11168214,1600.002.01,2022-11-26 03:08:28.0,null,'202211252329442454964584,N,
150034,COCC11168215,1600.002.01,2022-11-26 00:44:54.0,null,'202211252329482454965284,Y,
150035,COCC11168217,1600.002.01,2022-11-27 13:21:59.0,null,'202211252329492454965516,N,
150036,COCC11168218,1600.002.01,2022-11-28 12:27:35.0,null,'202211252331452454986228,N,
150037,COCC11168220,9000,2022-11-26 03:23:44.0,null,'202211252331442454986143,N,
