data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
160001,CO11298506,1600.002.01,2022-10-29 19:56:33.0,null,'202210291809092316944688,Y,
160002,CO11298506,1600.002.01,2022-10-29 19:56:33.0,null,'202210291809092316944688,Y,
160003,CO11298506,1600.002.01,2022-10-29 19:56:33.0,null,'202210291809092316944688,Y,
160004,CO11298423,1600.002.01,2022-10-29 19:06:16.0,null,'202210291809092316944771,Y,
160005,CO11298423,1600.002.01,2022-10-29 19:06:16.0,null,'202210291809092316944771,Y,
160006,CO11298423,1600.002.01,2022-10-29 19:06:16.0,null,'202210291809092316944771,Y,
160007,CO11298425,1600.002.01,2022-10-29 19:29:22.0,null,'202210291809092316944732,Y,
160008,CO11298511,1600.002.01,2022-10-29 18:35:31.0,null,'202210291809102316944816,Y,
160009,CO11298424,1600.002.01,2022-10-29 18:44:47.0,null,'202210291809102316944848,Y,
160010,CO11298424,1600.002.01,2022-10-29 18:44:47.0,null,'202210291809102316944848,Y,
160011,CO11298424,1600.002.01,2022-10-29 18:44:47.0,null,'202210291809102316944848,Y,
160012,CO11298510,1600.002.01,2022-10-29 22:19:13.0,null,'202210291809112316944932,N,
160013,CO11298510,1600.002.01,2022-10-29 22:19:13.0,null,'202210291809112316944932,N,
160014,CO11298510,1600.002.01,2022-10-29 22:19:13.0,null,'202210291809112316944932,N,
160015,CO11298510,1600.002.01,2022-10-29 22:19:13.0,null,'202210291809112316944932,N,
160016,CO11298510,1600.002.01,2022-10-29 22:19:13.0,null,'202210291809112316944932,N,
160017,CO11298507,1600.002.01,2022-10-29 19:43:25.0,null,'202210291809102316944894,N,
160018,COCC11097714,1600.002.01,2022-10-29 19:06:51.0,null,'202210291811102316954538,N,
160019,Y100120436,1600,2022-10-29 18:32:36.0,null,'202210291807072316940231,N,
160020,Y100120437,1600,2022-10-29 18:52:15.0,null,'202210291807242316941095,N,
160021,Y100120437,1600,2022-10-29 18:52:15.0,null,'202210291807242316941095,N,
160022,Y100120437,1600,2022-10-29 18:52:15.0,null,'202210291807242316941095,N,
160023,COCC11097716,1600.002.01,2022-10-29 19:19:02.0,null,'202210291813122316957815,N,
160024,COCC11097716,1600.002.01,2022-10-29 19:19:02.0,null,'202210291813122316957815,N,
160025,COCC11097717,1600.002.01,2022-10-29 18:46:59.0,null,'202210291811122316954717,Y,
160026,CO11298427,1600.002.01,2022-10-29 20:05:41.0,null,'202210291811102316954561,N,
160027,CO11298514,1600.002.01,2022-10-29 18:31:44.0,null,'202210291811112316954616,N,
160028,CO11298514,1600.002.01,2022-10-29 18:31:44.0,null,'202210291811112316954616,N,
160029,CO11298514,1600.002.01,2022-10-29 18:31:44.0,null,'202210291811112316954616,N,
