data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
90001,CO11186114,1600.002.01,2022-08-19 00:05:43.0,null,'202208182344331996014671,Y,
90002,CO11186175,1600.002.01,2022-08-19 01:27:36.0,null,'202208182344331996014694,Y,
90003,CO11186175,1600.002.01,2022-08-19 01:27:36.0,null,'202208182344331996014694,Y,
90004,CO11186074,1600.002.01,2022-08-19 00:00:04.0,null,'202208182344341996014720,N,
90005,COCC10928669,1600.002.01,2022-08-19 00:32:38.0,null,'202208182348181996020504,N,
90006,COCC10928669,1600.002.01,2022-08-19 00:32:38.0,null,'202208182348181996020504,N,
90007,COCC10928670,1600.002.01,2022-08-19 00:20:55.0,null,'202208182348171996020355,Y,
90008,COCC10928670,1600.002.01,2022-08-19 00:20:55.0,null,'202208182348171996020355,Y,
90009,COCC10928671,1600.002.02,2022-08-19 13:43:03.0,null,'202208190005451996073554,Y,
90010,COCC10928671,9000,2022-08-19 00:04:10.0,null,'202208182359451996046648,Y,
90011,Y100106201,1600,2022-08-18 23:43:40.0,null,'202208182343251996011826,N,
90012,COCC10928672,9000,2022-08-19 16:04:36.0,null,'202208182350451996029463,Y,
90013,COCC10928672,9000,2022-08-19 16:04:36.0,null,'202208182350451996029463,Y,
90014,CO11186115,1600.002.01,2022-08-19 00:58:21.0,null,'202208182344361996015010,Y,
90015,CO11186115,1600.002.01,2022-08-19 00:58:21.0,null,'202208182344361996015010,Y,
90016,CO11186178,1600.002.01,2022-08-19 00:30:32.0,null,'202208182344371996015038,N,
90017,CO11186178,1600.002.01,2022-08-19 00:30:32.0,null,'202208182344371996015038,N,
90018,CO11186178,1600.002.01,2022-08-19 00:30:32.0,null,'202208182344371996015038,N,
90019,CO11186176,1600.002.01,2022-08-19 00:35:08.0,null,'202208182344371996015073,Y,
90020,CO11186176,1600.002.01,2022-08-19 00:35:08.0,null,'202208182344371996015073,Y,
90021,COCC10928673,1600.002.01,2022-08-19 01:29:46.0,null,'202208190026341996119056,N,
90022,COCC10928673,9000,2022-08-19 00:23:08.0,null,'202208190002451996065767,N,
90023,COCC10928674,1600.002.01,2022-08-19 00:30:10.0,null,'202208182348191996020547,Y,
90024,CO11186116,1600.002.01,2022-08-19 00:49:41.0,null,'202208182346331996017549,Y,
90025,CO11186116,1600.002.01,2022-08-19 00:49:41.0,null,'202208182346331996017549,Y,
90026,CO11186116,1600.002.01,2022-08-19 00:49:41.0,null,'202208182346331996017549,Y,
90027,CO11186116,1600.002.01,2022-08-19 00:49:41.0,null,'202208182346331996017549,Y,
90028,COCC10928677,1600.002.01,2022-08-19 12:23:31.0,null,'202208182350461996029978,Y,
90029,COCC10928678,1600.002.01,2022-08-19 01:40:18.0,null,'202208190002451996065799,Y,
90030,COCC10928679,1600.002.01,2022-08-19 01:32:18.0,null,'202208182355491996039354,Y,
90031,COCC10928679,1600.002.01,2022-08-19 01:32:18.0,null,'202208182355491996039354,Y,
90032,COCC10928679,1600.002.01,2022-08-19 01:32:18.0,null,'202208182355491996039354,Y,
90033,COCC10928679,1600.002.01,2022-08-19 01:32:18.0,null,'202208182355491996039354,Y,
90034,COCC10928680,1600.002.01,2022-08-19 00:08:11.0,null,'202208182348191996020567,Y,
90035,COCC10928681,1600.002.01,2022-08-19 00:45:27.0,null,'202208182354311996037401,N,
90036,COCC10928681,1600.002.01,2022-08-19 00:45:27.0,null,'202208182354311996037401,N,
90037,COCC10928681,1600.002.01,2022-08-19 00:45:27.0,null,'202208182354311996037401,N,
90038,CO11186117,1600.002.01,2022-08-19 00:11:27.0,null,'202208182348191996020528,N,
90039,COCC10928682,1600.002.01,2022-08-19 00:21:56.0,null,'202208182356451996040973,Y,
90040,COCC10928682,1600.002.01,2022-08-19 00:21:56.0,null,'202208182356451996040973,Y,
90041,COCC10928683,1600.002.01,2022-08-19 00:38:25.0,null,'202208182352391996034671,Y,
90042,COCC10928684,1600.002.01,2022-08-19 01:13:02.0,null,'202208182355491996039397,Y,
90043,COCC10928684,1600.002.01,2022-08-19 01:13:02.0,null,'202208182355491996039397,Y,
90044,COCC10928685,1600.002.01,2022-08-19 14:47:41.0,null,'202208182359451996046677,Y,
90045,COCC10928685,9000,2022-08-18 23:57:32.0,null,'202208182352401996034863,Y,
90046,COCC10928686,1600.002.01,2022-08-19 00:17:40.0,null,'202208182350461996029663,Y,
90047,COCC10928687,1600.002.01,2022-08-19 01:26:28.0,null,'202208190004461996072050,Y,
90048,COCC10928687,1600.002.01,2022-08-19 01:26:28.0,null,'202208190004461996072050,Y,
90049,CO11186181,1600.002.01,2022-08-19 06:23:42.0,null,'202208182350451996029430,Y,
90050,CO11186181,1600.002.01,2022-08-19 06:23:42.0,null,'202208182350451996029430,Y,
90051,COCC10928688,1600.002.01,2022-08-19 00:53:45.0,null,'202208182354301996037176,Y,
90052,COCC10928688,1600.002.01,2022-08-19 00:53:45.0,null,'202208182354301996037176,Y,
90053,COCC10928689,1600.002.01,2022-08-19 02:30:57.0,null,'202208182354301996037203,Y,
90054,COCC10928689,1600.002.01,2022-08-19 02:30:57.0,null,'202208182354301996037203,Y,
90055,COCC10928690,1600.002.01,2022-08-19 01:46:14.0,null,'202208182354311996037349,Y,
90056,COCC10928690,1600.002.01,2022-08-19 01:46:14.0,null,'202208182354311996037349,Y,
90057,COCC10928690,1600.002.01,2022-08-19 01:46:14.0,null,'202208182354311996037349,Y,
90058,COCC10928691,1600.002.01,2022-08-19 01:09:30.0,null,'202208182354321996037434,Y,
90059,COCC10928693,1600.002.01,2022-08-19 01:18:09.0,null,'202208190001451996061424,Y,
90060,COCC10928693,1600.002.01,2022-08-19 01:18:09.0,null,'202208190001451996061424,Y,
90061,COCC10928693,1600.002.01,2022-08-19 01:18:09.0,null,'202208190001451996061424,Y,
90062,COCC10928693,1600.002.01,2022-08-19 01:18:09.0,null,'202208190001451996061424,Y,
90063,COCC10928694,1600.002.01,2022-08-19 00:40:16.0,null,'202208182355481996039326,Y,
90064,CO11186180,1600.002.01,2022-08-19 00:42:44.0,null,'202208182354291996037153,Y,
90065,COCC10928698,1600.002.01,2022-08-19 01:24:11.0,null,'202208190005451996073583,Y,
90066,COCC10928698,1600.002.01,2022-08-19 01:24:11.0,null,'202208190005451996073583,Y,
90067,COCC10928698,1600.002.01,2022-08-19 01:24:11.0,null,'202208190005451996073583,Y,
90068,COCC10928698,1600.002.01,2022-08-19 01:24:11.0,null,'202208190005451996073583,Y,
90069,COCC10928698,1600.002.01,2022-08-19 01:24:11.0,null,'202208190005451996073583,Y,
90070,COCC10928698,1600.002.01,2022-08-19 01:24:11.0,null,'202208190005451996073583,Y,
90071,COCC10928698,1600.002.01,2022-08-19 01:24:11.0,null,'202208190005451996073583,Y,
90072,CO11186119,1600.002.01,2022-08-19 01:27:40.0,null,'202208182355481996039297,N,
90073,CO11186119,1600.002.01,2022-08-19 01:27:40.0,null,'202208182355481996039297,N,
90074,COCC10928703,1600.002.02,2022-08-19 01:08:54.0,null,'202208182359471996046855,Y,
90075,COCC10928703,1600.002.02,2022-08-19 01:08:54.0,null,'202208182359471996046855,Y,
90076,COCC10928704,1600.002.01,2022-08-19 00:32:18.0,null,'202208182358451996043785,Y,
90077,COCC10928707,1600.002.02,2022-08-19 00:32:01.0,null,'202208190002461996065845,Y,
90078,COCC10928707,1600.002.02,2022-08-19 00:32:01.0,null,'202208190002461996065845,Y,
90079,COCC10928707,1600.002.02,2022-08-19 00:32:01.0,null,'202208190002461996065845,Y,
90080,CO11186121,1600.002.01,2022-08-19 06:34:03.0,null,'202208182358451996043740,Y,
90081,CO11186121,1600.002.01,2022-08-19 06:34:03.0,null,'202208182358451996043740,Y,
90082,CO11186123,1600.002.01,2022-08-19 00:52:44.0,null,'202208182358451996043766,Y,
90083,CO11186187,1600.002.01,2022-08-19 01:22:58.0,null,'202208182358461996043803,Y,
90084,CO11186185,1600.002.01,2022-08-19 01:55:47.0,null,'202208182358461996043825,Y,
90085,CO11186185,1600.002.01,2022-08-19 01:55:47.0,null,'202208182358461996043825,Y,
90086,COCC10928709,1600.002.01,2022-08-19 00:31:42.0,null,'202208190001461996061531,Y,
90087,COCC10928709,1600.002.01,2022-08-19 00:31:42.0,null,'202208190001461996061531,Y,
90088,CO11186190,1600.002.01,2022-08-19 00:27:26.0,null,'202208190000451996055408,Y,
90089,CO11186128,1600.002.01,2022-08-19 15:06:54.0,null,'202208190000451996055453,Y,
90090,CO11186126,1600.002.01,2022-08-19 00:46:36.0,null,'202208190000451996055475,Y,
90091,CO11186126,1600.002.01,2022-08-19 00:46:36.0,null,'202208190000451996055475,Y,
90092,CO11186126,1600.002.01,2022-08-19 00:46:36.0,null,'202208190000451996055475,Y,
90093,CO11186126,1600.002.01,2022-08-19 00:46:36.0,null,'202208190000451996055475,Y,
90094,CO11186189,1600.002.01,2022-08-19 05:48:49.0,null,'202208190000461996055791,Y,
90095,CO11186189,1600.002.01,2022-08-19 05:48:49.0,null,'202208190000461996055791,Y,
90096,CO11186125,1600.002.01,2022-08-19 00:39:51.0,null,'202208190000461996055960,N,
90097,CO11186125,1600.002.01,2022-08-19 00:39:51.0,null,'202208190000461996055960,N,
90098,CO11186125,1600.002.01,2022-08-19 00:39:51.0,null,'202208190000461996055960,N,
90099,CO11186125,1600.002.01,2022-08-19 00:39:51.0,null,'202208190000461996055960,N,
90100,COCC10928714,1600.002.01,2022-08-19 01:03:14.0,null,'202208190007451996077361,Y,
90101,COCC10928715,1600.002.01,2022-08-19 02:33:53.0,null,'202208190009451996081079,Y,
90102,COCC10928715,1600.002.01,2022-08-19 02:33:53.0,null,'202208190009451996081079,Y,
90103,CO11186131,1600.002.01,2022-08-19 15:06:57.0,null,'202208190003451996069762,Y,
90104,CO11186130,1600.002.01,2022-08-19 00:41:50.0,null,'202208190003451996069792,Y,
90105,CO11186130,1600.002.01,2022-08-19 00:41:50.0,null,'202208190003451996069792,Y,
90106,CO11186191,1600.002.02,2022-08-19 02:23:48.0,null,'202208190003461996069832,N,
90107,CO11186191,1600.002.02,2022-08-19 02:23:48.0,null,'202208190003461996069832,N,
90108,COCC10928718,1600.002.01,2022-08-19 01:06:07.0,null,'202208190014451996096468,N,
90109,COCC10928719,1600.002.01,2022-08-19 01:28:22.0,null,'202208190010461996087704,N,
90110,COCC10928722,1600.002.01,2022-08-19 01:11:28.0,null,'202208190011451996091058,Y,
90111,COCC10928723,1600.002.01,2022-08-19 01:11:36.0,null,'202208190022221996111469,Y,
90112,COCC10928724,1600.002.01,2022-08-19 13:23:08.0,null,'202208190012451996093023,Y,
90113,COCC10928725,1600.002.01,2022-08-19 00:53:21.0,null,'202208190011451996091085,Y,
90114,CO11186196,1600.002.01,2022-08-19 00:53:05.0,null,'202208190008451996079594,Y,
90115,CO11186196,1600.002.01,2022-08-19 00:53:05.0,null,'202208190008451996079594,Y,
