data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
140001,COCC10949016,9000,2022-08-28 02:28:10.0,null,'202208280225402034581941,Y,
140002,COCC10949016,9000,2022-08-28 02:28:10.0,null,'202208280225402034581941,Y,
140003,COCC10949016,9000,2022-08-28 02:28:10.0,null,'202208280225402034581941,Y,
140004,COCC10949016,9000,2022-08-28 02:28:10.0,null,'202208280225402034581941,Y,
140005,COCC10949016,9000,2022-08-28 02:28:10.0,null,'202208280225402034581941,Y,
140006,COCC10949016,9000,2022-08-28 14:01:46.0,null,'202208280229342034584589,N,
140007,COCC10949016,9000,2022-08-28 14:01:46.0,null,'202208280229342034584589,N,
140008,COCC10949016,9000,2022-08-28 14:01:46.0,null,'202208280229342034584589,N,
140009,COCC10949016,9000,2022-08-28 14:01:46.0,null,'202208280229342034584589,N,
140010,COCC10949016,9000,2022-08-28 14:01:46.0,null,'202208280229342034584589,N,
140011,COCC10949016,9000,2022-08-29 15:55:47.0,null,'202208291554422040528053,N,
140012,COCC10949016,9000,2022-08-29 15:55:47.0,null,'202208291554422040528053,N,
140013,COCC10949016,9000,2022-08-29 15:55:47.0,null,'202208291554422040528053,N,
140014,COCC10949016,9000,2022-08-29 15:55:47.0,null,'202208291554422040528053,N,
140015,COCC10949016,9000,2022-08-29 15:55:47.0,null,'202208291554422040528053,N,
140016,CO11202406,1600.002.01,2022-08-28 08:10:17.0,null,'202208280220492034577228,Y,
140017,CO11202406,1600.002.01,2022-08-28 08:10:17.0,null,'202208280220492034577228,Y,
140018,COCC10949017,1600.002.02,2022-08-28 06:42:23.0,null,'202208280225442034582329,Y,
140019,COCC10949017,1600.002.02,2022-08-28 06:42:23.0,null,'202208280225442034582329,Y,
140020,COCC10949017,1600.002.02,2022-08-28 06:42:23.0,null,'202208280225442034582329,Y,
140021,COCC10949017,1600.002.02,2022-08-28 06:42:23.0,null,'202208280225442034582329,Y,
140022,COCC10949020,1600.002.01,2022-08-28 16:47:08.0,null,'202208280231062034591160,N,
140023,CO11202338,1600.002.01,2022-08-28 05:48:42.0,null,'202208280223492034580589,Y,
140024,CO11202408,1600.002.01,2022-08-30 16:09:11.0,null,'202208280223492034580630,N,
140025,COCC10949021,9000,2022-08-28 21:22:17.0,null,'202208280225422034582131,N,
140026,CO11202341,1600.002.01,2022-08-28 03:29:46.0,null,'202208280225412034581983,N,
140027,CO11202339,1600.002.01,2022-08-28 13:58:04.0,null,'202208280225412034582015,Y,
140028,CO11202339,1600.002.01,2022-08-28 13:58:04.0,null,'202208280225412034582015,Y,
140029,COCC10949022,9000,2022-08-28 15:58:10.0,null,'202208280227422034583549,N,
140030,CO11202345,1600.002.01,2022-08-28 05:42:07.0,null,'202208280225442034582367,Y,
140031,CO11202345,1600.002.01,2022-08-28 05:42:07.0,null,'202208280225442034582367,Y,
140032,CO11202345,1600.002.01,2022-08-28 05:42:07.0,null,'202208280225442034582367,Y,
140033,CO11202344,1600.002.01,2022-08-28 15:26:24.0,null,'202208280225452034582398,Y,
140034,CO11202343,1600.002.01,2022-08-28 13:08:24.0,null,'202208280225452034582416,Y,
140035,CO11202340,1600.002.01,2022-08-28 02:42:41.0,null,'202208280225452034582435,Y,
140036,CO11202340,1600.002.01,2022-08-28 02:42:41.0,null,'202208280225452034582435,Y,
140037,CO11202405,1600.002.01,2022-08-28 02:54:14.0,null,'202208280225462034582460,Y,
140038,CO11202405,1600.002.01,2022-08-28 02:54:14.0,null,'202208280225462034582460,Y,
140039,COCC10949024,1600.002.01,2022-08-28 03:18:11.0,null,'202208280233492034593341,Y,
140040,COCC10949024,1600.002.01,2022-08-28 03:18:11.0,null,'202208280233492034593341,Y,
140041,CO11202348,1600.002.01,2022-08-28 15:45:53.0,null,'202208280229322034584406,Y,
140042,CO11202348,1600.002.01,2022-08-28 15:45:53.0,null,'202208280229322034584406,Y,
140043,CO11202347,1600.002.01,2022-08-28 05:52:31.0,null,'202208280229322034584435,Y,
140044,CO11202346,1600.002.01,2022-08-28 02:50:13.0,null,'202208280229332034584457,Y,
140045,CO11202346,1600.002.01,2022-08-28 02:50:13.0,null,'202208280229332034584457,Y,
140046,CO11202412,1600.002.01,2022-08-28 05:50:27.0,null,'202208280229332034584485,N,
140047,Y100109428,1600,2022-08-28 02:36:26.0,null,'202208280228192034583898,N,
140048,COCC10949028,1600.002.01,2022-08-28 03:17:06.0,null,'202208280234502034593805,Y,
140049,COCC10949028,1600.002.01,2022-08-28 03:17:06.0,null,'202208280234502034593805,Y,
140050,COCC10949030,1600.002.01,2022-08-28 03:35:23.0,null,'202208280238492034596789,Y,
140051,COCC10949030,1600.002.01,2022-08-28 03:35:23.0,null,'202208280238492034596789,Y,
140052,COCC10949030,1600.002.01,2022-08-28 03:35:23.0,null,'202208280238492034596789,Y,
140053,COCC10949030,1600.002.01,2022-08-28 03:35:23.0,null,'202208280238492034596789,Y,
140054,COCC10949031,1600.002.01,2022-08-28 22:08:06.0,null,'202208280236492034595451,N,
140055,Y100109435,1600,2022-08-28 02:34:58.0,null,'202208280234002034593470,N,
140056,Y100109435,1600,2022-08-28 02:34:58.0,null,'202208280234002034593470,N,
140057,Y100109435,1600,2022-08-28 02:34:58.0,null,'202208280234002034593470,N,
140058,Y100109435,1600,2022-08-28 02:34:58.0,null,'202208280234002034593470,N,
140059,Y100109435,1600,2022-08-28 02:34:58.0,null,'202208280234002034593470,N,
140060,Y100109435,1600,2022-08-28 02:34:58.0,null,'202208280234002034593470,N,
140061,CO11202350,9000,2022-08-28 15:20:10.0,null,'202208280238492034596839,N,
140062,CO11202350,9000,2022-08-28 15:20:10.0,null,'202208280238492034596839,N,
140063,CO11202350,9000,2022-08-28 15:20:10.0,null,'202208280238492034596839,N,
140064,CO11202352,1600.002.01,2022-08-28 06:55:29.0,null,'202208280238502034596881,Y,
140065,CO11202351,9000,2022-08-28 02:59:17.0,null,'202208280238502034596907,N,
140066,CO11202351,9000,2022-08-28 13:20:13.0,null,'202208280301472034620649,N,
140067,CO11202351,1600.002.01,2022-08-28 16:42:04.0,null,'202208281544072036949240,Y,
140068,COCC10949037,1600.002.01,2022-08-28 03:10:01.0,null,'202208280247492034606236,Y,
140069,COCC10949037,1600.002.01,2022-08-28 03:10:01.0,null,'202208280247492034606236,Y,
140070,CO11202353,1600.002.01,2022-08-28 03:31:28.0,null,'202208280245492034605616,Y,
140071,CO11202418,1600.002.01,2022-08-28 06:26:39.0,null,'202208280245492034605636,Y,
140072,CO11202418,1600.002.01,2022-08-28 06:26:39.0,null,'202208280245492034605636,Y,
140073,CO11202418,1600.002.01,2022-08-28 06:26:39.0,null,'202208280245492034605636,Y,
140074,CO11202418,1600.002.01,2022-08-28 06:26:39.0,null,'202208280245492034605636,Y,
140075,CO11202418,1600.002.01,2022-08-28 06:26:39.0,null,'202208280245492034605636,Y,
