data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
1,COCC10957376,1600.002.01,2022-09-01 02:47:57.0,null,'202209010010532050890784,Y,
2,COCC10957376,1600.002.01,2022-09-01 02:47:57.0,null,'202209010010532050890784,Y,
3,Y100110322,1600,2022-09-01 00:59:05.0,null,'202209010000232050846807,N,
4,Y100110322,1600,2022-09-01 00:59:05.0,null,'202209010000232050846807,N,
5,Y100110322,1600,2022-09-01 00:59:05.0,null,'202209010000232050846807,N,
6,COCC10957378,1600.002.01,2022-09-01 00:29:16.0,null,'202209010003532050864163,Y,
7,COCC10957379,1600.002.01,2022-09-01 14:34:47.0,null,'202209010006512050875304,N,
8,COCC10957380,1600.002.01,2022-09-01 00:41:28.0,null,'202209010004532050869247,Y,
9,COCC10957380,1600.002.01,2022-09-01 00:41:28.0,null,'202209010004532050869247,Y,
10,COCC10957381,1600.002.01,2022-09-01 01:49:10.0,null,'202209010004562050869550,Y,
11,COCC10957382,1600.002.02,2022-09-01 18:06:55.0,null,'202209010006542050875536,N,
12,COCC10957382,1600.002.02,2022-09-01 18:06:55.0,null,'202209010006542050875536,N,
13,COCC10957383,1600.002.01,2022-09-01 00:58:15.0,null,'202209010006532050875504,N,
14,CO11207415,1600.002.01,2022-09-01 00:47:46.0,null,'202209010003512050863922,N,
15,CO11207415,1600.002.01,2022-09-01 00:47:46.0,null,'202209010003512050863922,N,
16,CO11207413,1600.002.01,2022-09-01 00:48:56.0,null,'202209010003522050863970,N,
17,CO11207411,1600.002.01,2022-09-01 00:29:32.0,null,'202209010003522050864030,Y,
18,CO11207411,1600.002.01,2022-09-01 00:29:32.0,null,'202209010003522050864030,Y,
19,CO11207411,1600.002.01,2022-09-01 00:29:32.0,null,'202209010003522050864030,Y,
20,CO11207411,1600.002.01,2022-09-01 00:29:32.0,null,'202209010003522050864030,Y,
21,CO11207491,1600.002.01,2022-09-01 00:31:14.0,null,'202209010003522050863999,N,
22,CO11207406,1600.002.01,2022-09-01 00:37:40.0,null,'202209010003532050864080,Y,
23,CO11207406,1600.002.01,2022-09-01 00:37:40.0,null,'202209010003532050864080,Y,
24,COCC10957384,1600.002.01,2022-09-01 13:51:56.0,null,'202209010008532050880628,N,
25,COCC10957386,1600.002.01,2022-09-01 02:25:14.0,null,'202209010006522050875325,Y,
26,COCC10957388,1600.002.01,2022-09-01 18:22:20.0,null,'202209010012522050895233,Y,
27,COCC10957389,1600.002.01,2022-09-01 01:46:11.0,null,'202209010006552050875680,N,
28,COCC10957389,1600.002.01,2022-09-01 01:46:11.0,null,'202209010006552050875680,N,
29,COCC10957390,1600.002.01,2022-09-01 01:55:44.0,null,'202209010006542050875639,Y,
30,COCC10957390,1600.002.01,2022-09-01 01:55:44.0,null,'202209010006542050875639,Y,
31,COCC10957392,1600.002.01,2022-09-01 02:17:44.0,null,'202209010010542050890851,N,
32,COCC10957392,1600.002.01,2022-09-01 02:17:44.0,null,'202209010010542050890851,N,
33,COCC10957393,1600.002.02,2022-09-01 02:19:24.0,null,'202209010008512050880465,N,
34,COCC10957395,9000,2022-09-01 00:26:24.0,null,'202209010007522050877909,N,
35,COCC10957395,9000,2022-09-01 00:26:24.0,null,'202209010007522050877909,N,
36,COCC10957395,9000,2022-09-01 00:26:24.0,null,'202209010007522050877909,N,
37,COCC10957395,9000,2022-09-01 00:26:24.0,null,'202209010007522050877909,N,
38,COCC10957395,9000,2022-09-01 00:26:24.0,null,'202209010007522050877909,N,
39,COCC10957395,1600.002.01,2022-09-01 13:17:40.0,null,'202209010029412050937875,Y,
40,COCC10957395,1600.002.01,2022-09-01 13:17:40.0,null,'202209010029412050937875,Y,
41,COCC10957395,1600.002.01,2022-09-01 13:17:40.0,null,'202209010029412050937875,Y,
42,COCC10957395,1600.002.01,2022-09-01 13:17:40.0,null,'202209010029412050937875,Y,
43,COCC10957395,1600.002.01,2022-09-01 13:17:40.0,null,'202209010029412050937875,Y,
44,CO11207419,1600.002.01,2022-09-01 06:32:37.0,null,'202209010004542050869286,Y,
45,CO11207500,9000,2022-09-01 00:25:38.0,null,'202209010004542050869317,N,
46,CO11207500,9000,2022-09-01 00:25:38.0,null,'202209010004542050869317,N,
47,CO11207499,9000,2022-09-01 00:08:17.0,null,'202209010004542050869363,N,
48,CO11207499,9000,2022-09-01 00:08:17.0,null,'202209010004542050869363,N,
49,CO11207499,1600.002.01,2022-09-01 07:16:26.0,null,'202209010009522050882876,N,
50,CO11207499,1600.002.01,2022-09-01 07:16:26.0,null,'202209010009522050882876,N,
51,CO11207498,1600.002.01,2022-09-01 00:34:31.0,null,'202209010004552050869400,N,
52,CO11207496,1600.002.01,2022-09-01 00:30:11.0,null,'202209010004552050869434,Y,
53,CO11207496,1600.002.01,2022-09-01 00:30:11.0,null,'202209010004552050869434,Y,
54,CO11207496,1600.002.01,2022-09-01 00:30:11.0,null,'202209010004552050869434,Y,
55,CO11207410,1600.002.01,2022-09-01 00:36:09.0,null,'202209010004562050869521,Y,
56,COCC10957396,1600.002.01,2022-09-01 01:31:05.0,null,'202209010007512050877783,Y,
57,COCC10957396,1600.002.01,2022-09-01 01:31:05.0,null,'202209010007512050877783,Y,
58,COCC10957396,1600.002.01,2022-09-01 01:31:05.0,null,'202209010007512050877783,Y,
59,COCC10957397,1600.002.01,2022-09-01 21:53:22.0,null,'202209010318512051302602,N,
60,COCC10957397,1600.002.01,2022-09-01 21:53:22.0,null,'202209010318512051302602,N,
61,COCC10957397,1600.002.01,2022-09-01 21:53:22.0,null,'202209010318512051302602,N,
62,COCC10957398,1600.002.01,2022-09-01 01:10:06.0,null,'202209010009522050882824,Y,
63,COCC10957398,1600.002.01,2022-09-01 01:10:06.0,null,'202209010009522050882824,Y,
64,COCC10957399,1600.002.01,2022-09-01 00:49:35.0,null,'202209010008512050880447,Y,
65,COCC10957400,1600.002.01,2022-09-01 00:57:33.0,null,'202209010009522050882852,Y,
66,COCC10957401,1600.002.01,2022-09-01 02:27:02.0,null,'202209010008532050880606,Y,
67,COCC10957401,1600.002.01,2022-09-01 02:27:02.0,null,'202209010008532050880606,Y,
68,COCC10957402,1600.002.01,2022-09-01 02:19:46.0,null,'202209010008532050880646,Y,
69,COCC10957402,1600.002.01,2022-09-01 02:19:46.0,null,'202209010008532050880646,Y,
70,CO11207420,1600.002.01,2022-09-01 00:32:42.0,null,'202209010006522050875351,Y,
71,CO11207420,1600.002.01,2022-09-01 00:32:42.0,null,'202209010006522050875351,Y,
72,CO11207501,1600.002.01,2022-09-01 00:40:15.0,null,'202209010006522050875393,N,
73,CO11207417,1600.002.01,2022-09-01 00:35:36.0,null,'202209010006522050875409,Y,
