data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
100001,COCC11147130,1600.002.01,2022-11-18 19:32:00.0,null,'202211181737002417063353,Y,
100002,COCC11147130,1600.002.01,2022-11-18 19:32:00.0,null,'202211181737002417063353,Y,
100003,CO11327845,1600.002.01,2022-11-18 19:02:30.0,null,'202211181729342417032639,Y,
100004,CO11327844,1600.002.01,2022-11-18 18:08:02.0,null,'202211181729342417032681,Y,
100005,CO11327841,1600.002.01,2022-11-18 18:18:03.0,null,'202211181729342417032710,Y,
100006,CO11327927,1600.002.01,2022-11-18 19:10:11.0,null,'202211181729352417032741,Y,
100007,CO11327838,1600.002,2022-11-18 17:46:00.0,null,'202211181729352417032771,N,
100008,CO11327847,1600.002,2022-11-18 20:32:12.0,null,'202211181729362417032846,Y,
100009,CO11327847,1600.002,2022-11-18 20:32:12.0,null,'202211181729362417032846,Y,
100010,CO11327847,1600.002,2022-11-18 20:32:12.0,null,'202211181729362417032846,Y,
100011,CO11327843,1600.002.01,2022-11-18 17:54:43.0,null,'202211181729352417032801,Y,
100012,CO11327842,1600.002.01,2022-11-18 20:06:09.0,null,'202211181729362417032905,Y,
100013,COCC11147131,1600.002.02,2022-11-18 19:27:53.0,null,'202211181729392417033320,Y,
100014,COCC11147131,1600.002.02,2022-11-18 19:27:53.0,null,'202211181729392417033320,Y,
100015,COCC11147137,1600.002.01,2022-11-18 19:58:26.0,null,'202211181737012417063434,Y,
100016,COCC11147137,1600.002.01,2022-11-18 19:58:26.0,null,'202211181737012417063434,Y,
100017,COCC11147137,1600.002.01,2022-11-18 19:58:26.0,null,'202211181737012417063434,Y,
100018,COCC11147137,1600.002.01,2022-11-18 19:58:26.0,null,'202211181737012417063434,Y,
100019,COCC11147137,1600.002.01,2022-11-18 19:58:26.0,null,'202211181737012417063434,Y,
100020,CO11327853,1600.002.01,2022-11-18 18:35:57.0,null,'202211181731242417044590,Y,
100021,CO11327853,1600.002.01,2022-11-18 18:35:57.0,null,'202211181731242417044590,Y,
100022,CO11327852,1600.002.01,2022-11-18 19:27:59.0,null,'202211181731242417044630,Y,
100023,CO11327850,1600.002.01,2022-11-18 20:13:36.0,null,'202211181731252417044657,N,
100024,CO11327850,1600.002.01,2022-11-18 20:13:36.0,null,'202211181731252417044657,N,
100025,CO11327849,1600.002.01,2022-11-18 18:34:13.0,null,'202211181731252417044689,N,
100026,CO11327930,1600.002.01,2022-11-18 18:20:29.0,null,'202211181731252417044713,Y,
100027,CO11327929,1600.002.01,2022-11-18 17:55:03.0,null,'202211181731262417044738,Y,
