data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
40001,Y100111701,1600,2022-09-08 15:07:49.0,null,'202209081459292084338637,N,
40002,Y100111701,1600,2022-09-08 15:07:49.0,null,'202209081459292084338637,N,
40003,COCC10974109,1600.002.01,2022-09-08 16:19:54.0,null,'202209081506412084369496,Y,
40004,COCC10974110,1600.002.01,2022-09-08 15:31:44.0,null,'202209081508422084376551,N,
40005,COCC10974110,1600.002.01,2022-09-08 15:31:44.0,null,'202209081508422084376551,N,
40006,COCC10974111,1600.002.01,2022-09-08 15:38:03.0,null,'202209081510482084389704,Y,
40007,COCC10974111,1600.002.01,2022-09-08 15:38:03.0,null,'202209081510482084389704,Y,
40008,COCC10974111,1600.002.01,2022-09-08 15:38:03.0,null,'202209081510482084389704,Y,
40009,COCC10974111,1600.002.01,2022-09-08 15:38:03.0,null,'202209081510482084389704,Y,
40010,COCC10974112,9000,2022-09-08 15:12:19.0,null,'202209081508432084376596,Y,
40011,COCC10974112,9000,2022-09-08 15:12:19.0,null,'202209081508432084376596,Y,
40012,COCC10974112,1600.002.01,2022-09-08 16:18:58.0,null,'202209081514452084403252,Y,
40013,COCC10974112,1600.002.01,2022-09-08 16:18:58.0,null,'202209081514452084403252,Y,
40014,COCC10974114,1600.002.01,2022-09-09 00:45:41.0,null,'202209081504432084364190,Y,
40015,COCC10974114,1600.002.01,2022-09-09 00:45:41.0,null,'202209081504432084364190,Y,
40016,COCC10974114,1600.002.01,2022-09-09 00:45:41.0,null,'202209081504432084364190,Y,
40017,CO11219345,1600.002.01,2022-09-08 15:24:15.0,null,'202209081502512084355918,Y,
40018,CO11219399,1600.002.01,2022-09-08 15:37:51.0,null,'202209081502512084355952,Y,
40019,CO11219399,1600.002.01,2022-09-08 15:37:51.0,null,'202209081502512084355952,Y,
40020,CO11219399,1600.002.01,2022-09-08 15:37:51.0,null,'202209081502512084355952,Y,
40021,CO11219347,1600.002.01,2022-09-08 17:35:35.0,null,'202209081504432084364106,Y,
40022,CO11219346,1600.002.01,2022-09-08 16:05:28.0,null,'202209081504432084364127,Y,
40023,CO11219400,1600.002.01,2022-09-08 15:19:09.0,null,'202209081504432084364151,Y,
40024,CO11219400,1600.002.01,2022-09-08 15:19:09.0,null,'202209081504432084364151,Y,
40025,COCC10974116,1600.002.01,2022-09-08 15:30:21.0,null,'202209081508442084376716,Y,
40026,COCC10974116,1600.002.01,2022-09-08 15:30:21.0,null,'202209081508442084376716,Y,
40027,COCC10974116,1600.002.01,2022-09-08 15:30:21.0,null,'202209081508442084376716,Y,
40028,COCC10974116,1600.002.01,2022-09-08 15:30:21.0,null,'202209081508442084376716,Y,
40029,COCC10974118,1600.002.01,2022-09-08 18:06:23.0,null,'202209081535402084476618,Y,
40030,COCC10974118,1600.002.01,2022-09-08 18:06:23.0,null,'202209081535402084476618,Y,
40031,CO11219405,1600.002.01,2022-09-08 16:02:55.0,null,'202209081506412084369530,Y,
40032,CO11219402,1600.002.01,2022-09-08 19:58:07.0,null,'202209081506412084369552,Y,
40033,CO11219401,1600.002.01,2022-09-08 15:45:35.0,null,'202209081506422084369579,Y,
40034,COCC10974121,1600.002.01,2022-09-08 15:52:06.0,null,'202209081510482084389589,Y,
40035,COCC10974123,1600.002.01,2022-09-08 16:50:54.0,null,'202209081523432084430360,Y,
40036,COCC10974123,1600.002.01,2022-09-08 16:50:54.0,null,'202209081523432084430360,Y,
40037,COCC10974123,1600.002.01,2022-09-08 16:50:54.0,null,'202209081523432084430360,Y,
40038,COCC10974123,1600.002.01,2022-09-08 16:50:54.0,null,'202209081523432084430360,Y,
40039,CO11219406,1600.002.01,2022-09-08 15:37:50.0,null,'202209081508432084376678,N,
40040,COCC10974128,1600.002.01,2022-09-08 15:48:58.0,null,'202209081516582084408115,Y,
40041,COCC10974128,1600.002.01,2022-09-08 15:48:58.0,null,'202209081516582084408115,Y,
40042,COCC10974128,1600.002.01,2022-09-08 15:48:58.0,null,'202209081516582084408115,Y,
40043,CO11219409,1600.002.01,2022-09-08 15:36:14.0,null,'202209081510482084389746,Y,
40044,CO11219408,1600.002.01,2022-09-08 15:36:07.0,null,'202209081510482084389780,N,
40045,CO11219348,1600.002.01,2022-09-08 15:35:58.0,null,'202209081510492084389868,N,
40046,Y100111702,1600,2022-09-08 16:04:13.0,null,'202209081509282084379129,N,
40047,Y100111702,1600,2022-09-08 16:04:13.0,null,'202209081509282084379129,N,
40048,Y100111702,1600,2022-09-08 16:04:13.0,null,'202209081509282084379129,N,
40049,Y100111702,1600,2022-09-08 16:04:13.0,null,'202209081509282084379129,N,
40050,COCC10974130,1600.002.01,2022-09-09 01:48:01.0,null,'202209081514462084403278,Y,
40051,COCC10974130,1600.002.01,2022-09-09 01:48:01.0,null,'202209081514462084403278,Y,
40052,COCC10974131,1600.002.01,2022-09-08 16:24:10.0,null,'202209081514462084403322,Y,
40053,Y100111703,1100,2022-09-14 12:11:07.0,null,'202209081510482084389607,N,
40054,Y100111703,1100,2022-09-14 12:11:07.0,null,'202209081510482084389607,N,
40055,Y100111703,1100,2022-09-14 12:11:07.0,null,'202209081510482084389607,N,
40056,COCC10974133,1600.002.01,2022-09-08 17:13:53.0,null,'202209081514462084403358,Y,
40057,Y100111704,1600,2022-09-08 23:09:07.0,null,'202209081511092084391192,N,
40058,Y100111705,1600,2022-09-08 16:03:46.0,null,'202209081511222084391735,N,
40059,Y100111705,1600,2022-09-08 16:03:46.0,null,'202209081511222084391735,N,
40060,Y100111706,1600,2022-09-08 18:08:17.0,null,'202209081513152084396825,N,
40061,CO11219412,1600.002.01,2022-09-08 15:42:58.0,null,'202209081516532084407633,Y,
40062,CO11219411,1600.002.01,2022-09-08 16:09:56.0,null,'202209081516522084407608,Y,
40063,CO11219411,1600.002.01,2022-09-08 16:09:56.0,null,'202209081516522084407608,Y,
40064,CO11219351,1600.002.01,2022-09-08 15:58:57.0,null,'202209081516532084407655,Y,
40065,CO11219351,1600.002.01,2022-09-08 15:58:57.0,null,'202209081516532084407655,Y,
40066,CO11219351,1600.002.01,2022-09-08 15:58:57.0,null,'202209081516532084407655,Y,
40067,CO11219351,1600.002.01,2022-09-08 15:58:57.0,null,'202209081516532084407655,Y,
40068,CO11219350,1600.002.01,2022-09-08 15:42:58.0,null,'202209081516532084407694,Y,
40069,CO11219350,1600.002.01,2022-09-08 15:42:58.0,null,'202209081516532084407694,Y,
40070,CO11219350,1600.002.01,2022-09-08 15:42:58.0,null,'202209081516532084407694,Y,
40071,COCC10974139,1600.002.01,2022-09-08 17:40:20.0,null,'202209081533452084470542,N,
40072,COCC10974139,1600.002.01,2022-09-08 17:40:20.0,null,'202209081533452084470542,N,
40073,COCC10974139,1600.002.01,2022-09-08 17:40:20.0,null,'202209081533452084470542,N,
40074,COCC10974140,1600.002.01,2022-09-08 15:54:07.0,null,'202209081518302084411001,N,
40075,COCC10974142,1600.002.01,2022-09-08 15:56:29.0,null,'202209081519562084413745,Y,
40076,COCC10974143,1600.002.01,2022-09-08 16:15:22.0,null,'202209081518312084411203,N,
40077,CO11219413,1600.002.01,2022-09-08 19:18:21.0,null,'202209081518292084410937,Y,
40078,CO11219353,1600.002.01,2022-09-08 16:16:47.0,null,'202209081518292084410957,N,
40079,CO11219353,1600.002.01,2022-09-08 16:16:47.0,null,'202209081518292084410957,N,
40080,COCC10974144,1600.002.01,2022-09-08 16:29:03.0,null,'202209081525422084438922,N,
40081,CO11219352,1600.002.01,2022-09-08 21:02:05.0,null,'202209081518302084410982,N,
40082,CO11219416,9000,2022-09-08 20:46:18.0,null,'202209081518302084411047,Y,
40083,CO11219416,9000,2022-09-08 20:46:18.0,null,'202209081518302084411047,Y,
40084,CO11219416,9000,2022-09-08 20:46:18.0,null,'202209081518302084411047,Y,
40085,CO11219355,1600.002.01,2022-09-08 15:59:53.0,null,'202209081518302084411094,Y,
40086,CO11219355,1600.002.01,2022-09-08 15:59:53.0,null,'202209081518302084411094,Y,
40087,CO11219355,1600.002.01,2022-09-08 15:59:53.0,null,'202209081518302084411094,Y,
40088,CO11219355,1600.002.01,2022-09-08 15:59:53.0,null,'202209081518302084411094,Y,
40089,CO11219355,1600.002.01,2022-09-08 15:59:53.0,null,'202209081518302084411094,Y,
40090,CO11219414,1600.002.01,2022-09-08 16:07:42.0,null,'202209081518312084411143,Y,
40091,CO11219419,1600.002.01,2022-09-08 16:57:58.0,null,'202209081520002084414143,Y,
40092,CO11219419,1600.002.01,2022-09-08 16:57:58.0,null,'202209081520002084414143,Y,
40093,CO11219419,1600.002.01,2022-09-08 16:57:58.0,null,'202209081520002084414143,Y,
40094,CO11219418,1600.002.01,2022-09-08 15:46:04.0,null,'202209081520002084414185,Y,
40095,CO11219357,1600.002.01,2022-09-08 20:19:32.0,null,'202209081520002084414206,Y,
40096,CO11219357,1600.002.01,2022-09-08 20:19:32.0,null,'202209081520002084414206,Y,
40097,CO11219417,1600.002.01,2022-09-08 15:35:17.0,null,'202209081520012084414231,Y,
40098,COCC10974149,1600.002.01,2022-09-08 15:52:19.0,null,'202209081525422084438897,N,
40099,COCC10974150,1600.002.01,2022-09-08 16:17:03.0,null,'202209081525452084439241,Y,
40100,COCC10974153,1600.002.01,2022-09-08 16:12:37.0,null,'202209081525452084439272,N,
40101,CO11219420,1600.002.01,2022-09-08 17:16:20.0,null,'202209081523432084430281,Y,
40102,CO11219356,1600.002.01,2022-09-08 16:53:56.0,null,'202209081523432084430307,Y,
40103,Y100111707,1600,2022-09-08 15:24:33.0,null,'202209081523072084427950,N,
40104,COCC10974156,1600.002.01,2022-09-08 15:52:32.0,null,'202209081531352084461425,Y,
40105,CO11219360,1600.002.01,2022-09-08 15:49:13.0,null,'202209081525422084438952,N,
40106,CO11219360,1600.002.01,2022-09-08 15:49:13.0,null,'202209081525422084438952,N,
40107,CO11219359,1600.002.01,2022-09-08 16:36:26.0,null,'202209081525432084438981,Y,
40108,CO11219358,9000,2022-09-08 15:29:13.0,null,'202209081525432084439006,Y,
40109,CO11219358,9000,2022-09-08 15:32:43.0,null,'202209081531332084461235,N,
40110,CO11219358,1600.002.01,2022-09-08 21:02:09.0,null,'202209081535342084475787,N,
40111,CO11219421,1600.002.01,2022-09-08 15:52:05.0,null,'202209081525432084439028,N,
40112,Y100111708,1100,2022-09-14 12:11:08.0,null,'202209081523402084429902,N,
40113,Y100111708,1100,2022-09-14 12:11:08.0,null,'202209081523402084429902,N,
40114,Y100111708,1100,2022-09-14 12:11:08.0,null,'202209081523402084429902,N,
40115,Y100111708,1100,2022-09-14 12:11:08.0,null,'202209081523402084429902,N,
40116,COCC10974159,1600.002.01,2022-09-08 15:54:21.0,null,'202209081529382084448343,Y,
40117,COCC10974160,1600.002.01,2022-09-08 16:27:47.0,null,'202209081525522084440125,Y,
40118,COCC10974161,1600.002.01,2022-09-08 21:04:25.0,null,'202209081931482085390676,N,
40119,COCC10974161,1600.002.01,2022-09-08 21:04:25.0,null,'202209081931482085390676,N,
40120,COCC10974161,1600.002.01,2022-09-08 21:04:25.0,null,'202209081931482085390676,N,
40121,COCC10974161,1600.002.01,2022-09-08 21:04:25.0,null,'202209081931482085390676,N,
40122,COCC10974161,1600.002.01,2022-09-08 21:04:25.0,null,'202209081931482085390676,N,
40123,CO11219424,1600.002.01,2022-09-08 16:04:52.0,null,'202209081525492084439865,N,
