data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
100001,COCC11001164,1600.002.01,2022-09-21 15:25:57.0,null,'202209211503022140544570,Y,
100002,COCC11001165,1600.002.02,2022-09-21 16:26:55.0,null,'202209211456592140516130,Y,
100003,COCC11001166,1600.002.01,2022-09-21 18:42:18.0,null,'202209211454592140509392,Y,
100004,COCC11001171,1600.002.02,2022-09-21 16:00:42.0,null,'202209211501012140538627,Y,
100005,COCC11001171,1600.002.02,2022-09-21 16:00:42.0,null,'202209211501012140538627,Y,
100006,COCC11001171,1600.002.02,2022-09-21 16:00:42.0,null,'202209211501012140538627,Y,
100007,COCC11001174,1600.002.02,2022-09-21 17:44:24.0,null,'202209211457592140519127,Y,
100008,CO11237043,1600.002.01,2022-09-21 17:53:43.0,null,'202209211455002140509417,Y,
100009,CO11237043,1600.002.01,2022-09-21 17:53:43.0,null,'202209211455002140509417,Y,
100010,CO11237040,1600.002.01,2022-09-21 15:45:33.0,null,'202209211455002140509451,Y,
100011,CO11237040,1600.002.01,2022-09-21 15:45:33.0,null,'202209211455002140509451,Y,
100012,CO11237040,1600.002.01,2022-09-21 15:45:33.0,null,'202209211455002140509451,Y,
100013,CO11237108,1600.002.01,2022-09-21 15:34:41.0,null,'202209211455012140509533,Y,
100014,CO11237108,1600.002.01,2022-09-21 15:34:41.0,null,'202209211455012140509533,Y,
100015,CO11237107,1600.002.01,2022-09-21 15:50:57.0,null,'202209211455002140509509,Y,
100016,CO11237105,1600.002.01,2022-09-21 17:53:48.0,null,'202209211455012140509559,Y,
100017,CO11237036,1600.002.01,2022-09-21 15:28:31.0,null,'202209211455012140509581,Y,
100018,CO11237104,1600.002.01,2022-09-21 15:20:51.0,null,'202209211455022140509620,Y,
100019,CO11237104,1600.002.01,2022-09-21 15:20:51.0,null,'202209211455022140509620,Y,
100020,CO11237104,1600.002.01,2022-09-21 15:20:51.0,null,'202209211455022140509620,Y,
100021,COCC11001175,1600.002.01,2022-09-21 17:45:54.0,null,'202209211503592140548966,Y,
100022,COCC11001175,1600.002.01,2022-09-21 17:45:54.0,null,'202209211503592140548966,Y,
100023,COCC11001175,1600.002.01,2022-09-21 17:45:54.0,null,'202209211503592140548966,Y,
100024,COCC11001175,1600.002.01,2022-09-21 17:45:54.0,null,'202209211503592140548966,Y,
100025,COCC11001176,1600.002.01,2022-09-21 16:06:59.0,null,'202209211501002140538489,Y,
100026,COCC11001176,1600.002.01,2022-09-21 16:06:59.0,null,'202209211501002140538489,Y,
100027,COCC11001176,1600.002.01,2022-09-21 16:06:59.0,null,'202209211501002140538489,Y,
100028,COCC11001176,1600.002.01,2022-09-21 16:06:59.0,null,'202209211501002140538489,Y,
100029,COCC11001178,1600.002.01,2022-09-21 15:40:58.0,null,'202209211459002140524102,N,
100030,COCC11001178,1600.002.01,2022-09-21 15:40:58.0,null,'202209211459002140524102,N,
100031,COCC11001179,1600.002.01,2022-09-21 16:41:22.0,null,'202209211502002140541085,Y,
100032,COCC11001181,1600.002.01,2022-09-21 16:09:42.0,null,'202209211458592140524048,Y,
100033,COCC11001181,1600.002.01,2022-09-21 16:09:42.0,null,'202209211458592140524048,Y,
100034,COCC11001181,1600.002.01,2022-09-21 16:09:42.0,null,'202209211458592140524048,Y,
100035,COCC11001181,1600.002.01,2022-09-21 16:09:42.0,null,'202209211458592140524048,Y,
100036,COCC11001182,1600.002.01,2022-09-21 15:29:10.0,null,'202209211459002140524134,Y,
100037,COCC11001183,1600.002.01,2022-09-21 15:24:19.0,null,'202209211503002140544277,Y,
100038,COCC11001186,1600.002.01,2022-09-21 15:56:45.0,null,'202209211502592140544213,N,
100039,COCC11001186,1600.002.01,2022-09-21 15:56:45.0,null,'202209211502592140544213,N,
100040,COCC11001189,1600.002.01,2022-09-21 16:27:10.0,null,'202209211459002140524172,N,
100041,COCC11001189,1600.002.01,2022-09-21 16:27:10.0,null,'202209211459002140524172,N,
100042,COCC11001190,1600.002.01,2022-09-21 15:57:39.0,null,'202209211505562140555693,N,
100043,COCC11001190,1600.002.01,2022-09-21 15:57:39.0,null,'202209211505562140555693,N,
100044,COCC11001190,1600.002.01,2022-09-21 15:57:39.0,null,'202209211505562140555693,N,
100045,COCC11001191,1600.002.01,2022-09-21 18:34:37.0,null,'202209211501012140538582,N,
100046,COCC11001191,1600.002.01,2022-09-21 18:34:37.0,null,'202209211501012140538582,N,
100047,COCC11001192,1600.002.01,2022-09-21 18:14:26.0,null,'202209211459592140527864,Y,
100048,CO11237111,1600.002.01,2022-09-22 13:29:22.0,null,'202209211458002140519214,Y,
100049,CO11237044,1600.002.01,2022-09-21 16:07:52.0,null,'202209211458002140519282,Y,
100050,CO11237041,1600.002.01,2022-09-21 16:51:53.0,null,'202209211546552140732350,Y,
