data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
80001,COCC11062881,9000,2022-10-15 00:58:39.0,null,'202210142301212247379550,Y,
80002,COCC11062881,9000,2022-10-15 00:58:39.0,null,'202210142301212247379550,Y,
80003,COCC11062881,9000,2022-10-15 00:58:39.0,null,'202210142301212247379550,Y,
80004,COCC11062882,1600.002.02,2022-10-14 23:49:24.0,null,'202210142306382247390353,N,
80005,COCC11062882,1600.002.02,2022-10-14 23:49:24.0,null,'202210142306382247390353,N,
80006,COCC11062882,1600.002.02,2022-10-14 23:49:24.0,null,'202210142306382247390353,N,
80007,COCC11062885,1600.002.01,2022-10-15 00:58:16.0,null,'202210142302572247382107,N,
80008,CO11272965,1600.002.01,2022-10-15 00:12:27.0,null,'202210142301172247379085,Y,
80009,CO11272982,1600.002.01,2022-10-15 13:09:13.0,null,'202210142301172247379106,N,
80010,CO11272971,1600.002.01,2022-10-15 01:10:15.0,null,'202210142301172247379131,Y,
80011,CO11272974,1600.002.02,2022-10-14 23:26:32.0,null,'202210142301172247379155,N,
80012,CO11272974,1600.002.02,2022-10-14 23:26:32.0,null,'202210142301172247379155,N,
80013,CO11273005,9000,2022-10-18 13:19:32.0,null,'202210142301182247379188,N,
80014,CO11273093,9000,2022-10-14 23:22:08.0,null,'202210142301182247379213,N,
80015,CO11273093,9000,2022-10-14 23:22:08.0,null,'202210142301182247379213,N,
80016,CO11273104,1600.002.01,2022-10-14 23:37:58.0,null,'202210142301182247379242,N,
80017,CO11273107,1600.002.01,2022-10-15 21:17:42.0,null,'202210142301192247379267,Y,
80018,CO11273139,1600.002.01,2022-10-14 23:41:39.0,null,'202210142301192247379292,Y,
80019,CO11273139,1600.002.01,2022-10-14 23:41:39.0,null,'202210142301192247379292,Y,
80020,CO11273043,1600.002.01,2022-10-14 23:41:49.0,null,'202210142301192247379323,N,
80021,CO11273141,1600.002.01,2022-10-15 00:07:09.0,null,'202210142301192247379346,Y,
80022,CO11273142,1600.002.02,2022-10-15 00:15:46.0,null,'202210142301202247379373,Y,
80023,CO11273142,1600.002.02,2022-10-15 00:15:46.0,null,'202210142301202247379373,Y,
80024,CO11274925,1600.002.01,2022-10-14 23:27:14.0,null,'202210142301202247379412,Y,
80025,CO11274923,1600.002.01,2022-10-14 23:25:58.0,null,'202210142301202247379436,N,
80026,CO11274923,1600.002.01,2022-10-14 23:25:58.0,null,'202210142301202247379436,N,
