data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
150001,CO11205418,1600.002.01,2022-08-31 05:51:57.0,null,'202208310153512046405378,Y,
150002,CO11205418,1600.002.01,2022-08-31 05:51:57.0,null,'202208310153512046405378,Y,
150003,CO11205499,1600.002.01,2022-08-31 14:33:59.0,null,'202208310155502046406357,Y,
150004,CO11205499,1600.002.01,2022-08-31 14:33:59.0,null,'202208310155502046406357,Y,
150005,CO11205421,1600.002.01,2022-08-31 03:41:53.0,null,'202208310155512046406381,Y,
150006,COCC10953498,9000,2022-08-31 02:09:59.0,null,'202208310205442046420911,Y,
150007,COCC10953498,9000,2022-08-31 02:09:59.0,null,'202208310205442046420911,Y,
150008,COCC10953498,9000,2022-08-31 02:09:59.0,null,'202208310205442046420911,Y,
150009,COCC10953499,1600.002.01,2022-08-31 02:45:15.0,null,'202208310203422046418739,Y,
150010,COCC10953501,1600.002.02,2022-08-31 03:32:25.0,null,'202208310201402046415322,Y,
150011,CO11205500,1600.002.01,2022-08-31 14:13:45.0,null,'202208310158502046408198,Y,
150012,CO11205500,1600.002.01,2022-08-31 14:13:45.0,null,'202208310158502046408198,Y,
150013,CO11205500,1600.002.01,2022-08-31 14:13:45.0,null,'202208310158502046408198,Y,
150014,CO11205500,1600.002.01,2022-08-31 14:13:45.0,null,'202208310158502046408198,Y,
150015,COCC10953503,9000,2022-08-31 02:05:19.0,null,'202208310203432046418776,Y,
150016,COCC10953503,9000,2022-08-31 02:05:19.0,null,'202208310203432046418776,Y,
150017,COCC10953503,9000,2022-08-31 02:37:51.0,null,'202208310207382046422143,Y,
150018,COCC10953503,9000,2022-08-31 02:37:51.0,null,'202208310207382046422143,Y,
150019,COCC10953505,1600.002.01,2022-08-31 03:09:23.0,null,'202208310205442046420944,Y,
150020,COCC10953505,1600.002.01,2022-08-31 03:09:23.0,null,'202208310205442046420944,Y,
150021,COCC10953505,1600.002.01,2022-08-31 03:09:23.0,null,'202208310205442046420944,Y,
150022,COCC10953506,1600.002.01,2022-08-31 03:30:57.0,null,'202208310203432046418800,Y,
150023,CO11205502,1600.002.01,2022-08-31 02:46:07.0,null,'202208310203422046418721,Y,
150024,CO11205424,1600.002.01,2022-08-31 03:10:16.0,null,'202208310203432046418757,Y,
150025,Y100110122,1100,2022-09-01 19:55:14.0,null,'202208310202342046415720,N,
150026,COCC10953510,1600.002.02,2022-08-31 02:56:26.0,null,'202208310207382046422162,Y,
150027,COCC10953510,1600.002.02,2022-08-31 02:56:26.0,null,'202208310207382046422162,Y,
150028,COCC10953510,1600.002.02,2022-08-31 02:56:26.0,null,'202208310207382046422162,Y,
150029,CO11205429,1600.002.01,2022-08-31 03:57:36.0,null,'202208310205452046420980,Y,
150030,CO11205429,1600.002.01,2022-08-31 03:57:36.0,null,'202208310205452046420980,Y,
150031,CO11205429,1600.002.01,2022-08-31 03:57:36.0,null,'202208310205452046420980,Y,
150032,CO11205425,1600.002.01,2022-08-31 02:36:45.0,null,'202208310205452046421011,Y,
150033,CO11205425,1600.002.01,2022-08-31 02:36:45.0,null,'202208310205452046421011,Y,
150034,COCC10953512,1600.002.01,2022-08-31 03:00:15.0,null,'202208310215452046435108,Y,
150035,COCC10953512,1600.002.01,2022-08-31 03:00:15.0,null,'202208310215452046435108,Y,
150036,CO11205504,1600.002.01,2022-08-31 15:15:49.0,null,'202208310207372046422099,N,
150037,CO11205503,1600.002.01,2022-08-31 03:14:35.0,null,'202208310207372046422118,Y,
150038,CO11205503,1600.002.01,2022-08-31 03:14:35.0,null,'202208310207372046422118,Y,
150039,COCC10953513,1600.002.01,2022-08-31 02:55:33.0,null,'202208310211492046432004,Y,
150040,CO11205505,1600.002.01,2022-08-31 13:39:02.0,null,'202208310209382046423986,Y,
150041,COCC10953514,1600.002.01,2022-08-31 02:51:48.0,null,'202208310211492046432022,Y,
150042,CO11205432,1600.002.01,2022-08-31 02:30:45.0,null,'202208310211482046431934,Y,
150043,CO11205432,1600.002.01,2022-08-31 02:30:45.0,null,'202208310211482046431934,Y,
150044,CO11205432,1600.002.01,2022-08-31 02:30:45.0,null,'202208310211482046431934,Y,
150045,CO11205508,1600.002.01,2022-08-31 02:46:10.0,null,'202208310211482046431967,N,
150046,CO11205508,1600.002.01,2022-08-31 02:46:10.0,null,'202208310211482046431967,N,
150047,CO11205508,1600.002.01,2022-08-31 02:46:10.0,null,'202208310211482046431967,N,
150048,CO11205508,1600.002.01,2022-08-31 02:46:10.0,null,'202208310211482046431967,N,
150049,CO11205430,1600.002.01,2022-08-31 02:26:34.0,null,'202208310211482046431914,Y,
150050,COCC10953517,1600.002.01,2022-08-31 03:02:37.0,null,'202208310215442046435083,Y,
150051,COCC10953517,1600.002.01,2022-08-31 03:02:37.0,null,'202208310215442046435083,Y,
150052,CO11205433,1600.002.01,2022-08-31 02:58:50.0,null,'202208310213262046432535,N,
150053,CO11205433,1600.002.01,2022-08-31 02:58:50.0,null,'202208310213262046432535,N,
150054,CO11205433,1600.002.01,2022-08-31 02:58:50.0,null,'202208310213262046432535,N,
150055,CO11205506,1600.002.01,2022-08-31 03:10:42.0,null,'202208310213262046432563,Y,
150056,Y100110123,1600,2022-08-31 02:25:39.0,null,'202208310214282046434162,N,
150057,COCC10953519,1600.002.01,2022-08-31 03:34:34.0,null,'202208310244532046467213,Y,
150058,COCC10953519,1600.002.01,2022-08-31 03:34:34.0,null,'202208310244532046467213,Y,
150059,COCC10953519,1600.002.01,2022-08-31 03:34:34.0,null,'202208310244532046467213,Y,
150060,COCC10953519,1600.002.01,2022-08-31 03:34:34.0,null,'202208310244532046467213,Y,
150061,CO11205438,1600.002.01,2022-08-31 13:55:41.0,null,'202208310219352046437122,Y,
150062,COCC10953521,1600.002.01,2022-09-01 12:13:15.0,null,'202208310222502046442837,Y,
150063,COCC10953521,1600.002.01,2022-09-01 12:13:15.0,null,'202208310222502046442837,Y,
150064,CO11205439,1600.002.01,2022-08-31 03:47:36.0,null,'202208310221102046442485,N,
150065,Y100110124,1600,2022-08-31 13:41:17.0,null,'202208310219062046436806,N,
150066,COCC10953523,1600.002.01,2022-08-31 15:14:38.0,null,'202208311415452048675607,Y,
150067,COCC10953523,1600.002.01,2022-08-31 15:14:38.0,null,'202208311415452048675607,Y,
150068,COCC10953523,1600.002.01,2022-08-31 15:14:38.0,null,'202208311415452048675607,Y,
150069,CO11205509,1600.002.01,2022-08-31 02:47:29.0,null,'202208310223502046443788,Y,
150070,CO11205510,9000,2022-08-31 02:43:33.0,null,'202208310226252046445619,N,
150071,CO11205510,9000,2022-08-31 02:43:33.0,null,'202208310226252046445619,N,
150072,CO11205510,1600.002.01,2022-08-31 03:08:28.0,null,'202208310244532046467175,Y,
150073,CO11205510,1600.002.01,2022-08-31 03:08:28.0,null,'202208310244532046467175,Y,
150074,COCC10953525,1600.002.02,2022-08-31 03:56:50.0,null,'202208310230492046452552,Y,
150075,COCC10953525,1600.002.02,2022-08-31 03:56:50.0,null,'202208310230492046452552,Y,
150076,COCC10953525,1600.002.02,2022-08-31 03:56:50.0,null,'202208310230492046452552,Y,
150077,COCC10953525,1600.002.02,2022-08-31 03:56:50.0,null,'202208310230492046452552,Y,
150078,COCC10953525,1600.002.02,2022-08-31 03:56:50.0,null,'202208310230492046452552,Y,
150079,COCC10953527,1600.002.01,2022-08-31 03:31:30.0,null,'202208310228402046447183,Y,
150080,COCC10953528,1600.002.01,2022-08-31 04:05:19.0,null,'202208310233512046455991,Y,
150081,CO11205511,1600.002.01,2022-08-31 06:00:12.0,null,'202208310228402046447165,Y,
150082,COCC10953530,1600.002.01,2022-08-31 03:55:33.0,null,'202208310232382046454768,Y,
150083,CO11205440,1600.002.01,2022-08-31 02:59:31.0,null,'202208310230492046452596,Y,
150084,Y100110125,1600,2022-08-31 14:14:33.0,null,'202208310231222046453896,Y,
150085,Y100110126,1600,2022-08-31 02:31:43.0,null,'202208310230212046450585,N,
150086,Y100110126,1600,2022-08-31 02:31:43.0,null,'202208310230212046450585,N,
150087,Y100110126,1600,2022-08-31 02:31:43.0,null,'202208310230212046450585,N,
150088,COCC10953531,1600.002.02,2022-08-31 03:40:31.0,null,'202208310254522046477423,Y,
150089,COCC10953531,1600.002.02,2022-08-31 03:40:31.0,null,'202208310254522046477423,Y,
150090,COCC10953531,1600.002.02,2022-08-31 03:40:31.0,null,'202208310254522046477423,Y,
150091,CO11205441,1600.002.01,2022-08-31 03:07:13.0,null,'202208310233512046456009,Y,
150092,CO11205512,1600.002.01,2022-08-31 14:57:30.0,null,'202208310236442046457213,Y,
150093,COCC10953533,1600.002.01,2022-08-31 03:20:30.0,null,'202208310242122046464065,Y,
150094,CO11205443,1600.002.01,2022-08-31 03:43:28.0,null,'202208310243502046466187,Y,
150095,CO11205442,1600.002.01,2022-08-31 04:19:57.0,null,'202208310243512046466207,Y,
150096,CO11205442,1600.002.01,2022-08-31 04:19:57.0,null,'202208310243512046466207,Y,
150097,CO11205442,1600.002.01,2022-08-31 04:19:57.0,null,'202208310243512046466207,Y,
150098,CO11205446,1600.002.01,2022-08-31 13:39:51.0,null,'202208310244532046467192,Y,
150099,CO11205448,1600.002.01,2022-08-31 03:40:47.0,null,'202208310248502046470197,N,
150100,CO11205447,1600.002.01,2022-08-31 03:39:03.0,null,'202208310248512046470215,Y,
150101,CO11205513,1600.002.01,2022-08-31 03:21:05.0,null,'202208310248512046470233,N,
150102,CO11205450,1600.002.02,2022-08-31 06:01:08.0,null,'202208310248512046470252,Y,
150103,CO11205450,1600.002.02,2022-08-31 06:01:08.0,null,'202208310248512046470252,Y,
150104,CO11205449,1600.002.01,2022-08-31 04:41:16.0,null,'202208310248512046470276,Y,
150105,COCC10953534,1600.002.01,2022-08-31 03:43:17.0,null,'202208310252502046476644,Y,
150106,CO11205451,1600.002.01,2022-08-31 03:35:52.0,null,'202208310250502046474362,Y,
150107,CO11205451,1600.002.01,2022-08-31 03:35:52.0,null,'202208310250502046474362,Y,
150108,COCC10953537,1600.002.01,2022-08-31 04:01:26.0,null,'202208310257502046479769,Y,
150109,CO11205515,9000,2022-08-31 03:00:39.0,null,'202208310254522046477457,Y,
150110,CO11205515,9000,2022-08-31 03:00:39.0,null,'202208310254522046477457,Y,
150111,CO11205515,1600.002.01,2022-08-31 13:30:31.0,null,'202208310302432046488025,Y,
150112,CO11205515,1600.002.01,2022-08-31 13:30:31.0,null,'202208310302432046488025,Y,
150113,Y100110128,1600,2022-08-31 03:08:05.0,null,'202208310256282046477929,N,
150114,Y100110128,1600,2022-08-31 03:08:05.0,null,'202208310256282046477929,N,
150115,Y100110128,1600,2022-08-31 03:08:05.0,null,'202208310256282046477929,N,
150116,CO11205453,1600.002.01,2022-08-31 03:33:24.0,null,'202208310258502046480357,Y,
150117,CO11205514,1600.002.01,2022-08-31 03:31:35.0,null,'202208310258512046480382,Y,
150118,CO11205455,9000,2022-08-31 03:08:57.0,null,'202208310304462046490915,Y,
150119,CO11205455,9000,2022-08-31 03:08:57.0,null,'202208310304462046490915,Y,
150120,CO11205455,9000,2022-08-31 03:08:57.0,null,'202208310304462046490915,Y,
150121,CO11205455,1600.002.01,2022-08-31 12:56:15.0,null,'202208310310352046497944,Y,
150122,CO11205455,1600.002.01,2022-08-31 12:56:15.0,null,'202208310310352046497944,Y,
150123,CO11205455,1600.002.01,2022-08-31 12:56:15.0,null,'202208310310352046497944,Y,
