data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
50001,Y100116893,1600,2022-10-09 21:06:22.0,null,'202210091947012225754507,N,
50002,Y100116893,1600,2022-10-09 21:06:22.0,null,'202210091947012225754507,N,
50003,COCC11047991,1600.002.01,2022-10-09 20:48:46.0,null,'202210092004082225787259,Y,
50004,COCC11047991,1600.002.01,2022-10-09 20:48:46.0,null,'202210092004082225787259,Y,
50005,COCC11047992,1600.002.01,2022-10-09 20:46:51.0,null,'202210091953022225767215,N,
50006,CO11267036,1600.002.01,2022-10-09 20:40:58.0,null,'202210091949452225757709,Y,
50007,CO11267035,9000,2022-10-09 19:57:06.0,null,'202210091949452225757742,Y,
50008,CO11267035,9000,2022-10-09 19:57:06.0,null,'202210091949452225757742,Y,
50009,CO11267035,9000,2022-10-09 19:57:06.0,null,'202210091949452225757742,Y,
50010,CO11267035,9000,2022-10-09 19:57:06.0,null,'202210091949452225757742,Y,
50011,CO11267035,1600.002.01,2022-10-09 21:50:16.0,null,'202210091959042225774411,Y,
50012,CO11267035,1600.002.01,2022-10-09 21:50:16.0,null,'202210091959042225774411,Y,
50013,CO11267035,1600.002.01,2022-10-09 21:50:16.0,null,'202210091959042225774411,Y,
50014,CO11267035,1600.002.01,2022-10-09 21:50:16.0,null,'202210091959042225774411,Y,
50015,CO11267034,1600.002.01,2022-10-09 20:11:58.0,null,'202210091949462225757789,Y,
50016,COCC11047995,1600.002.01,2022-10-09 20:28:31.0,null,'202210091959052225774489,N,
50017,COCC11047996,1600.002.01,2022-10-09 21:03:33.0,null,'202210091954382225768849,N,
50018,COCC11047996,1600.002.01,2022-10-09 21:03:33.0,null,'202210091954382225768849,N,
50019,COCC11047997,1600.002.01,2022-10-09 21:07:11.0,null,'202210092013082225804675,Y,
50020,CO11267037,1600.002.01,2022-10-09 20:46:31.0,null,'202210091953032225767238,Y,
50021,COCC11048001,1600.002.01,2022-10-09 21:17:57.0,null,'202210091956512225771267,Y,
50022,COCC11048002,1600.002.01,2022-10-09 20:42:19.0,null,'202210092000452225782215,Y,
50023,COCC11048003,1600.002.02,2022-10-09 20:31:05.0,null,'202210091956492225771146,Y,
50024,COCC11048004,1600.002.01,2022-10-09 20:38:28.0,null,'202210092000462225782408,N,
50025,COCC11048004,1600.002.01,2022-10-09 20:38:28.0,null,'202210092000462225782408,N,
50026,COCC11048005,1600.002.01,2022-10-10 02:49:37.0,null,'202210092000472225782488,Y,
50027,COCC11048006,1600.002.01,2022-10-09 20:18:01.0,null,'202210091959052225774446,Y,
50028,CO11266955,1600.002.01,2022-10-09 20:27:12.0,null,'202210091956502225771204,Y,
50029,CO11266955,1600.002.01,2022-10-09 20:27:12.0,null,'202210091956502225771204,Y,
50030,CO11266954,1600.002.01,2022-10-09 20:36:26.0,null,'202210091956502225771229,Y,
50031,CO11267038,1600.002.01,2022-10-09 20:33:59.0,null,'202210091956512225771248,Y,
50032,COCC11048009,1600.002.01,2022-10-09 21:30:26.0,null,'202210092010082225796812,Y,
50033,COCC11048009,1600.002.01,2022-10-09 21:30:26.0,null,'202210092010082225796812,Y,
50034,COCC11048009,1600.002.01,2022-10-09 21:30:26.0,null,'202210092010082225796812,Y,
50035,COCC11048010,1600.002.01,2022-10-09 21:18:13.0,null,'202210092000462225782345,Y,
50036,COCC11048011,1600.002.01,2022-10-09 20:54:19.0,null,'202210092000472225782445,Y,
50037,COCC11048011,1600.002.01,2022-10-09 20:54:19.0,null,'202210092000472225782445,Y,
50038,COCC11048011,1600.002.01,2022-10-09 20:54:19.0,null,'202210092000472225782445,Y,
50039,CO11267041,9000,2022-10-09 20:19:53.0,null,'202210091959042225774347,N,
50040,CO11267041,1600.002.01,2022-10-09 22:05:21.0,null,'202210092023582225823192,Y,
50041,CO11266956,1600.002.01,2022-10-09 20:31:17.0,null,'202210091959042225774380,Y,
50042,COCC11048012,9000,2022-10-09 20:20:53.0,null,'202210092000462225782381,N,
50043,COCC11048013,1600.002.01,2022-10-09 20:13:51.0,null,'202210092002202225784958,N,
50044,COCC11048014,1600.002.01,2022-10-09 20:52:20.0,null,'202210092032072225840083,N,
50045,COCC11048014,1600.002.01,2022-10-09 20:52:20.0,null,'202210092032072225840083,N,
50046,COCC11048014,1600.002.01,2022-10-09 20:52:20.0,null,'202210092032072225840083,N,
50047,COCC11048015,1600.002.01,2022-10-09 20:57:01.0,null,'202210092010082225796791,Y,
50048,CO11267042,1600.002.01,2022-10-09 21:22:47.0,null,'202210092003082225786163,Y,
50049,COCC11048017,1600.002.01,2022-10-09 21:27:16.0,null,'202210092009082225795126,N,
50050,COCC11048017,1600.002.01,2022-10-09 21:27:16.0,null,'202210092009082225795126,N,
50051,COCC11048017,1600.002.01,2022-10-09 21:27:16.0,null,'202210092009082225795126,N,
50052,COCC11048018,1600.002.01,2022-10-09 20:46:55.0,null,'202210092021542225820116,Y,
50053,COCC11048019,1600.002.01,2022-10-09 21:20:17.0,null,'202210092044352225864772,Y,
50054,COCC11048019,1600.002.01,2022-10-09 21:20:17.0,null,'202210092044352225864772,Y,
50055,COCC11048020,1600.002.01,2022-10-09 20:37:47.0,null,'202210092021552225820143,N,
50056,Y100116894,1600,2022-10-09 20:44:21.0,null,'202210092003182225786302,N,
50057,CO11266958,1600.002.01,2022-10-09 21:28:24.0,null,'202210092005092225789002,Y,
50058,COCC11048021,1600.002.01,2022-10-09 20:48:12.0,null,'202210092012082225803791,N,
50059,COCC11048021,1600.002.01,2022-10-09 20:48:12.0,null,'202210092012082225803791,N,
50060,CO11267044,1600.002.01,2022-10-09 20:40:11.0,null,'202210092008092225793286,Y,
50061,CO11267044,1600.002.01,2022-10-09 20:40:11.0,null,'202210092008092225793286,Y,
50062,CO11266957,1600.002.01,2022-10-09 21:32:10.0,null,'202210092008082225793254,Y,
50063,CO11267043,1600.002.01,2022-10-09 20:28:41.0,null,'202210092008092225793323,N,
50064,CO11267046,1600.002.01,2022-10-09 21:04:15.0,null,'202210092010092225796847,Y,
50065,COCC11048025,9000,2022-10-09 20:32:36.0,null,'202210092023592225823352,Y,
50066,COCC11048025,9000,2022-10-09 20:32:36.0,null,'202210092023592225823352,Y,
50067,COCC11048025,9000,2022-10-09 20:32:36.0,null,'202210092023592225823352,Y,
50068,COCC11048025,9000,2022-10-09 20:32:36.0,null,'202210092023592225823352,Y,
50069,COCC11048025,9000,2022-10-09 20:32:36.0,null,'202210092023592225823352,Y,
50070,COCC11048025,9000,2022-10-09 20:32:36.0,null,'202210092023592225823352,Y,
50071,COCC11048025,1600.002.01,2022-10-09 21:29:26.0,null,'202210092034012225843145,Y,
50072,COCC11048025,1600.002.01,2022-10-09 21:29:26.0,null,'202210092034012225843145,Y,
50073,COCC11048025,1600.002.01,2022-10-09 21:29:26.0,null,'202210092034012225843145,Y,
50074,COCC11048025,1600.002.01,2022-10-09 21:29:26.0,null,'202210092034012225843145,Y,
50075,COCC11048025,1600.002.01,2022-10-09 21:29:26.0,null,'202210092034012225843145,Y,
50076,COCC11048025,1600.002.01,2022-10-09 21:29:26.0,null,'202210092034012225843145,Y,
