data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
90001,COCC11142936,1600.002.01,2022-11-17 20:24:39.0,null,'202211170013182407885119,N,
90002,COCC11142936,1600.002.01,2022-11-17 20:24:39.0,null,'202211170013182407885119,N,
90003,COCC11142939,1600.002.01,2022-11-17 13:35:02.0,null,'202211170008042407864002,Y,
90004,COCC11142939,1600.002.01,2022-11-17 13:35:02.0,null,'202211170008042407864002,Y,
90005,CO11324977,1600.002.01,2022-11-17 06:21:16.0,null,'202211170006142407860265,Y,
90006,CO11325003,1600.002.01,2022-11-17 01:17:36.0,null,'202211170006142407860284,N,
90007,CO11324976,1600.002.01,2022-11-17 06:12:49.0,null,'202211170006142407860303,Y,
90008,CO11324976,1600.002.01,2022-11-17 06:12:49.0,null,'202211170006142407860303,Y,
90009,CO11325001,1600.002.01,2022-11-17 00:46:55.0,null,'202211170006152407860348,Y,
90010,CO11325000,1600.002.01,2022-11-17 00:25:53.0,null,'202211170006152407860328,Y,
90011,CO11324997,1600.002.01,2022-11-17 10:12:13.0,null,'202211170006152407860391,Y,
90012,CO11324997,1600.002.01,2022-11-17 10:12:13.0,null,'202211170006152407860391,Y,
90013,CO11324997,1600.002.01,2022-11-17 10:12:13.0,null,'202211170006152407860391,Y,
90014,CO11324997,1600.002.01,2022-11-17 10:12:13.0,null,'202211170006152407860391,Y,
90015,CO11324997,1600.002.01,2022-11-17 10:12:13.0,null,'202211170006152407860391,Y,
90016,CO11324996,1600.002.01,2022-11-17 01:24:10.0,null,'202211170006152407860367,Y,
90017,COCC11142943,1600.002.01,2022-11-17 12:44:45.0,null,'202211171211572410792812,N,
90018,COCC11142943,1600.002.01,2022-11-17 12:44:45.0,null,'202211171211572410792812,N,
90019,COCC11142943,1600.002.01,2022-11-17 12:44:45.0,null,'202211171211572410792812,N,
90020,COCC11142944,1600.002.01,2022-11-17 01:08:09.0,null,'202211170008042407863968,Y,
90021,COCC11142945,1600.002.01,2022-11-17 18:04:18.0,null,'202211170013142407884682,Y,
90022,COCC11142945,1600.002.01,2022-11-17 18:04:18.0,null,'202211170013142407884682,Y,
90023,COCC11142945,1600.002.01,2022-11-17 18:04:18.0,null,'202211170013142407884682,Y,
90024,COCC11142945,1600.002.01,2022-11-17 18:04:18.0,null,'202211170013142407884682,Y,
90025,COCC11142946,1600.002.01,2022-11-17 01:47:23.0,null,'202211170011372407880982,Y,
90026,COCC11142946,1600.002.01,2022-11-17 01:47:23.0,null,'202211170011372407880982,Y,
90027,COCC11142947,1600.002.01,2022-11-17 02:45:40.0,null,'202211170014032407889082,Y,
90028,COCC11142947,1600.002.01,2022-11-17 02:45:40.0,null,'202211170014032407889082,Y,
90029,COCC11142947,1600.002.01,2022-11-17 02:45:40.0,null,'202211170014032407889082,Y,
90030,COCC11142947,1600.002.01,2022-11-17 02:45:40.0,null,'202211170014032407889082,Y,
90031,COCC11142947,1600.002.01,2022-11-17 02:45:40.0,null,'202211170014032407889082,Y,
90032,COCC11142948,1600.002.01,2022-11-17 00:51:32.0,null,'202211170008052407864117,N,
90033,COCC11142949,1600.002.01,2022-11-17 01:06:16.0,null,'202211170009452407868960,Y,
90034,COCC11142950,1600.002.01,2022-11-17 20:31:08.0,null,'202211170011382407881062,Y,
90035,COCC11142950,1600.002.01,2022-11-17 20:31:08.0,null,'202211170011382407881062,Y,
90036,COCC11142950,1600.002.01,2022-11-17 20:31:08.0,null,'202211170011382407881062,Y,
90037,CO11325005,1600.002.01,2022-11-17 01:05:05.0,null,'202211170008022407863750,Y,
90038,CO11325005,1600.002.01,2022-11-17 01:05:05.0,null,'202211170008022407863750,Y,
90039,CO11324980,1600.002.01,2022-11-17 02:02:33.0,null,'202211170008022407863779,Y,
90040,CO11324980,1600.002.01,2022-11-17 02:02:33.0,null,'202211170008022407863779,Y,
90041,CO11325004,1600.002.02,2022-11-17 11:56:07.0,null,'202211170008032407863898,N,
90042,CO11325004,1600.002.02,2022-11-17 11:56:07.0,null,'202211170008032407863898,N,
90043,CO11325004,1600.002.02,2022-11-17 11:56:07.0,null,'202211170008032407863898,N,
90044,CO11325004,1600.002.02,2022-11-17 11:56:07.0,null,'202211170008032407863898,N,
90045,CO11325004,1600.002.02,2022-11-17 11:56:07.0,null,'202211170008032407863898,N,
90046,CO11325004,1600.002.02,2022-11-17 11:56:07.0,null,'202211170008032407863898,N,
90047,CO11325004,1600.002.02,2022-11-17 11:56:07.0,null,'202211170008032407863898,N,
90048,CO11325004,1600.002.02,2022-11-17 11:56:07.0,null,'202211170008032407863898,N,
90049,CO11324979,1600.002.01,2022-11-17 00:56:09.0,null,'202211170008022407863808,Y,
90050,CO11324972,1600.002.01,2022-11-17 01:24:01.0,null,'202211170008032407863834,Y,
90051,CO11324972,1600.002.01,2022-11-17 01:24:01.0,null,'202211170008032407863834,Y,
90052,CO11324972,1600.002.01,2022-11-17 01:24:01.0,null,'202211170008032407863834,Y,
90053,CO11324972,1600.002.01,2022-11-17 01:24:01.0,null,'202211170008032407863834,Y,
90054,COCC11142952,1600.002.01,2022-11-17 01:54:05.0,null,'202211170009502407869929,N,
90055,COCC11142952,1600.002.01,2022-11-17 01:54:05.0,null,'202211170009502407869929,N,
90056,COCC11142952,1600.002.01,2022-11-17 01:54:05.0,null,'202211170009502407869929,N,
90057,COCC11142953,1600.002.01,2022-11-17 01:39:06.0,null,'202211170009492407869760,Y,
90058,COCC11142954,1600.002.01,2022-11-17 01:55:11.0,null,'202211170009452407868996,Y,
90059,COCC11142956,1600.002.01,2022-11-17 03:09:21.0,null,'202211170011382407881094,Y,
90060,COCC11142956,1600.002.01,2022-11-17 03:09:21.0,null,'202211170011382407881094,Y,
90061,COCC11142957,1600.002.01,2022-11-17 01:57:07.0,null,'202211170009512407869957,Y,
90062,COCC11142958,1600.002.01,2022-11-17 20:32:06.0,null,'202211170013182407885073,N,
90063,COCC11142958,1600.002.01,2022-11-17 20:32:06.0,null,'202211170013182407885073,N,
90064,COCC11142958,1600.002.01,2022-11-17 20:32:06.0,null,'202211170013182407885073,N,
90065,COCC11142958,1600.002.01,2022-11-17 20:32:06.0,null,'202211170013182407885073,N,
90066,COCC11142959,1600.002.01,2022-11-17 00:53:21.0,null,'202211170009502407869911,N,
90067,COCC11142960,1600.002.01,2022-11-17 01:32:08.0,null,'202211170013152407884775,Y,
90068,COCC11142961,1600.002.01,2022-11-17 02:08:36.0,null,'202211170022042407914693,Y,
90069,COCC11142961,1600.002.01,2022-11-17 02:08:36.0,null,'202211170022042407914693,Y,
90070,CO11325086,1600.002.01,2022-11-17 02:27:42.0,null,'202211170009472407869354,Y,
90071,CO11325086,1600.002.01,2022-11-17 02:27:42.0,null,'202211170009472407869354,Y,
90072,CO11325086,1600.002.01,2022-11-17 02:27:42.0,null,'202211170009472407869354,Y,
90073,CO11325086,1600.002.01,2022-11-17 02:27:42.0,null,'202211170009472407869354,Y,
90074,CO11325085,1600.002.01,2022-11-17 01:01:51.0,null,'202211170009462407869236,Y,
90075,CO11325085,1600.002.01,2022-11-17 01:01:51.0,null,'202211170009462407869236,Y,
90076,CO11325008,1600.002.01,2022-11-17 14:18:57.0,null,'202211170009472407869269,Y,
90077,CO11325006,1600.002.01,2022-11-17 03:30:58.0,null,'202211170009472407869459,Y,
90078,CO11325083,1600.002.01,2022-11-17 00:54:00.0,null,'202211170009482407869526,Y,
90079,CO11325082,1600.002.01,2022-11-17 02:53:11.0,null,'202211170009482407869589,Y,
90080,CO11324981,1600.002.01,2022-11-17 04:11:05.0,null,'202211170009482407869554,Y,
90081,COCC11142962,1600.002.01,2022-11-17 00:51:05.0,null,'202211170015062407891787,Y,
90082,COCC11142962,1600.002.01,2022-11-17 00:51:05.0,null,'202211170015062407891787,Y,
90083,COCC11142963,1600.002.01,2022-11-17 02:09:09.0,null,'202211170013152407884753,Y,
90084,COCC11142964,1600.002.01,2022-11-17 04:42:48.0,null,'202211170015092407892100,N,
90085,COCC11142964,1600.002.01,2022-11-17 04:42:48.0,null,'202211170015092407892100,N,
90086,COCC11142966,1600.002.01,2022-11-17 22:40:05.0,null,'202211170013172407885041,Y,
90087,COCC11142967,1600.002.01,2022-11-17 01:57:50.0,null,'202211170015062407891683,N,
90088,COCC11142967,1600.002.01,2022-11-17 01:57:50.0,null,'202211170015062407891683,N,
90089,COCC11142968,1600.002.01,2022-11-17 02:34:07.0,null,'202211170014042407889187,Y,
90090,COCC11142969,1600.002.02,2022-11-17 04:54:05.0,null,'202211170013182407885163,Y,
90091,COCC11142969,1600.002.02,2022-11-17 04:54:05.0,null,'202211170013182407885163,Y,
90092,COCC11142969,1600.002.02,2022-11-17 04:54:05.0,null,'202211170013182407885163,Y,
90093,COCC11142970,9000,2022-11-17 00:18:57.0,null,'202211170014042407889144,Y,
90094,COCC11142970,9000,2022-11-17 00:18:57.0,null,'202211170014042407889144,Y,
90095,COCC11142970,9000,2022-11-17 00:18:57.0,null,'202211170014042407889144,Y,
90096,COCC11142971,1600.002.01,2022-11-17 20:34:18.0,null,'202211170015102407892124,Y,
90097,COCC11142972,1600.002.02,2022-11-17 01:29:38.0,null,'202211170018032407896325,Y,
90098,COCC11142972,1600.002.02,2022-11-17 01:29:38.0,null,'202211170018032407896325,Y,
90099,CO11325014,1600.002.01,2022-11-17 01:57:10.0,null,'202211170013162407884828,Y,
90100,CO11325014,1600.002.01,2022-11-17 01:57:10.0,null,'202211170013162407884828,Y,
90101,CO11325090,1600.002.02,2022-11-17 02:19:50.0,null,'202211170013162407884859,N,
90102,CO11325012,1600.002.01,2022-11-17 06:31:18.0,null,'202211170013172407884910,Y,
90103,CO11325012,1600.002.01,2022-11-17 06:31:18.0,null,'202211170013172407884910,Y,
90104,CO11325012,1600.002.01,2022-11-17 06:31:18.0,null,'202211170013172407884910,Y,
90105,CO11325012,1600.002.01,2022-11-17 06:31:18.0,null,'202211170013172407884910,Y,
90106,CO11325012,1600.002.01,2022-11-17 06:31:18.0,null,'202211170013172407884910,Y,
90107,CO11325011,1600.002.02,2022-11-17 06:35:03.0,null,'202211170013162407884882,Y,
90108,CO11325089,1600.002.01,2022-11-17 00:26:25.0,null,'202211170013172407884960,N,
90109,CO11325007,1600.002.01,2022-11-17 01:32:43.0,null,'202211170013172407884994,Y,
90110,CO11325007,1600.002.01,2022-11-17 01:32:43.0,null,'202211170013172407884994,Y,
90111,COCC11142975,1600.002.01,2022-11-17 01:56:23.0,null,'202211170024042407921182,Y,
90112,COCC11142975,1600.002.01,2022-11-17 01:56:23.0,null,'202211170024042407921182,Y,
90113,COCC11142975,1600.002.01,2022-11-17 01:56:23.0,null,'202211170024042407921182,Y,
90114,COCC11142978,1600.002.01,2022-11-17 02:44:29.0,null,'202211170015092407892057,Y,
90115,COCC11142978,1600.002.01,2022-11-17 02:44:29.0,null,'202211170015092407892057,Y,
90116,COCC11142979,1600.002.01,2022-11-17 00:39:55.0,null,'202211170018062407896552,Y,
90117,Y100123800,1600,2022-11-17 00:15:31.0,null,'202211170013012407884163,N,
90118,Y100123800,1600,2022-11-17 00:15:31.0,null,'202211170013012407884163,N,
90119,Y100123800,1600,2022-11-17 00:15:31.0,null,'202211170013012407884163,N,
90120,COCC11142980,9000,2022-11-17 00:21:52.0,null,'202211170016032407893347,Y,
90121,COCC11142980,1600.002.02,2022-11-17 14:29:47.0,null,'202211170024032407921048,Y,
90122,COCC11142982,1600.002.01,2022-11-17 00:48:15.0,null,'202211170018062407896572,N,
90123,COCC11142982,1600.002.01,2022-11-17 00:48:15.0,null,'202211170018062407896572,N,
90124,CO11325094,1600.002.01,2022-11-17 13:05:23.0,null,'202211170015042407891529,N,
90125,CO11325093,1600.002.01,2022-11-17 01:51:44.0,null,'202211170015052407891559,N,
90126,CO11325093,1600.002.01,2022-11-17 01:51:44.0,null,'202211170015052407891559,N,
90127,CO11325093,1600.002.01,2022-11-17 01:51:44.0,null,'202211170015052407891559,N,
90128,CO11325093,1600.002.01,2022-11-17 01:51:44.0,null,'202211170015052407891559,N,
90129,CO11325013,1600.002.01,2022-11-17 02:37:36.0,null,'202211170015052407891611,Y,
90130,CO11325013,1600.002.01,2022-11-17 02:37:36.0,null,'202211170015052407891611,Y,
90131,CO11325088,1600.002.01,2022-11-18 16:04:17.0,null,'202211170015052407891638,Y,
90132,CO11325088,1600.002.01,2022-11-18 16:04:17.0,null,'202211170015052407891638,Y,
90133,Y100123801,1600,2022-11-17 00:40:38.0,null,'202211170013542407888582,N,
90134,Y100123801,1600,2022-11-17 00:40:38.0,null,'202211170013542407888582,N,
90135,Y100123801,1600,2022-11-17 00:40:38.0,null,'202211170013542407888582,N,
90136,COCC11142983,1600.002.02,2022-11-17 01:33:05.0,null,'202211170026032407927018,Y,
90137,COCC11142983,1600.002.02,2022-11-17 01:33:05.0,null,'202211170026032407927018,Y,
90138,Y100123802,1600,2022-11-17 00:14:27.0,null,'202211170013592407888851,N,
90139,Y100123802,1600,2022-11-17 00:14:27.0,null,'202211170013592407888851,N,
90140,Y100123802,1600,2022-11-17 00:14:27.0,null,'202211170013592407888851,N,
90141,Y100123802,1600,2022-11-17 00:14:27.0,null,'202211170013592407888851,N,
90142,Y100123802,1600,2022-11-17 00:14:27.0,null,'202211170013592407888851,N,
90143,Y100123802,1600,2022-11-17 00:14:27.0,null,'202211170013592407888851,N,
90144,Y100123802,1600,2022-11-17 00:14:27.0,null,'202211170013592407888851,N,
90145,Y100123802,1600,2022-11-17 00:14:27.0,null,'202211170013592407888851,N,
90146,COCC11142984,1600.002.01,2022-11-17 02:14:05.0,null,'202211170018032407896306,Y,
90147,COCC11142988,1600.002.01,2022-11-17 13:59:05.0,null,'202211170024042407921142,Y,
90148,COCC11142988,1600.002.01,2022-11-17 13:59:05.0,null,'202211170024042407921142,Y,
90149,COCC11142988,1600.002.01,2022-11-17 13:59:05.0,null,'202211170024042407921142,Y,
90150,COCC11142989,1600.002.01,2022-11-17 14:17:36.0,null,'202211171205572410772831,Y,
90151,COCC11142989,1600.002.01,2022-11-17 14:17:36.0,null,'202211171205572410772831,Y,
90152,COCC11142991,1600.002.01,2022-11-17 01:46:40.0,null,'202211170018072407896599,N,
90153,COCC11142992,1600.002.01,2022-11-17 03:22:45.0,null,'202211170022022407914545,Y,
90154,COCC11142993,9000,2022-11-17 00:20:47.0,null,'202211170019432407902161,Y,
90155,COCC11142993,9000,2022-11-17 00:20:47.0,null,'202211170019432407902161,Y,
90156,COCC11142993,1600.002.01,2022-11-17 02:47:01.0,null,'202211170022042407914637,N,
90157,COCC11142993,1600.002.01,2022-11-17 02:47:01.0,null,'202211170022042407914637,N,
90158,COCC11142994,1600.002.01,2022-11-17 20:35:32.0,null,'202211170239122408332772,Y,
90159,COCC11142994,1600.002.01,2022-11-17 20:35:32.0,null,'202211170239122408332772,Y,
90160,CO11325016,1600.002.02,2022-11-17 12:45:33.0,null,'202211170018042407896365,Y,
90161,CO11325098,1600.002.01,2022-11-17 02:16:39.0,null,'202211170018042407896384,Y,
90162,CO11325097,1600.002.01,2022-11-17 01:01:31.0,null,'202211170018042407896403,N,
90163,CO11325015,1600.002.01,2022-11-17 14:56:37.0,null,'202211170018052407896441,Y,
90164,CO11325015,1600.002.01,2022-11-17 14:56:37.0,null,'202211170018052407896441,Y,
90165,CO11325095,1600.002.01,2022-11-17 01:41:49.0,null,'202211170018042407896421,N,
90166,CO11325099,1600.002.01,2022-11-17 01:13:59.0,null,'202211170018052407896467,Y,
90167,CO11325099,1600.002.01,2022-11-17 01:13:59.0,null,'202211170018052407896467,Y,
90168,CO11325019,9000,2022-11-17 00:53:11.0,null,'202211170018052407896498,N,
90169,CO11325019,9000,2022-11-17 00:53:11.0,null,'202211170018052407896498,N,
90170,CO11325017,1600.002.01,2022-11-17 01:29:39.0,null,'202211170018062407896528,Y,
90171,COCC11142996,1600.002.01,2022-11-17 01:27:05.0,null,'202211170019422407902128,Y,
90172,COCC11142996,1600.002.01,2022-11-17 01:27:05.0,null,'202211170019422407902128,Y,
90173,COCC11142997,1600.002.01,2022-11-17 14:37:20.0,null,'202211170028032407931568,Y,
90174,COCC11142997,1600.002.01,2022-11-17 14:37:20.0,null,'202211170028032407931568,Y,
90175,COCC11142998,1600.002.01,2022-11-17 20:36:30.0,null,'202211170022032407914618,Y,
90176,COCC11143001,1600.002.01,2022-11-17 01:41:26.0,null,'202211170024032407921090,Y,
90177,COCC11143001,1600.002.01,2022-11-17 01:41:26.0,null,'202211170024032407921090,Y,
90178,COCC11143001,1600.002.01,2022-11-17 01:41:26.0,null,'202211170024032407921090,Y,
90179,COCC11143001,1600.002.01,2022-11-17 01:41:26.0,null,'202211170024032407921090,Y,
90180,COCC11143002,9000,2022-11-17 02:54:48.0,null,'202211170022002407914332,N,
90181,COCC11143004,1600.002.01,2022-11-17 03:04:28.0,null,'202211170022032407914570,Y,
90182,COCC11143005,1600.002.01,2022-11-17 00:51:08.0,null,'202211170022032407914589,N,
90183,COCC11143005,1600.002.01,2022-11-17 00:51:08.0,null,'202211170022032407914589,N,
90184,COCC11143008,1600.002.01,2022-11-17 00:48:47.0,null,'202211170022042407914658,N,
90185,CO11325028,1600.002.01,2022-11-17 02:35:44.0,null,'202211170021562407913871,N,
90186,CO11325028,1600.002.01,2022-11-17 02:35:44.0,null,'202211170021562407913871,N,
90187,CO11325026,1600.002.01,2022-11-17 02:20:34.0,null,'202211170021562407913897,Y,
90188,CO11325023,9000,2022-11-17 00:23:57.0,null,'202211170021572407913923,Y,
90189,CO11325023,1600.002.01,2022-11-17 12:55:40.0,null,'202211170548382408596184,Y,
90190,CO11325021,1600.002.01,2022-11-17 00:48:00.0,null,'202211170021572407913957,N,
90191,CO11325021,1600.002.01,2022-11-17 00:48:00.0,null,'202211170021572407913957,N,
90192,COCC11143010,1600.002.01,2022-11-17 04:57:09.0,null,'202211170024032407921065,Y,
90193,COCC11143011,1600.002.01,2022-11-17 04:45:13.0,null,'202211170026022407926852,Y,
90194,COCC11143011,1600.002.01,2022-11-17 04:45:13.0,null,'202211170026022407926852,Y,
90195,COCC11143011,1600.002.01,2022-11-17 04:45:13.0,null,'202211170026022407926852,Y,
90196,COCC11143012,1600.002.01,2022-11-17 01:59:34.0,null,'202211170024062407921342,N,
90197,COCC11143013,1600.002.01,2022-11-17 02:07:42.0,null,'202211170030002407936223,Y,
90198,COCC11143013,1600.002.01,2022-11-17 02:07:42.0,null,'202211170030002407936223,Y,
90199,COCC11143013,1600.002.01,2022-11-17 02:07:42.0,null,'202211170030002407936223,Y,
90200,COCC11143015,1600.002.01,2022-11-17 01:46:56.0,null,'202211170024042407921218,Y,
90201,COCC11143017,1600.002.01,2022-11-17 01:02:02.0,null,'202211170024052407921259,N,
90202,COCC11143017,1600.002.01,2022-11-17 01:02:02.0,null,'202211170024052407921259,N,
90203,COCC11143017,1600.002.01,2022-11-17 01:02:02.0,null,'202211170024052407921259,N,
90204,Y100123803,1600,2022-11-17 00:22:20.0,null,'202211170020042407904222,N,
90205,COCC11143020,1600.002.01,2022-11-17 01:11:20.0,null,'202211170026032407927046,Y,
90206,COCC11143020,1600.002.01,2022-11-17 01:11:20.0,null,'202211170026032407927046,Y,
90207,COCC11143022,1600.002.01,2022-11-17 11:51:02.0,null,'202211170028042407931611,Y,
90208,COCC11143022,1600.002.01,2022-11-17 11:51:02.0,null,'202211170028042407931611,Y,
90209,COCC11143023,1600.002.01,2022-11-17 01:56:50.0,null,'202211170026062407927273,N,
90210,COCC11143023,1600.002.01,2022-11-17 01:56:50.0,null,'202211170026062407927273,N,
90211,COCC11143024,1600.002.01,2022-11-17 02:00:21.0,null,'202211170025592407926503,N,
90212,COCC11143025,1600.002.01,2022-11-17 03:07:55.0,null,'202211170028092407932397,Y,
90213,COCC11143025,1600.002.01,2022-11-17 03:07:55.0,null,'202211170028092407932397,Y,
90214,COCC11143025,1600.002.01,2022-11-17 03:07:55.0,null,'202211170028092407932397,Y,
90215,CO11325031,1600.002.01,2022-11-17 01:17:15.0,null,'202211170024002407920700,Y,
90216,CO11325105,1600.002.01,2022-11-17 01:48:19.0,null,'202211170024002407920727,Y,
90217,CO11325104,1600.002.01,2022-11-17 03:35:24.0,null,'202211170024002407920749,Y,
90218,CO11325103,1600.002.02,2022-11-17 13:07:47.0,null,'202211170024012407920806,Y,
90219,CO11325103,1600.002.02,2022-11-17 13:07:47.0,null,'202211170024012407920806,Y,
90220,CO11325102,1600.002.01,2022-11-17 01:23:28.0,null,'202211170024002407920771,Y,
90221,CO11325030,1600.002.01,2022-11-17 00:39:43.0,null,'202211170024012407920858,N,
90222,CO11325101,1600.002.01,2022-11-17 01:12:43.0,null,'202211170024022407920915,Y,
90223,CO11325101,1600.002.01,2022-11-17 01:12:43.0,null,'202211170024022407920915,Y,
90224,CO11325101,1600.002.01,2022-11-17 01:12:43.0,null,'202211170024022407920915,Y,
90225,CO11325101,1600.002.01,2022-11-17 01:12:43.0,null,'202211170024022407920915,Y,
90226,CO11325029,1600.002.01,2022-11-17 01:51:39.0,null,'202211170024022407920997,Y,
90227,CO11325029,1600.002.01,2022-11-17 01:51:39.0,null,'202211170024022407920997,Y,
90228,CO11325029,1600.002.01,2022-11-17 01:51:39.0,null,'202211170024022407920997,Y,
90229,CO11325029,1600.002.01,2022-11-17 01:51:39.0,null,'202211170024022407920997,Y,
90230,CO11325029,1600.002.01,2022-11-17 01:51:39.0,null,'202211170024022407920997,Y,
90231,CO11325024,1600.002.01,2022-11-17 03:34:36.0,null,'202211170024022407920959,Y,
90232,CO11325024,1600.002.01,2022-11-17 03:34:36.0,null,'202211170024022407920959,Y,
90233,COCC11143026,1600.002.01,2022-11-17 03:55:19.0,null,'202211170026052407927226,Y,
90234,COCC11143026,1600.002.01,2022-11-17 03:55:19.0,null,'202211170026052407927226,Y,
90235,COCC11143026,1600.002.01,2022-11-17 03:55:19.0,null,'202211170026052407927226,Y,
90236,COCC11143027,1600.002.01,2022-11-17 01:30:16.0,null,'202211170030032407937107,Y,
90237,COCC11143027,1600.002.01,2022-11-17 01:30:16.0,null,'202211170030032407937107,Y,
90238,COCC11143028,1600.002.01,2022-11-17 12:09:03.0,null,'202211170028022407931507,Y,
90239,COCC11143029,1600.002.01,2022-11-17 12:26:32.0,null,'202211170026032407926997,Y,
90240,Y100123804,1600,2022-11-17 01:30:48.0,null,'202211170022132407914960,N,
90241,COCC11143030,1600.002.01,2022-11-17 01:53:46.0,null,'202211170028032407931531,Y,
