data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
60001,COCC11053366,1600.002.01,2022-10-12 13:43:48.0,null,'202210121223162235044369,N,
60002,CO11269499,1600.002.01,2022-10-12 12:38:53.0,null,'202210121214142235028281,N,
60003,CO11269499,1600.002.01,2022-10-12 12:38:53.0,null,'202210121214142235028281,N,
60004,CO11269499,1600.002.01,2022-10-12 12:38:53.0,null,'202210121214142235028281,N,
60005,CO11269499,1600.002.01,2022-10-12 12:38:53.0,null,'202210121214142235028281,N,
60006,CO11269498,1600.002.01,2022-10-12 12:41:38.0,null,'202210121214142235028246,N,
60007,COCC11053369,1600.002.01,2022-10-12 13:05:06.0,null,'202210121218082235032710,Y,
60008,COCC11053369,1600.002.01,2022-10-12 13:05:06.0,null,'202210121218082235032710,Y,
60009,CO11269594,1600.002.01,2022-10-12 16:36:10.0,null,'202210121216042235030838,Y,
60010,CO11269594,1600.002.01,2022-10-12 16:36:10.0,null,'202210121216042235030838,Y,
60011,COCC11053370,1600.002.01,2022-10-12 13:41:10.0,null,'202210121227152235049853,Y,
60012,COCC11053370,1600.002.01,2022-10-12 13:41:10.0,null,'202210121227152235049853,Y,
60013,COCC11053370,1600.002.01,2022-10-12 13:41:10.0,null,'202210121227152235049853,Y,
60014,COCC11053370,1600.002.01,2022-10-12 13:41:10.0,null,'202210121227152235049853,Y,
60015,CO11269595,1600.002.01,2022-10-12 16:42:08.0,null,'202210121218092235032765,Y,
60016,CO11269595,1600.002.01,2022-10-12 16:42:08.0,null,'202210121218092235032765,Y,
60017,CO11269500,1600.002.01,2022-10-12 12:41:52.0,null,'202210121218092235032737,N,
60018,COCC11053374,1600.002.01,2022-10-12 15:05:28.0,null,'202210121227152235049830,Y,
