data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
30001,CO11168354,1600.002.01,2022-08-05 21:06:02.0,null,'202208052018151942242385,N,
30002,CO11168354,1600.002.01,2022-08-05 21:06:02.0,null,'202208052018151942242385,N,
30003,CO11168274,1600.002.01,2022-08-05 21:16:57.0,null,'202208052018151942242409,Y,
30004,CO11168274,1600.002.01,2022-08-05 21:16:57.0,null,'202208052018151942242409,Y,
30005,CO11168273,1600.002.01,2022-08-05 21:43:05.0,null,'202208052018151942242431,Y,
30006,CO11168352,1600.002.01,2022-08-05 22:58:51.0,null,'202208052018161942242447,Y,
30007,CO11168272,9000,2022-08-05 20:23:06.0,null,'202208052018161942242467,N,
30008,CO11168272,9000,2022-08-05 20:23:06.0,null,'202208052018161942242467,N,
30009,CO11168272,1600.002,2022-08-12 22:07:01.0,null,'202208122206181972477831,N,
30010,CO11168272,1600.002,2022-08-12 22:07:01.0,null,'202208122206181972477831,N,
30011,CO11168350,1600.002.01,2022-08-05 21:19:58.0,null,'202208052018161942242490,Y,
30012,CO11168348,1600.002.01,2022-08-05 20:35:12.0,null,'202208052018171942242525,N,
30013,CO11168348,1600.002.01,2022-08-05 20:35:12.0,null,'202208052018171942242525,N,
30014,CO11168348,1600.002.01,2022-08-05 20:35:12.0,null,'202208052018171942242525,N,
30015,CO11168348,1600.002.01,2022-08-05 20:35:12.0,null,'202208052018171942242525,N,
30016,CO11168345,1600.002.01,2022-08-05 20:40:15.0,null,'202208052018171942242506,Y,
30017,CO11168355,1600.002.01,2022-08-05 21:33:11.0,null,'202208052018181942242561,Y,
30018,CO11168355,1600.002.01,2022-08-05 21:33:11.0,null,'202208052018181942242561,Y,
30019,CO11168355,1600.002.01,2022-08-05 21:33:11.0,null,'202208052018181942242561,Y,
30020,CO11168377,1600.002.01,2022-08-06 14:26:10.0,null,'202208052018181942242589,Y,
30021,CO11168376,1600.002.01,2022-08-05 21:34:31.0,null,'202208052018181942242605,Y,
30022,COCC10900705,1600.002.01,2022-08-06 00:59:25.0,null,'202208052023151942256115,Y,
30023,CO11168356,1600.002.01,2022-08-05 20:45:43.0,null,'202208052020151942247888,Y,
30024,COCC10900708,9000,2022-08-05 20:36:11.0,null,'202208052031031942280138,Y,
30025,COCC10900708,9000,2022-08-05 20:36:11.0,null,'202208052031031942280138,Y,
