data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
90001,CO11375544,1600.002.01,2022-12-14 17:50:10.0,null,'202212141709382614079962,Y,
90002,CO11375544,1600.002.01,2022-12-14 17:50:10.0,null,'202212141709382614079962,Y,
90003,CO11375544,1600.002.01,2022-12-14 17:50:10.0,null,'202212141709382614079962,Y,
90004,CO11375544,1600.002.01,2022-12-14 17:50:10.0,null,'202212141709382614079962,Y,
90005,CO11375542,1600.002.01,2022-12-14 18:37:57.0,null,'202212141709382614080063,Y,
90006,CO11375542,1600.002.01,2022-12-14 18:37:57.0,null,'202212141709382614080063,Y,
90007,CO11375542,1600.002.01,2022-12-14 18:37:57.0,null,'202212141709382614080063,Y,
90008,CO11375542,1600.002.01,2022-12-14 18:37:57.0,null,'202212141709382614080063,Y,
90009,COCC11217908,1600.002.01,2022-12-14 19:55:37.0,null,'202212141717152614114451,Y,
90010,COCC11217910,1600.002.01,2022-12-14 17:55:48.0,null,'202212141715212614106128,Y,
90011,COCC11217913,1600.002.02,2022-12-14 20:41:22.0,null,'202212141715212614106099,Y,
90012,COCC11217914,1600.002.01,2022-12-14 19:44:41.0,null,'202212141716162614108909,Y,
90013,COCC11217914,1600.002.01,2022-12-14 19:44:41.0,null,'202212141716162614108909,Y,
90014,COCC11217915,1600.002.01,2022-12-14 19:15:37.0,null,'202212141713172614097131,N,
90015,COCC11217915,1600.002.01,2022-12-14 19:15:37.0,null,'202212141713172614097131,N,
90016,COCC11217915,1600.002.01,2022-12-14 19:15:37.0,null,'202212141713172614097131,N,
90017,COCC11217916,1600.002.01,2022-12-14 18:21:20.0,null,'202212141723172614140045,Y,
90018,COCC11217916,1600.002.01,2022-12-14 18:21:20.0,null,'202212141723172614140045,Y,
90019,COCC11217916,1600.002.01,2022-12-14 18:21:20.0,null,'202212141723172614140045,Y,
90020,COCC11217916,1600.002.01,2022-12-14 18:21:20.0,null,'202212141723172614140045,Y,
90021,COCC11217916,1600.002.01,2022-12-14 18:21:20.0,null,'202212141723172614140045,Y,
90022,COCC11217917,1600.002.02,2022-12-14 18:21:24.0,null,'202212141716152614108813,Y,
90023,COCC11217917,1600.002.02,2022-12-14 18:21:24.0,null,'202212141716152614108813,Y,
90024,COCC11217919,1600.002.01,2022-12-14 20:09:00.0,null,'202212141719162614120501,N,
90025,COCC11217919,1600.002.01,2022-12-14 20:09:00.0,null,'202212141719162614120501,N,
90026,COCC11217919,1600.002.01,2022-12-14 20:09:00.0,null,'202212141719162614120501,N,
90027,COCC11217919,1600.002.01,2022-12-14 20:09:00.0,null,'202212141719162614120501,N,
90028,COCC11217919,1600.002.01,2022-12-14 20:09:00.0,null,'202212141719162614120501,N,
90029,COCC11217920,1600.002.01,2022-12-14 21:34:13.0,null,'202212141714172614101675,N,
90030,CO11375458,1600.002.01,2022-12-14 19:10:01.0,null,'202212141713162614097082,Y,
90031,Y100129965,1600,2022-12-14 18:16:15.0,null,'202212141711572614093970,N,
90032,Y100129965,1600,2022-12-14 18:16:15.0,null,'202212141711572614093970,N,
90033,COCC11217924,1600.002.01,2022-12-14 20:10:40.0,null,'202212141716162614108950,Y,
90034,COCC11217925,1600.002.01,2022-12-14 19:13:21.0,null,'202212141715222614106160,N,
90035,COCC11217927,1600.002.01,2022-12-14 23:31:51.0,null,'202212142219172615371876,N,
90036,COCC11217927,1600.002.01,2022-12-14 23:31:51.0,null,'202212142219172615371876,N,
90037,COCC11217927,1600.002.01,2022-12-14 23:31:51.0,null,'202212142219172615371876,N,
90038,COCC11217928,1600.002.01,2022-12-14 22:11:44.0,null,'202212141715162614105396,N,
90039,COCC11217929,1600.002.01,2022-12-14 20:50:30.0,null,'202212141718182614117562,Y,
90040,COCC11217929,1600.002.01,2022-12-14 20:50:30.0,null,'202212141718182614117562,Y,
90041,COCC11217929,1600.002.01,2022-12-14 20:50:30.0,null,'202212141718182614117562,Y,
90042,COCC11217930,1600.002.01,2022-12-14 19:02:57.0,null,'202212141720202614127783,Y,
90043,COCC11217930,1600.002.01,2022-12-14 19:02:57.0,null,'202212141720202614127783,Y,
90044,COCC11217933,1600.002.01,2022-12-14 18:05:35.0,null,'202212141724152614143016,Y,
90045,COCC11217933,1600.002.01,2022-12-14 18:05:35.0,null,'202212141724152614143016,Y,
90046,COCC11217935,1600.002.01,2022-12-14 21:50:40.0,null,'202212141716172614108983,N,
90047,COCC11217935,1600.002.01,2022-12-14 21:50:40.0,null,'202212141716172614108983,N,
90048,CO11375551,1600.002.01,2022-12-15 16:35:55.0,null,'202212141715182614105757,Y,
90049,CO11375549,1600.002.01,2022-12-14 19:12:34.0,null,'202212141715192614105817,Y,
90050,CO11375549,1600.002.01,2022-12-14 19:12:34.0,null,'202212141715192614105817,Y,
90051,CO11375461,1600.002.01,2022-12-14 17:42:45.0,null,'202212141715192614105900,N,
90052,CO11375461,1600.002.01,2022-12-14 17:42:45.0,null,'202212141715192614105900,N,
90053,CO11375461,1600.002.01,2022-12-14 17:42:45.0,null,'202212141715192614105900,N,
90054,CO11375459,1600.002.01,2022-12-14 17:57:24.0,null,'202212141715192614105865,Y,
90055,CO11375457,1600.002.01,2022-12-14 17:40:32.0,null,'202212141715202614105945,Y,
90056,COCC11217936,1600.002.01,2022-12-14 17:54:27.0,null,'202212141717152614114368,Y,
90057,COCC11217936,1600.002.01,2022-12-14 17:54:27.0,null,'202212141717152614114368,Y,
90058,COCC11217937,1600.002.01,2022-12-14 19:59:41.0,null,'202212141748552614245860,Y,
90059,COCC11217937,1600.002.01,2022-12-14 19:59:41.0,null,'202212141748552614245860,Y,
90060,COCC11217938,1600.002.01,2022-12-14 18:58:38.0,null,'202212141736162614192748,Y,
90061,COCC11217938,1600.002.01,2022-12-14 18:58:38.0,null,'202212141736162614192748,Y,
90062,COCC11217938,1600.002.01,2022-12-14 18:58:38.0,null,'202212141736162614192748,Y,
90063,Y100129966,1100,2022-12-22 13:49:40.0,null,'202212141714202614101909,N,
90064,Y100129966,1100,2022-12-22 13:49:40.0,null,'202212141714202614101909,N,
90065,Y100129966,1100,2022-12-22 13:49:40.0,null,'202212141714202614101909,N,
90066,COCC11217942,1600.002.01,2022-12-14 17:51:03.0,null,'202212141720202614127834,N,
90067,COCC11217942,1600.002.01,2022-12-14 17:51:03.0,null,'202212141720202614127834,N,
90068,COCC11217942,1600.002.01,2022-12-14 17:51:03.0,null,'202212141720202614127834,N,
90069,COCC11217945,1600.002.01,2022-12-14 21:02:49.0,null,'202212141726162614147858,N,
90070,COCC11217945,1600.002.01,2022-12-14 21:02:49.0,null,'202212141726162614147858,N,
90071,COCC11217945,1600.002.01,2022-12-14 21:02:49.0,null,'202212141726162614147858,N,
90072,COCC11217945,1600.002.01,2022-12-14 21:02:49.0,null,'202212141726162614147858,N,
