data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
140001,COCC11164620,1600.002.01,2022-11-24 20:33:44.0,null,'202211241953492445094980,Y,
140002,COCC11164621,1600.002.01,2022-11-24 23:04:25.0,null,'202211242122482445436782,Y,
140003,COCC11164621,1600.002.01,2022-11-24 23:04:25.0,null,'202211242122482445436782,Y,
140004,COCC11164621,1600.002.01,2022-11-24 23:04:25.0,null,'202211242122482445436782,Y,
140005,COCC11164622,9000,2022-11-24 20:23:33.0,null,'202211242002412445129005,N,
140006,COCC11164622,9000,2022-11-24 20:23:33.0,null,'202211242002412445129005,N,
140007,COCC11164622,9000,2022-11-24 20:23:33.0,null,'202211242002412445129005,N,
140008,COCC11164622,9000,2022-11-24 20:23:33.0,null,'202211242002412445129005,N,
140009,COCC11164622,9000,2022-11-24 20:23:33.0,null,'202211242002412445129005,N,
140010,COCC11164624,1600.002.01,2022-11-24 21:48:56.0,null,'202211241956452445104601,Y,
140011,COCC11164624,1600.002.01,2022-11-24 21:48:56.0,null,'202211241956452445104601,Y,
140012,COCC11164625,1600.002.01,2022-11-24 20:33:58.0,null,'202211241954552445098396,Y,
140013,CO11338486,1600.002.01,2022-11-25 15:40:59.0,null,'202211241952492445090936,Y,
140014,CO11338485,1600.002.01,2022-11-24 20:41:13.0,null,'202211241952492445090957,Y,
140015,CO11338485,1600.002.01,2022-11-24 20:41:13.0,null,'202211241952492445090957,Y,
140016,CO11338367,1600.002.01,2022-11-24 20:37:12.0,null,'202211241952492445091005,N,
140017,CO11338484,1600.002,2022-11-24 22:26:20.0,null,'202211241952502445091065,Y,
140018,CO11338363,1600.002.01,2022-11-24 21:46:03.0,null,'202211241952502445091111,Y,
140019,COCC11164627,1600.002.01,2022-11-24 21:06:11.0,null,'202211241956462445104700,N,
140020,COCC11164627,1600.002.01,2022-11-24 21:06:11.0,null,'202211241956462445104700,N,
140021,COCC11164627,1600.002.01,2022-11-24 21:06:11.0,null,'202211241956462445104700,N,
140022,COCC11164627,1600.002.01,2022-11-24 21:06:11.0,null,'202211241956462445104700,N,
140023,COCC11164628,1600.002.01,2022-11-24 21:06:21.0,null,'202211241956472445104787,Y,
140024,COCC11164628,1600.002.01,2022-11-24 21:06:21.0,null,'202211241956472445104787,Y,
140025,COCC11164629,1600.002.01,2022-11-24 21:44:40.0,null,'202211241956462445104762,Y,
140026,Y100125470,1600,2022-11-24 21:50:47.0,null,'202211241952482445090899,N,
140027,Y100125470,1600,2022-11-24 21:50:47.0,null,'202211241952482445090899,N,
140028,Y100125470,1600,2022-11-24 21:50:47.0,null,'202211241952482445090899,N,
