data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
10001,CO11355757,1600.002.01,2022-12-02 15:35:24.0,null,'202212021453092516006382,Y,
10002,CO11355785,1600.002.01,2022-12-02 15:48:58.0,null,'202212021453092516006448,N,
10003,CO11355785,1600.002.01,2022-12-02 15:48:58.0,null,'202212021453092516006448,N,
10004,CO11355784,1600.002.01,2022-12-02 18:23:39.0,null,'202212021453102516006521,Y,
10005,COCC11186679,1600.002.01,2022-12-02 15:39:56.0,null,'202212021458482516048268,N,
10006,COCC11186679,1600.002.01,2022-12-02 15:39:56.0,null,'202212021458482516048268,N,
10007,COCC11186680,1600.002.01,2022-12-02 15:39:07.0,null,'202212021455002516022249,N,
10008,COCC11186681,1600.002.01,2022-12-02 17:14:21.0,null,'202212021502382516080702,N,
10009,COCC11186681,1600.002.01,2022-12-02 17:14:21.0,null,'202212021502382516080702,N,
10010,COCC11186682,1600.002.01,2022-12-02 16:00:46.0,null,'202212021458442516047445,N,
10011,COCC11186683,1600.002.01,2022-12-02 15:55:27.0,null,'202212021456222516032623,N,
10012,COCC11186688,9000,2022-12-02 15:50:24.0,null,'202212021502432516081479,Y,
10013,CO11355764,1600.002,2022-12-02 19:29:22.0,null,'202212021455012516022368,N,
10014,CO11355786,1600.002.01,2022-12-02 15:13:53.0,null,'202212021455022516022426,Y,
10015,CO11355763,1600.002.01,2022-12-02 17:17:01.0,null,'202212021455022516022479,Y,
10016,CO11355758,1600.002.01,2022-12-02 15:11:28.0,null,'202212021455022516022516,Y,
10017,CO11355756,1600.002.01,2022-12-02 17:01:14.0,null,'202212021455022516022567,Y,
10018,CO11355756,1600.002.01,2022-12-02 17:01:14.0,null,'202212021455022516022567,Y,
10019,CO11355756,1600.002.01,2022-12-02 17:01:14.0,null,'202212021455022516022567,Y,
10020,COCC11186690,1600.002.01,2022-12-02 17:00:49.0,null,'202212021458482516048210,N,
10021,COCC11186690,1600.002.01,2022-12-02 17:00:49.0,null,'202212021458482516048210,N,
10022,COCC11186691,1600.002.01,2022-12-02 18:05:17.0,null,'202212021500252516062671,Y,
10023,COCC11186692,1600.002.01,2022-12-02 22:34:40.0,null,'202212021502392516080794,Y,
10024,COCC11186693,1600.002.02,2022-12-02 16:14:25.0,null,'202212021458482516048160,Y,
10025,COCC11186695,1600.002.01,2022-12-02 19:21:39.0,null,'202212021739102517257133,N,
10026,COCC11186696,1600.002.01,2022-12-02 16:54:11.0,null,'202212021500242516062568,Y,
10027,CO11355789,1600.002.01,2022-12-02 16:12:45.0,null,'202212021458452516047573,N,
10028,CO11355789,1600.002.01,2022-12-02 16:12:45.0,null,'202212021458452516047573,N,
10029,CO11355788,1600.002.01,2022-12-02 15:27:26.0,null,'202212021458452516047648,N,
10030,CO11355765,1600.002.01,2022-12-02 15:22:03.0,null,'202212021458452516047705,N,
10031,CO11355787,1600.002.01,2022-12-02 18:28:34.0,null,'202212021458462516047763,N,
10032,CO11355787,1600.002.01,2022-12-02 18:28:34.0,null,'202212021458462516047763,N,
10033,CO11355762,1600.002,2022-12-02 16:36:40.0,null,'202212021458462516047816,N,
10034,CO11355768,1600.002.01,2022-12-02 15:29:04.0,null,'202212021458472516048031,N,
10035,CO11355768,1600.002.01,2022-12-02 15:29:04.0,null,'202212021458472516048031,N,
10036,CO11355768,1600.002.01,2022-12-02 15:29:04.0,null,'202212021458472516048031,N,
10037,CO11355768,1600.002.01,2022-12-02 15:29:04.0,null,'202212021458472516048031,N,
10038,CO11355768,1600.002.01,2022-12-02 15:29:04.0,null,'202212021458472516048031,N,
10039,CO11355767,1600.002.01,2022-12-02 15:56:06.0,null,'202212021458462516047866,N,
10040,CO11355790,1600.002.01,2022-12-02 18:28:31.0,null,'202212021458472516047914,N,
10041,CO11355790,1600.002.01,2022-12-02 18:28:31.0,null,'202212021458472516047914,N,
10042,CO11355790,1600.002.01,2022-12-02 18:28:31.0,null,'202212021458472516047914,N,
10043,COCC11186699,9000,2022-12-02 15:04:24.0,null,'202212021502432516081432,Y,
10044,COCC11186699,9000,2022-12-02 15:04:24.0,null,'202212021502432516081432,Y,
10045,COCC11186699,1600.002.01,2022-12-02 17:01:37.0,null,'202212021506082516103595,N,
10046,COCC11186699,1600.002.01,2022-12-02 17:01:37.0,null,'202212021506082516103595,N,
10047,COCC11186700,1600.002.01,2022-12-02 16:21:45.0,null,'202212021502362516080392,Y,
10048,COCC11186702,1600.002.01,2022-12-02 18:49:00.0,null,'202212021502392516080751,Y,
10049,COCC11186702,1600.002.01,2022-12-02 18:49:00.0,null,'202212021502392516080751,Y,
10050,COCC11186703,1600.002.01,2022-12-02 15:20:33.0,null,'202212021500242516062610,N,
10051,COCC11186705,1600.002.02,2022-12-02 15:15:03.0,null,'202212021504252516093212,Y,
10052,COCC11186706,1600.002.01,2022-12-02 15:55:22.0,null,'202212021504262516093367,Y,
10053,COCC11186706,1600.002.01,2022-12-02 15:55:22.0,null,'202212021504262516093367,Y,
10054,COCC11186706,1600.002.01,2022-12-02 15:55:22.0,null,'202212021504262516093367,Y,
10055,CO11355771,1600.002.01,2022-12-02 15:35:37.0,null,'202212021500202516061206,Y,
10056,CO11355771,1600.002.01,2022-12-02 15:35:37.0,null,'202212021500202516061206,Y,
10057,CO11355795,1600.002.01,2022-12-02 18:22:24.0,null,'202212021500212516061259,Y,
10058,CO11355795,1600.002.01,2022-12-02 18:22:24.0,null,'202212021500212516061259,Y,
10059,CO11355795,1600.002.01,2022-12-02 18:22:24.0,null,'202212021500212516061259,Y,
10060,CO11355794,1600.002.01,2022-12-02 17:25:24.0,null,'202212021500222516061734,Y,
10061,CO11355794,1600.002.01,2022-12-02 17:25:24.0,null,'202212021500222516061734,Y,
10062,CO11355794,1600.002.01,2022-12-02 17:25:24.0,null,'202212021500222516061734,Y,
10063,CO11355794,1600.002.01,2022-12-02 17:25:24.0,null,'202212021500222516061734,Y,
10064,CO11355794,1600.002.01,2022-12-02 17:25:24.0,null,'202212021500222516061734,Y,
10065,CO11355794,1600.002.01,2022-12-02 17:25:24.0,null,'202212021500222516061734,Y,
