data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
100001,CO11189768,1600.002.01,2022-08-20 17:05:45.0,null,'202208201628192003793143,Y,
100002,CO11189843,1600.002.01,2022-08-20 17:01:07.0,null,'202208201628192003793188,N,
100003,CO11189843,1600.002.01,2022-08-20 17:01:07.0,null,'202208201628192003793188,N,
100004,COCC10932287,1600.002.01,2022-08-20 17:12:38.0,null,'202208201639462003826278,Y,
100005,COCC10932287,1600.002.01,2022-08-20 17:12:38.0,null,'202208201639462003826278,Y,
100006,COCC10932287,1600.002.01,2022-08-20 17:12:38.0,null,'202208201639462003826278,Y,
100007,COCC10932287,1600.002.01,2022-08-20 17:12:38.0,null,'202208201639462003826278,Y,
100008,COCC10932290,1600.002.02,2022-08-20 18:08:44.0,null,'202208201641462003836869,N,
100009,COCC10932290,1600.002.02,2022-08-20 18:08:44.0,null,'202208201641462003836869,N,
100010,CO11189845,1600.002.01,2022-08-20 17:05:08.0,null,'202208201630462003804214,Y,
100011,CO11189845,1600.002.01,2022-08-20 17:05:08.0,null,'202208201630462003804214,Y,
100012,CO11189844,1600.002.01,2022-08-20 17:01:20.0,null,'202208201630462003804480,Y,
100013,CO11189844,1600.002.01,2022-08-20 17:01:20.0,null,'202208201630462003804480,Y,
100014,CO11189844,1600.002.01,2022-08-20 17:01:20.0,null,'202208201630462003804480,Y,
100015,COCC10932291,1600.002.02,2022-08-20 17:13:07.0,null,'202208201634312003815195,Y,
100016,COCC10932291,1600.002.02,2022-08-20 17:13:07.0,null,'202208201634312003815195,Y,
100017,COCC10932292,1600.002.01,2022-08-20 17:30:28.0,null,'202208201634292003815048,N,
100018,COCC10932292,1600.002.01,2022-08-20 17:30:28.0,null,'202208201634292003815048,N,
100019,COCC10932292,1600.002.01,2022-08-20 17:30:28.0,null,'202208201634292003815048,N,
100020,COCC10932292,1600.002.01,2022-08-20 17:30:28.0,null,'202208201634292003815048,N,
100021,COCC10932293,1600.002.01,2022-08-20 18:57:23.0,null,'202208201634292003815000,Y,
100022,COCC10932293,1600.002.01,2022-08-20 18:57:23.0,null,'202208201634292003815000,Y,
100023,COCC10932294,1600.002.01,2022-08-20 18:00:40.0,null,'202208201637462003822188,N,
100024,COCC10932296,1600.002.01,2022-08-20 17:01:14.0,null,'202208201635522003817346,N,
100025,COCC10932297,9000,2022-08-20 16:55:26.0,null,'202208201642462003839009,N,
100026,COCC10932297,9000,2022-08-20 16:55:26.0,null,'202208201642462003839009,N,
100027,COCC10932297,9000,2022-08-20 16:55:26.0,null,'202208201642462003839009,N,
100028,COCC10932297,9000,2022-08-20 18:24:26.0,null,'202208201658372003875182,N,
100029,COCC10932297,9000,2022-08-20 18:24:26.0,null,'202208201658372003875182,N,
100030,COCC10932297,9000,2022-08-20 18:24:26.0,null,'202208201658372003875182,N,
100031,COCC10932299,9000,2022-08-20 16:39:47.0,null,'202208201634302003815140,N,
100032,CO11189846,1600.002,2022-08-20 23:55:30.0,null,'202208201634282003814955,N,
100033,CO11189769,1600.002.01,2022-08-20 17:51:09.0,null,'202208201634282003814977,N,
100034,COCC10932300,1600.002.01,2022-08-20 17:40:51.0,null,'202208201639462003826193,Y,
100035,COCC10932300,1600.002.01,2022-08-20 17:40:51.0,null,'202208201639462003826193,Y,
100036,COCC10932300,1600.002.01,2022-08-20 17:40:51.0,null,'202208201639462003826193,Y,
100037,COCC10932303,1600.002.02,2022-08-20 18:08:37.0,null,'202208201637462003822222,Y,
100038,COCC10932304,1600.002.01,2022-08-20 18:32:00.0,null,'202208201725392003941601,Y,
100039,CO11189771,1600.002.01,2022-08-20 17:34:44.0,null,'202208201635522003817388,Y,
100040,CO11189771,1600.002.01,2022-08-20 17:34:44.0,null,'202208201635522003817388,Y,
100041,CO11189771,1600.002.01,2022-08-20 17:34:44.0,null,'202208201635522003817388,Y,
