data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
80001,CO11322524,1600.002.01,2022-11-16 01:23:14.0,null,'202211152247582402273557,Y,
80002,CO11322524,1600.002.01,2022-11-16 01:23:14.0,null,'202211152247582402273557,Y,
80003,CO11322524,1600.002.01,2022-11-16 01:23:14.0,null,'202211152247582402273557,Y,
80004,CO11322464,1600.002.01,2022-11-15 23:24:27.0,null,'202211152247582402273636,N,
80005,CO11322525,1600.002.01,2022-11-16 00:14:07.0,null,'202211152247582402273603,N,
80006,COCC11138671,1600.002.01,2022-11-16 01:26:58.0,null,'202211152249472402278170,Y,
80007,COCC11138672,1600.002.01,2022-11-16 16:04:09.0,null,'202211161447032405761488,Y,
80008,COCC11138672,1600.002.01,2022-11-16 16:04:09.0,null,'202211161447032405761488,Y,
80009,COCC11138672,1600.002.01,2022-11-16 16:04:09.0,null,'202211161447032405761488,Y,
80010,COCC11138673,1600.002.01,2022-11-15 23:18:52.0,null,'202211152254292402296324,N,
80011,COCC11138675,1600.002.01,2022-11-15 23:38:33.0,null,'202211152252482402292709,Y,
80012,COCC11138676,1600.002.01,2022-11-15 23:48:44.0,null,'202211152258402402304926,Y,
80013,COCC11138677,1600.002.01,2022-11-15 23:49:17.0,null,'202211152256402402301038,Y,
80014,COCC11138679,1600.002.01,2022-11-16 00:56:43.0,null,'202211152256412402301068,Y,
80015,COCC11138679,1600.002.01,2022-11-16 00:56:43.0,null,'202211152256412402301068,Y,
80016,COCC11138679,1600.002.01,2022-11-16 00:56:43.0,null,'202211152256412402301068,Y,
80017,COCC11138679,1600.002.01,2022-11-16 00:56:43.0,null,'202211152256412402301068,Y,
80018,COCC11138680,1600.002.01,2022-11-15 23:29:18.0,null,'202211152250482402286094,N,
80019,COCC11138681,1600.002.01,2022-11-15 23:15:15.0,null,'202211152251472402290002,N,
80020,CO11322470,1600.002.01,2022-11-15 23:25:47.0,null,'202211152249482402278211,Y,
80021,CO11322470,1600.002.01,2022-11-15 23:25:47.0,null,'202211152249482402278211,Y,
80022,CO11322469,1600.002.01,2022-11-15 23:32:52.0,null,'202211152249482402278189,Y,
80023,CO11322528,1600.002.01,2022-11-15 23:54:10.0,null,'202211152249492402278281,Y,
80024,CO11322528,1600.002.01,2022-11-15 23:54:10.0,null,'202211152249492402278281,Y,
80025,CO11322468,1600.002,2022-11-17 23:19:50.0,null,'202211152249482402278236,Y,
80026,CO11322466,1600.002.01,2022-11-16 00:37:26.0,null,'202211152249492402278260,Y,
80027,COCC11138683,9000,2022-11-15 22:55:05.0,null,'202211152250482402285859,Y,
80028,COCC11138684,1600.002.01,2022-11-15 23:14:24.0,null,'202211152252472402292634,N,
80029,COCC11138685,1600.002.01,2022-11-15 23:49:26.0,null,'202211152300482402314945,N,
80030,COCC11138686,1600.002.01,2022-11-16 00:14:31.0,null,'202211152300482402314926,Y,
80031,COCC11138688,1600.002.01,2022-11-16 00:06:22.0,null,'202211152254302402296346,N,
80032,COCC11138688,1600.002.01,2022-11-16 00:06:22.0,null,'202211152254302402296346,N,
80033,COCC11138689,9000,2022-11-15 22:57:48.0,null,'202211152256402402300984,N,
80034,COCC11138689,1600.002.01,2022-11-15 23:48:52.0,null,'202211152300482402314812,Y,
80035,COCC11138690,1600.002.01,2022-11-15 23:29:52.0,null,'202211152251482402290057,Y,
80036,Y100123539,1600.001,2022-11-17 07:01:29.0,null,'202211152252172402291251,Y,
80037,COCC11138692,1600.002.01,2022-11-16 01:50:45.0,null,'202211152256412402301127,N,
80038,COCC11138692,1600.002.01,2022-11-16 01:50:45.0,null,'202211152256412402301127,N,
80039,COCC11138693,1600.002.01,2022-11-15 23:53:57.0,null,'202211152256392402300959,N,
80040,COCC11138695,1600.002.01,2022-11-16 01:39:30.0,null,'202211152252492402292793,Y,
80041,CO11322531,1600.002.01,2022-11-16 00:30:25.0,null,'202211152252472402292667,Y,
80042,CO11322471,1600.002.01,2022-11-15 23:23:26.0,null,'202211152252482402292739,N,
80043,CO11322527,1600.002.01,2022-11-16 00:46:56.0,null,'202211152252482402292765,Y,
80044,CO11322527,1600.002.01,2022-11-16 00:46:56.0,null,'202211152252482402292765,Y,
80045,COCC11138697,1600.002.01,2022-11-16 00:13:22.0,null,'202211152300502402315687,Y,
80046,COCC11138697,1600.002.01,2022-11-16 00:13:22.0,null,'202211152300502402315687,Y,
80047,COCC11138698,1600.002.01,2022-11-16 00:25:12.0,null,'202211152256402402301011,N,
80048,COCC11138701,1600.002.01,2022-11-15 23:38:38.0,null,'202211152300522402316004,Y,
80049,COCC11138701,1600.002.01,2022-11-15 23:38:38.0,null,'202211152300522402316004,Y,
80050,CO11322534,9000,2022-11-15 22:58:10.0,null,'202211152256382402300815,N,
80051,CO11322534,9000,2022-11-15 22:58:10.0,null,'202211152256382402300815,N,
80052,CO11322534,1600.002.01,2022-11-15 23:47:07.0,null,'202211152300482402314649,Y,
80053,CO11322534,1600.002.01,2022-11-15 23:47:07.0,null,'202211152300482402314649,Y,
80054,CO11322532,9000,2022-11-15 23:01:29.0,null,'202211152256382402300851,Y,
80055,CO11322532,9000,2022-11-15 23:01:29.0,null,'202211152256382402300851,Y,
80056,CO11322532,9000,2022-11-15 23:01:29.0,null,'202211152256382402300851,Y,
80057,CO11322474,1600.002.01,2022-11-15 23:30:37.0,null,'202211152256392402300912,Y,
80058,CO11322530,1600.002.01,2022-11-16 14:55:11.0,null,'202211152256382402300888,Y,
80059,CO11322472,1600.002.01,2022-11-16 00:08:45.0,null,'202211152256392402300934,N,
80060,COCC11138703,9000,2022-11-15 23:14:41.0,null,'202211152258402402304948,N,
80061,COCC11138703,1600.002.02,2022-11-16 00:20:24.0,null,'202211152315572402349999,N,
80062,COCC11138704,1600.002.01,2022-11-16 00:37:33.0,null,'202211152258402402304968,Y,
80063,COCC11138707,1600.002.02,2022-11-15 23:42:06.0,null,'202211152256412402301159,Y,
80064,COCC11138708,1600.002.01,2022-11-15 23:18:38.0,null,'202211152300512402315895,Y,
80065,COCC11138708,1600.002.01,2022-11-15 23:18:38.0,null,'202211152300512402315895,Y,
80066,Y100123541,1600,2022-11-15 23:33:24.0,null,'202211152255262402298249,N,
80067,COCC11138713,1600.002.01,2022-11-15 23:31:42.0,null,'202211152258432402305175,N,
80068,COCC11138714,1600.002.01,2022-11-15 23:36:53.0,null,'202211152304512402321942,N,
80069,CO11322477,1600.002.01,2022-11-15 23:29:21.0,null,'202211152258412402305008,Y,
80070,CO11322477,1600.002.01,2022-11-15 23:29:21.0,null,'202211152258412402305008,Y,
80071,CO11322477,1600.002.01,2022-11-15 23:29:21.0,null,'202211152258412402305008,Y,
80072,CO11322476,1600.002,2022-11-16 23:16:47.0,null,'202211152258402402304987,Y,
80073,CO11322475,1600.002.01,2022-11-15 23:25:44.0,null,'202211152258412402305040,Y,
80074,CO11322475,1600.002.01,2022-11-15 23:25:44.0,null,'202211152258412402305040,Y,
80075,CO11322533,1600.002.01,2022-11-15 23:55:58.0,null,'202211152258412402305066,N,
80076,CO11322473,1600.002.01,2022-11-16 01:30:35.0,null,'202211152258422402305085,Y,
80077,CO11322538,1600.002.01,2022-11-15 23:18:39.0,null,'202211152258422402305106,Y,
