data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
140001,COCC11236877,1600.002.01,2022-12-21 19:19:27.0,null,'202212211715232649568620,N,
140002,COCC11236878,1600.002.01,2022-12-22 20:42:54.0,null,'202212211712192649557500,N,
140003,COCC11236878,1600.002.01,2022-12-22 20:42:54.0,null,'202212211712192649557500,N,
140004,COCC11236878,1600.002.01,2022-12-22 20:42:54.0,null,'202212211712192649557500,N,
140005,COCC11236878,1600.002.01,2022-12-22 20:42:54.0,null,'202212211712192649557500,N,
140006,COCC11236878,1600.002.01,2022-12-22 20:42:54.0,null,'202212211712192649557500,N,
140007,COCC11236879,1600.002.01,2022-12-21 19:45:48.0,null,'202212211844562649949953,Y,
140008,COCC11236880,1600.002.01,2022-12-21 18:34:58.0,null,'202212211708232649536013,Y,
140009,COCC11236881,1600.002.01,2022-12-21 19:16:40.0,null,'202212211711202649554744,Y,
140010,COCC11236882,1600.002.01,2022-12-21 17:58:07.0,null,'202212211710232649546552,Y,
140011,COCC11236882,1600.002.01,2022-12-21 17:58:07.0,null,'202212211710232649546552,Y,
140012,COCC11236882,1600.002.01,2022-12-21 17:58:07.0,null,'202212211710232649546552,Y,
140013,CO11388830,1600.002.01,2022-12-21 18:12:19.0,null,'202212211708182649535502,Y,
140014,CO11388768,1600.002.01,2022-12-21 18:57:07.0,null,'202212211708192649535550,N,
140015,CO11388827,1600.002.01,2022-12-21 17:42:41.0,null,'202212211708192649535586,Y,
140016,CO11388767,1600.002.01,2022-12-21 17:51:43.0,null,'202212211708192649535615,Y,
140017,CO11388767,1600.002.01,2022-12-21 17:51:43.0,null,'202212211708192649535615,Y,
140018,CO11388766,1600.002.01,2022-12-22 20:31:28.0,null,'202212211708202649535676,Y,
140019,CO11388826,1600.002,2022-12-21 22:51:14.0,null,'202212211708202649535647,N,
140020,CO11388765,1600.002.01,2022-12-21 18:02:21.0,null,'202212211708202649535700,N,
140021,CO11388764,1600.002.01,2022-12-21 20:50:51.0,null,'202212211708212649535735,Y,
140022,CO11388764,1600.002.01,2022-12-21 20:50:51.0,null,'202212211708212649535735,Y,
140023,CO11388764,1600.002.01,2022-12-21 20:50:51.0,null,'202212211708212649535735,Y,
140024,CO11388834,1600.002,2022-12-24 22:07:59.0,null,'202212211708212649535849,Y,
140025,CO11388834,1600.002,2022-12-24 22:07:59.0,null,'202212211708212649535849,Y,
140026,CO11388772,1600.002.01,2022-12-21 22:05:35.0,null,'202212211708212649535793,Y,
140027,CO11388832,1600.002.01,2022-12-21 19:11:37.0,null,'202212211708222649535900,Y,
