data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
120001,CO11286826,1600.002.01,2022-10-23 23:13:58.0,null,'202210232123202288613316,N,
120002,Y100119175,1600,2022-10-23 22:27:01.0,null,'202210232121442288611966,N,
120003,COCC11081425,1600.002.01,2022-10-23 23:34:54.0,null,'202210232125352288616834,N,
120004,COCC11081426,1600.002.01,2022-10-23 22:06:08.0,null,'202210232130182288624231,Y,
120005,COCC11081427,9000,2022-10-24 14:53:25.0,null,'202210232125362288616959,Y,
120006,CO11286878,1600.002.01,2022-10-23 21:48:00.0,null,'202210232125362288616893,N,
120007,CO11286877,1600.002.01,2022-10-23 23:50:34.0,null,'202210232125362288616918,Y,
120008,CO11286877,1600.002.01,2022-10-23 23:50:34.0,null,'202210232125362288616918,Y,
120009,CO11286877,1600.002.01,2022-10-23 23:50:34.0,null,'202210232125362288616918,Y,
120010,CO11286877,1600.002.01,2022-10-23 23:50:34.0,null,'202210232125362288616918,Y,
120011,COCC11081429,1600.002.01,2022-10-23 21:55:07.0,null,'202210232132022288631332,Y,
120012,COCC11081429,1600.002.01,2022-10-23 21:55:07.0,null,'202210232132022288631332,Y,
120013,COCC11081431,1600.002.01,2022-10-23 21:58:16.0,null,'202210232130202288624425,Y,
120014,COCC11081432,1600.002.01,2022-10-23 22:09:18.0,null,'202210232134112288634230,Y,
120015,COCC11081433,1600.002.01,2022-10-23 23:51:31.0,null,'202210232132032288631383,N,
120016,COCC11081433,1600.002.01,2022-10-23 23:51:31.0,null,'202210232132032288631383,N,
120017,COCC11081433,1600.002.01,2022-10-23 23:51:31.0,null,'202210232132032288631383,N,
120018,COCC11081433,1600.002.01,2022-10-23 23:51:31.0,null,'202210232132032288631383,N,
120019,COCC11081434,1600.002.01,2022-10-24 00:30:08.0,null,'202210232132022288631360,Y,
120020,CO11286829,1600.002.01,2022-10-23 22:47:44.0,null,'202210232128092288619225,N,
120021,CO11286879,1600.002.01,2022-10-23 22:44:49.0,null,'202210232128092288619251,Y,
120022,CO11286879,1600.002.01,2022-10-23 22:44:49.0,null,'202210232128092288619251,Y,
120023,CO11286881,1600.002.01,2022-10-23 22:44:25.0,null,'202210232128092288619284,Y,
120024,CO11286830,1600.002.01,2022-10-23 21:50:42.0,null,'202210232128102288619310,Y,
120025,CO11286830,1600.002.01,2022-10-23 21:50:42.0,null,'202210232128102288619310,Y,
120026,CO11286828,1600.002.01,2022-10-23 22:32:41.0,null,'202210232128102288619342,Y,
120027,COCC11081437,1600.002.01,2022-10-23 21:52:57.0,null,'202210232132022288631306,N,
120028,COCC11081439,1600.002.01,2022-10-23 22:56:59.0,null,'202210232136152288636608,N,
120029,CO11286884,1600.002.01,2022-10-23 23:15:11.0,null,'202210232130192288624345,Y,
120030,CO11286882,1600.002.01,2022-10-23 23:00:02.0,null,'202210232130192288624375,Y,
120031,CO11286880,1600.002.01,2022-10-23 22:33:09.0,null,'202210232130202288624401,Y,
