data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
130001,COCC11085446,1600.002.01,2022-10-25 21:11:34.0,null,'202210251927582297743797,Y,
130002,COCC11085446,1600.002.01,2022-10-25 21:11:34.0,null,'202210251927582297743797,Y,
130003,COCC11085449,1600.002.01,2022-10-25 20:08:46.0,null,'202210251920112297719957,N,
130004,COCC11085451,1600.002.01,2022-10-25 20:57:17.0,null,'202210251920102297719829,Y,
130005,CO11290035,1600.002.01,2022-10-25 20:44:02.0,null,'202210251918072297713718,Y,
130006,CO11290035,1600.002.01,2022-10-25 20:44:02.0,null,'202210251918072297713718,Y,
130007,CO11290035,1600.002.01,2022-10-25 20:44:02.0,null,'202210251918072297713718,Y,
130008,CO11290035,1600.002.01,2022-10-25 20:44:02.0,null,'202210251918072297713718,Y,
130009,CO11290034,1600.002.01,2022-10-25 20:10:22.0,null,'202210251918072297713684,Y,
130010,CO11290086,1600.002.01,2022-10-25 20:00:34.0,null,'202210251918072297713766,Y,
130011,CO11290036,1600.002.01,2022-10-26 18:02:14.0,null,'202210251918072297713795,Y,
130012,CO11290036,1600.002.01,2022-10-26 18:02:14.0,null,'202210251918072297713795,Y,
130013,CO11290084,1600.002.01,2022-10-26 02:29:42.0,null,'202210251918082297713834,N,
130014,CO11290084,1600.002.01,2022-10-26 02:29:42.0,null,'202210251918082297713834,N,
130015,COCC11085452,1600.002.01,2022-10-25 20:10:28.0,null,'202210251922092297731335,N,
130016,COCC11085452,1600.002.01,2022-10-25 20:10:28.0,null,'202210251922092297731335,N,
130017,COCC11085453,1600.002.01,2022-10-25 20:18:24.0,null,'202210251920122297720398,Y,
130018,COCC11085453,1600.002.01,2022-10-25 20:18:24.0,null,'202210251920122297720398,Y,
130019,COCC11085454,1600.002.01,2022-10-25 20:35:46.0,null,'202210251922092297731265,Y,
130020,Y100119490,1500.1000,2022-10-25 19:17:19.0,null,'202210251917192297711847,N,
130021,Y100119490,1500.1000,2022-10-25 19:17:19.0,null,'202210251917192297711847,N,
130022,Y100119490,1500.1000,2022-10-25 19:17:19.0,null,'202210251917192297711847,N,
130023,COCC11085457,1600.002.01,2022-10-25 21:11:55.0,null,'202210251920122297720442,Y,
130024,CO11290088,1600.002.01,2022-10-25 19:56:00.0,null,'202210251920112297720120,Y,
130025,CO11290087,1600.002.01,2022-10-25 20:15:17.0,null,'202210251920112297720269,N,
130026,CO11290087,1600.002.01,2022-10-25 20:15:17.0,null,'202210251920112297720269,N,
130027,CO11290087,1600.002.01,2022-10-25 20:15:17.0,null,'202210251920112297720269,N,
130028,Y100119491,1600.001,2022-10-27 04:54:03.0,null,'202210251920502297726629,Y,
130029,COCC11085461,1600.002.01,2022-10-25 20:35:09.0,null,'202210251927592297743867,Y,
130030,COCC11085461,1600.002.01,2022-10-25 20:35:09.0,null,'202210251927592297743867,Y,
130031,COCC11085461,1600.002.01,2022-10-25 20:35:09.0,null,'202210251927592297743867,Y,
130032,COCC11085461,1600.002.01,2022-10-25 20:35:09.0,null,'202210251927592297743867,Y,
130033,COCC11085462,1600.002.01,2022-10-25 21:36:32.0,null,'202210251930072297747124,N,
130034,CO11290091,1600.002.01,2022-10-25 19:55:17.0,null,'202210251923552297736075,Y,
130035,CO11290090,1600.002.01,2022-10-25 20:37:22.0,null,'202210251923552297736111,N,
130036,CO11290090,1600.002.01,2022-10-25 20:37:22.0,null,'202210251923552297736111,N,
130037,CO11290090,1600.002.01,2022-10-25 20:37:22.0,null,'202210251923552297736111,N,
130038,CO11290037,1600.002,2022-10-25 21:55:44.0,null,'202210251923552297736165,Y,
130039,CO11290037,1600.002,2022-10-25 21:55:44.0,null,'202210251923552297736165,Y,
