data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
1,COCC11102523,1600.002.01,2022-11-01 17:37:23.0,null,'202211010006112326096076,Y,
2,COCC11102524,1600.002.01,2022-11-01 01:04:25.0,null,'202211010004092326091024,N,
3,COCC11102524,1600.002.01,2022-11-01 01:04:25.0,null,'202211010004092326091024,N,
4,COCC11102524,1600.002.01,2022-11-01 01:04:25.0,null,'202211010004092326091024,N,
5,COCC11102525,1600.002.01,2022-11-01 00:28:29.0,null,'202211010004102326091214,Y,
6,CO11301651,1600.002.01,2022-11-01 03:56:15.0,null,'202211010004092326091071,N,
7,CO11301651,1600.002.01,2022-11-01 03:56:15.0,null,'202211010004092326091071,N,
8,CO11301651,1600.002.01,2022-11-01 03:56:15.0,null,'202211010004092326091071,N,
9,Y100120796,1600,2022-11-01 00:22:34.0,null,'202211010002272326086294,N,
10,Y100120796,1600,2022-11-01 00:22:34.0,null,'202211010002272326086294,N,
11,COCC11102527,1600.002.01,2022-11-01 00:54:50.0,null,'202211010008122326099009,N,
12,COCC11102527,1600.002.01,2022-11-01 00:54:50.0,null,'202211010008122326099009,N,
13,COCC11102527,1600.002.01,2022-11-01 00:54:50.0,null,'202211010008122326099009,N,
14,COCC11102527,1600.002.01,2022-11-01 00:54:50.0,null,'202211010008122326099009,N,
15,COCC11102527,1600.002.01,2022-11-01 00:54:50.0,null,'202211010008122326099009,N,
16,COCC11102527,1600.002.01,2022-11-01 00:54:50.0,null,'202211010008122326099009,N,
17,CO11301656,1600.002.01,2022-11-01 13:14:48.0,null,'202211010006092326095848,Y,
18,CO11301656,1600.002.01,2022-11-01 13:14:48.0,null,'202211010006092326095848,Y,
19,CO11301655,1600.002.01,2022-11-01 00:38:19.0,null,'202211010006092326095823,Y,
20,CO11301743,1600.002,2022-11-04 23:03:52.0,null,'202211010006092326095888,Y,
21,CO11301741,1600.002.01,2022-11-01 12:49:35.0,null,'202211010006092326095924,Y,
22,COCC11102531,1600.002.01,2022-11-01 00:48:50.0,null,'202211010008122326098954,N,
23,COCC11102531,1600.002.01,2022-11-01 00:48:50.0,null,'202211010008122326098954,N,
24,COCC11102534,1600.002.01,2022-11-01 14:09:39.0,null,'202211010010092326104113,Y,
25,COCC11102534,1600.002.01,2022-11-01 14:09:39.0,null,'202211010010092326104113,Y,
26,COCC11102534,1600.002.01,2022-11-01 14:09:39.0,null,'202211010010092326104113,Y,
27,COCC11102534,1600.002.01,2022-11-01 14:09:39.0,null,'202211010010092326104113,Y,
28,COCC11102534,1600.002.01,2022-11-01 14:09:39.0,null,'202211010010092326104113,Y,
29,COCC11102535,1600.002.01,2022-11-01 00:26:52.0,null,'202211010008122326098982,N,
30,COCC11102536,1600.002.01,2022-11-01 01:28:58.0,null,'202211010008132326099063,Y,
31,COCC11102539,1600.002.01,2022-11-01 01:31:13.0,null,'202211010008132326099086,N,
32,Y100120797,1600,2022-11-01 00:11:17.0,null,'202211010006032326095418,N,
33,Y100120797,1600,2022-11-01 00:11:17.0,null,'202211010006032326095418,N,
34,Y100120797,1600,2022-11-01 00:11:17.0,null,'202211010006032326095418,N,
35,Y100120797,1600,2022-11-01 00:11:17.0,null,'202211010006032326095418,N,
36,COCC11102540,1600.002.02,2022-11-01 01:10:32.0,null,'202211010018092326119512,Y,
37,COCC11102540,1600.002.02,2022-11-01 01:10:32.0,null,'202211010018092326119512,Y,
38,COCC11102541,1600.002.01,2022-11-01 01:50:31.0,null,'202211010016172326116845,Y,
