data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
80001,CO11230861,1600.002.01,2022-09-16 13:04:43.0,null,'202209161239452121516122,Y,
80002,CO11230861,1600.002.01,2022-09-16 13:04:43.0,null,'202209161239452121516122,Y,
80003,CO11230861,1600.002.01,2022-09-16 13:04:43.0,null,'202209161239452121516122,Y,
80004,CO11230861,1600.002.01,2022-09-16 13:04:43.0,null,'202209161239452121516122,Y,
80005,CO11230860,1600.002.01,2022-09-16 14:40:40.0,null,'202209161239452121516099,N,
80006,COCC10992042,1600.002.01,2022-09-16 13:40:59.0,null,'202209161245552121526331,Y,
80007,COCC10992042,1600.002.01,2022-09-16 13:40:59.0,null,'202209161245552121526331,Y,
80008,COCC10992045,1600.002.01,2022-09-16 13:57:37.0,null,'202209161247142121526986,N,
80009,CO11230902,1600.002.01,2022-09-16 15:22:19.0,null,'202209161243532121525108,N,
80010,CO11230903,1600.002.01,2022-09-16 14:03:05.0,null,'202209161245552121526356,Y,
80011,COCC10992050,1600.002.01,2022-09-16 14:48:01.0,null,'202209161313502121575732,N,
80012,COCC10992050,1600.002.01,2022-09-16 14:48:01.0,null,'202209161313502121575732,N,
80013,COCC10992052,1600.002.01,2022-09-16 13:35:13.0,null,'202209161255572121538530,Y,
80014,COCC10992052,1600.002.01,2022-09-16 13:35:13.0,null,'202209161255572121538530,Y,
80015,COCC10992053,9000,2022-09-16 12:57:31.0,null,'202209161256572121539078,Y,
80016,COCC10992053,1600.002.01,2022-09-16 14:50:36.0,null,'202209161258572121541727,Y,
80017,COCC10992055,1600.002.01,2022-09-16 14:26:16.0,null,'202209161257572121539952,Y,
80018,COCC10992055,1600.002.01,2022-09-16 14:26:16.0,null,'202209161257572121539952,Y,
80019,COCC10992056,1600.002.02,2022-09-16 14:29:01.0,null,'202209161256572121539096,Y,
80020,COCC10992056,1600.002.02,2022-09-16 14:29:01.0,null,'202209161256572121539096,Y,
80021,CO11230904,1600.002.01,2022-09-16 15:22:55.0,null,'202209161252572121536151,Y,
80022,CO11230905,9000,2022-09-16 13:15:44.0,null,'202209161254582121537765,N,
