data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
10001,CO11210501,1600.002.01,2022-09-02 22:39:38.0,null,'202209022225512059517546,Y,
10002,CO11210501,1600.002.01,2022-09-02 22:39:38.0,null,'202209022225512059517546,Y,
10003,CO11210501,1600.002.01,2022-09-02 22:39:38.0,null,'202209022225512059517546,Y,
10004,CO11210501,1600.002.01,2022-09-02 22:39:38.0,null,'202209022225512059517546,Y,
10005,CO11210431,9000,2022-09-02 22:28:26.0,null,'202209022225522059517589,Y,
10006,CO11210431,9000,2022-09-02 22:28:26.0,null,'202209022225522059517589,Y,
10007,CO11210431,9000,2022-09-02 22:28:26.0,null,'202209022225522059517589,Y,
10008,CO11210431,9000,2022-09-02 22:28:26.0,null,'202209022225522059517589,Y,
10009,CO11210429,1600.002.01,2022-09-02 22:50:20.0,null,'202209022225522059517638,Y,
10010,CO11210429,1600.002.01,2022-09-02 22:50:20.0,null,'202209022225522059517638,Y,
10011,CO11210429,1600.002.01,2022-09-02 22:50:20.0,null,'202209022225522059517638,Y,
10012,CO11210429,1600.002.01,2022-09-02 22:50:20.0,null,'202209022225522059517638,Y,
10013,CO11210429,1600.002.01,2022-09-02 22:50:20.0,null,'202209022225522059517638,Y,
10014,CO11210429,1600.002.01,2022-09-02 22:50:20.0,null,'202209022225522059517638,Y,
10015,CO11210429,1600.002.01,2022-09-02 22:50:20.0,null,'202209022225522059517638,Y,
10016,CO11210429,1600.002.01,2022-09-02 22:50:20.0,null,'202209022225522059517638,Y,
10017,COCC10961620,1600.002.01,2022-09-02 23:03:20.0,null,'202209022229522059527919,Y,
10018,CO11210503,1600.002.01,2022-09-02 23:02:10.0,null,'202209022225552059517997,N,
10019,CO11210503,1600.002.01,2022-09-02 23:02:10.0,null,'202209022225552059517997,N,
10020,CO11210502,1600.002.01,2022-09-02 23:07:38.0,null,'202209022225552059518026,Y,
10021,CO11210502,1600.002.01,2022-09-02 23:07:38.0,null,'202209022225552059518026,Y,
10022,CO11210432,1600.002.01,2022-09-03 00:01:24.0,null,'202209022225562059518055,Y,
10023,COCC10961622,1600.002.01,2022-09-02 23:26:13.0,null,'202209022234522059547391,Y,
10024,COCC10961622,1600.002.01,2022-09-02 23:26:13.0,null,'202209022234522059547391,Y,
10025,COCC10961622,1600.002.01,2022-09-02 23:26:13.0,null,'202209022234522059547391,Y,
10026,Y100110718,1600,2022-09-03 19:08:04.0,null,'202209022225542059517854,N,
10027,COCC10961623,1600.002.01,2022-09-03 18:01:44.0,null,'202209022242522059570815,Y,
10028,COCC10961623,1600.002.01,2022-09-03 18:01:44.0,null,'202209022242522059570815,Y,
10029,COCC10961623,1600.002.01,2022-09-03 18:01:44.0,null,'202209022242522059570815,Y,
10030,Y100110719,1600,2022-09-02 22:30:03.0,null,'202209022226332059519126,N,
10031,Y100110719,1600,2022-09-02 22:30:03.0,null,'202209022226332059519126,N,
10032,Y100110719,1600,2022-09-02 22:30:03.0,null,'202209022226332059519126,N,
10033,CO11210434,1600.002.01,2022-09-03 00:54:28.0,null,'202209022228512059525036,Y,
10034,CO11210434,1600.002.01,2022-09-03 00:54:28.0,null,'202209022228512059525036,Y,
10035,CO11210504,1600.002.01,2022-09-02 22:46:57.0,null,'202209022228522059525068,Y,
10036,COCC10961624,1600.002.01,2022-09-02 23:15:48.0,null,'202209022232512059542855,Y,
10037,COCC10961624,1600.002.01,2022-09-02 23:15:48.0,null,'202209022232512059542855,Y,
10038,COCC10961625,1600.002.01,2022-09-02 23:33:16.0,null,'202209022238522059555679,Y,
10039,COCC10961625,1600.002.01,2022-09-02 23:33:16.0,null,'202209022238522059555679,Y,
10040,COCC10961625,1600.002.01,2022-09-02 23:33:16.0,null,'202209022238522059555679,Y,
10041,COCC10961626,1600.002.01,2022-09-03 00:34:55.0,null,'202209022252432059597946,Y,
10042,COCC10961628,1600.002.01,2022-09-02 23:56:27.0,null,'202209022237522059554008,N,
10043,CO11210506,1600.002.01,2022-09-02 23:40:50.0,null,'202209022230512059538019,Y,
10044,COCC10961631,1600.002.01,2022-09-02 23:13:13.0,null,'202209022233522059544959,Y,
10045,COCC10961632,1600.002.01,2022-09-02 23:46:16.0,null,'202209022237512059553966,Y,
10046,COCC10961632,1600.002.01,2022-09-02 23:46:16.0,null,'202209022237512059553966,Y,
10047,COCC10961633,1600.002.01,2022-09-02 23:03:44.0,null,'202209022232522059542886,Y,
10048,COCC10961633,1600.002.01,2022-09-02 23:03:44.0,null,'202209022232522059542886,Y,
10049,COCC10961634,1600.002.01,2022-09-02 23:35:46.0,null,'202209022234532059547459,N,
10050,COCC10961634,1600.002.01,2022-09-02 23:35:46.0,null,'202209022234532059547459,N,
10051,Y100110720,1600,2022-09-03 21:02:20.0,null,'202209022230272059532616,N,
10052,COCC10961637,1600.002.01,2022-09-02 23:17:28.0,null,'202209022238522059555718,Y,
10053,COCC10961637,1600.002.01,2022-09-02 23:17:28.0,null,'202209022238522059555718,Y,
10054,CO11210436,1600.002.01,2022-09-02 23:12:55.0,null,'202209022233512059544930,N,
10055,CO11210436,1600.002.01,2022-09-02 23:12:55.0,null,'202209022233512059544930,N,
10056,CO11210436,1600.002.01,2022-09-02 23:12:55.0,null,'202209022233512059544930,N,
10057,CO11210511,1600.002.01,2022-09-02 23:28:33.0,null,'202209022234532059547546,N,
10058,CO11210511,1600.002.01,2022-09-02 23:28:33.0,null,'202209022234532059547546,N,
10059,CO11210511,1600.002.01,2022-09-02 23:28:33.0,null,'202209022234532059547546,N,
10060,CO11210511,1600.002.01,2022-09-02 23:28:33.0,null,'202209022234532059547546,N,
10061,CO11210439,1600.002.01,2022-09-02 23:13:22.0,null,'202209022234532059547522,Y,
10062,CO11210509,1600.002.01,2022-09-03 12:43:20.0,null,'202209022234542059547586,Y,
10063,CO11210438,1600.002.01,2022-09-02 23:08:54.0,null,'202209022234542059547611,Y,
10064,CO11210437,1600.002.01,2022-09-03 12:43:08.0,null,'202209022234542059547633,Y,
10065,CO11210512,1600.002.01,2022-09-02 22:58:56.0,null,'202209022238512059555569,N,
10066,CO11210510,1600.002.01,2022-09-03 20:23:45.0,null,'202209022238512059555589,Y,
10067,CO11210510,1600.002.01,2022-09-03 20:23:45.0,null,'202209022238512059555589,Y,
10068,CO11210510,1600.002.01,2022-09-03 20:23:45.0,null,'202209022238512059555589,Y,
10069,CO11210514,1600.002.01,2022-09-02 23:35:39.0,null,'202209022238522059555642,Y,
10070,CO11210514,1600.002.01,2022-09-02 23:35:39.0,null,'202209022238522059555642,Y,
10071,COCC10961647,1600.002.01,2022-09-02 23:59:59.0,null,'202209022242512059570789,N,
10072,COCC10961648,1600.002.01,2022-09-03 00:01:44.0,null,'202209022246522059580010,Y,
10073,COCC10961648,1600.002.01,2022-09-03 00:01:44.0,null,'202209022246522059580010,Y,
10074,COCC10961648,1600.002.01,2022-09-03 00:01:44.0,null,'202209022246522059580010,Y,
10075,COCC10961648,1600.002.01,2022-09-03 00:01:44.0,null,'202209022246522059580010,Y,
10076,COCC10961649,9000,2022-09-02 23:07:41.0,null,'202209022302082059623557,Y,
10077,COCC10961649,9000,2022-09-02 23:07:41.0,null,'202209022302082059623557,Y,
10078,COCC10961649,9000,2022-09-02 23:07:41.0,null,'202209022302082059623557,Y,
10079,COCC10961649,9000,2022-09-02 23:07:41.0,null,'202209022302082059623557,Y,
10080,COCC10961649,1600.002.01,2022-09-03 00:16:48.0,null,'202209022309422059638071,Y,
