data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
30001,CO11309696,1600.002.01,2022-11-05 18:02:27.0,null,'202211051714462350707520,Y,
30002,CO11309696,1600.002.01,2022-11-05 18:02:27.0,null,'202211051714462350707520,Y,
30003,CO11309696,1600.002.01,2022-11-05 18:02:27.0,null,'202211051714462350707520,Y,
30004,CO11309636,1600.002.01,2022-11-05 18:39:11.0,null,'202211051714472350707587,N,
30005,CO11309636,1600.002.01,2022-11-05 18:39:11.0,null,'202211051714472350707587,N,
30006,CO11309635,1600.002.01,2022-11-05 17:31:55.0,null,'202211051714472350707620,Y,
30007,COCC11115972,1600.002.01,2022-11-05 19:24:39.0,null,'202211051751352350822603,Y,
30008,COCC11115973,1600.002.01,2022-11-06 02:37:36.0,null,'202211051727412350748610,Y,
30009,CO11309639,1600.002.01,2022-11-05 18:13:54.0,null,'202211051717432350715135,Y,
30010,CO11309639,1600.002.01,2022-11-05 18:13:54.0,null,'202211051717432350715135,Y,
30011,CO11309639,1600.002.01,2022-11-05 18:13:54.0,null,'202211051717432350715135,Y,
30012,CO11309638,1600.002.01,2022-11-05 18:24:20.0,null,'202211051717432350715112,Y,
30013,CO11309699,9000,2022-11-05 17:20:07.0,null,'202211051717432350715183,N,
30014,CO11309699,9000,2022-11-05 17:20:07.0,null,'202211051717432350715183,N,
30015,CO11309699,9000,2022-11-05 17:20:07.0,null,'202211051717432350715183,N,
30016,CO11309699,1600.002.01,2022-11-05 17:44:28.0,null,'202211051721422350731809,Y,
30017,CO11309699,1600.002.01,2022-11-05 17:44:28.0,null,'202211051721422350731809,Y,
30018,CO11309699,1600.002.01,2022-11-05 17:44:28.0,null,'202211051721422350731809,Y,
30019,COCC11115976,1600.002.01,2022-11-05 18:04:45.0,null,'202211051725412350744203,N,
30020,COCC11115976,1600.002.01,2022-11-05 18:04:45.0,null,'202211051725412350744203,N,
30021,COCC11115976,1600.002.01,2022-11-05 18:04:45.0,null,'202211051725412350744203,N,
30022,COCC11115976,1600.002.01,2022-11-05 18:04:45.0,null,'202211051725412350744203,N,
30023,COCC11115976,1600.002.01,2022-11-05 18:04:45.0,null,'202211051725412350744203,N,
30024,COCC11115977,9000,2022-11-06 09:15:55.0,null,'202211060906432355443649,N,
30025,COCC11115977,9000,2022-11-06 09:15:55.0,null,'202211060906432355443649,N,
30026,COCC11115977,9000,2022-11-06 09:15:55.0,null,'202211060906432355443649,N,
30027,COCC11115977,1600.002.02,2022-11-06 09:57:22.0,null,'202211060918422355452834,Y,
30028,COCC11115977,1600.002.02,2022-11-06 09:57:22.0,null,'202211060918422355452834,Y,
30029,COCC11115977,1600.002.02,2022-11-06 09:57:22.0,null,'202211060918422355452834,Y,
30030,Y100121744,1600,2022-11-05 17:22:18.0,null,'202211051718252350716696,N,
30031,CO11309700,1600.002.01,2022-11-05 18:11:16.0,null,'202211051719432350721409,Y,
30032,COCC11115978,1600.002.01,2022-11-05 18:15:46.0,null,'202211051733402350768791,Y,
30033,COCC11115978,1600.002.01,2022-11-05 18:15:46.0,null,'202211051733402350768791,Y,
30034,Y100121745,1600,2022-11-05 18:15:11.0,null,'202211051720282350726185,N,
30035,COCC11115979,1600.002.01,2022-11-06 02:36:00.0,null,'202211051725422350744270,Y,
30036,CO11309641,1600.002.01,2022-11-05 17:59:43.0,null,'202211051723212350736269,Y,
30037,CO11309640,1600.002.01,2022-11-05 17:38:32.0,null,'202211051723222350736306,N,
30038,CO11309640,1600.002.01,2022-11-05 17:38:32.0,null,'202211051723222350736306,N,
30039,COCC11115980,1600.002.01,2022-11-05 17:55:46.0,null,'202211051731332350762728,Y,
30040,COCC11115980,1600.002.01,2022-11-05 17:55:46.0,null,'202211051731332350762728,Y,
30041,COCC11115980,1600.002.01,2022-11-05 17:55:46.0,null,'202211051731332350762728,Y,
30042,Y100121746,1600,2022-11-07 15:24:17.0,null,'202211051723312350737413,N,
30043,Y100121746,1600,2022-11-07 15:24:17.0,null,'202211051723312350737413,N,
30044,Y100121746,1600,2022-11-07 15:24:17.0,null,'202211051723312350737413,N,
30045,Y100121746,1600,2022-11-07 15:24:17.0,null,'202211051723312350737413,N,
30046,Y100121746,1600,2022-11-07 15:24:17.0,null,'202211051723312350737413,N,
30047,CO11309701,1600.002.01,2022-11-05 20:08:06.0,null,'202211051725432350744454,N,
30048,COCC11115981,1600.002.01,2022-11-05 18:00:01.0,null,'202211051731332350762685,N,
30049,COCC11115981,1600.002.01,2022-11-05 18:00:01.0,null,'202211051731332350762685,N,
30050,COCC11115981,1600.002.01,2022-11-05 18:00:01.0,null,'202211051731332350762685,N,
30051,COCC11115982,1600.002.01,2022-11-05 17:49:15.0,null,'202211051727402350748586,N,
30052,COCC11115983,1600.002.01,2022-11-05 18:38:01.0,null,'202211051731342350762924,Y,
30053,COCC11115984,1600.002.01,2022-11-05 17:45:41.0,null,'202211051729352350752801,Y,
30054,COCC11115985,1600.002.01,2022-11-05 18:15:34.0,null,'202211051731342350762828,Y,
30055,COCC11115985,1600.002.01,2022-11-05 18:15:34.0,null,'202211051731342350762828,Y,
30056,COCC11115986,1600.002.01,2022-11-05 17:52:03.0,null,'202211051729362350752917,N,
30057,COCC11115987,1600.002.01,2022-11-05 18:21:31.0,null,'202211051741272350790673,Y,
30058,COCC11115987,1600.002.01,2022-11-05 18:21:31.0,null,'202211051741272350790673,Y,
30059,COCC11115988,1600.002.01,2022-11-05 18:26:25.0,null,'202211051733382350768390,Y,
30060,COCC11115991,1600.002.01,2022-11-05 17:54:09.0,null,'202211051733402350768814,N,
30061,COCC11115992,1600.002.01,2022-11-05 20:02:06.0,null,'202211051733392350768617,N,
30062,Y100121747,1600,2022-11-05 18:21:32.0,null,'202211051728322350750277,N,
30063,COCC11115993,1600.002.01,2022-11-06 21:05:06.0,null,'202211051733382350768484,Y,
30064,COCC11115993,1600.002.01,2022-11-06 21:05:06.0,null,'202211051733382350768484,Y,
30065,CO11309704,1600.002.01,2022-11-05 18:20:37.0,null,'202211051729372350752935,Y,
30066,CO11309704,1600.002.01,2022-11-05 18:20:37.0,null,'202211051729372350752935,Y,
30067,CO11309703,1600.002.01,2022-11-05 18:07:33.0,null,'202211051729372350752958,Y,
30068,COCC11115994,1600.002.01,2022-11-05 18:52:47.0,null,'202211051735332350773050,N,
30069,COCC11115994,1600.002.01,2022-11-05 18:52:47.0,null,'202211051735332350773050,N,
30070,COCC11115997,1600.002.01,2022-11-05 18:42:10.0,null,'202211051739372350781560,Y,
30071,COCC11115997,1600.002.01,2022-11-05 18:42:10.0,null,'202211051739372350781560,Y,
30072,COCC11115998,1600.002.01,2022-11-05 18:53:57.0,null,'202211051733382350768581,Y,
30073,COCC11116000,1600.002.01,2022-11-05 18:20:04.0,null,'202211051741272350790598,Y,
30074,COCC11116000,1600.002.01,2022-11-05 18:20:04.0,null,'202211051741272350790598,Y,
30075,COCC11116001,1600.002.01,2022-11-05 18:53:39.0,null,'202211051735312350772837,Y,
30076,COCC11116001,1600.002.01,2022-11-05 18:53:39.0,null,'202211051735312350772837,Y,
30077,COCC11116002,1600.002.01,2022-11-05 19:16:39.0,null,'202211051735302350772692,Y,
30078,COCC11116002,1600.002.01,2022-11-05 19:16:39.0,null,'202211051735302350772692,Y,
30079,CO11309706,1600.002.01,2022-11-05 19:05:01.0,null,'202211051733392350768669,Y,
30080,CO11309705,1600.002.01,2022-11-05 18:49:31.0,null,'202211051733392350768725,Y,
30081,CO11309705,1600.002.01,2022-11-05 18:49:31.0,null,'202211051733392350768725,Y,
30082,CO11309705,1600.002.01,2022-11-05 18:49:31.0,null,'202211051733392350768725,Y,
30083,CO11309705,1600.002.01,2022-11-05 18:49:31.0,null,'202211051733392350768725,Y,
30084,COCC11116005,1600.002.01,2022-11-05 18:28:09.0,null,'202211051737332350778116,Y,
30085,CO11309644,1600.002.01,2022-11-05 18:27:32.0,null,'202211051735322350772869,Y,
30086,CO11309644,1600.002.01,2022-11-05 18:27:32.0,null,'202211051735322350772869,Y,
30087,CO11309644,1600.002.01,2022-11-05 18:27:32.0,null,'202211051735322350772869,Y,
30088,CO11309711,1600.002.01,2022-11-05 18:09:30.0,null,'202211051735322350772904,Y,
30089,CO11309708,9000,2022-11-05 17:36:58.0,null,'202211051735322350772941,N,
30090,CO11309707,1600.002,2022-11-05 17:37:03.0,null,'202211051735332350772976,Y,
30091,CO11309643,1600.002.01,2022-11-05 18:59:50.0,null,'202211051735332350773000,Y,
30092,COCC11116006,1600.002.01,2022-11-05 18:32:02.0,null,'202211051743432350796401,Y,
30093,COCC11116006,1600.002.01,2022-11-05 18:32:02.0,null,'202211051743432350796401,Y,
30094,COCC11116006,1600.002.01,2022-11-05 18:32:02.0,null,'202211051743432350796401,Y,
30095,CO11309642,1600.002.01,2022-11-05 21:48:59.0,null,'202211051735332350773030,N,
30096,COCC11116007,1600.002.01,2022-11-06 02:33:36.0,null,'202211051743422350796294,Y,
30097,COCC11116007,1600.002.01,2022-11-06 02:33:36.0,null,'202211051743422350796294,Y,
30098,COCC11116008,9000,2022-11-05 17:45:19.0,null,'202211051739392350781773,Y,
30099,COCC11116008,9000,2022-11-05 17:45:19.0,null,'202211051739392350781773,Y,
30100,COCC11116009,1600.002.01,2022-11-05 18:30:46.0,null,'202211051739392350781750,N,
30101,COCC11116010,1600.002.01,2022-11-05 18:05:14.0,null,'202211051741272350790628,N,
30102,COCC11116011,1600.002.01,2022-11-05 18:38:14.0,null,'202211051747382350805062,Y,
30103,COCC11116011,1600.002.01,2022-11-05 18:38:14.0,null,'202211051747382350805062,Y,
30104,COCC11116013,9000,2022-11-05 17:43:39.0,null,'202211051741272350790575,Y,
30105,CO11309647,9000,2022-11-05 18:00:35.0,null,'202211051739352350781340,N,
30106,CO11309647,1600.002.01,2022-11-06 03:10:10.0,null,'202211051803392350852152,Y,
30107,CO11309712,1600.002.01,2022-11-05 21:49:03.0,null,'202211051739352350781374,Y,
30108,CO11309712,1600.002.01,2022-11-05 21:49:03.0,null,'202211051739352350781374,Y,
30109,CO11309712,1600.002.01,2022-11-05 21:49:03.0,null,'202211051739352350781374,Y,
30110,CO11309710,1600.002.01,2022-11-06 11:53:52.0,null,'202211051739352350781422,Y,
30111,CO11309710,1600.002.01,2022-11-06 11:53:52.0,null,'202211051739352350781422,Y,
30112,CO11309709,1600.002.01,2022-11-05 19:33:32.0,null,'202211051739362350781481,Y,
30113,CO11309709,1600.002.01,2022-11-05 19:33:32.0,null,'202211051739362350781481,Y,
30114,CO11309714,9000,2022-11-05 18:00:36.0,null,'202211051739362350781453,N,
30115,CO11309713,1600.002,2022-11-05 18:46:46.0,null,'202211051739362350781512,Y,
30116,CO11309645,1600.002.01,2022-11-05 18:04:37.0,null,'202211051739372350781536,Y,
30117,Y100121749,1600,2022-11-05 17:37:48.0,null,'202211051737232350777302,N,
30118,COCC11116015,1600.002.01,2022-11-05 19:27:33.0,null,'202211051747392350805120,N,
30119,COCC11116015,1600.002.01,2022-11-05 19:27:33.0,null,'202211051747392350805120,N,
30120,COCC11116015,1600.002.01,2022-11-05 19:27:33.0,null,'202211051747392350805120,N,
30121,COCC11116017,1600.002.01,2022-11-06 01:49:40.0,null,'202211051805282350855333,Y,
30122,COCC11116017,1600.002.01,2022-11-06 01:49:40.0,null,'202211051805282350855333,Y,
30123,COCC11116018,1600.002.01,2022-11-05 18:35:48.0,null,'202211051743422350796324,Y,
30124,COCC11116018,1600.002.01,2022-11-05 18:35:48.0,null,'202211051743422350796324,Y,
30125,COCC11116020,1600.002.01,2022-11-05 19:02:57.0,null,'202211051745422350801089,Y,
30126,CO11309650,1600.002.01,2022-11-05 21:49:01.0,null,'202211051739392350781802,Y,
30127,CO11309650,1600.002.01,2022-11-05 21:49:01.0,null,'202211051739392350781802,Y,
30128,CO11309650,1600.002.01,2022-11-05 21:49:01.0,null,'202211051739392350781802,Y,
30129,COCC11116022,1600.002.01,2022-11-06 01:47:52.0,null,'202211051743432350796370,Y,
30130,COCC11116022,1600.002.01,2022-11-06 01:47:52.0,null,'202211051743432350796370,Y,
30131,COCC11116025,1600.002.01,2022-11-06 04:22:49.0,null,'202211060003302351812545,Y,
30132,COCC11116025,1600.002.01,2022-11-06 04:22:49.0,null,'202211060003302351812545,Y,
30133,COCC11116025,1600.002.01,2022-11-06 04:22:49.0,null,'202211060003302351812545,Y,
30134,COCC11116025,1600.002.01,2022-11-06 04:22:49.0,null,'202211060003302351812545,Y,
30135,CO11309653,9000,2022-11-05 17:47:07.0,null,'202211051743432350796453,N,
30136,CO11309653,9000,2022-11-05 17:53:46.0,null,'202211051749372350810287,Y,
30137,CO11309653,9000,2022-11-05 19:13:10.0,null,'202211051908432351025350,Y,
30138,CO11309648,1600.002.01,2022-11-05 20:31:27.0,null,'202211051743432350796474,Y,
30139,CO11309648,1600.002.01,2022-11-05 20:31:27.0,null,'202211051743432350796474,Y,
30140,COCC11116028,1600.002.01,2022-11-05 21:04:58.0,null,'202211051745462350801395,Y,
30141,COCC11116028,1600.002.01,2022-11-05 21:04:58.0,null,'202211051745462350801395,Y,
30142,COCC11116028,1600.002.01,2022-11-05 21:04:58.0,null,'202211051745462350801395,Y,
30143,COCC11116029,1600.002.01,2022-11-05 19:03:52.0,null,'202211051751352350822622,Y,
30144,COCC11116031,1600.002.01,2022-11-06 01:44:22.0,null,'202211051749382350810381,N,
30145,COCC11116031,1600.002.01,2022-11-06 01:44:22.0,null,'202211051749382350810381,N,
30146,CO11309656,1600.002.01,2022-11-05 18:34:46.0,null,'202211051745442350801285,Y,
