data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
120001,CO11195738,9000,2022-08-24 21:30:59.0,null,'202208242125492021663282,Y,
120002,CO11195738,9000,2022-08-24 21:30:59.0,null,'202208242125492021663282,Y,
120003,CO11195738,9000,2022-08-24 21:30:59.0,null,'202208242125492021663282,Y,
120004,CO11195738,9000,2022-08-24 21:30:59.0,null,'202208242125492021663282,Y,
120005,CO11195738,9000,2022-08-24 21:30:59.0,null,'202208242125492021663282,Y,
120006,CO11195738,1600.002.01,2022-08-26 15:07:38.0,null,'202208242132482021690581,Y,
120007,CO11195738,1600.002.01,2022-08-26 15:07:38.0,null,'202208242132482021690581,Y,
120008,CO11195738,1600.002.01,2022-08-26 15:07:38.0,null,'202208242132482021690581,Y,
120009,CO11195738,1600.002.01,2022-08-26 15:07:38.0,null,'202208242132482021690581,Y,
120010,CO11195738,1600.002.01,2022-08-26 15:07:38.0,null,'202208242132482021690581,Y,
120011,CO11195738,1600.002.01,2022-08-26 15:07:38.0,null,'202208242132482021690581,Y,
120012,COCC10941217,1600.002.01,2022-08-24 21:48:17.0,null,'202208242128512021671532,Y,
120013,COCC10941218,1600.002.01,2022-08-24 22:50:04.0,null,'202208242125552021664106,Y,
120014,COCC10941219,1600.002.01,2022-08-24 22:07:50.0,null,'202208242131482021687537,N,
120015,COCC10941220,9000,2022-08-24 21:34:07.0,null,'202208242127472021668416,Y,
120016,COCC10941220,9000,2022-08-24 21:34:07.0,null,'202208242127472021668416,Y,
120017,COCC10941220,9000,2022-08-24 21:34:07.0,null,'202208242127472021668416,Y,
120018,COCC10941220,1600.002.01,2022-08-24 22:05:07.0,null,'202208242135452021698517,Y,
120019,COCC10941220,1600.002.01,2022-08-24 22:05:07.0,null,'202208242135452021698517,Y,
