data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
150001,COCC11240447,1600.002.01,2022-12-22 15:21:20.0,null,'202212221432212654922882,Y,
150002,COCC11240447,1600.002.01,2022-12-22 15:21:20.0,null,'202212221432212654922882,Y,
150003,COCC11240447,1600.002.01,2022-12-22 15:21:20.0,null,'202212221432212654922882,Y,
150004,COCC11240448,1600.002.01,2022-12-22 16:25:34.0,null,'202212221436192654947845,Y,
150005,COCC11240448,1600.002.01,2022-12-22 16:25:34.0,null,'202212221436192654947845,Y,
150006,COCC11240449,1600.002.01,2022-12-22 22:37:20.0,null,'202212221428232654900523,Y,
150007,COCC11240450,1600.002.01,2022-12-22 15:47:03.0,null,'202212221431212654919079,Y,
150008,COCC11240450,1600.002.01,2022-12-22 15:47:03.0,null,'202212221431212654919079,Y,
150009,COCC11240450,1600.002.01,2022-12-22 15:47:03.0,null,'202212221431212654919079,Y,
150010,COCC11240450,1600.002.01,2022-12-22 15:47:03.0,null,'202212221431212654919079,Y,
150011,COCC11240451,1600.002.01,2022-12-22 15:36:12.0,null,'202212221429212654904207,Y,
150012,COCC11240451,1600.002.01,2022-12-22 15:36:12.0,null,'202212221429212654904207,Y,
150013,COCC11240452,9000,2022-12-22 14:33:51.0,null,'202212221429212654904160,Y,
150014,COCC11240452,9000,2022-12-22 14:33:51.0,null,'202212221429212654904160,Y,
150015,COCC11240452,9000,2022-12-22 14:33:51.0,null,'202212221429212654904160,Y,
150016,COCC11240452,1600.002.01,2022-12-22 16:09:46.0,null,'202212221435252654941857,Y,
150017,COCC11240452,1600.002.01,2022-12-22 16:09:46.0,null,'202212221435252654941857,Y,
150018,COCC11240452,1600.002.01,2022-12-22 16:09:46.0,null,'202212221435252654941857,Y,
150019,COCC11240454,1600.002.01,2022-12-22 22:38:18.0,null,'202212221432192654922671,Y,
150020,COCC11240454,1600.002.01,2022-12-22 22:38:18.0,null,'202212221432192654922671,Y,
150021,COCC11240454,1600.002.01,2022-12-22 22:38:18.0,null,'202212221432192654922671,Y,
150022,COCC11240455,1600.002.01,2022-12-22 15:27:00.0,null,'202212221432202654922787,Y,
150023,COCC11240457,1600.002.02,2022-12-22 17:09:50.0,null,'202212221433212654926915,Y,
150024,CO11391302,9000,2022-12-22 14:29:04.0,null,'202212221428212654900286,N,
