data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
120001,CO11333720,1600.002.01,2022-11-22 01:30:13.0,null,'202211220050432431577106,Y,
120002,COCC11155634,1600.002.01,2022-11-22 01:54:30.0,null,'202211220054432431584012,Y,
120003,COCC11155637,1600.002.01,2022-11-22 03:29:53.0,null,'202211220054502431585091,Y,
120004,COCC11155638,1600.002.01,2022-11-22 01:52:14.0,null,'202211220054442431584128,Y,
120005,CO11333725,1600.002.01,2022-11-22 03:30:20.0,null,'202211220054432431584031,Y,
120006,COCC11155639,1600.002.01,2022-11-22 01:27:10.0,null,'202211220054442431584199,N,
120007,COCC11155640,1600.002.01,2022-11-22 01:45:56.0,null,'202211220054452431584311,Y,
120008,COCC11155641,9000,2022-11-22 13:02:48.0,null,'202211220054502431585048,Y,
120009,COCC11155641,9000,2022-11-22 13:02:48.0,null,'202211220054502431585048,Y,
120010,COCC11155641,9000,2022-11-22 13:02:48.0,null,'202211220054502431585048,Y,
120011,COCC11155641,9000,2022-11-22 13:02:48.0,null,'202211220054502431585048,Y,
120012,COCC11155641,9000,2022-11-22 13:02:48.0,null,'202211220054502431585048,Y,
120013,COCC11155642,1600.002.01,2022-11-22 02:34:35.0,null,'202211220104462431605006,Y,
120014,COCC11155642,1600.002.01,2022-11-22 02:34:35.0,null,'202211220104462431605006,Y,
120015,COCC11155642,1600.002.01,2022-11-22 02:34:35.0,null,'202211220104462431605006,Y,
120016,COCC11155642,1600.002.01,2022-11-22 02:34:35.0,null,'202211220104462431605006,Y,
120017,COCC11155642,1600.002.01,2022-11-22 02:34:35.0,null,'202211220104462431605006,Y,
120018,COCC11155642,1600.002.01,2022-11-22 02:34:35.0,null,'202211220104462431605006,Y,
120019,COCC11155644,1600.002.01,2022-11-22 03:34:08.0,null,'202211220058292431588015,Y,
120020,COCC11155645,1600.002.01,2022-11-22 02:32:26.0,null,'202211220058292431588130,Y,
120021,CO11333726,1600.002.01,2022-11-22 02:11:30.0,null,'202211220054472431584756,Y,
120022,CO11333657,1600.002.02,2022-11-22 17:05:33.0,null,'202211220054472431584805,Y,
120023,CO11333657,1600.002.02,2022-11-22 17:05:33.0,null,'202211220054472431584805,Y,
120024,CO11333657,1600.002.02,2022-11-22 17:05:33.0,null,'202211220054472431584805,Y,
120025,CO11333657,1600.002.02,2022-11-22 17:05:33.0,null,'202211220054472431584805,Y,
120026,CO11333657,1600.002.02,2022-11-22 17:05:33.0,null,'202211220054472431584805,Y,
120027,COCC11155646,1600.002.01,2022-11-22 02:16:26.0,null,'202211220100402431597519,N,
120028,COCC11155646,1600.002.01,2022-11-22 02:16:26.0,null,'202211220100402431597519,N,
120029,COCC11155647,9000,2022-11-22 01:02:52.0,null,'202211220058312431588406,Y,
120030,COCC11155647,9000,2022-11-22 01:02:52.0,null,'202211220058312431588406,Y,
120031,COCC11155647,9000,2022-11-22 01:02:52.0,null,'202211220058312431588406,Y,
120032,COCC11155647,1600.002.01,2022-11-22 03:27:13.0,null,'202211220104472431605097,Y,
120033,COCC11155647,1600.002.01,2022-11-22 03:27:13.0,null,'202211220104472431605097,Y,
120034,COCC11155647,1600.002.01,2022-11-22 03:27:13.0,null,'202211220104472431605097,Y,
120035,COCC11155648,1600.002.01,2022-11-22 03:00:14.0,null,'202211220058292431588067,Y,
120036,COCC11155649,1600.002.01,2022-11-22 01:21:54.0,null,'202211220100402431597543,N,
120037,COCC11155650,1600.002.01,2022-11-22 01:57:22.0,null,'202211220102422431601222,N,
120038,COCC11155650,1600.002.01,2022-11-22 01:57:22.0,null,'202211220102422431601222,N,
120039,CO11333667,1600.002.01,2022-11-22 12:49:17.0,null,'202211220058302431588197,Y,
120040,CO11333667,1600.002.01,2022-11-22 12:49:17.0,null,'202211220058302431588197,Y,
120041,CO11333666,1600.002.01,2022-11-22 01:38:46.0,null,'202211220058302431588277,Y,
120042,CO11333666,1600.002.01,2022-11-22 01:38:46.0,null,'202211220058302431588277,Y,
120043,CO11333664,1600.002.01,2022-11-22 01:15:35.0,null,'202211220058302431588309,N,
120044,CO11333663,1600.002.01,2022-11-22 01:50:48.0,null,'202211220058312431588334,Y,
120045,CO11333663,1600.002.01,2022-11-22 01:50:48.0,null,'202211220058312431588334,Y,
120046,CO11333663,1600.002.01,2022-11-22 01:50:48.0,null,'202211220058312431588334,Y,
120047,CO11333663,1600.002.01,2022-11-22 01:50:48.0,null,'202211220058312431588334,Y,
120048,COCC11155651,1600.002.01,2022-11-22 02:41:11.0,null,'202211220106432431608071,Y,
120049,COCC11155651,1600.002.01,2022-11-22 02:41:11.0,null,'202211220106432431608071,Y,
120050,COCC11155652,1600.002.01,2022-11-22 02:32:56.0,null,'202211220102432431601266,Y,
120051,COCC11155652,1600.002.01,2022-11-22 02:32:56.0,null,'202211220102432431601266,Y,
120052,COCC11155652,1600.002.01,2022-11-22 02:32:56.0,null,'202211220102432431601266,Y,
120053,COCC11155654,1600.002.01,2022-11-22 02:07:16.0,null,'202211220102452431601517,N,
120054,COCC11155654,1600.002.01,2022-11-22 02:07:16.0,null,'202211220102452431601517,N,
120055,COCC11155654,1600.002.01,2022-11-22 02:07:16.0,null,'202211220102452431601517,N,
120056,COCC11155656,9000,2022-11-22 01:07:21.0,null,'202211220102452431601483,Y,
120057,COCC11155656,9000,2022-11-22 01:07:21.0,null,'202211220102452431601483,Y,
120058,COCC11155656,9000,2022-11-22 12:11:33.0,null,'202211220110452431619058,Y,
120059,COCC11155656,9000,2022-11-22 12:11:33.0,null,'202211220110452431619058,Y,
120060,COCC11155657,1600.002.01,2022-11-22 02:21:37.0,null,'202211220102432431601246,N,
120061,COCC11155658,1600.002.01,2022-11-22 02:22:13.0,null,'202211220102432431601316,N,
120062,COCC11155659,1600.002.01,2022-11-22 02:34:51.0,null,'202211220104512431605607,Y,
120063,COCC11155659,1600.002.01,2022-11-22 02:34:51.0,null,'202211220104512431605607,Y,
120064,CO11333668,1600.002.01,2022-11-22 03:19:21.0,null,'202211220100432431597825,Y,
120065,CO11333668,1600.002.01,2022-11-22 03:19:21.0,null,'202211220100432431597825,Y,
120066,CO11333668,1600.002.01,2022-11-22 03:19:21.0,null,'202211220100432431597825,Y,
