data:text/csv;charset=utf-8,Query: select sl.order_no, s.status, s.status_date, s.order_header_key, s.shipment_key, s.extn_picked_externally from yfs_shipment s,yfs_shipment_line sl where sl.shipment_key=s.shipment_key and  sl.order_header_key &gt;
RN,ORDER_NO,STATUS,STATUS_DATE,ORDER_HEADER_KEY,SHIPMENT_KEY,EXTN_PICKED_EXTERNALLY,
10001,CO11408927,1600.002.01,2023-01-03 17:09:31.0,null,'202301031636232711515649,Y,
10002,CO11408927,1600.002.01,2023-01-03 17:09:31.0,null,'202301031636232711515649,Y,
10003,CO11408927,1600.002.01,2023-01-03 17:09:31.0,null,'202301031636232711515649,Y,
10004,COCC11267183,9000,2023-01-03 16:44:06.0,null,'202301031640252711529242,N,
10005,COCC11267183,9000,2023-01-03 16:44:06.0,null,'202301031640252711529242,N,
10006,COCC11267183,9000,2023-01-03 16:44:06.0,null,'202301031640252711529242,N,
10007,COCC11267183,9000,2023-01-03 16:44:06.0,null,'202301031640252711529242,N,
10008,COCC11267183,9000,2023-01-03 16:44:06.0,null,'202301031640252711529242,N,
10009,COCC11267183,9000,2023-01-03 16:44:06.0,null,'202301031640252711529242,N,
10010,COCC11267185,1600.002.01,2023-01-03 19:20:24.0,null,'202301031657102711583420,Y,
10011,COCC11267185,1600.002.01,2023-01-03 19:20:24.0,null,'202301031657102711583420,Y,
10012,CO11408867,1600.002.01,2023-01-03 17:00:45.0,null,'202301031638222711521497,Y,
10013,CO11408866,9000,2023-01-03 16:39:12.0,null,'202301031638222711521547,Y,
10014,CO11408933,1600.002.01,2023-01-03 17:47:01.0,null,'202301031638232711521584,Y,
10015,CO11408868,1600.002.01,2023-01-04 18:57:36.0,null,'202301031638232711521639,Y,
10016,CO11408932,1600.002.01,2023-01-03 18:33:43.0,null,'202301031638232711521675,N,
10017,CO11408932,1600.002.01,2023-01-03 18:33:43.0,null,'202301031638232711521675,N,
10018,CO11408931,1600.002.01,2023-01-03 17:26:57.0,null,'202301031638242711521736,Y,
10019,CO11408931,1600.002.01,2023-01-03 17:26:57.0,null,'202301031638242711521736,Y,
10020,COCC11267191,1600.002.01,2023-01-03 17:41:01.0,null,'202301031703082711607778,N,
10021,COCC11267191,1600.002.01,2023-01-03 17:41:01.0,null,'202301031703082711607778,N,
10022,COCC11267192,1600.002.01,2023-01-03 17:05:45.0,null,'202301031645222711547494,N,
10023,CO11408934,1600.002.01,2023-01-03 17:55:13.0,null,'202301031640242711528950,Y,
10024,CO11408870,1600.002.01,2023-01-03 20:20:54.0,null,'202301031640242711528977,N,
10025,CO11408869,1600.002.01,2023-01-03 17:46:25.0,null,'202301031640242711529121,N,
10026,CO11408869,1600.002.01,2023-01-03 17:46:25.0,null,'202301031640242711529121,N,
