data:text/csv;charset=utf-8,Query: TIEMPOS SELECT OH.ORDER_NO,yors.ORDER_HEADER_KEY,yors.STATUS,yors.STATUS_DATE,yors.CREATEUSERID,yors.MODIFYUSERID,ysl.SHIPMENT_KEY,ys.scac,ys.SHIPNODE_KEY,ys.ASSIGNED_TO_USER_ID from yfs_order_release_status yors, yfs_order_header OH,yfs_shipment_line ysl,yfs_shipment ys where oh.ORDER_HEADER_KEY=yors.ORDER_HEADER_KEY AND oh.order_header_key=ysl.order_header_key and ysl.SHIPMENT_KEY=ys.shipment_key and yors.status in ('1400','3350.1000','3350.1500','3700.1000','3700.2000','3350.1500.1000','3700.01','3700.02','9000','3350.3000','3700.3000') and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,STATUS,STATUS_DATE,CREATEUSERID,MODIFYUSERID,SHIPMENT_KEY,SCAC,SHIPNODE_KEY,ASSIGNED_TO_USER_ID,
240001,COCC10973771,'202209081221592083795307,3700.02,2022-09-08 14:27:13.0,duenas.oscar_m,duenas.oscar_m,'202209081230492083810690,MU,COCV_101,clavijo.kelly_m,
240002,COCC10973771,'202209081221592083795307,3700.02,2022-09-08 14:27:13.0,duenas.oscar_m,duenas.oscar_m,'202209081242542083837102,MU,COCV_378,duenas.oscar_m,
240003,COCC10973771,'202209081221592083795307,3700.02,2022-09-08 14:27:16.0,duenas.oscar_m,duenas.oscar_m,'202209081230492083810690,MU,COCV_101,clavijo.kelly_m,
240004,COCC10973771,'202209081221592083795307,3700.02,2022-09-08 14:27:16.0,duenas.oscar_m,duenas.oscar_m,'202209081242542083837102,MU,COCV_378,duenas.oscar_m,
240005,COCC10973771,'202209081221592083795307,3700.02,2022-09-08 14:27:31.0,duenas.oscar_m,duenas.oscar_m,'202209081230492083810690,MU,COCV_101,clavijo.kelly_m,
240006,COCC10973771,'202209081221592083795307,3700.02,2022-09-08 14:27:31.0,duenas.oscar_m,duenas.oscar_m,'202209081242542083837102,MU,COCV_378,duenas.oscar_m,
240007,COCC10973771,'202209081221592083795307,3700.02,2022-09-08 14:27:47.0,duenas.oscar_m,duenas.oscar_m,'202209081230492083810690,MU,COCV_101,clavijo.kelly_m,
240008,COCC10973771,'202209081221592083795307,3700.02,2022-09-08 14:27:47.0,duenas.oscar_m,duenas.oscar_m,'202209081242542083837102,MU,COCV_378,duenas.oscar_m,
240009,COCC10973771,'202209081221592083795307,3700.1000,2022-09-08 13:15:38.0,duenas.oscar_m,OMSRESTAPIUSER,'202209081230492083810690,MU,COCV_101,clavijo.kelly_m,
240010,COCC10973771,'202209081221592083795307,3700.1000,2022-09-08 13:15:38.0,duenas.oscar_m,OMSRESTAPIUSER,'202209081242542083837102,MU,COCV_378,duenas.oscar_m,
