data:text/csv;charset=utf-8,Query: TIEMPOS SELECT OH.ORDER_NO,yors.ORDER_HEADER_KEY,yors.STATUS,yors.STATUS_DATE,yors.CREATEUSERID,yors.MODIFYUSERID,ysl.SHIPMENT_KEY,ys.scac,ys.SHIPNODE_KEY,ys.ASSIGNED_TO_USER_ID from yfs_order_release_status yors, yfs_order_header OH,yfs_shipment_line ysl,yfs_shipment ys where oh.ORDER_HEADER_KEY=yors.ORDER_HEADER_KEY AND oh.order_header_key=ysl.order_header_key and ysl.SHIPMENT_KEY=ys.shipment_key and yors.status in ('1400','3350.1000','3350.1500','3700.1000','3700.2000','3350.1500.1000','3700.01','3700.02','9000','3350.3000','3700.3000') and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,STATUS,STATUS_DATE,CREATEUSERID,MODIFYUSERID,SHIPMENT_KEY,SCAC,SHIPNODE_KEY,ASSIGNED_TO_USER_ID,
110001,COCC11108032,'202211021938222335063120,3700.02,2022-11-04 00:45:26.0,cantillos.derlyscamila_m,cantillos.derlyscamila_m,'202211021951132335118904,MU,COCV_885,avila.julith_m,
110002,COCC11108032,'202211021938222335063120,3700.02,2022-11-04 00:45:40.0,cantillos.derlyscamila_m,cantillos.derlyscamila_m,'202211021951132335118904,MU,COCV_885,avila.julith_m,
110003,COCC11108032,'202211021938222335063120,3700.1000,2022-11-02 20:16:44.0,cantillos.derlyscamila_m,OMSRESTAPIUSER,'202211021951132335118904,MU,COCV_885,avila.julith_m,
110004,COCC11108032,'202211021938222335063120,3700.2000,2022-11-02 21:03:03.0,OMSRESTAPIUSER,leon.camila_bk,'202211021951132335118904,MU,COCV_885,avila.julith_m,
110005,COCC11108033,'202211021938302335063448,3350.1000,2022-11-02 19:45:10.0,DifarmaConsolidateToShipmentAgentServer,escobar.diana_m,'202211021945102335093970,MU,COCV_577,escobar.diana_m,
110006,COCC11108033,'202211021938302335063448,3350.1500,2022-11-02 19:47:45.0,escobar.diana_m,escobar.diana_m,'202211021945102335093970,MU,COCV_577,escobar.diana_m,
110007,COCC11108033,'202211021938302335063448,3350.1500.1000,2022-11-02 19:47:45.0,escobar.diana_m,munoz.carina_m,'202211021945102335093970,MU,COCV_577,escobar.diana_m,
110008,COCC11108033,'202211021938302335063448,3350.1500.1000,2022-11-02 19:47:46.0,escobar.diana_m,munoz.carina_m,'202211021945102335093970,MU,COCV_577,escobar.diana_m,
110009,COCC11108033,'202211021938302335063448,3700.1000,2022-11-02 19:54:48.0,munoz.carina_m,OMSRESTAPIUSER,'202211021945102335093970,MU,COCV_577,escobar.diana_m,
110010,COCC11108033,'202211021938302335063448,3700.2000,2022-11-02 20:49:13.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202211021945102335093970,MU,COCV_577,escobar.diana_m,
110011,COCC11108034,'202211021938332335063559,3350.1000,2022-11-02 19:47:12.0,DifarmaConsolidateToShipmentAgentServer,lopez.angiev_m,'202211021947122335099371,MU,COCV_578,lopez.angiev_m,
110012,COCC11108034,'202211021938332335063559,3350.1500,2022-11-02 19:47:54.0,lopez.angiev_m,lopez.angiev_m,'202211021947122335099371,MU,COCV_578,lopez.angiev_m,
110013,COCC11108034,'202211021938332335063559,3350.1500.1000,2022-11-02 19:47:54.0,lopez.angiev_m,lopez.angiev_m,'202211021947122335099371,MU,COCV_578,lopez.angiev_m,
110014,COCC11108034,'202211021938332335063559,3700.1000,2022-11-02 20:26:37.0,lopez.angiev_m,OMSRESTAPIUSER,'202211021947122335099371,MU,COCV_578,lopez.angiev_m,
110015,COCC11108034,'202211021938332335063559,3700.2000,2022-11-02 21:03:07.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202211021947122335099371,MU,COCV_578,lopez.angiev_m,
110016,COCC11108035,'202211021938432335064034,3350.1000,2022-11-02 19:45:11.0,DifarmaConsolidateToShipmentAgentServer,gomez.brayan_m,'202211021945112335094207,MU,COCV_643,gomez.brayan_m,
110017,COCC11108035,'202211021938432335064034,3350.1500,2022-11-02 19:46:32.0,gomez.brayan_m,gomez.brayan_m,'202211021945112335094207,MU,COCV_643,gomez.brayan_m,
110018,COCC11108035,'202211021938432335064034,3350.1500.1000,2022-11-02 19:46:33.0,gomez.brayan_m,gomez.brayan_m,'202211021945112335094207,MU,COCV_643,gomez.brayan_m,
110019,COCC11108035,'202211021938432335064034,3700.1000,2022-11-02 19:50:35.0,gomez.brayan_m,OMSRESTAPIUSER,'202211021945112335094207,MU,COCV_643,gomez.brayan_m,
110020,COCC11108035,'202211021938432335064034,3700.2000,2022-11-02 21:12:37.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202211021945112335094207,MU,COCV_643,gomez.brayan_m,
110021,COCC11108036,'202211021938442335064054,3350.1000,2022-11-02 19:45:10.0,DifarmaConsolidateToShipmentAgentServer,avila.julith_m,'202211021945102335094103,MU,COCV_885,avila.julith_m,
110022,COCC11108036,'202211021938442335064054,3350.1500,2022-11-02 19:51:13.0,avila.julith_m,avila.julith_m,'202211021945102335094103,MU,COCV_885,avila.julith_m,
110023,COCC11108036,'202211021938442335064054,3350.1500.1000,2022-11-02 19:51:14.0,avila.julith_m,cantillos.derlyscamila_m,'202211021945102335094103,MU,COCV_885,avila.julith_m,
110024,COCC11108036,'202211021938442335064054,3700.1000,2022-11-02 20:16:49.0,cantillos.derlyscamila_m,OMSRESTAPIUSER,'202211021945102335094103,MU,COCV_885,avila.julith_m,
110025,COCC11108036,'202211021938442335064054,3700.2000,2022-11-02 21:04:12.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202211021945102335094103,MU,COCV_885,avila.julith_m,
110026,COCC11108038,'202211021938562335064390,3350.1000,2022-11-02 19:45:10.0,DifarmaConsolidateToShipmentAgentServer,valencias.stephanie_m,'202211021945102335094060,MU,COCV_468,valencias.stephanie_m,
110027,COCC11108038,'202211021938562335064390,3350.1500,2022-11-02 19:46:20.0,valencias.stephanie_m,valencias.stephanie_m,'202211021945102335094060,MU,COCV_468,valencias.stephanie_m,
110028,COCC11108038,'202211021938562335064390,3350.1500.1000,2022-11-02 19:46:20.0,valencias.stephanie_m,sierra.sandra_m,'202211021945102335094060,MU,COCV_468,valencias.stephanie_m,
110029,COCC11108038,'202211021938562335064390,3700.1000,2022-11-02 20:04:00.0,sierra.sandra_m,OMSRESTAPIUSER,'202211021945102335094060,MU,COCV_468,valencias.stephanie_m,
110030,COCC11108038,'202211021938562335064390,3700.2000,2022-11-02 20:28:34.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202211021945102335094060,MU,COCV_468,valencias.stephanie_m,
110031,COCC11108040,'202211021939122335065670,3350.1000,2022-11-02 19:47:13.0,DifarmaConsolidateToShipmentAgentServer,lopez.angiev_m,'202211021947132335099479,MU,COCV_578,lopez.angiev_m,
