data:text/csv;charset=utf-8,Query: TIEMPOS SELECT OH.ORDER_NO,yors.ORDER_HEADER_KEY,yors.STATUS,yors.STATUS_DATE,yors.CREATEUSERID,yors.MODIFYUSERID,ysl.SHIPMENT_KEY,ys.scac,ys.SHIPNODE_KEY,ys.ASSIGNED_TO_USER_ID from yfs_order_release_status yors, yfs_order_header OH,yfs_shipment_line ysl,yfs_shipment ys where oh.ORDER_HEADER_KEY=yors.ORDER_HEADER_KEY AND oh.order_header_key=ysl.order_header_key and ysl.SHIPMENT_KEY=ys.shipment_key and yors.status in ('1400','3350.1000','3350.1500','3700.1000','3700.2000','3350.1500.1000','3700.01','3700.02','9000','3350.3000','3700.3000') and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,STATUS,STATUS_DATE,CREATEUSERID,MODIFYUSERID,SHIPMENT_KEY,SCAC,SHIPNODE_KEY,ASSIGNED_TO_USER_ID,
80001,COCC11270484,'202301041855262716893458,3350.1500,2023-01-04 19:02:46.0,agudelo.yina_m,agudelo.yina_m,'202301041900282716916215,MU,COCV_844,agudelo.yina_m,
80002,COCC11270484,'202301041855262716893458,3350.1500.1000,2023-01-04 19:02:46.0,agudelo.yina_m,rodriguez.daniel_m,'202301041900282716916215,MU,COCV_844,agudelo.yina_m,
80003,COCC11270484,'202301041855262716893458,3700.1000,2023-01-04 20:43:43.0,rodriguez.daniel_m,OMSRESTAPIUSER,'202301041900282716916215,MU,COCV_844,agudelo.yina_m,
80004,COCC11270484,'202301041855262716893458,3700.2000,2023-01-04 22:33:35.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202301041900282716916215,MU,COCV_844,agudelo.yina_m,
80005,COCC11270485,'202301041855372716894460,3350.1000,2023-01-04 19:00:29.0,DifarmaConsolidateToShipmentAgentServer,bermudez.leidy_m,'202301041900292716916384,MU,COCV_424,bermudez.leidy_m,
80006,COCC11270485,'202301041855372716894460,3350.1500,2023-01-04 19:01:45.0,bermudez.leidy_m,bermudez.leidy_m,'202301041900292716916384,MU,COCV_424,bermudez.leidy_m,
80007,COCC11270485,'202301041855372716894460,3350.1500.1000,2023-01-04 19:01:51.0,bermudez.leidy_m,oliveros.michelle_bk,'202301041900292716916384,MU,COCV_424,bermudez.leidy_m,
80008,COCC11270485,'202301041855372716894460,9000,2023-01-04 19:07:46.0,oliveros.michelle_bk,oliveros.michelle_bk,'202301041900292716916384,MU,COCV_424,bermudez.leidy_m,
80009,COCC11270486,'202301041855482716894813,3350.1000,2023-01-04 19:02:25.0,DifarmaConsolidateToShipmentAgentServer,usuga.claudia_m,'202301041902252716925696,MU,COCV_556,usuga.claudia_m,
80010,COCC11270486,'202301041855482716894813,3350.1500,2023-01-04 19:06:09.0,usuga.claudia_m,usuga.claudia_m,'202301041902252716925696,MU,COCV_556,usuga.claudia_m,
