data:text/csv;charset=utf-8,Query: TIEMPOS SELECT OH.ORDER_NO,yors.ORDER_HEADER_KEY,yors.STATUS,yors.STATUS_DATE,yors.CREATEUSERID,yors.MODIFYUSERID,ysl.SHIPMENT_KEY,ys.scac,ys.SHIPNODE_KEY,ys.ASSIGNED_TO_USER_ID from yfs_order_release_status yors, yfs_order_header OH,yfs_shipment_line ysl,yfs_shipment ys where oh.ORDER_HEADER_KEY=yors.ORDER_HEADER_KEY AND oh.order_header_key=ysl.order_header_key and ysl.SHIPMENT_KEY=ys.shipment_key and yors.status in ('1400','3350.1000','3350.1500','3700.1000','3700.2000','3350.1500.1000','3700.01','3700.02','9000','3350.3000','3700.3000') and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,STATUS,STATUS_DATE,CREATEUSERID,MODIFYUSERID,SHIPMENT_KEY,SCAC,SHIPNODE_KEY,ASSIGNED_TO_USER_ID,
10001,COCC11264459,'202301020005412704094262,3350.1500.1000,2023-01-02 00:21:59.0,usuga.claudia_m,usuga.claudia_m,'202301020016572704105845,MU,COCV_556,usuga.claudia_m,
10002,COCC11264459,'202301020005412704094262,3700.1000,2023-01-02 01:11:47.0,usuga.claudia_m,OMSRESTAPIUSER,'202301020016572704105845,MU,COCV_556,usuga.claudia_m,
10003,COCC11264459,'202301020005412704094262,3700.2000,2023-01-02 02:10:54.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202301020016572704105845,MU,COCV_556,usuga.claudia_m,
10004,COCC11264459,'202301020005412704094262,9000,2023-01-02 00:15:03.0,rodriguez.lady_si,rodriguez.lady_si,'202301020016572704105845,MU,COCV_556,usuga.claudia_m,
10005,COCC11264460,'202301020006042704094449,3350.1000,2023-01-02 00:48:24.0,DifarmaConsolidateToShipmentAgentServer,leon.laura_m,'202301020048242704144670,MU,COCV_545,leon.laura_m,
10006,COCC11264460,'202301020006042704094449,3350.1500,2023-01-02 00:50:11.0,leon.laura_m,leon.laura_m,'202301020048242704144670,MU,COCV_545,leon.laura_m,
10007,COCC11264460,'202301020006042704094449,3350.1500.1000,2023-01-02 00:50:24.0,leon.laura_m,leon.laura_m,'202301020048242704144670,MU,COCV_545,leon.laura_m,
10008,COCC11264460,'202301020006042704094449,3700.1000,2023-01-02 00:54:51.0,leon.laura_m,OMSRESTAPIUSER,'202301020048242704144670,MU,COCV_545,leon.laura_m,
10009,COCC11264460,'202301020006042704094449,3700.2000,2023-01-02 01:45:54.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202301020048242704144670,MU,COCV_545,leon.laura_m,
10010,COCC11264461,'202301020006302704094633,3350.1000,2023-01-02 00:11:10.0,DifarmaConsolidateToShipmentAgentServer,restrepo.maria_m,'202301020011102704102638,MU,COCV_551,restrepo.maria_m,
10011,COCC11264461,'202301020006302704094633,3350.1500,2023-01-02 00:14:39.0,restrepo.maria_m,restrepo.maria_m,'202301020011102704102638,MU,COCV_551,restrepo.maria_m,
10012,COCC11264461,'202301020006302704094633,3350.1500.1000,2023-01-02 00:14:47.0,restrepo.maria_m,bautista.maria_m,'202301020011102704102638,MU,COCV_551,restrepo.maria_m,
10013,COCC11264461,'202301020006302704094633,3700.1000,2023-01-02 03:32:56.0,bautista.maria_m,OMSRESTAPIUSER,'202301020011102704102638,MU,COCV_551,restrepo.maria_m,
10014,COCC11264461,'202301020006302704094633,3700.2000,2023-01-02 03:51:47.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202301020011102704102638,MU,COCV_551,restrepo.maria_m,
10015,COCC11264463,'202301020006442704094673,3350.1000,2023-01-02 00:11:11.0,DifarmaConsolidateToShipmentAgentServer,escobar.diana_m,'202301020011112704102721,MU,COCV_577,escobar.diana_m,
10016,COCC11264463,'202301020006442704094673,3350.1500,2023-01-02 12:14:12.0,escobar.diana_m,escobar.diana_m,'202301020011112704102721,MU,COCV_577,escobar.diana_m,
10017,COCC11264463,'202301020006442704094673,3350.1500.1000,2023-01-02 12:14:13.0,escobar.diana_m,herrera.edinson_m,'202301020011112704102721,MU,COCV_577,escobar.diana_m,
10018,COCC11264463,'202301020006442704094673,3700.01,2023-01-02 14:52:26.0,DifarmaHubCreateDelRejectReturnServer,herrera.edinson_m,'202301020011112704102721,MU,COCV_577,escobar.diana_m,
10019,COCC11264463,'202301020006442704094673,3700.02,2023-01-02 16:08:19.0,herrera.edinson_m,herrera.edinson_m,'202301020011112704102721,MU,COCV_577,escobar.diana_m,
10020,COCC11264463,'202301020006442704094673,3700.1000,2023-01-02 14:35:07.0,herrera.edinson_m,OMSRESTAPIUSER,'202301020011112704102721,MU,COCV_577,escobar.diana_m,
10021,COCC11264464,'202301020007272704094984,3350.1000,2023-01-02 00:13:05.0,DifarmaConsolidateToShipmentAgentServer,restrepo.maria_m,'202301020013052704103432,MU,COCV_551,restrepo.maria_m,
10022,COCC11264464,'202301020007272704094984,3350.1500,2023-01-02 00:16:29.0,restrepo.maria_m,restrepo.maria_m,'202301020013052704103432,MU,COCV_551,restrepo.maria_m,
10023,COCC11264464,'202301020007272704094984,3350.1500.1000,2023-01-02 00:16:37.0,restrepo.maria_m,bautista.maria_m,'202301020013052704103432,MU,COCV_551,restrepo.maria_m,
10024,COCC11264464,'202301020007272704094984,3700.1000,2023-01-02 00:29:24.0,bautista.maria_m,OMSRESTAPIUSER,'202301020013052704103432,MU,COCV_551,restrepo.maria_m,
10025,COCC11264464,'202301020007272704094984,3700.2000,2023-01-02 01:10:10.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202301020013052704103432,MU,COCV_551,restrepo.maria_m,
10026,COCC11264465,'202301020008252704095480,3350.1000,2023-01-02 00:21:13.0,DifarmaConsolidateToShipmentAgentServer,gutierrezv.angee_m,'202301020021122704114616,MU,COCV_378,gutierrezv.angee_m,
10027,COCC11264465,'202301020008252704095480,3350.1500,2023-01-02 12:10:19.0,gutierrezv.angee_m,gutierrezv.angee_m,'202301020021122704114616,MU,COCV_378,gutierrezv.angee_m,
10028,COCC11264465,'202301020008252704095480,3350.1500.1000,2023-01-02 12:10:19.0,gutierrezv.angee_m,sereno.zunilda_m,'202301020021122704114616,MU,COCV_378,gutierrezv.angee_m,
10029,COCC11264465,'202301020008252704095480,3700.1000,2023-01-02 14:03:30.0,sereno.zunilda_m,OMSRESTAPIUSER,'202301020021122704114616,MU,COCV_378,gutierrezv.angee_m,
10030,COCC11264465,'202301020008252704095480,3700.2000,2023-01-02 14:42:26.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202301020021122704114616,MU,COCV_378,gutierrezv.angee_m,
10031,COCC11264467,'202301020009412704096056,3350.1000,2023-01-02 00:13:05.0,DifarmaConsolidateToShipmentAgentServer,aguilera.catalina_m,'202301020013042704103398,MU,COCV_381,aguilera.catalina_m,
