data:text/csv;charset=utf-8,Query: TIEMPOS SELECT OH.ORDER_NO,yors.ORDER_HEADER_KEY,yors.STATUS,yors.STATUS_DATE,yors.CREATEUSERID,yors.MODIFYUSERID,ysl.SHIPMENT_KEY,ys.scac,ys.SHIPNODE_KEY,ys.ASSIGNED_TO_USER_ID from yfs_order_release_status yors, yfs_order_header OH,yfs_shipment_line ysl,yfs_shipment ys where oh.ORDER_HEADER_KEY=yors.ORDER_HEADER_KEY AND oh.order_header_key=ysl.order_header_key and ysl.SHIPMENT_KEY=ys.shipment_key and yors.status in ('1400','3350.1000','3350.1500','3700.1000','3700.2000','3350.1500.1000','3700.01','3700.02','9000','3350.3000','3700.3000') and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,STATUS,STATUS_DATE,CREATEUSERID,MODIFYUSERID,SHIPMENT_KEY,SCAC,SHIPNODE_KEY,ASSIGNED_TO_USER_ID,
420001,COCC11092388,'202210271619442307070074,3350.1000,2022-10-27 16:28:21.0,DifarmaConsolidateToShipmentAgentServer,martinez.marly_m,'202210271628212307100138,MU,COCV_696,martinez.marly_m,
420002,COCC11092388,'202210271619442307070074,3350.1500,2022-10-27 16:29:36.0,martinez.marly_m,martinez.marly_m,'202210271628212307100138,MU,COCV_696,martinez.marly_m,
420003,COCC11092388,'202210271619442307070074,3350.1500.1000,2022-10-27 16:29:37.0,martinez.marly_m,osorno.laura_m,'202210271628212307100138,MU,COCV_696,martinez.marly_m,
420004,COCC11092388,'202210271619442307070074,3700.1000,2022-10-27 16:46:27.0,osorno.laura_m,OMSRESTAPIUSER,'202210271628212307100138,MU,COCV_696,martinez.marly_m,
420005,COCC11092388,'202210271619442307070074,3700.2000,2022-10-27 22:47:25.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202210271628212307100138,MU,COCV_696,martinez.marly_m,
420006,COCC11092390,'202210271620472307079260,3350.1000,2022-10-27 16:24:13.0,DifarmaConsolidateToShipmentAgentServer,fajardo.nelson_m,'202210271624132307089493,MU,COCV_100,fajardo.nelson_m,
420007,COCC11092390,'202210271620472307079260,3350.1500,2022-10-27 16:28:51.0,fajardo.nelson_m,fajardo.nelson_m,'202210271624132307089493,MU,COCV_100,fajardo.nelson_m,
420008,COCC11092390,'202210271620472307079260,3350.1500.1000,2022-10-27 16:29:12.0,fajardo.nelson_m,fajardo.nelson_m,'202210271624132307089493,MU,COCV_100,fajardo.nelson_m,
420009,COCC11092390,'202210271620472307079260,3700.1000,2022-10-27 16:49:49.0,fajardo.nelson_m,OMSRESTAPIUSER,'202210271624132307089493,MU,COCV_100,fajardo.nelson_m,
420010,COCC11092390,'202210271620472307079260,3700.2000,2022-10-27 17:34:18.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202210271624132307089493,MU,COCV_100,fajardo.nelson_m,
420011,COCC11092391,'202210271620472307079305,3350.1000,2022-10-27 16:26:23.0,DifarmaConsolidateToShipmentAgentServer,aguilera.catalina_m,'202210271626222307094719,MU,COCV_381,aguilera.catalina_m,
420012,COCC11092391,'202210271620472307079305,3350.1500,2022-10-27 16:27:47.0,aguilera.catalina_m,aguilera.catalina_m,'202210271626222307094719,MU,COCV_381,aguilera.catalina_m,
420013,COCC11092391,'202210271620472307079305,3350.1500.1000,2022-10-27 16:27:48.0,aguilera.catalina_m,aguilera.catalina_m,'202210271626222307094719,MU,COCV_381,aguilera.catalina_m,
420014,COCC11092391,'202210271620472307079305,3700.1000,2022-10-27 16:33:00.0,aguilera.catalina_m,OMSRESTAPIUSER,'202210271626222307094719,MU,COCV_381,aguilera.catalina_m,
420015,COCC11092391,'202210271620472307079305,3700.2000,2022-10-27 16:52:50.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202210271626222307094719,MU,COCV_381,aguilera.catalina_m,
420016,COCC11092394,'202210271621592307083184,3350.1000,2022-10-27 16:26:19.0,DifarmaConsolidateToShipmentAgentServer,pena.angie_m,'202210271626192307094285,MU,COCV_392,pena.angie_m,
420017,COCC11092394,'202210271621592307083184,3350.1500,2022-10-27 16:29:34.0,pena.angie_m,pena.angie_m,'202210271626192307094285,MU,COCV_392,pena.angie_m,
420018,COCC11092394,'202210271621592307083184,3350.1500.1000,2022-10-27 16:29:42.0,pena.angie_m,pena.angie_m,'202210271626192307094285,MU,COCV_392,pena.angie_m,
420019,COCC11092394,'202210271621592307083184,3700.01,2022-10-27 17:11:56.0,DifarmaHubCreateDelRejectReturnServer,pena.angie_m,'202210271626192307094285,MU,COCV_392,pena.angie_m,
420020,COCC11092394,'202210271621592307083184,3700.02,2022-10-27 17:25:56.0,pena.angie_m,pena.angie_m,'202210271626192307094285,MU,COCV_392,pena.angie_m,
420021,COCC11092394,'202210271621592307083184,3700.1000,2022-10-27 17:08:03.0,pena.angie_m,OMSRESTAPIUSER,'202210271626192307094285,MU,COCV_392,pena.angie_m,
420022,COCC11092396,'202210271622272307084169,3350.1000,2022-10-27 16:30:18.0,DifarmaConsolidateToShipmentAgentServer,munoz.carina_m,'202210271630182307107480,MU,COCV_577,munoz.carina_m,
420023,COCC11092396,'202210271622272307084169,3350.1500,2022-10-27 16:31:30.0,munoz.carina_m,munoz.carina_m,'202210271630182307107480,MU,COCV_577,munoz.carina_m,
420024,COCC11092396,'202210271622272307084169,3350.1500.1000,2022-10-27 16:31:30.0,munoz.carina_m,escobar.diana_m,'202210271630182307107480,MU,COCV_577,munoz.carina_m,
420025,COCC11092396,'202210271622272307084169,3700.01,2022-10-27 17:31:47.0,DifarmaHubCreateDelRejectReturnServer,escobar.diana_m,'202210271630182307107480,MU,COCV_577,munoz.carina_m,
420026,COCC11092396,'202210271622272307084169,3700.02,2022-10-27 20:55:19.0,escobar.diana_m,escobar.diana_m,'202210271630182307107480,MU,COCV_577,munoz.carina_m,
420027,COCC11092396,'202210271622272307084169,3700.1000,2022-10-27 16:41:49.0,escobar.diana_m,OMSRESTAPIUSER,'202210271630182307107480,MU,COCV_577,munoz.carina_m,
420028,COCC11092399,'202210271624102307089312,3350.1000,2022-10-27 16:30:20.0,DifarmaConsolidateToShipmentAgentServer,fernandez.jineth_m,'202210271630202307107852,MU,COCV_578,fernandez.jineth_m,
420029,COCC11092399,'202210271624102307089312,3350.1500,2022-10-27 16:32:16.0,fernandez.jineth_m,fernandez.jineth_m,'202210271630202307107852,MU,COCV_578,fernandez.jineth_m,
420030,COCC11092399,'202210271624102307089312,3350.1500.1000,2022-10-27 16:32:17.0,fernandez.jineth_m,fernandez.jineth_m,'202210271630202307107852,MU,COCV_578,fernandez.jineth_m,
420031,COCC11092399,'202210271624102307089312,3700.01,2022-10-27 19:02:52.0,DifarmaHubCreateDelRejectReturnServer,fernandez.jineth_m,'202210271630202307107852,MU,COCV_578,fernandez.jineth_m,
420032,COCC11092399,'202210271624102307089312,3700.02,2022-10-27 19:03:28.0,fernandez.jineth_m,fernandez.jineth_m,'202210271630202307107852,MU,COCV_578,fernandez.jineth_m,
420033,COCC11092399,'202210271624102307089312,3700.02,2022-10-27 19:03:33.0,fernandez.jineth_m,fernandez.jineth_m,'202210271630202307107852,MU,COCV_578,fernandez.jineth_m,
420034,COCC11092399,'202210271624102307089312,3700.1000,2022-10-27 16:42:11.0,fernandez.jineth_m,OMSRESTAPIUSER,'202210271630202307107852,MU,COCV_578,fernandez.jineth_m,
420035,COCC11092400,'202210271624412307090880,3350.1000,2022-10-27 16:38:16.0,DifarmaConsolidateToShipmentAgentServer,zabaleta.arcelio_m,'202210271638162307141578,MU,COCV_660,zabaleta.arcelio_m,
420036,COCC11092400,'202210271624412307090880,3350.1500,2022-10-27 16:42:33.0,zabaleta.arcelio_m,zabaleta.arcelio_m,'202210271638162307141578,MU,COCV_660,zabaleta.arcelio_m,
420037,COCC11092400,'202210271624412307090880,3350.1500.1000,2022-10-27 16:42:34.0,zabaleta.arcelio_m,zabaleta.arcelio_m,'202210271638162307141578,MU,COCV_660,zabaleta.arcelio_m,
420038,COCC11092400,'202210271624412307090880,3700.1000,2022-10-27 17:55:04.0,zabaleta.arcelio_m,OMSRESTAPIUSER,'202210271638162307141578,MU,COCV_660,zabaleta.arcelio_m,
420039,COCC11092400,'202210271624412307090880,3700.2000,2022-10-27 18:10:50.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202210271638162307141578,MU,COCV_660,zabaleta.arcelio_m,
420040,COCC11092401,'202210271624412307090883,3350.1000,2022-10-27 16:30:20.0,DifarmaConsolidateToShipmentAgentServer,carreno.felix_m,'202210271630202307107921,MU,COCV_156,carreno.felix_m,
420041,COCC11092401,'202210271624412307090883,3350.1500,2022-10-27 16:32:34.0,carreno.felix_m,carreno.felix_m,'202210271630202307107921,MU,COCV_156,carreno.felix_m,
420042,COCC11092401,'202210271624412307090883,3350.1500.1000,2022-10-27 16:32:34.0,carreno.felix_m,carreno.felix_m,'202210271630202307107921,MU,COCV_156,carreno.felix_m,
420043,COCC11092401,'202210271624412307090883,3700.1000,2022-10-27 16:41:06.0,carreno.felix_m,OMSRESTAPIUSER,'202210271630202307107921,MU,COCV_156,carreno.felix_m,
420044,COCC11092401,'202210271624412307090883,3700.2000,2022-10-27 17:28:17.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202210271630202307107921,MU,COCV_156,carreno.felix_m,
420045,COCC11092402,'202210271625082307091989,3350.1000,2022-10-27 16:30:21.0,DifarmaConsolidateToShipmentAgentServer,munoz.carina_m,'202210271630212307108016,MU,COCV_577,munoz.carina_m,
420046,COCC11092402,'202210271625082307091989,3350.1500,2022-10-27 16:32:05.0,munoz.carina_m,munoz.carina_m,'202210271630212307108016,MU,COCV_577,munoz.carina_m,
420047,COCC11092402,'202210271625082307091989,3350.1500.1000,2022-10-27 16:32:05.0,munoz.carina_m,escobar.diana_m,'202210271630212307108016,MU,COCV_577,munoz.carina_m,
420048,COCC11092402,'202210271625082307091989,3700.1000,2022-10-27 16:43:05.0,escobar.diana_m,OMSRESTAPIUSER,'202210271630212307108016,MU,COCV_577,munoz.carina_m,
420049,COCC11092402,'202210271625082307091989,3700.2000,2022-10-27 17:38:21.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202210271630212307108016,MU,COCV_577,munoz.carina_m,
420050,COCC11092403,'202210271625122307092129,3350.1000,2022-10-27 16:32:14.0,DifarmaConsolidateToShipmentAgentServer,rivera.gustavo_m,'202210271632142307118031,MU,COCV_873,rivera.gustavo_m,
420051,COCC11092403,'202210271625122307092129,3350.1500,2022-10-27 16:34:09.0,rivera.gustavo_m,rivera.gustavo_m,'202210271632142307118031,MU,COCV_873,rivera.gustavo_m,
420052,COCC11092403,'202210271625122307092129,3350.1500.1000,2022-10-27 16:34:09.0,rivera.gustavo_m,salgado.cesar_m,'202210271632142307118031,MU,COCV_873,rivera.gustavo_m,
420053,COCC11092403,'202210271625122307092129,3700.1000,2022-10-27 18:25:19.0,salgado.cesar_m,OMSRESTAPIUSER,'202210271632142307118031,MU,COCV_873,rivera.gustavo_m,
420054,COCC11092403,'202210271625122307092129,3700.2000,2022-10-27 19:16:41.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202210271632142307118031,MU,COCV_873,rivera.gustavo_m,
420055,COCC11092407,'202210271626142307094061,3350.1000,2022-10-27 17:33:21.0,DifarmaConsolidateToShipmentAgentServer,vasquez.armando_m,'202210271733212307329998,MU,COCV_551,vasquez.armando_m,
420056,COCC11092407,'202210271626142307094061,3350.1500,2022-10-27 17:34:11.0,vasquez.armando_m,vasquez.armando_m,'202210271733212307329998,MU,COCV_551,vasquez.armando_m,
420057,COCC11092407,'202210271626142307094061,3350.1500.1000,2022-10-27 17:34:22.0,vasquez.armando_m,vasquez.armando_m,'202210271733212307329998,MU,COCV_551,vasquez.armando_m,
420058,COCC11092407,'202210271626142307094061,3700.1000,2022-10-27 17:57:20.0,vasquez.armando_m,OMSRESTAPIUSER,'202210271733212307329998,MU,COCV_551,vasquez.armando_m,
420059,COCC11092407,'202210271626142307094061,3700.2000,2022-10-27 18:14:34.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202210271733212307329998,MU,COCV_551,vasquez.armando_m,
420060,COCC11092409,'202210271627352307098053,3350.1000,2022-10-27 16:32:14.0,DifarmaConsolidateToShipmentAgentServer,fernandez.jineth_m,'202210271632132307117992,MU,COCV_578,fernandez.jineth_m,
420061,COCC11092409,'202210271627352307098053,3350.1500,2022-10-27 16:33:29.0,fernandez.jineth_m,fernandez.jineth_m,'202210271632132307117992,MU,COCV_578,fernandez.jineth_m,
420062,COCC11092409,'202210271627352307098053,3350.1500.1000,2022-10-27 16:33:29.0,fernandez.jineth_m,fernandez.jineth_m,'202210271632132307117992,MU,COCV_578,fernandez.jineth_m,
420063,COCC11092409,'202210271627352307098053,3700.1000,2022-10-27 16:42:06.0,fernandez.jineth_m,OMSRESTAPIUSER,'202210271632132307117992,MU,COCV_578,fernandez.jineth_m,
420064,COCC11092409,'202210271627352307098053,3700.2000,2022-10-27 17:20:30.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202210271632132307117992,MU,COCV_578,fernandez.jineth_m,
420065,COCC11092410,'202210271628112307099652,3350.1000,2022-10-27 16:36:13.0,DifarmaConsolidateToShipmentAgentServer,fajardo.nelson_m,'202210271636132307133039,MU,COCV_100,fajardo.nelson_m,
420066,COCC11092410,'202210271628112307099652,3350.1500,2022-10-27 16:37:53.0,fajardo.nelson_m,fajardo.nelson_m,'202210271636132307133039,MU,COCV_100,fajardo.nelson_m,
420067,COCC11092410,'202210271628112307099652,3350.1500.1000,2022-10-27 16:38:16.0,fajardo.nelson_m,fajardo.nelson_m,'202210271636132307133039,MU,COCV_100,fajardo.nelson_m,
420068,COCC11092410,'202210271628112307099652,3700.1000,2022-10-27 16:49:53.0,fajardo.nelson_m,OMSRESTAPIUSER,'202210271636132307133039,MU,COCV_100,fajardo.nelson_m,
420069,COCC11092410,'202210271628112307099652,3700.2000,2022-10-27 17:27:26.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202210271636132307133039,MU,COCV_100,fajardo.nelson_m,
420070,COCC11092412,'202210271628562307101784,3350.1000,2022-10-27 16:32:14.0,DifarmaConsolidateToShipmentAgentServer,jimenez.maira_m,'202210271632142307118079,MU,COCV_621,jimenez.maira_m,
420071,COCC11092412,'202210271628562307101784,3350.1500,2022-10-27 16:35:18.0,jimenez.maira_m,jimenez.maira_m,'202210271632142307118079,MU,COCV_621,jimenez.maira_m,
420072,COCC11092412,'202210271628562307101784,3350.1500.1000,2022-10-27 16:36:50.0,jimenez.maira_m,jimenez.maira_m,'202210271632142307118079,MU,COCV_621,jimenez.maira_m,
420073,COCC11092412,'202210271628562307101784,3700.1000,2022-10-27 16:38:35.0,jimenez.maira_m,OMSRESTAPIUSER,'202210271632142307118079,MU,COCV_621,jimenez.maira_m,
420074,COCC11092412,'202210271628562307101784,3700.2000,2022-10-27 17:00:04.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202210271632142307118079,MU,COCV_621,jimenez.maira_m,
420075,COCC11092413,'202210271628582307101892,3350.1000,2022-10-27 16:32:15.0,DifarmaConsolidateToShipmentAgentServer,grajales.kenly_m,'202210271632152307118247,MU,COCV_643,grajales.kenly_m,
420076,COCC11092413,'202210271628582307101892,3350.1500,2022-10-27 16:33:33.0,grajales.kenly_m,grajales.kenly_m,'202210271632152307118247,MU,COCV_643,grajales.kenly_m,
