data:text/csv;charset=utf-8,Query: TIEMPOS SELECT OH.ORDER_NO,yors.ORDER_HEADER_KEY,yors.STATUS,yors.STATUS_DATE,yors.CREATEUSERID,yors.MODIFYUSERID,ysl.SHIPMENT_KEY,ys.scac,ys.SHIPNODE_KEY,ys.ASSIGNED_TO_USER_ID from yfs_order_release_status yors, yfs_order_header OH,yfs_shipment_line ysl,yfs_shipment ys where oh.ORDER_HEADER_KEY=yors.ORDER_HEADER_KEY AND oh.order_header_key=ysl.order_header_key and ysl.SHIPMENT_KEY=ys.shipment_key and yors.status in ('1400','3350.1000','3350.1500','3700.1000','3700.2000','3350.1500.1000','3700.01','3700.02','9000','3350.3000','3700.3000') and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,STATUS,STATUS_DATE,CREATEUSERID,MODIFYUSERID,SHIPMENT_KEY,SCAC,SHIPNODE_KEY,ASSIGNED_TO_USER_ID,
300001,COCC10920297,'202208151730551982193354,3350.1000,2022-08-15 17:37:27.0,DifarmaConsolidateToShipmentAgentServer,garcia.danialeany_m,'202208151737261982203983,MU,COCV_881,garcia.danialeany_m,
300002,COCC10920297,'202208151730551982193354,3350.1500,2022-08-15 17:38:55.0,garcia.danialeany_m,garcia.danialeany_m,'202208151737261982203983,MU,COCV_881,garcia.danialeany_m,
300003,COCC10920297,'202208151730551982193354,3350.1500.1000,2022-08-15 17:38:56.0,garcia.danialeany_m,garcia.danialeany_m,'202208151737261982203983,MU,COCV_881,garcia.danialeany_m,
300004,COCC10920297,'202208151730551982193354,3700.01,2022-08-15 19:32:27.0,DifarmaHubCreateDelRejectReturnServer,garcia.danialeany_m,'202208151737261982203983,MU,COCV_881,garcia.danialeany_m,
300005,COCC10920297,'202208151730551982193354,3700.02,2022-08-15 19:34:18.0,garcia.danialeany_m,garcia.danialeany_m,'202208151737261982203983,MU,COCV_881,garcia.danialeany_m,
300006,COCC10920297,'202208151730551982193354,3700.1000,2022-08-15 17:54:32.0,garcia.danialeany_m,OMSRESTAPIUSER,'202208151737261982203983,MU,COCV_881,garcia.danialeany_m,
300007,COCC10920297,'202208151730551982193354,9000,2022-08-15 17:32:30.0,ramirez.henry_sk,ramirez.henry_sk,'202208151737261982203983,MU,COCV_881,garcia.danialeany_m,
300008,COCC10920298,'202208151731161982194753,3350.1000,2022-08-15 17:44:44.0,DifarmaConsolidateToShipmentAgentServer,burbano.marinela_m,'202208151744441982223637,MU,COCV_578,burbano.marinela_m,
300009,COCC10920298,'202208151731161982194753,3350.1500,2022-08-15 17:46:55.0,burbano.marinela_m,burbano.marinela_m,'202208151744441982223637,MU,COCV_578,burbano.marinela_m,
300010,COCC10920298,'202208151731161982194753,3350.1500.1000,2022-08-15 17:46:55.0,burbano.marinela_m,burbano.marinela_m,'202208151744441982223637,MU,COCV_578,burbano.marinela_m,
300011,COCC10920298,'202208151731161982194753,3700.1000,2022-08-15 17:48:10.0,burbano.marinela_m,OMSRESTAPIUSER,'202208151744441982223637,MU,COCV_578,burbano.marinela_m,
300012,COCC10920298,'202208151731161982194753,3700.2000,2022-08-15 18:15:14.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202208151744441982223637,MU,COCV_578,burbano.marinela_m,
300013,COCC10920301,'202208151733291982198198,3350.1000,2022-08-15 17:41:44.0,DifarmaConsolidateToShipmentAgentServer,garzon.sandracarina_m,'202208151741441982217918,MU,COCV_190,garzon.sandracarina_m,
300014,COCC10920301,'202208151733291982198198,3350.1500,2022-08-15 17:43:05.0,garzon.sandracarina_m,garzon.sandracarina_m,'202208151741441982217918,MU,COCV_190,garzon.sandracarina_m,
300015,COCC10920301,'202208151733291982198198,3350.1500.1000,2022-08-15 17:43:06.0,garzon.sandracarina_m,garzon.sandracarina_m,'202208151741441982217918,MU,COCV_190,garzon.sandracarina_m,
300016,COCC10920301,'202208151733291982198198,3700.1000,2022-08-15 17:48:02.0,garzon.sandracarina_m,OMSRESTAPIUSER,'202208151741441982217918,MU,COCV_190,garzon.sandracarina_m,
300017,COCC10920301,'202208151733291982198198,3700.2000,2022-08-15 18:44:37.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202208151741441982217918,MU,COCV_190,garzon.sandracarina_m,
300018,COCC10920303,'202208151733471982198651,3350.1000,2022-08-15 17:39:46.0,DifarmaConsolidateToShipmentAgentServer,guerrero.stephania_m,'202208151739451982208314,MU,COCV_816,guerrero.stephania_m,
300019,COCC10920303,'202208151733471982198651,3350.1500,2022-08-15 17:44:29.0,guerrero.stephania_m,guerrero.stephania_m,'202208151739451982208314,MU,COCV_816,guerrero.stephania_m,
300020,COCC10920303,'202208151733471982198651,3350.1500.1000,2022-08-15 17:44:29.0,guerrero.stephania_m,guerrero.stephania_m,'202208151739451982208314,MU,COCV_816,guerrero.stephania_m,
300021,COCC10920303,'202208151733471982198651,3700.1000,2022-08-15 17:51:30.0,guerrero.stephania_m,OMSRESTAPIUSER,'202208151739451982208314,MU,COCV_816,guerrero.stephania_m,
300022,COCC10920303,'202208151733471982198651,3700.2000,2022-08-15 18:08:10.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202208151739451982208314,MU,COCV_816,guerrero.stephania_m,
300023,COCC10920304,'202208151734181982199274,3350.1000,2022-08-15 17:41:44.0,DifarmaConsolidateToShipmentAgentServer,arenas.jenny_m,'202208151741441982217958,MU,COCV_411,arenas.jenny_m,
300024,COCC10920304,'202208151734181982199274,3350.1500,2022-08-15 17:43:00.0,arenas.jenny_m,arenas.jenny_m,'202208151741441982217958,MU,COCV_411,arenas.jenny_m,
300025,COCC10920304,'202208151734181982199274,3350.1500.1000,2022-08-15 17:43:00.0,arenas.jenny_m,arenas.jenny_m,'202208151741441982217958,MU,COCV_411,arenas.jenny_m,
300026,COCC10920304,'202208151734181982199274,3700.1000,2022-08-15 17:45:29.0,arenas.jenny_m,OMSRESTAPIUSER,'202208151741441982217958,MU,COCV_411,arenas.jenny_m,
300027,COCC10920304,'202208151734181982199274,3700.2000,2022-08-15 18:18:14.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202208151741441982217958,MU,COCV_411,arenas.jenny_m,
300028,COCC10920305,'202208151735051982200398,3350.1000,2022-08-15 17:39:47.0,DifarmaConsolidateToShipmentAgentServer,burbano.marinela_m,'202208151739461982208416,MU,COCV_578,burbano.marinela_m,
300029,COCC10920305,'202208151735051982200398,3350.1500,2022-08-15 17:43:44.0,burbano.marinela_m,burbano.marinela_m,'202208151739461982208416,MU,COCV_578,burbano.marinela_m,
300030,COCC10920305,'202208151735051982200398,3350.1500.1000,2022-08-15 17:43:45.0,burbano.marinela_m,burbano.marinela_m,'202208151739461982208416,MU,COCV_578,burbano.marinela_m,
300031,COCC10920305,'202208151735051982200398,3700.1000,2022-08-15 17:48:51.0,burbano.marinela_m,OMSRESTAPIUSER,'202208151739461982208416,MU,COCV_578,burbano.marinela_m,
300032,COCC10920305,'202208151735051982200398,3700.2000,2022-08-15 18:15:02.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202208151739461982208416,MU,COCV_578,burbano.marinela_m,
300033,COCC10920307,'202208151736571982203447,3350.1000,2022-08-15 17:39:47.0,DifarmaConsolidateToShipmentAgentServer,aldana.leidy_m,'202208151739471982208432,MU,COCV_381,aldana.leidy_m,
300034,COCC10920307,'202208151736571982203447,3350.1500,2022-08-15 17:41:19.0,aldana.leidy_m,aldana.leidy_m,'202208151739471982208432,MU,COCV_381,aldana.leidy_m,
300035,COCC10920307,'202208151736571982203447,3350.1500.1000,2022-08-15 17:41:31.0,aldana.leidy_m,aldana.leidy_m,'202208151739471982208432,MU,COCV_381,aldana.leidy_m,
300036,COCC10920307,'202208151736571982203447,3700.1000,2022-08-15 17:43:34.0,aldana.leidy_m,OMSRESTAPIUSER,'202208151739471982208432,MU,COCV_381,aldana.leidy_m,
300037,COCC10920307,'202208151736571982203447,3700.2000,2022-08-15 18:02:26.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202208151739471982208432,MU,COCV_381,aldana.leidy_m,
300038,COCC10920308,'202208151738531982207316,3350.1000,2022-08-15 17:42:44.0,DifarmaConsolidateToShipmentAgentServer,burbano.marinela_m,'202208151742441982220533,MU,COCV_578,burbano.marinela_m,
300039,COCC10920308,'202208151738531982207316,3350.1500,2022-08-15 17:44:28.0,burbano.marinela_m,burbano.marinela_m,'202208151742441982220533,MU,COCV_578,burbano.marinela_m,
300040,COCC10920308,'202208151738531982207316,3350.1500.1000,2022-08-15 17:44:29.0,burbano.marinela_m,burbano.marinela_m,'202208151742441982220533,MU,COCV_578,burbano.marinela_m,
300041,COCC10920308,'202208151738531982207316,3700.01,2022-08-15 18:27:17.0,DifarmaHubCreateDelRejectReturnServer,burbano.marinela_m,'202208151742441982220533,MU,COCV_578,burbano.marinela_m,
300042,COCC10920308,'202208151738531982207316,3700.02,2022-08-15 19:20:31.0,burbano.marinela_m,burbano.marinela_m,'202208151742441982220533,MU,COCV_578,burbano.marinela_m,
300043,COCC10920308,'202208151738531982207316,3700.1000,2022-08-15 18:00:40.0,burbano.marinela_m,OMSRESTAPIUSER,'202208151742441982220533,MU,COCV_578,burbano.marinela_m,
300044,COCC10920311,'202208151740161982210482,3350.1000,2022-08-15 17:45:44.0,DifarmaConsolidateToShipmentAgentServer,pena.angie_m,'202208151745441982225027,MU,COCV_392,pena.angie_m,
300045,COCC10920311,'202208151740161982210482,3350.1500,2022-08-15 17:46:37.0,pena.angie_m,pena.angie_m,'202208151745441982225027,MU,COCV_392,pena.angie_m,
300046,COCC10920311,'202208151740161982210482,3350.1500.1000,2022-08-15 17:46:50.0,pena.angie_m,pena.angie_m,'202208151745441982225027,MU,COCV_392,pena.angie_m,
300047,COCC10920311,'202208151740161982210482,3700.1000,2022-08-15 18:17:36.0,pena.angie_m,OMSRESTAPIUSER,'202208151745441982225027,MU,COCV_392,pena.angie_m,
300048,COCC10920311,'202208151740161982210482,3700.2000,2022-08-15 18:42:25.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202208151745441982225027,MU,COCV_392,pena.angie_m,
300049,COCC10920311,'202208151740161982210482,9000,2022-08-15 17:42:50.0,parra.sandra_sk,parra.sandra_sk,'202208151745441982225027,MU,COCV_392,pena.angie_m,
300050,COCC10920312,'202208151741331982217453,3350.1000,2022-08-15 17:47:44.0,DifarmaConsolidateToShipmentAgentServer,diaz.derlyn_m,'202208151747441982228379,MU,COCV_782,diaz.derlyn_m,
300051,COCC10920312,'202208151741331982217453,3350.1500,2022-08-15 17:51:02.0,diaz.derlyn_m,diaz.derlyn_m,'202208151747441982228379,MU,COCV_782,diaz.derlyn_m,
300052,COCC10920312,'202208151741331982217453,3350.1500.1000,2022-08-15 17:51:02.0,diaz.derlyn_m,diaz.derlyn_m,'202208151747441982228379,MU,COCV_782,diaz.derlyn_m,
300053,COCC10920312,'202208151741331982217453,3700.1000,2022-08-15 18:04:01.0,diaz.derlyn_m,OMSRESTAPIUSER,'202208151747441982228379,MU,COCV_782,diaz.derlyn_m,
300054,COCC10920312,'202208151741331982217453,3700.2000,2022-08-15 18:56:25.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202208151747441982228379,MU,COCV_782,diaz.derlyn_m,
300055,COCC10920314,'202208151743461982222469,3350.1000,2022-08-15 17:49:46.0,DifarmaConsolidateToShipmentAgentServer,martinez.maria_m,'202208151749451982231054,MU,COCV_621,martinez.maria_m,
300056,COCC10920314,'202208151743461982222469,3350.1500,2022-08-15 17:57:40.0,martinez.maria_m,martinez.maria_m,'202208151749451982231054,MU,COCV_621,martinez.maria_m,
300057,COCC10920314,'202208151743461982222469,3350.1500.1000,2022-08-15 17:57:55.0,martinez.maria_m,martinez.maria_m,'202208151749451982231054,MU,COCV_621,martinez.maria_m,
300058,COCC10920314,'202208151743461982222469,3700.1000,2022-08-15 17:59:33.0,martinez.maria_m,OMSRESTAPIUSER,'202208151749451982231054,MU,COCV_621,martinez.maria_m,
300059,COCC10920314,'202208151743461982222469,3700.2000,2022-08-15 18:10:04.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202208151749451982231054,MU,COCV_621,martinez.maria_m,
300060,COCC10920315,'202208151743531982222634,3350.1000,2022-08-15 17:49:46.0,DifarmaConsolidateToShipmentAgentServer,herrera.mariana_m,'202208151749461982231074,MU,COCV_220,herrera.mariana_m,
300061,COCC10920315,'202208151743531982222634,3350.1500,2022-08-15 17:58:20.0,herrera.mariana_m,herrera.mariana_m,'202208151749461982231074,MU,COCV_220,herrera.mariana_m,
300062,COCC10920315,'202208151743531982222634,3350.1500.1000,2022-08-15 17:58:41.0,herrera.mariana_m,herrera.mariana_m,'202208151749461982231074,MU,COCV_220,herrera.mariana_m,
300063,COCC10920315,'202208151743531982222634,3700.1000,2022-08-15 18:43:06.0,herrera.mariana_m,OMSRESTAPIUSER,'202208151749461982231074,MU,COCV_220,herrera.mariana_m,
300064,COCC10920315,'202208151743531982222634,3700.2000,2022-08-15 19:20:15.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202208151749461982231074,MU,COCV_220,herrera.mariana_m,
300065,COCC10920317,'202208151746061982225566,1400,2022-08-15 18:00:02.0,villa.carlos_m,villa.carlos_m,'202208151754441982246100,MU,COCV_181,villa.carlos_m,
300066,COCC10920317,'202208151746061982225566,1400,2022-08-15 18:00:06.0,villa.carlos_m,villa.carlos_m,'202208151754441982246100,MU,COCV_181,villa.carlos_m,
300067,COCC10920317,'202208151746061982225566,3350.1000,2022-08-15 17:54:45.0,DifarmaConsolidateToShipmentAgentServer,villa.carlos_m,'202208151754441982246100,MU,COCV_181,villa.carlos_m,
300068,COCC10920317,'202208151746061982225566,9000,2022-08-15 20:00:58.0,ramos.edwin_bi,ramos.edwin_bi,'202208151754441982246100,MU,COCV_181,villa.carlos_m,
300069,COCC10920317,'202208151746061982225566,9000,2022-08-15 20:00:59.0,ramos.edwin_bi,ramos.edwin_bi,'202208151754441982246100,MU,COCV_181,villa.carlos_m,
300070,COCC10920318,'202208151746431982226516,3350.1000,2022-08-15 17:50:45.0,DifarmaConsolidateToShipmentAgentServer,becerra.jenny_m,'202208151750451982236719,MU,COCV_181,becerra.jenny_m,
300071,COCC10920318,'202208151746431982226516,3350.1500,2022-08-15 17:53:17.0,becerra.jenny_m,becerra.jenny_m,'202208151750451982236719,MU,COCV_181,becerra.jenny_m,
300072,COCC10920318,'202208151746431982226516,3350.1500.1000,2022-08-15 17:53:28.0,becerra.jenny_m,becerra.jenny_m,'202208151750451982236719,MU,COCV_181,becerra.jenny_m,
300073,COCC10920318,'202208151746431982226516,3700.1000,2022-08-15 18:03:52.0,becerra.jenny_m,OMSRESTAPIUSER,'202208151750451982236719,MU,COCV_181,becerra.jenny_m,
300074,COCC10920318,'202208151746431982226516,3700.2000,2022-08-15 18:17:54.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202208151750451982236719,MU,COCV_181,becerra.jenny_m,
300075,COCC10920321,'202208151749231982230527,3350.1000,2022-08-15 17:54:44.0,DifarmaConsolidateToShipmentAgentServer,herrera.elen_m,'202208151754441982245958,MU,COCV_654,herrera.elen_m,
300076,COCC10920321,'202208151749231982230527,3350.1500,2022-08-15 17:56:04.0,herrera.elen_m,herrera.elen_m,'202208151754441982245958,MU,COCV_654,herrera.elen_m,
300077,COCC10920321,'202208151749231982230527,3350.1500.1000,2022-08-15 17:56:11.0,herrera.elen_m,bueno.andrea_m,'202208151754441982245958,MU,COCV_654,herrera.elen_m,
300078,COCC10920321,'202208151749231982230527,3700.1000,2022-08-16 12:08:06.0,bueno.andrea_m,OMSRESTAPIUSER,'202208151754441982245958,MU,COCV_654,herrera.elen_m,
300079,COCC10920321,'202208151749231982230527,3700.2000,2022-08-16 19:49:16.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202208151754441982245958,MU,COCV_654,herrera.elen_m,
300080,COCC10920323,'202208151749241982230537,3350.1000,2022-08-15 18:01:41.0,DifarmaConsolidateToShipmentAgentServer,ventura.nataly_m,'202208151801411982262969,MU,COCV_156,ventura.nataly_m,
300081,COCC10920323,'202208151749241982230537,3350.1500,2022-08-15 18:04:58.0,ventura.nataly_m,ventura.nataly_m,'202208151801411982262969,MU,COCV_156,ventura.nataly_m,
300082,COCC10920323,'202208151749241982230537,3350.1500.1000,2022-08-15 18:04:59.0,ventura.nataly_m,ventura.nataly_m,'202208151801411982262969,MU,COCV_156,ventura.nataly_m,
300083,COCC10920323,'202208151749241982230537,3700.1000,2022-08-15 18:36:01.0,ventura.nataly_m,OMSRESTAPIUSER,'202208151801411982262969,MU,COCV_156,ventura.nataly_m,
300084,COCC10920323,'202208151749241982230537,3700.2000,2022-08-15 18:58:11.0,OMSRESTAPIUSER,OMSRESTAPIUSER,'202208151801411982262969,MU,COCV_156,ventura.nataly_m,
300085,COCC10920324,'202208151749451982230995,3350.1000,2022-08-15 17:52:44.0,DifarmaConsolidateToShipmentAgentServer,garzon.sandracarina_m,'202208151752431982242260,MU,COCV_190,garzon.sandracarina_m,
300086,COCC10920324,'202208151749451982230995,3350.1500,2022-08-15 17:56:21.0,garzon.sandracarina_m,garzon.sandracarina_m,'202208151752431982242260,MU,COCV_190,garzon.sandracarina_m,
300087,COCC10920324,'202208151749451982230995,3350.1500.1000,2022-08-15 17:56:21.0,garzon.sandracarina_m,garzon.sandracarina_m,'202208151752431982242260,MU,COCV_190,garzon.sandracarina_m,
